date,251.83,251.83_trend,251.83_0.5yr,251.83_1yr,251.83_1.5yr,251.83_model,251.83_noise,251.83_wtest,flagged
2024-04-17,-0.489593,-0.119780,0.089009,-0.021506,-0.540561,-0.592838,0.103246,0.051623,False
2024-05-16,-0.479683,-0.119780,-0.365222,-0.085453,-0.470898,-1.041354,0.561671,0.280836,False
2024-06-13,-0.470115,-0.119780,-0.490145,-0.127644,-0.354737,-1.092306,0.622191,0.311096,False
2024-07-10,-0.460889,-0.119780,-0.211609,-0.140986,-0.208353,-0.680727,0.219838,0.109919,False
2024-08-08,0.549021,-0.119780,0.265878,-0.122233,-0.029567,-0.005702,0.554723,0.277361,False
2024-09-04,0.558247,-0.119780,0.499126,-0.077887,0.140206,0.441665,0.116582,0.058291,False
2024-10-16,0.572599,-0.119780,0.105877,0.019110,0.372347,0.377554,0.195045,0.097522,False
2024-11-12,0.581825,-0.119780,-0.328039,0.079565,0.479641,0.111386,0.470439,0.235219,False
2024-12-05,0.589684,-0.119780,-0.499776,0.118233,0.535483,0.034160,0.555524,0.277762,False
2025-01-01,0.369368,-0.119780,-0.326819,0.140128,0.553828,0.247357,0.122010,0.061005,False
2025-02-19,0.615654,-0.119780,0.414924,0.105043,0.454721,0.854908,-0.239254,-0.119627,False
2025-03-13,0.623172,-0.119780,0.494279,0.062809,0.361064,0.798372,-0.175200,-0.087600,False
2025-04-08,0.632057,-0.119780,0.245780,0.001977,0.221421,0.349398,0.282659,0.141329,False
2025-05-06,-0.358376,-0.119780,-0.218385,-0.063615,0.049551,-0.352229,-0.006146,-0.003073,False
2025-06-03,-0.348808,-0.119780,-0.494844,-0.114712,-0.127393,-0.856729,0.507921,0.253961,False
2025-07-16,-0.334114,-0.119780,-0.122004,-0.140023,-0.367796,-0.749604,0.415490,0.207745,False
2025-08-07,0.673404,-0.119780,0.245132,-0.123891,-0.459773,-0.458313,1.131716,0.565858,False
2025-09-16,-0.312928,-0.119780,0.475831,-0.052849,-0.549468,-0.246266,-0.066662,-0.033331,False
2025-10-01,-0.307802,-0.119780,0.336511,-0.017710,-0.554031,-0.355010,0.047208,0.023604,False
