date,210.059,210.059_exp_trend,210.059_trend,210.059_0.5yr,210.059_1yr,210.059_4.54yr,210.059_14.53yr,210.059_model,210.059_noise,210.059_wtest,flagged
2005-11-30,-5.000000,-4.250485,-0.569206,-0.017987,-0.008626,0.322328,-0.225997,-4.749974,-0.250026,-0.125013,False
2005-12-26,-5.000000,-4.271917,-0.571468,0.055481,-0.036953,0.302422,-0.233691,-4.756126,-0.243874,-0.121937,False
2006-01-13,-5.000000,-4.286659,-0.573034,0.084380,-0.052587,0.286909,-0.238889,-4.779879,-0.220121,-0.110060,False
2006-02-15,-5.000000,-4.313480,-0.575905,0.056159,-0.067493,0.255054,-0.248133,-4.893799,-0.106201,-0.053100,False
2006-03-15,-6.000000,-4.336032,-0.578341,-0.022980,-0.063514,0.224876,-0.255680,-5.031671,-0.968329,-0.484164,False
2006-04-12,-6.000000,-4.358396,-0.580777,-0.082367,-0.045063,0.192166,-0.262946,-5.137383,-0.862617,-0.431308,False
2006-05-15,-5.000000,-4.384516,-0.583648,-0.061172,-0.010612,0.150867,-0.271137,-5.160218,0.160218,0.080109,False
2006-06-13,-6.000000,-4.407259,-0.586171,0.019331,0.022822,0.112604,-0.277993,-5.116667,-0.883333,-0.441667,False
2006-07-10,-6.000000,-4.428258,-0.588520,0.079861,0.049097,0.075747,-0.284082,-5.096156,-0.903844,-0.451922,False
2006-08-22,-5.000000,-4.461355,-0.592261,0.042552,0.067948,0.015573,-0.293177,-5.220720,0.220720,0.110360,False
2006-09-19,-4.000000,-4.482679,-0.594697,-0.038440,0.060943,-0.023934,-0.298691,-5.377498,1.377498,0.688749,False
2006-10-18,-5.000000,-4.504579,-0.597220,-0.086794,0.039100,-0.064561,-0.304056,-5.518110,0.518110,0.259055,False
2006-11-15,-6.000000,-4.525545,-0.599656,-0.057869,0.008875,-0.103053,-0.308895,-5.586143,-0.413857,-0.206928,False
2006-12-12,-6.000000,-4.545597,-0.602005,0.017861,-0.022270,-0.139076,-0.313240,-5.604327,-0.395673,-0.197837,False
2007-01-15,-6.000000,-4.570620,-0.604963,0.085745,-0.054038,-0.182322,-0.318255,-5.644452,-0.355548,-0.177774,False
2007-02-06,-6.000000,-4.586676,-0.606877,0.073902,-0.065450,-0.208735,-0.321225,-5.715062,-0.284938,-0.142469,False
2007-03-26,-7.000000,-4.621347,-0.611053,-0.052525,-0.057825,-0.261088,-0.326946,-5.930784,-1.069216,-0.534608,False
2007-04-17,-5.000000,-4.637072,-0.612967,-0.086152,-0.040522,-0.282296,-0.329215,-5.988225,0.988225,0.494112,False
2007-05-15,-6.000000,-4.656938,-0.615403,-0.061172,-0.010612,-0.306430,-0.331780,-5.982335,-0.017665,-0.008832,False
2007-06-12,-6.000000,-4.676640,-0.617839,0.016386,0.021716,-0.327113,-0.333980,-5.917469,-0.082531,-0.041266,False
2007-07-13,-8.000000,-4.698261,-0.620536,0.083094,0.051457,-0.345707,-0.335987,-5.865940,-2.134060,-1.067030,False
2007-08-15,-6.000000,-4.721060,-0.623407,0.059541,0.067264,-0.360254,-0.337625,-5.915540,-0.084460,-0.042230,False
2007-09-19,-6.000000,-4.744996,-0.626452,-0.038440,0.060943,-0.369523,-0.338799,-6.057267,0.057267,0.028633,False
2007-10-16,-7.000000,-4.763292,-0.628801,-0.085887,0.040991,-0.372238,-0.339307,-6.148533,-0.851467,-0.425733,False
2007-11-16,-6.000000,-4.784118,-0.631498,-0.055581,0.007714,-0.370548,-0.339461,-6.173491,0.173491,0.086746,False
2007-12-06,-6.000000,-4.797452,-0.633238,-0.000064,-0.015531,-0.366740,-0.339318,-6.152342,0.152342,0.076171,False
2008-01-11,-6.000000,-4.821255,-0.636367,0.082589,-0.051052,-0.354607,-0.338581,-6.119273,0.119273,0.059636,False
2008-02-12,-7.000000,-4.842199,-0.639143,0.063003,-0.066967,-0.338320,-0.337412,-6.161040,-0.838960,-0.419480,False
2008-03-04,-6.000000,-4.855836,-0.640965,0.007343,-0.066758,-0.324925,-0.336383,-6.217525,0.217525,0.108763,False
2008-04-07,-8.000000,-4.877736,-0.643915,-0.077208,-0.048674,-0.298938,-0.334279,-6.280750,-1.719250,-0.859625,False
2008-05-06,-8.000000,-4.896240,-0.646431,-0.076349,-0.020113,-0.272855,-0.332057,-6.244045,-1.755955,-0.877977,False
2008-06-03,-7.000000,-4.913955,-0.648861,-0.008837,0.012186,-0.244557,-0.329542,-6.133567,-0.866433,-0.433217,False
2008-07-07,-7.000000,-4.935269,-0.651811,0.076494,0.047018,-0.206547,-0.326004,-5.996118,-1.003882,-0.501941,False
2008-08-04,-7.000000,-4.952661,-0.654240,0.078437,0.064383,-0.172654,-0.322694,-5.959429,-1.040571,-0.520286,False
2008-09-08,-7.000000,-4.974197,-0.657277,-0.007641,0.065418,-0.127616,-0.318062,-6.019374,-0.980626,-0.490313,False
2008-10-06,-7.000000,-4.991265,-0.659706,-0.075758,0.049481,-0.089939,-0.313964,-6.081150,-0.918850,-0.459425,False
2008-11-03,-7.000000,-5.008192,-0.662135,-0.079087,0.022329,-0.051255,-0.309522,-6.087862,-0.912138,-0.456069,False
2008-12-02,-5.000000,-5.025575,-0.664651,-0.011816,-0.011036,-0.010590,-0.304565,-6.028233,1.028233,0.514117,False
2009-01-07,-5.000000,-5.046947,-0.667776,0.077922,-0.047867,0.040037,-0.297911,-5.942542,0.942542,0.471271,False
2009-02-04,-5.000000,-5.063411,-0.670212,0.076936,-0.064780,0.079036,-0.292350,-5.934782,0.934782,0.467391,False
2009-03-03,-5.000000,-5.079158,-0.672561,0.012805,-0.067126,0.115804,-0.286682,-5.976919,0.976919,0.488459,False
2009-04-07,-6.000000,-5.099384,-0.675606,-0.076148,-0.049270,0.161606,-0.278899,-6.017701,0.017701,0.008850,False
2009-05-08,-7.000000,-5.117123,-0.678303,-0.074300,-0.018605,0.199825,-0.271605,-5.960111,-1.039889,-0.519945,False
2009-06-03,-6.000000,-5.131875,-0.680565,-0.010569,0.011518,0.229774,-0.265204,-5.846920,-0.153080,-0.076540,False
2009-07-07,-5.000000,-5.150995,-0.683523,0.075776,0.046605,0.265530,-0.256456,-5.703063,0.703063,0.351531,False
2009-08-04,-4.000000,-5.166596,-0.685959,0.078973,0.064228,0.291690,-0.248938,-5.666602,1.666602,0.833301,False
2009-09-07,-4.000000,-5.185366,-0.688917,-0.003696,0.065819,0.319015,-0.239442,-5.732586,1.732586,0.866293,False
2009-10-16,-5.000000,-5.206664,-0.692310,-0.085887,0.040991,0.343815,-0.228072,-5.828126,0.828126,0.414063,False
2009-11-03,-5.000000,-5.216411,-0.693876,-0.079292,0.022507,0.352757,-0.222658,-5.836972,0.836972,0.418486,False
2009-12-01,-5.000000,-5.231469,-0.696312,-0.015033,-0.009785,0.363390,-0.214037,-5.803246,0.803246,0.401623,False
2010-01-11,-5.000000,-5.253293,-0.699879,0.082616,-0.051073,0.371553,-0.200991,-5.751067,0.751067,0.375533,False
2010-02-03,-5.000000,-5.265420,-0.701880,0.078317,-0.064417,0.372212,-0.193462,-5.774649,0.774649,0.387325,False
2010-03-09,-5.000000,-5.283195,-0.704838,-0.005198,-0.065670,0.368009,-0.182072,-5.872964,0.872964,0.436482,False
2010-04-06,-5.000000,-5.297699,-0.707273,-0.074627,-0.050069,0.359956,-0.172470,-5.942182,0.942182,0.471091,False
2010-05-07,-6.000000,-5.313617,-0.709970,-0.075840,-0.019727,0.346316,-0.161617,-5.934455,-0.065545,-0.032772,False
2010-06-08,-7.000000,-5.329894,-0.712754,0.004447,0.017234,0.327227,-0.150186,-5.843928,-1.156072,-0.578036,False
2010-07-13,-7.000000,-5.347521,-0.715799,0.083094,0.051457,0.300850,-0.137437,-5.765356,-1.234644,-0.617322,False
2010-08-11,-6.000000,-5.361988,-0.718322,0.067759,0.066434,0.274964,-0.126694,-5.797847,-0.202153,-0.101077,False
2010-09-08,-5.000000,-5.375838,-0.720758,-0.006699,0.065517,0.246816,-0.116178,-5.907141,0.907141,0.453570,False
2010-10-06,-5.000000,-5.389573,-0.723194,-0.075398,0.049671,0.215888,-0.105535,-6.028142,1.028142,0.514071,False
2010-11-10,-6.000000,-5.406582,-0.726239,-0.068231,0.014635,0.173853,-0.092070,-6.104634,0.104634,0.052317,False
2010-12-02,-7.000000,-5.417183,-0.728153,-0.012061,-0.010941,0.145817,-0.083523,-6.106044,-0.893956,-0.446978,False
2011-01-05,-6.000000,-5.433430,-0.731111,0.075015,-0.046178,0.100567,-0.070205,-6.105342,0.105342,0.052671,False
2011-02-09,-7.000000,-5.449984,-0.734156,0.068699,-0.066308,0.052249,-0.056377,-6.185878,-0.814122,-0.407061,False
2011-03-10,-7.000000,-5.463570,-0.736679,-0.008198,-0.065359,0.011481,-0.044845,-6.307170,-0.692830,-0.346415,False
2011-04-11,-6.000000,-5.478427,-0.739463,-0.081313,-0.045932,-0.033645,-0.032059,-6.410839,0.410839,0.205419,False
2011-05-10,-6.000000,-5.491768,-0.741986,-0.070959,-0.016344,-0.074131,-0.020431,-6.415619,0.415619,0.207810,False
2011-06-07,-6.000000,-5.504541,-0.744422,0.001440,0.016100,-0.112377,-0.009181,-6.352982,0.352982,0.176491,False
2011-07-12,-6.000000,-5.520359,-0.747467,0.082113,0.050685,-0.158356,0.004894,-6.288489,0.288489,0.144244,False
2011-08-09,-6.000000,-5.532894,-0.749903,0.071395,0.065901,-0.193171,0.016149,-6.322522,0.322522,0.161261,False
2011-09-06,-7.000000,-5.545326,-0.752339,-0.000688,0.066101,-0.225810,0.027386,-6.430676,-0.569324,-0.284662,False
2011-10-04,-7.000000,-5.557654,-0.754775,-0.072180,0.051239,-0.255907,0.038593,-6.550684,-0.449316,-0.224658,False
2011-11-08,-8.000000,-5.572921,-0.757820,-0.071826,0.016911,-0.289439,0.052541,-6.622554,-1.377446,-0.688723,False
2011-12-01,-8.000000,-5.582867,-0.759821,-0.015033,-0.009785,-0.308736,0.061659,-6.614583,-1.385417,-0.692708,False
2012-01-04,-7.000000,-5.597446,-0.762778,0.073414,-0.045305,-0.332921,0.075049,-6.589987,-0.410013,-0.205007,False
2012-02-07,-6.000000,-5.611878,-0.765728,0.072423,-0.065726,-0.351543,0.088284,-6.634168,0.634168,0.317084,False
2012-03-01,-6.283187,-5.621559,-0.767723,0.016258,-0.067326,-0.360865,0.097158,-6.704057,0.420871,0.210435,False
2012-04-01,-6.287918,-5.634502,-0.770413,-0.067202,-0.053293,-0.369103,0.109003,-6.785510,0.497592,0.248796,False
2012-05-01,-6.292654,-5.646914,-0.773016,-0.082491,-0.025604,-0.372253,0.120328,-6.779951,0.487297,0.243648,False
2012-06-01,-6.297415,-5.659625,-0.775705,-0.014782,0.009883,-0.370481,0.131871,-6.678839,0.381424,0.190712,False
2012-07-01,-6.302232,-5.671814,-0.778308,0.066233,0.041722,-0.363924,0.142873,-6.563218,0.260987,0.130493,False
2012-08-01,-6.307141,-5.684295,-0.780998,0.081983,0.063177,-0.352235,0.154053,-6.518315,0.211174,0.105587,False
2012-09-01,-6.311943,-5.696662,-0.783687,0.013301,0.067157,-0.335712,0.165027,-6.570577,0.258634,0.129317,False
2012-10-01,-6.317113,-5.708522,-0.786290,-0.067202,0.053293,-0.315332,0.175436,-6.648616,0.331504,0.165752,False
2012-11-01,-6.322241,-5.720667,-0.788980,-0.081452,0.024520,-0.290017,0.185960,-6.670635,0.348394,0.174197,False
2012-12-01,-6.327353,-5.732313,-0.791583,-0.014782,-0.009883,-0.261726,0.195908,-6.614379,0.287025,0.143513,False
2013-01-01,-6.332254,-5.744239,-0.794272,0.068151,-0.042637,-0.228961,0.205928,-6.536030,0.203777,0.101888,False
2013-02-01,-6.337197,-5.756056,-0.796969,0.080799,-0.063632,-0.192952,0.215699,-6.513111,0.175914,0.087957,False
2013-03-01,-6.342442,-5.766635,-0.799405,0.018723,-0.067453,-0.158124,0.224274,-6.548621,0.206179,0.103090,False
2013-04-01,-6.348235,-5.778246,-0.802102,-0.065734,-0.053835,-0.117504,0.233480,-6.583941,0.235706,0.117853,False
2013-05-01,-6.354150,-5.789380,-0.804712,-0.083134,-0.026328,-0.076645,0.242089,-6.538111,0.183961,0.091980,False
2013-06-01,-6.360436,-5.800782,-0.807409,-0.016512,0.009206,-0.033390,0.250664,-6.398224,0.037789,0.018894,False
2013-07-01,-6.367338,-5.811717,-0.810019,0.065236,0.041256,0.008915,0.258640,-6.247689,-0.119649,-0.059825,False
2013-08-01,-6.374657,-5.822913,-0.812716,0.082410,0.062995,0.052503,0.266539,-6.171183,-0.203474,-0.101737,False
2013-09-01,-6.382437,-5.834007,-0.815413,0.014291,0.067216,0.095366,0.274078,-6.198469,-0.183968,-0.091984,False
2013-10-01,-6.389990,-5.844646,-0.818023,-0.066716,0.053475,0.135599,0.281023,-6.259287,-0.130702,-0.065351,False
2013-11-01,-6.397911,-5.855540,-0.820720,-0.081632,0.024702,0.175326,0.287826,-6.270039,-0.127872,-0.063936,False
2013-12-01,-6.406396,-5.865988,-0.823330,-0.015033,-0.009785,0.211474,0.294040,-6.208622,-0.197773,-0.098887,False
2014-01-01,-6.415189,-5.876686,-0.826027,0.068151,-0.042637,0.245949,0.300070,-6.131179,-0.284010,-0.142005,False
2014-02-01,-6.423862,-5.887286,-0.828724,0.080799,-0.063632,0.277031,0.305696,-6.116116,-0.307747,-0.153873,False
2014-03-01,-6.432735,-5.896777,-0.831160,0.018723,-0.067453,0.301829,0.310424,-6.164414,-0.268321,-0.134161,False
2014-04-17,-6.000000,-5.912530,-0.835249,-0.086152,-0.040522,0.335690,0.317589,-6.221175,0.221175,0.110587,False
2014-05-05,-6.000000,-5.918506,-0.836815,-0.078648,-0.021955,0.345890,0.320073,-6.189959,0.189959,0.094980,False
2014-06-11,-7.000000,-5.930688,-0.840034,0.013422,0.020605,0.361755,0.324722,-6.050218,-0.949782,-0.474891,False
