date,172.045,172.045_exp_trend,172.045_trend,172.045_0.5yr,172.045_1yr,172.045_7.86yr,172.045_13.38yr,172.045_jump,172.045_model,172.045_noise,172.045_wtest,flagged
2000-01-05,-7.000000,124.720948,-138.146853,0.145706,-0.282411,0.129944,7.090184,0.000000,-6.342482,-0.657518,-0.263007,False
2000-02-16,-8.000000,129.903202,-144.265121,0.189149,-0.471891,0.351568,7.305360,0.000000,-6.987733,-1.012267,-0.404907,False
2000-03-14,-8.000000,133.223175,-148.185724,0.015603,-0.470890,0.492596,7.432525,0.000000,-7.492716,-0.507284,-0.202914,False
2000-04-11,-8.000000,136.656656,-152.241145,-0.175378,-0.365111,0.637032,7.554978,0.000000,-7.932968,-0.067032,-0.026813,False
2000-05-09,-9.000000,140.080536,-156.285987,-0.216377,-0.176583,0.779087,7.667681,0.000000,-8.151643,-0.848357,-0.339343,False
2000-06-21,-5.682922,145.320007,-162.477110,0.042156,0.172889,0.991389,7.821447,0.000000,-8.129223,2.446301,0.978520,False
2000-07-31,-9.000000,150.173748,-168.213895,0.225306,0.420539,1.181072,7.943126,0.000000,-8.270104,-0.729896,-0.291958,False
2000-08-29,-9.000000,153.680590,-172.359564,0.124291,0.484235,1.313039,8.018280,0.000000,-8.739129,-0.260871,-0.104348,False
2000-09-01,-7.517179,154.042786,-172.787779,0.104309,0.484123,1.326399,8.025422,0.000000,-8.804739,1.287559,0.515024,False
2000-10-03,-10.000000,157.899464,-177.347845,-0.130436,0.405243,1.465250,8.094192,0.000000,-9.614132,-0.385868,-0.154347,False
2000-10-31,-11.000000,161.263947,-181.326568,-0.225309,0.236666,1.580898,8.143177,0.000000,-10.327188,-0.672812,-0.269125,False
2000-11-01,-9.563859,161.383933,-181.468470,-0.225114,0.229376,1.584921,8.144733,0.000000,-10.350620,0.786761,0.314704,False
2000-12-05,-11.500000,165.456326,-186.285095,-0.079614,-0.043692,1.717097,8.189625,0.000000,-11.045353,-0.454647,-0.181859,False
2001-01-01,-11.033410,168.680435,-190.098951,0.120805,-0.254747,1.815352,8.214178,0.000000,-11.522927,0.489517,0.195807,False
2001-02-01,-11.797829,172.371472,-194.477637,0.224878,-0.428868,1.920636,8.230238,0.000000,-12.159283,0.361454,0.144581,False
2001-03-01,-12.581394,175.695490,-198.421373,0.116699,-0.484344,2.008137,8.233492,0.000000,-12.851899,0.270505,0.108202,False
2001-04-25,-12.500000,182.197778,-206.137028,-0.219803,-0.283518,2.157754,8.208790,0.000000,-14.076026,1.576026,0.630410,False
2001-05-01,-14.207505,182.904957,-206.976253,-0.225290,-0.241519,2.172219,8.203606,0.000000,-14.162280,-0.045226,-0.018090,False
2001-06-07,-11.000000,187.256534,-212.140681,-0.069173,0.055521,2.253041,8.160847,0.000000,-14.483910,3.483910,1.393564,False
2001-07-02,-10.000000,190.187686,-215.619644,0.117514,0.251192,2.299309,8.121482,0.000000,-14.642461,4.642461,1.856985,False
2001-08-28,-15.000000,196.843377,-223.519973,0.132835,0.483868,2.378845,8.000395,0.000000,-15.680651,0.680651,0.272261,False
2001-09-26,-16.000000,200.215073,-227.522519,-0.081040,0.435097,2.405156,7.922234,0.000000,-16.626001,0.626001,0.250400,False
2001-10-31,-18.000000,204.271361,-232.337984,-0.225315,0.237897,2.423987,7.813226,0.000000,-17.816828,-0.183172,-0.073269,False
2001-11-29,-20.000000,207.621547,-236.315349,-0.121636,0.006889,2.428808,7.710896,0.000000,-18.668845,-1.331155,-0.532462,False
2001-12-13,-18.000000,209.235404,-238.231372,-0.019860,-0.108898,2.427629,7.657644,0.000000,-19.039453,1.039453,0.415781,False
2002-01-30,-22.000000,214.751507,-244.780407,0.225311,-0.420867,2.406288,7.456320,0.000000,-20.361848,-1.638152,-0.655261,False
2002-02-26,-20.000000,217.842699,-248.450502,0.135949,-0.483666,2.382581,7.330529,0.000000,-21.242410,1.242410,0.496964,False
2002-03-26,-21.000000,221.039576,-252.246079,-0.070080,-0.440446,2.349200,7.190740,0.000000,-22.177089,1.177089,0.470835,False
2002-04-30,-21.000000,225.023106,-256.975592,-0.225039,-0.248710,2.295073,7.002904,0.000000,-23.128259,2.128259,0.851304,False
2002-05-29,-23.000000,228.313199,-260.881741,-0.131264,-0.019390,2.239998,6.836496,0.000000,-23.642703,0.642703,0.257081,False
2002-06-18,-24.000000,230.576676,-263.568988,0.015011,0.145094,2.196737,6.716173,0.000000,-23.919298,-0.080702,-0.032281,False
2002-07-31,-25.000000,235.427849,-269.328193,0.225252,0.418788,2.089575,6.442529,0.000000,-24.724200,-0.275800,-0.110320,False
2002-08-26,-27.000000,238.351012,-272.798333,0.145042,0.482843,2.015728,6.267451,0.000000,-25.536256,-1.463744,-0.585497,False
2002-09-13,-27.000000,240.370293,-275.195365,0.017927,0.471471,1.960761,6.142123,0.000000,-26.232789,-0.767211,-0.306884,False
2002-09-24,-28.000000,241.602510,-276.658054,-0.066383,0.442164,1.925664,6.063908,0.000000,-26.690191,-1.309809,-0.523924,False
2002-10-25,-28.000000,245.067838,-280.771344,-0.220623,0.280127,1.820811,5.837002,0.000000,-27.986189,-0.013811,-0.005525,False
2002-11-25,-30.000000,248.522440,-284.871595,-0.146521,0.040193,1.707568,5.600812,0.000000,-29.147103,-0.852897,-0.341159,False
2002-12-23,-32.000000,251.633534,-288.563841,0.057059,-0.188130,1.598506,5.379811,0.000000,-30.083061,-1.916939,-0.766776,False
2003-01-27,-33.000000,255.510172,-293.164191,0.223959,-0.407932,1.453778,5.093779,0.000000,-31.290434,-1.709566,-0.683826,False
2003-02-25,-34.000000,258.711981,-296.963318,0.142053,-0.483153,1.327354,4.848932,0.000000,-32.416151,-1.583849,-0.633539,False
2003-03-25,-51.653667,261.794584,-300.620614,-0.062667,-0.443849,1.200206,4.606120,0.000000,-33.526221,-18.127445,-7.250978,True
2003-04-28,-45.178278,265.526160,-305.047316,-0.223739,-0.262869,1.039792,4.303272,-2.750627,-37.415327,-7.762951,-3.105180,False
2003-05-26,-37.000000,268.589710,-308.681059,-0.149446,-0.044346,0.903319,4.047661,-2.750627,-38.084788,1.084788,0.433915,False
2003-06-23,-37.000000,271.644695,-312.304165,0.053298,0.184281,0.763451,3.786797,-2.750627,-38.622270,1.622270,0.648908,False
2003-07-29,-40.000000,275.559984,-316.946813,0.224351,0.410164,0.579478,3.444229,-2.750627,-39.479235,-0.520765,-0.208306,False
2003-08-29,-39.000000,278.920206,-320.930560,0.126492,0.484166,0.418128,3.143292,-2.750627,-40.588902,1.588902,0.635561,False
2003-09-30,-42.000000,282.377914,-325.029138,-0.109134,0.419425,0.249561,2.827410,-2.750627,-42.014588,0.014588,0.005835,False
2003-10-30,-45.000000,285.609482,-328.858937,-0.225198,0.245124,0.090402,2.526908,-2.750627,-43.362847,-1.637153,-0.654861,False
2003-11-01,-44.660871,285.824576,-329.113823,-0.225165,0.230599,0.079770,2.506736,-2.750627,-43.447935,-1.212936,-0.485174,False
2003-12-03,-44.000000,289.260225,-333.184615,-0.094448,-0.026448,-0.090414,2.181814,-2.750627,-44.704513,0.704513,0.281805,False
2003-12-23,-44.000000,291.401930,-335.721805,0.057059,-0.188130,-0.196606,1.976824,-2.750627,-45.421355,1.421355,0.568542,False
2004-01-13,-46.000000,293.646114,-338.375867,0.186859,-0.333623,-0.307526,1.760519,-2.750627,-46.174151,0.174151,0.069660,False
2004-02-19,-48.000000,297.588705,-343.032104,0.175557,-0.476883,-0.501008,1.376842,-2.750627,-47.619518,-0.380482,-0.152193,False
2004-03-18,-49.000000,300.562606,-346.543464,-0.015317,-0.462002,-0.645321,1.084383,-2.750627,-48.769743,-0.230257,-0.092103,False
2004-04-28,-49.000000,304.902251,-351.666011,-0.224299,-0.258106,-0.852135,0.653721,-2.750627,-50.195206,1.195206,0.478082,False
2004-05-27,-51.000000,307.961030,-355.275580,-0.139945,-0.031061,-0.994390,0.347944,-2.750627,-50.882630,-0.117370,-0.046948,False
2004-06-29,-52.000000,311.430936,-359.369216,0.100609,0.233203,-1.151385,-0.000572,-2.750627,-51.507052,-0.492948,-0.197179,False
2004-07-29,-51.000000,314.575475,-363.077953,0.224633,0.412043,-1.288939,-0.317420,-2.750627,-52.222788,1.222788,0.489115,False
2004-08-19,-53.000000,316.771047,-365.666842,0.180302,0.475359,-1.381970,-0.538962,-2.750627,-52.911694,-0.088306,-0.035322,False
2004-09-24,-53.000000,320.524173,-370.091094,-0.068386,0.441238,-1.534584,-0.917748,-2.750627,-54.397029,1.397029,0.558812,False
2004-10-29,-55.000000,324.160115,-374.375685,-0.224900,0.251032,-1.673876,-1.284143,-2.750627,-55.898085,0.898085,0.359234,False
2004-11-30,-58.000000,327.473287,-378.278560,-0.114452,-0.002177,-1.792692,-1.616886,-2.750627,-57.082107,-0.917893,-0.367157,False
2004-12-31,-59.000000,330.672827,-382.046293,0.114205,-0.247638,-1.899452,-1.936637,-2.750627,-58.093614,-0.906386,-0.362554,False
2005-01-26,-59.000000,333.348676,-385.204615,0.222977,-0.403377,-1.982511,-2.203171,-2.750627,-58.972648,-0.027352,-0.010941,False
2005-02-25,-61.000000,336.427560,-388.837819,0.142053,-0.483153,-2.070357,-2.507661,-2.750627,-60.080004,-0.919996,-0.367999,False
2005-03-25,-61.000000,339.292864,-392.217793,-0.062667,-0.443849,-2.144292,-2.788490,-2.750627,-61.114855,0.114855,0.045942,False
2005-04-27,-63.000000,342.659546,-396.187678,-0.222690,-0.269832,-2.221063,-3.114795,-2.750627,-62.107139,-0.892861,-0.357144,False
2005-05-10,-63.000000,343.982768,-397.747515,-0.215598,-0.173843,-2.248142,-3.241830,-2.750627,-62.394789,-0.605211,-0.242085,False
2005-06-14,-63.000000,347.536748,-401.935681,-0.015994,0.112956,-2.311933,-3.579243,-2.750627,-62.943773,-0.056227,-0.022491,False
2005-07-29,-63.000000,352.087912,-407.296043,0.224351,0.410164,-2.373955,-4.002302,-2.750627,-63.700500,0.700500,0.280200,False
2005-08-26,-63.000000,354.909428,-410.617513,0.145042,0.482843,-2.400949,-4.258858,-2.750627,-64.490634,1.490634,0.596254,False
2005-09-28,-66.000000,358.224660,-414.518447,-0.095313,0.427514,-2.421169,-4.554109,-2.750627,-65.687490,-0.312510,-0.125004,False
2005-10-26,-67.000000,361.029018,-417.816744,-0.222067,0.273284,-2.428414,-4.798209,-2.750627,-66.713759,-0.286241,-0.114497,False
2005-11-30,-69.000000,364.523441,-421.924657,-0.115035,-0.001448,-2.424633,-5.094542,-2.750627,-67.787502,-1.212498,-0.484999,False
2005-12-26,-69.000000,367.111392,-424.965490,0.079228,-0.210917,-2.412602,-5.308021,-2.750627,-68.457038,-0.542962,-0.217185,False
2006-01-13,-70.000000,368.899113,-427.065310,0.187001,-0.333821,-2.399688,-5.452350,-2.750627,-68.915682,-1.084318,-0.433727,False
2006-02-15,-69.000000,372.168255,-430.903561,0.192748,-0.470195,-2.366346,-5.709304,-2.750627,-69.839030,0.839030,0.335612,False
2006-03-15,-69.000000,374.933625,-434.148673,0.014059,-0.470498,-2.328358,-5.919273,-2.750627,-70.669747,1.669747,0.667899,False
2006-04-12,-71.000000,377.691263,-437.383148,-0.176714,-0.363595,-2.281617,-6.121563,-2.750627,-71.386001,0.386001,0.154400,False
2006-05-15,-71.000000,380.931439,-441.181552,-0.201200,-0.134337,-2.215534,-6.349758,-2.750627,-71.901568,0.901568,0.360627,False
2006-06-13,-70.680307,383.770053,-444.507345,-0.023720,0.104832,-2.147898,-6.540859,-2.750627,-72.095565,1.415258,0.566103,False
2006-07-10,-72.000000,386.405510,-447.593517,0.165367,0.305663,-2.077135,-6.710602,-2.750627,-72.255341,0.255341,0.102136,False
2006-08-22,-73.000000,390.588058,-452.488112,0.167339,0.479076,-1.949557,-6.964138,-2.750627,-72.917962,-0.082038,-0.032815,False
2006-09-19,-73.000000,393.301925,-455.661804,-0.028520,0.457521,-1.857119,-7.117822,-2.750627,-73.656446,0.656446,0.262578,False
2006-10-18,-75.000000,396.104716,-458.937628,-0.203328,0.325592,-1.754023,-7.267255,-2.750627,-74.482554,-0.517446,-0.206978,False
2006-11-15,-75.000000,398.803158,-462.089666,-0.195696,0.122278,-1.647766,-7.401940,-2.750627,-75.160260,0.160260,0.064104,False
2006-12-12,-75.000000,401.398081,-465.119057,-0.027574,-0.100759,-1.539433,-7.522721,-2.750627,-75.662089,0.662089,0.264836,False
2007-01-15,-77.000000,404.655811,-468.919776,0.195206,-0.345703,-1.395407,-7.661886,-2.750627,-76.222383,-0.777617,-0.311047,False
2007-02-06,-75.000000,406.757859,-471.370708,0.219148,-0.446630,-1.298040,-7.744139,-2.750627,-76.633136,1.633136,0.653255,False
2007-03-26,-76.000000,411.328126,-476.695400,-0.070080,-0.440446,-1.075466,-7.901983,-2.750627,-77.605876,1.605876,0.642351,False
2007-04-17,-77.000000,413.415512,-479.125438,-0.198046,-0.334742,-0.969331,-7.964292,-2.750627,-77.926964,0.926964,0.370786,False
2007-05-15,-77.000000,416.065551,-482.208715,-0.201200,-0.134337,-0.831029,-8.034361,-2.750627,-78.094718,1.094718,0.437887,False
2007-06-12,-77.000000,418.708181,-485.281355,-0.031419,0.096677,-0.689602,-8.094005,-2.750627,-78.042151,1.042151,0.416860,False
2007-07-13,-77.000000,421.625331,-488.670799,0.180264,0.324650,-0.530022,-8.147786,-2.750627,-77.968990,0.968990,0.387596,False
2007-08-15,-78.000000,424.720764,-492.264590,0.198514,0.467038,-0.357480,-8.190796,-2.750627,-78.177177,0.177177,0.070871,False
2007-09-19,-79.000000,427.992655,-496.060040,-0.028520,0.457521,-0.172461,-8.220279,-2.750627,-78.781751,-0.218249,-0.087300,False
2007-10-16,-79.000000,430.508873,-498.976603,-0.196167,0.337742,-0.028984,-8.231638,-2.750627,-79.337404,0.337404,0.134962,False
2007-11-16,-79.000000,433.389498,-502.313052,-0.191736,0.114193,0.135844,-8.232432,-2.750627,-79.848313,0.848313,0.339325,False
2007-12-06,-80.000000,435.243232,-504.458680,-0.072853,-0.051377,0.241900,-8.225995,-2.750627,-80.074400,0.074400,0.029760,False
2008-01-11,-81.000000,438.570625,-508.304220,0.177780,-0.321373,0.431353,-8.200714,-2.750627,-80.397178,-0.602822,-0.241129,False
2008-02-12,-82.000000,441.518268,-511.701032,0.204129,-0.463291,0.597219,-8.163584,-2.750627,-80.758918,-1.241082,-0.496433,False
2008-03-04,-81.000000,443.447539,-513.922680,0.090359,-0.483335,0.704533,-8.131734,-2.750627,-81.045945,0.045945,0.018378,False
2008-04-07,-82.000000,446.562544,-517.507018,-0.154361,-0.386087,0.875042,-8.067665,-2.750627,-81.428173,-0.571827,-0.228731,False
2008-05-06,-81.000000,449.211103,-520.551921,-0.221691,-0.199566,1.016699,-8.000881,-2.750627,-81.496884,0.496884,0.198754,False
2008-06-03,-82.000000,451.761055,-523.481060,-0.093889,0.027108,1.149609,-7.925890,-2.750627,-81.313695,-0.686305,-0.274522,False
2008-07-07,-82.000000,454.847842,-527.023649,0.151520,0.289124,1.305175,-7.821089,-2.750627,-81.001704,-0.998296,-0.399318,False
2008-08-04,-81.000000,457.382033,-529.929363,0.223469,0.436035,1.427923,-7.723599,-2.750627,-80.934129,-0.065871,-0.026348,False
2008-09-08,-81.000000,460.539810,-533.546628,0.053771,0.478876,1.573798,-7.587736,-2.750627,-81.238736,0.238736,0.095494,False
2008-10-06,-85.282138,463.058085,-536.428539,-0.148635,0.391050,1.683919,-7.468016,-2.750627,-81.662762,-3.619376,-1.447750,False
2008-11-03,-84.000000,465.569320,-539.299871,-0.223930,0.214598,1.787744,-7.338658,-2.750627,-82.041425,-1.958575,-0.783430,False
2008-12-02,-82.000000,468.162840,-542.262598,-0.100865,-0.018802,1.888226,-7.194699,-2.750627,-82.276526,0.276526,0.110611,False
2009-01-07,-83.000000,471.371935,-545.926347,0.157246,-0.295861,2.002434,-7.002068,-2.750627,-82.443287,-0.556713,-0.222685,False
2009-02-04,-83.000000,473.859923,-548.770292,0.222231,-0.439915,2.082909,-6.841510,-2.750627,-82.637281,-0.362719,-0.145088,False
2009-03-03,-83.000000,476.252466,-551.502593,0.103161,-0.484079,2.153096,-6.678276,-2.750627,-82.906852,-0.093148,-0.037259,False
2009-04-07,-82.000000,479.344312,-555.029743,-0.150158,-0.389756,2.232845,-6.454714,-2.750627,-83.197843,1.197843,0.479137,False
2009-05-08,-83.000000,482.073782,-558.139912,-0.219591,-0.189301,2.292542,-6.245760,-2.750627,-83.178867,0.178867,0.071547,False
2009-06-03,-82.000000,484.356499,-560.738386,-0.097955,0.022285,2.334475,-6.062833,-2.750627,-82.936544,0.936544,0.374618,False
2009-07-07,-83.000000,487.332649,-564.122552,0.148707,0.285861,2.377874,-5.813419,-2.750627,-82.541508,-0.458492,-0.183397,False
2009-08-04,-83.000000,489.776010,-566.897736,0.223853,0.434537,2.403728,-5.599647,-2.750627,-82.409883,-0.590117,-0.236047,False
2009-09-07,-83.000000,492.733765,-570.253302,0.063613,0.480395,2.422966,-5.330325,-2.750627,-82.633515,-0.366485,-0.146594,False
2009-10-16,-84.000000,496.114124,-574.083020,-0.196167,0.337742,2.428495,-5.008872,-2.750627,-83.158324,-0.841676,-0.336670,False
2009-11-03,-84.000000,497.669849,-575.843621,-0.224065,0.215802,2.425073,-4.856206,-2.750627,-83.363797,-0.636203,-0.254481,False
2009-12-01,-83.000000,500.084306,-578.573598,-0.108298,-0.009785,2.412262,-4.613580,-2.750627,-83.559321,0.559321,0.223728,False
2010-01-11,-84.000000,503.607586,-582.551872,0.177911,-0.321544,2.377165,-4.247596,-2.750627,-83.708977,-0.291023,-0.116409,False
2010-02-03,-83.000000,505.577745,-584.773601,0.223379,-0.436362,2.349065,-4.037048,-2.750627,-83.847449,0.847449,0.338980,False
2010-03-09,-83.000000,508.481866,-588.044749,0.059883,-0.479846,2.296635,-3.719382,-2.750627,-84.156220,1.156220,0.462488,False
2010-04-06,-85.000000,510.866092,-590.726859,-0.144287,-0.394648,2.243885,-3.452405,-2.750627,-84.358849,-0.641151,-0.256460,False
2010-05-07,-85.000000,513.497995,-593.683930,-0.221198,-0.196947,2.175653,-3.151613,-2.750627,-84.330667,-0.669333,-0.267733,False
2010-06-08,-85.000000,516.206254,-596.722714,-0.061750,0.063795,2.094709,-2.835865,-2.750627,-84.006199,-0.993801,-0.397520,False
2010-07-13,-85.000000,519.158506,-600.030477,0.180264,0.324650,1.994416,-2.485032,-2.750627,-83.608301,-1.391699,-0.556680,False
2010-08-11,-84.000000,521.596842,-602.758603,0.211266,0.457102,1.902416,-2.190495,-2.750627,-83.532100,-0.467900,-0.187160,False
2010-09-08,-84.000000,523.944397,-605.381830,0.056135,0.479261,1.806304,-1.903216,-2.750627,-83.749576,-0.250424,-0.100170,False
2010-10-06,-84.000000,526.285388,-607.994419,-0.147244,0.392216,1.703402,-1.613468,-2.750627,-84.124752,0.124752,0.049901,False
2010-11-10,-84.000000,529.202425,-611.245198,-0.211932,0.162113,1.565816,-1.248383,-2.750627,-84.525785,0.525785,0.210314,False
2010-12-02,-85.000000,531.030772,-613.280037,-0.101433,-0.018119,1.474574,-1.017558,-2.750627,-84.662429,-0.337571,-0.135028,False
2011-01-05,-85.000000,533.848499,-616.411873,0.145771,-0.282485,1.326909,-0.659292,-2.750627,-84.783098,-0.216902,-0.086761,False
2011-02-09,-85.000000,536.739111,-619.619438,0.212583,-0.455707,1.167228,-0.289178,-2.750627,-84.996029,-0.003971,-0.001588,False
2011-03-10,-85.000000,539.126537,-622.264545,0.052371,-0.478641,1.029686,0.017964,-2.750627,-85.267255,0.267255,0.106902,False
2011-04-11,-84.000000,541.752916,-625.170041,-0.171798,-0.369049,0.873119,0.356834,-2.750627,-85.478646,1.478646,0.591458,False
2011-05-10,-85.000000,544.125823,-627.791146,-0.215598,-0.173843,0.727507,0.663427,-2.750627,-85.414458,0.414458,0.165783,False
2011-06-07,-84.000000,546.410385,-630.311042,-0.069173,0.055521,0.584126,0.958577,-2.750627,-85.122233,1.122233,0.448893,False
2011-07-12,-85.000000,549.257108,-633.445952,0.175504,0.318414,0.401875,1.325720,-2.750627,-84.717958,-0.282042,-0.112817,False
2011-08-09,-85.000000,551.527322,-635.941915,0.216154,0.451319,0.254323,1.617536,-2.750627,-84.625888,-0.374112,-0.149645,False
2011-09-06,-85.000000,553.791190,-638.427240,0.071016,0.481386,0.105815,1.907252,-2.750627,-84.821208,-0.178792,-0.071517,False
2011-10-04,-84.000000,556.048727,-640.901928,-0.135162,0.401766,-0.043091,2.194493,-2.750627,-85.185821,1.185821,0.474328,False
2011-11-08,-85.000000,558.861774,-643.980330,-0.216693,0.177727,-0.228929,2.549498,-2.750627,-85.587581,0.587581,0.235032,False
2011-12-01,-85.000000,560.704994,-645.994230,-0.108298,-0.009785,-0.350388,2.780016,-2.750627,-85.728318,0.728318,0.291327,False
2012-01-04,-86.000000,563.422000,-648.957440,0.139721,-0.275615,-0.528174,3.116186,-2.750627,-85.833950,-0.166050,-0.066420,False
2012-02-07,-89.000000,566.129784,-651.897648,0.217423,-0.449476,-0.702604,3.445581,-2.750627,-86.007567,-2.992433,-1.196973,False
2012-03-01,-85.955275,567.956307,-653.877768,0.111103,-0.484303,-0.818462,3.664728,-2.750627,-86.199023,0.243748,0.097499,False
2012-04-01,-85.963018,570.411505,-656.535331,-0.117523,-0.414111,-0.971299,3.955016,-2.750627,-86.422370,0.459352,0.183741,False
2012-05-01,-85.970152,572.780267,-659.094819,-0.225309,-0.236666,-1.114975,4.229987,-2.750627,-86.412141,0.441989,0.176796,False
2012-06-01,-85.976593,575.220533,-661.726865,-0.107722,0.010491,-1.258406,4.507537,-2.750627,-86.105058,0.128465,0.051386,False
2012-07-01,-85.982279,577.574890,-664.261660,0.114205,0.247638,-1.391726,4.769349,-2.750627,-85.697931,-0.284348,-0.113739,False
2012-08-01,-85.987576,580.000316,-666.868190,0.225245,0.424602,-1.523208,5.032461,-2.750627,-85.459401,-0.528175,-0.211270,False
2012-09-01,-85.992625,582.418235,-669.461752,0.104309,0.484123,-1.647710,5.287613,-2.750627,-85.565810,-0.426815,-0.170726,False
2012-10-01,-85.997307,584.751030,-671.959305,-0.117523,0.414111,-1.761012,5.526575,-2.750627,-85.896751,-0.100556,-0.040222,False
2012-11-01,-86.002212,587.154245,-674.527351,-0.225114,0.229376,-1.870146,5.764897,-2.750627,-86.224720,0.222508,0.089003,False
2012-12-01,-86.007244,589.472854,-677.000210,-0.107722,-0.010491,-1.967604,5.986852,-2.750627,-86.376949,0.369704,0.147882,False
2013-01-01,-86.012723,591.861454,-679.542740,0.120805,-0.254747,-2.059434,6.206885,-2.750627,-86.418404,0.405682,0.162273,False
2013-02-01,-86.018508,594.242660,-682.079215,0.224878,-0.428868,-2.142040,6.417662,-2.750627,-86.515551,0.497042,0.198817,False
2013-03-01,-86.024230,596.387091,-684.359018,0.116699,-0.484344,-2.208177,6.599277,-2.750627,-86.699100,0.674869,0.269948,False
2013-04-01,-86.030168,598.754290,-686.870678,-0.112511,-0.417325,-2.271709,6.790353,-2.750627,-86.878207,0.848038,0.339215,False
2013-05-01,-86.036576,601.038151,-689.288902,-0.225290,-0.241519,-2.323227,6.964986,-2.750627,-86.826429,0.789854,0.315941,False
