date,274.072,274.072_exp_trend,274.072_trend,274.072_0.5yr,274.072_1yr,274.072_4.66yr,274.072_model,274.072_noise,274.072_wtest,flagged
2017-10-11,-1.000000,-7.894742,5.891043,-0.023417,0.019619,0.267297,-1.740200,0.740200,0.370100,False
2017-11-03,-2.000000,-7.908322,5.908059,-0.051150,0.073279,0.246651,-1.731484,-0.268516,-0.134258,False
2017-12-04,-2.000000,-7.926555,5.930994,-0.040086,0.126388,0.216037,-1.693223,-0.306777,-0.153388,False
2018-01-18,-2.000000,-7.952877,5.964286,0.035444,0.139191,0.166678,-1.647279,-0.352721,-0.176360,False
2018-02-09,-2.000000,-7.965684,5.980562,0.053826,0.115103,0.140784,-1.675410,-0.324590,-0.162295,False
2018-03-16,-2.000000,-7.985975,6.006456,0.024237,0.045413,0.097747,-1.812124,-0.187876,-0.093938,False
2018-04-12,-2.000000,-8.001559,6.026431,-0.024253,-0.020850,0.063393,-1.956838,-0.043162,-0.021581,False
2018-05-11,-1.000000,-8.018230,6.047886,-0.053778,-0.086715,0.025802,-2.085035,1.085035,0.542517,False
2018-06-21,-2.000000,-8.041680,6.078218,-0.014253,-0.140901,-0.027746,-2.146362,0.146362,0.073181,False
2018-07-19,-1.000000,-8.057616,6.098933,0.034735,-0.139517,-0.064025,-2.127488,1.127488,0.563744,False
2018-08-16,-2.000000,-8.073487,6.119648,0.053868,-0.106343,-0.099619,-2.105932,0.105932,0.052966,False
2018-09-20,-2.000000,-8.093237,6.145542,0.014702,-0.032250,-0.142571,-2.107814,0.107814,0.053907,False
2018-10-22,-2.000000,-8.111207,6.169217,-0.039785,0.046198,-0.179776,-2.115352,0.115352,0.057676,False
2018-11-19,-2.000000,-8.126863,6.189932,-0.052790,0.104359,-0.210288,-2.095652,0.095652,0.047826,False
2018-12-10,-4.000000,-8.138564,6.205468,-0.031786,0.132917,-0.231715,-2.063680,-1.936320,-0.968160,False
2019-01-07,-1.000000,-8.154110,6.226183,0.017826,0.143945,-0.258095,-2.024251,1.024251,0.512125,False
2019-02-15,-2.000000,-8.175660,6.255036,0.053776,0.105498,-0.290184,-2.051534,0.051534,0.025767,False
2019-03-04,-2.000000,-8.185015,6.267613,0.041612,0.072564,-0.302325,-2.105552,0.105552,0.052776,False
2019-04-15,-1.000000,-8.208032,6.298686,-0.029108,-0.028198,-0.327121,-2.293773,1.293773,0.646887,False
2019-05-14,-2.000000,-8.223843,6.320140,-0.054089,-0.092560,-0.339684,-2.390036,0.390036,0.195018,False
2019-06-14,-2.000000,-8.240671,6.343075,-0.026295,-0.136076,-0.348804,-2.408771,0.408771,0.204385,False
2019-07-05,-2.000000,-8.252029,6.358611,0.011558,-0.144382,-0.352391,-2.378632,0.378632,0.189316,False
2019-08-12,-3.000000,-8.272494,6.386725,0.054030,-0.112813,-0.353487,-2.298040,-0.701960,-0.350980,False
2019-09-06,-2.000000,-8.285896,6.405220,0.037156,-0.064915,-0.350412,-2.258847,0.258847,0.129423,False
2019-10-09,-2.000000,-8.303514,6.429634,-0.020007,0.014683,-0.341787,-2.220991,0.220991,0.110496,False
2019-11-12,-2.000000,-8.321579,6.454788,-0.054077,0.091603,-0.327597,-2.156862,0.156862,0.078431,False
2019-12-09,-2.000000,-8.335862,6.474763,-0.033274,0.131926,-0.312639,-2.075085,0.075085,0.037542,False
2020-01-15,-2.000000,-8.355344,6.502109,0.030984,0.141012,-0.287157,-1.968397,-0.031603,-0.015802,False
2020-02-07,-2.000000,-8.367403,6.519078,0.053299,0.118181,-0.268622,-1.945466,-0.054534,-0.027267,False
2020-03-06,-3.000000,-8.382029,6.539736,0.038063,0.066415,-0.243470,-1.981286,-1.018714,-0.509357,False
2020-04-10,-3.000000,-8.400230,6.565560,-0.022111,-0.017713,-0.208425,-2.082919,-0.917081,-0.458541,False
2020-05-08,-3.000000,-8.414724,6.586218,-0.053133,-0.081975,-0.177867,-2.141481,-0.858519,-0.429259,False
2020-06-03,-1.000000,-8.428131,6.605401,-0.041217,-0.125265,-0.147792,-2.137004,1.137004,0.568502,False
2020-07-08,-1.000000,-8.446100,6.631224,0.017797,-0.143948,-0.105219,-2.046246,1.046246,0.523123,False
2020-08-06,-2.000000,-8.460920,6.652620,0.052542,-0.120960,-0.068589,-1.945308,-0.054692,-0.027346,False
2020-09-11,-3.000000,-8.479231,6.679181,0.029397,-0.052878,-0.022077,-1.845608,-1.154392,-0.577196,False
2020-10-12,-1.000000,-8.494924,6.702053,-0.025446,0.022622,0.018316,-1.777378,0.777378,0.388689,False
2020-11-12,-1.000000,-8.510546,6.724925,-0.054082,0.091865,0.058471,-1.689368,0.689368,0.344684,False
2020-12-08,-2.000000,-8.523596,6.744107,-0.034628,0.130964,0.091583,-1.591569,-0.408431,-0.204215,False
2021-01-15,-1.000000,-8.542580,6.772172,0.031042,0.140992,0.138431,-1.459943,0.459943,0.229971,False
2021-02-17,0.000000,-8.558983,6.796586,0.053248,0.102041,0.177009,-1.430098,1.430098,0.715049,False
2021-03-11,-2.000000,-8.569874,6.812863,0.032161,0.057029,0.201302,-1.466519,-0.533481,-0.266741,False
2021-04-11,-4.000000,-8.585163,6.835797,-0.022574,-0.018387,0.233243,-1.557085,-2.442915,-1.221458,False
2021-05-06,-2.000000,-8.597444,6.854293,-0.051990,-0.076467,0.256794,-1.614814,-0.385186,-0.192593,False
2021-06-25,-3.000000,-8.621873,6.891284,-0.006955,-0.142744,0.297148,-1.583140,-1.416860,-0.708430,False
2021-07-08,-2.000000,-8.628195,6.900901,0.016944,-0.144040,0.306033,-1.548356,-0.451644,-0.225822,False
2021-08-11,-2.000000,-8.644676,6.926055,0.053910,-0.114348,0.325886,-1.453173,-0.546827,-0.273413,False
2021-09-08,-2.000000,-8.658188,6.946770,0.034363,-0.060436,0.338391,-1.399098,-0.600902,-0.300451,False
2021-10-05,-2.000000,-8.671166,6.966746,-0.012918,0.004763,0.347026,-1.365549,-0.634451,-0.317225,False
2021-11-02,-2.000000,-8.684571,6.987461,-0.050514,0.071126,0.352336,-1.324162,-0.675838,-0.337919,False
