date,102.096,102.096_exp_trend,102.096_trend,102.096_0.5yr,102.096_1yr,102.096_8.82yr,102.096_17.57yr,102.096_jump,102.096_model,102.096_noise,102.096_wtest,flagged
2000-02-16,-52.000000,-49.135258,-2.620644,-0.147573,0.215136,-0.651990,4.704848,-0.229320,-47.864802,-4.135198,-2.067599,False
2000-03-14,-54.000000,-50.083321,-2.620461,-0.180453,0.240180,-0.576763,4.645628,-3.318665,-51.893856,-2.106144,-1.053072,False
2000-04-11,-55.000000,-51.049987,-2.620272,-0.063042,0.212655,-0.497071,4.580800,-3.318665,-52.755582,-2.244418,-1.122209,False
2000-05-09,-58.000000,-52.000127,-2.620082,0.108283,0.136933,-0.415903,4.512544,-3.318665,-53.597016,-4.402984,-2.201492,False
2000-06-21,-46.369914,-53.427740,-2.619791,0.162002,-0.031500,-0.288932,4.401166,-3.318665,-55.123459,8.753546,4.376773,True
2000-07-31,-59.000000,-54.722236,-2.619520,-0.059835,-0.175314,-0.168985,4.290580,-6.727697,-60.183007,1.183007,0.591504,False
2000-08-29,-60.000000,-55.641005,-2.619324,-0.181224,-0.232430,-0.081341,4.206297,-6.727697,-61.276723,1.276723,0.638361,False
2000-09-01,-57.279434,-55.735116,-2.619303,-0.185010,-0.235238,-0.072255,4.197385,-6.727697,-61.377234,4.097801,2.048900,False
2000-10-03,-62.000000,-56.728231,-2.619086,-0.108433,-0.225937,0.024755,4.100086,-6.727697,-62.284544,0.284544,0.142272,False
2000-10-31,-61.000000,-57.581297,-2.618897,0.062868,-0.162659,0.109573,4.011659,-6.727697,-62.906449,1.906449,0.953224,False
2000-11-01,-60.642311,-57.611492,-2.618890,0.068877,-0.159601,0.112598,4.008445,-6.727697,-62.927760,2.285449,1.142725,False
2000-12-05,-64.000000,-58.627149,-2.618660,0.186946,-0.034264,0.215109,3.896911,-6.727697,-63.708803,-0.291197,-0.145599,False
2001-01-01,-62.807274,-59.418686,-2.618477,0.116133,0.075637,0.295866,3.805271,-6.727697,-64.471954,1.664679,0.832340,False
2001-02-01,-63.869449,-60.311404,-2.618266,-0.072354,0.181077,0.387815,3.696490,-6.727697,-65.464340,1.594891,0.797446,False
2001-03-01,-64.920008,-61.103211,-2.618076,-0.182920,0.233591,0.469655,3.595303,-6.727697,-66.333356,1.413348,0.706674,False
2001-04-25,-67.000000,-62.619354,-2.617703,0.021131,0.181832,0.626105,3.388739,-6.727697,-67.746947,0.746947,0.373473,False
2001-05-01,-66.983943,-62.781666,-2.617662,0.058792,0.164684,0.642768,3.365599,-6.727697,-67.895181,0.911239,0.455619,False
2001-06-07,-70.000000,-63.769445,-2.617410,0.186962,0.028417,0.743489,3.220360,-6.727697,-68.935324,-1.064676,-0.532338,False
2001-07-02,-71.000000,-64.424235,-2.617241,0.118639,-0.073672,0.809381,3.119819,-6.727697,-69.795005,-1.204995,-0.602497,False
2001-08-28,-73.000000,-65.879991,-2.616853,-0.178899,-0.230971,0.952169,2.883684,-6.727697,-71.798559,-1.201441,-0.600721,False
2001-09-26,-70.936476,-66.601256,-2.616657,-0.142693,-0.234319,1.020403,2.760047,-6.727697,-72.542172,1.605696,0.802848,False
2001-10-31,-73.000000,-67.454766,-2.616419,0.061840,-0.163173,1.098382,2.607872,-6.727697,-73.193961,0.193961,0.096981,False
2001-11-29,-73.000000,-68.148155,-2.616222,0.181855,-0.058887,1.159127,2.479453,-6.727697,-73.730525,0.730525,0.365262,False
2001-12-13,-73.000000,-68.478489,-2.616127,0.181351,-0.001610,1.187135,2.416735,-6.727697,-74.038700,1.038700,0.519350,False
2002-01-30,-75.000000,-69.589680,-2.615801,-0.060318,0.175538,1.276312,2.198324,-6.727697,-75.343322,0.343322,0.171661,False
2002-02-26,-77.000000,-70.200440,-2.615617,-0.177935,0.230395,1.321601,2.073300,-6.727697,-76.096393,-0.903607,-0.451803,False
2002-03-26,-78.000000,-70.823186,-2.615427,-0.148743,0.235602,1.364691,1.942114,-6.727697,-76.772645,-1.227355,-0.613677,False
2002-04-30,-79.000000,-71.586667,-2.615189,0.052647,0.167669,1.412809,1.776088,-6.727697,-77.520341,-1.479659,-0.739830,False
2002-05-29,-79.000000,-72.206917,-2.614992,0.179362,0.064879,1.447695,1.636933,-6.727697,-78.220739,-0.779261,-0.389631,False
2002-06-18,-79.000000,-72.628267,-2.614857,0.172134,-0.016981,1.469059,1.540188,-6.727697,-78.806423,-0.193577,-0.096789,False
2002-07-31,-79.000000,-73.516786,-2.614565,-0.057262,-0.174121,1.507374,1.330231,-6.727697,-80.252826,1.252826,0.626413,False
2002-08-26,-81.000000,-74.042726,-2.614388,-0.174727,-0.228566,1.525409,1.202111,-6.727697,-81.060585,0.060585,0.030292,False
2002-09-13,-82.000000,-74.401937,-2.614266,-0.180951,-0.240180,1.535596,1.112951,-6.727697,-81.516484,-0.483516,-0.241758,False
2002-09-24,-81.000000,-74.619502,-2.614191,-0.150672,-0.235995,1.540889,1.058292,-6.727697,-81.748876,0.748876,0.374438,False
2002-10-25,-82.000000,-75.224770,-2.613980,0.024326,-0.180475,1.551979,0.903612,-6.727697,-82.267004,0.267004,0.133502,False
2002-11-25,-84.000000,-75.818592,-2.613770,0.174147,-0.074768,1.557390,0.748099,-6.727697,-82.755191,-1.244809,-0.622405,False
2002-12-23,-85.000000,-76.345289,-2.613580,0.155298,0.039554,1.557378,0.607038,-6.727697,-83.327297,-1.672703,-0.836351,False
2003-01-27,-84.000000,-76.991017,-2.613342,-0.041746,0.166842,1.550826,0.430083,-6.727697,-84.226052,0.226052,0.113026,False
2003-02-25,-86.000000,-77.515605,-2.613145,-0.175849,0.229193,1.539915,0.283070,-6.727697,-84.980118,-1.019882,-0.509941,False
2003-03-25,-86.925627,-78.013291,-2.612955,-0.152556,0.236371,1.524699,0.140909,-6.727697,-85.604520,-1.321108,-0.660554,False
2003-04-28,-86.000000,-78.606199,-2.612724,0.040176,0.173489,1.500109,-0.031848,-6.727697,-86.264693,0.264693,0.132347,False
2003-05-26,-86.000000,-79.085239,-2.612534,0.172948,0.076729,1.474894,-0.174100,-6.727697,-86.874999,0.874999,0.437499,False
2003-06-23,-87.000000,-79.556091,-2.612344,0.157069,-0.037514,1.445276,-0.316221,-6.727697,-87.647522,0.647522,0.323761,False
2003-07-29,-91.000000,-80.149662,-2.612099,-0.044878,-0.168323,1.400868,-0.498583,-6.727697,-88.800374,-2.199626,-1.099813,False
2003-08-29,-91.000000,-80.650354,-2.611888,-0.180668,-0.232070,1.357080,-0.655129,-6.727697,-89.700727,-1.299273,-0.649637,False
2003-09-30,-91.000000,-81.157267,-2.611671,-0.124748,-0.230135,1.306672,-0.816089,-6.727697,-90.360935,-0.639065,-0.319532,False
2003-10-30,-90.000000,-81.623511,-2.611467,0.055728,-0.166183,1.254784,-0.966264,-6.727697,-90.784610,0.784610,0.392305,False
2003-11-01,-92.483289,-81.654288,-2.611454,0.067878,-0.160115,1.251169,-0.976247,-6.727697,-90.810754,-1.672534,-0.836267,False
2003-12-03,-92.000000,-82.141611,-2.611236,0.186120,-0.042726,1.190787,-1.135446,-6.727697,-91.281809,-0.718191,-0.359095,False
2003-12-23,-93.000000,-82.441346,-2.611101,0.155298,0.039554,1.150675,-1.234388,-6.727697,-91.669004,-1.330996,-0.665498,False
2004-01-13,-93.000000,-82.752120,-2.610958,0.047715,0.120667,1.106742,-1.337606,-6.727697,-92.153257,-0.846743,-0.423371,False
2004-02-19,-94.000000,-83.289990,-2.610708,-0.158602,0.220348,1.024973,-1.517855,-6.727697,-93.059531,-0.940469,-0.470235,False
2004-03-18,-94.000000,-83.688958,-2.610518,-0.172034,0.239568,0.959538,-1.652953,-6.727697,-93.653054,-0.346946,-0.173473,False
2004-04-28,-93.000000,-84.260886,-2.610240,0.044425,0.171540,0.858638,-1.848517,-6.727697,-94.372737,1.372737,0.686368,False
2004-05-27,-96.000000,-84.656789,-2.610044,0.176599,0.070439,0.783931,-1.985069,-6.727697,-94.948631,-1.051369,-0.525685,False
2004-06-29,-98.000000,-85.098782,-2.609820,0.130589,-0.063801,0.695895,-2.138512,-6.727697,-95.812129,-2.187871,-1.093936,False
2004-07-29,-97.000000,-85.492873,-2.609617,-0.047537,-0.169576,0.613362,-2.276080,-6.727697,-96.710018,-0.289982,-0.144991,False
2004-08-19,-96.000000,-85.764437,-2.609475,-0.155107,-0.218675,0.554328,-2.371222,-6.727697,-97.292283,1.292283,0.646142,False
2004-09-24,-97.000000,-86.221881,-2.609231,-0.149634,-0.235785,0.451029,-2.531977,-6.727697,-98.025175,1.025175,0.512588,False
2004-10-29,-99.000000,-86.656999,-2.608994,0.050635,-0.168629,0.348471,-2.685265,-6.727697,-98.448478,-0.551522,-0.275761,False
2004-11-30,-99.000000,-87.046698,-2.608777,0.183360,-0.054518,0.253278,-2.822671,-6.727697,-98.823722,-0.176278,-0.088139,False
2004-12-31,-99.000000,-87.416965,-2.608567,0.121096,0.071712,0.160119,-2.953153,-6.727697,-99.353454,0.353454,0.176727,False
2005-01-26,-99.000000,-87.722107,-2.608391,-0.035447,0.163843,0.081315,-3.060785,-6.727697,-99.909267,0.909267,0.454634,False
2005-02-25,-101.000000,-88.068176,-2.608187,-0.175849,0.229193,-0.009869,-3.182518,-6.727697,-100.543102,-0.456898,-0.228449,False
2005-03-25,-102.000000,-88.385455,-2.607997,-0.152556,0.236371,-0.094951,-3.293656,-6.727697,-101.025941,-0.974059,-0.487029,False
2005-04-27,-102.000000,-88.752436,-2.607772,0.033865,0.176323,-0.194842,-3.421453,-6.727697,-101.494012,-0.505988,-0.252994,False
2005-05-10,-101.000000,-88.894968,-2.607684,0.110125,0.135734,-0.233994,-3.470822,-6.727697,-101.689307,0.689307,0.344654,False
2005-06-14,-101.000000,-89.273086,-2.607446,0.180538,-0.000458,-0.338584,-3.600919,-6.727697,-102.367652,1.367652,0.683826,False
2005-07-29,-103.000000,-89.747414,-2.607141,-0.044878,-0.168323,-0.470670,-3.761945,-6.727697,-103.528067,0.528067,0.264034,False
2005-08-26,-103.000000,-90.035986,-2.606951,-0.174727,-0.228566,-0.551088,-3.858468,-6.727697,-104.183483,1.183483,0.591742,False
2005-09-28,-104.000000,-90.369761,-2.606726,-0.134038,-0.232365,-0.643737,-3.968495,-6.727697,-104.682819,0.682819,0.341410,False
2005-10-26,-104.000000,-90.647693,-2.606536,0.030694,-0.177720,-0.720270,-4.058602,-6.727697,-104.907824,0.907824,0.453912,False
2005-11-30,-106.000000,-90.988435,-2.606299,0.183248,-0.054870,-0.812886,-4.166933,-6.727697,-105.173871,-0.826129,-0.413065,False
2005-12-26,-106.000000,-91.236846,-2.606122,0.143728,0.051730,-0.879255,-4.244243,-6.727697,-105.498704,-0.501296,-0.250648,False
2006-01-13,-105.000000,-91.406508,-2.606000,0.047511,0.120784,-0.923887,-4.296155,-6.727697,-105.791950,0.791950,0.395975,False
2006-02-15,-106.000000,-91.712711,-2.605776,-0.144049,0.213504,-1.002712,-4.387845,-6.727697,-106.367284,0.367284,0.183642,False
2006-03-15,-107.000000,-91.967684,-2.605585,-0.180112,0.240176,-1.066345,-4.462050,-6.727697,-106.769297,-0.230703,-0.115352,False
2006-04-12,-107.000000,-92.218298,-2.605395,-0.061366,0.212122,-1.126795,-4.532897,-6.727697,-107.060326,0.060326,0.030163,False
2006-05-15,-107.000000,-92.508169,-2.605171,0.134388,0.118197,-1.193707,-4.612012,-6.727697,-107.394171,0.394171,0.197086,False
2006-06-13,-107.875289,-92.758087,-2.604974,0.182110,0.003677,-1.248431,-4.677561,-6.727697,-107.830962,-0.044327,-0.022164,False
2006-07-10,-108.178938,-92.986790,-2.604791,0.074853,-0.104357,-1.295790,-4.735195,-6.727697,-108.379767,0.200828,0.100414,False
2006-08-22,-109.000000,-93.343262,-2.604499,-0.163922,-0.222948,-1.363736,-4.820128,-6.727697,-109.246191,0.246191,0.123096,False
2006-09-19,-108.000000,-93.570359,-2.604308,-0.167420,-0.238959,-1.402847,-4.870843,-6.727697,-109.582434,1.582434,0.791217,False
2006-10-18,-109.000000,-93.801474,-2.604111,-0.020632,-0.198216,-1.438938,-4.919505,-6.727697,-109.710575,0.710575,0.355287,False
2006-11-15,-110.000000,-94.020738,-2.603921,0.140922,-0.112760,-1.469413,-4.962722,-6.727697,-109.756329,-0.243671,-0.121836,False
2006-12-12,-110.000000,-94.228620,-2.603738,0.182815,-0.005744,-1.494645,-5.000858,-6.727697,-109.878486,-0.121514,-0.060757,False
2007-01-15,-110.000000,-94.485528,-2.603507,0.034954,0.127859,-1.520508,-5.043901,-6.727697,-110.218328,0.218328,0.109164,False
2007-02-06,-111.000000,-94.648919,-2.603358,-0.100824,0.193971,-1.533683,-5.068772,-6.727697,-110.489281,-0.510719,-0.255359,False
2007-03-26,-112.000000,-94.997816,-2.603032,-0.148743,0.235602,-1.552589,-5.114850,-6.727697,-110.909124,-1.090876,-0.545438,False
2007-04-17,-112.000000,-95.154313,-2.602882,-0.030199,0.201652,-1.556709,-5.132194,-6.727697,-111.002342,-0.997658,-0.498829,False
2007-05-15,-113.000000,-95.350448,-2.602692,0.134388,0.118197,-1.557802,-5.150819,-6.727697,-111.136874,-1.863126,-0.931563,False
2007-06-12,-110.822008,-95.543231,-2.602502,0.183466,0.007810,-1.554244,-5.165568,-6.727697,-111.401966,0.579958,0.289979,False
2007-07-13,-114.000000,-95.752826,-2.602291,0.056785,-0.115384,-1.544893,-5.177363,-6.727697,-111.863670,-2.136330,-1.068165,False
2007-08-15,-113.000000,-95.971591,-2.602067,-0.137701,-0.210593,-1.528727,-5.184671,-6.727697,-112.363046,-0.636954,-0.318477,False
2007-09-19,-114.000000,-96.198806,-2.601829,-0.167420,-0.238959,-1.504656,-5.186500,-6.727697,-112.625868,-1.374132,-0.687066,False
2007-10-16,-113.000000,-96.370771,-2.601646,-0.033372,-0.202768,-1.481284,-5.183743,-6.727697,-112.601281,-0.398719,-0.199359,False
2007-11-16,-114.000000,-96.564718,-2.601435,0.145070,-0.109093,-1.449383,-5.176106,-6.727697,-112.483363,-1.516637,-0.758319,False
2007-12-06,-114.000000,-96.687894,-2.601300,0.187008,-0.030469,-1.425979,-5.168645,-6.727697,-112.454976,-1.545024,-0.772512,False
2008-01-11,-114.000000,-96.905824,-2.601055,0.060010,0.113467,-1.378442,-5.150231,-6.727697,-112.589772,-1.410228,-0.705114,False
2008-02-12,-114.000000,-97.095524,-2.600838,-0.130457,0.207302,-1.330576,-5.128541,-6.727697,-112.806332,-1.193668,-0.596834,False
2008-03-04,-114.000000,-97.217999,-2.600696,-0.186446,0.236763,-1.296348,-5.111581,-6.727697,-112.904003,-1.095997,-0.547998,False
2008-04-07,-115.000000,-97.412963,-2.600466,-0.086552,0.219814,-1.236365,-5.079562,-6.727697,-112.923792,-2.076208,-1.038104,False
2008-05-06,-115.000000,-97.576061,-2.600269,0.092031,0.146910,-1.180916,-5.047821,-6.727697,-112.893824,-2.106176,-1.053088,False
2008-06-03,-115.000000,-97.730794,-2.600080,0.186169,0.042404,-1.123807,-5.013330,-6.727697,-112.967135,-2.032865,-1.016432,False
2008-07-07,-116.000000,-97.915133,-2.599849,0.089385,-0.094901,-1.049992,-4.966405,-6.727697,-113.264592,-2.735408,-1.367704,False
2008-08-04,-116.000000,-98.064070,-2.599660,-0.083529,-0.186166,-0.985736,-4.923644,-6.727697,-113.570501,-2.429499,-1.214749,False
2008-09-08,-117.000000,-98.246666,-2.599423,-0.186186,-0.239353,-0.901324,-4.865014,-6.727697,-113.765662,-3.234338,-1.617169,False
2008-10-06,-112.485386,-98.389934,-2.599233,-0.092192,-0.221443,-0.830764,-4.814011,-6.727697,-113.675274,1.189888,0.594944,False
2008-11-03,-114.000000,-98.530754,-2.599043,0.080644,-0.153346,-0.757737,-4.759405,-6.727697,-113.447338,-0.552662,-0.276331,False
2008-12-02,-113.000000,-98.674066,-2.598847,0.185451,-0.046456,-0.679733,-4.699094,-6.727697,-113.240441,0.240441,0.120221,False
2009-01-07,-112.000000,-98.848445,-2.598603,0.083599,0.098737,-0.579870,-4.618944,-6.727697,-113.191224,1.191224,0.595612,False
2009-02-04,-111.000000,-98.981426,-2.598413,-0.089748,0.188981,-0.500021,-4.552491,-6.727697,-113.260816,2.260816,1.130408,False
2009-03-03,-111.000000,-99.107504,-2.598229,-0.185163,0.235376,-0.421607,-4.485166,-6.727697,-113.289991,2.289991,1.144996,False
2009-04-07,-111.000000,-99.267850,-2.597992,-0.090719,0.221021,-0.318249,-4.393230,-6.727697,-113.174715,2.174715,1.087358,False
2009-05-08,-111.000000,-99.407012,-2.597781,0.099465,0.142474,-0.225448,-4.307483,-6.727697,-113.023483,2.023483,1.011741,False
2009-06-03,-112.000000,-99.521698,-2.597605,0.185778,0.044759,-0.146965,-4.232499,-6.727697,-112.995926,0.995926,0.497963,False
2009-07-07,-112.000000,-99.668927,-2.597374,0.092123,-0.093051,-0.043794,-4.130307,-6.727697,-113.169026,1.169026,0.584513,False
2009-08-04,-112.000000,-99.787881,-2.597183,-0.081160,-0.185091,0.041336,-4.042703,-6.727697,-113.380378,1.380378,0.690189,False
2009-09-07,-112.000000,-99.929594,-2.596953,-0.186789,-0.238841,0.144517,-3.932243,-6.727697,-113.467599,1.467599,0.733800,False
2009-10-16,-112.000000,-100.088536,-2.596688,-0.033372,-0.202768,0.262062,-3.800173,-6.727697,-113.187172,1.187172,0.593586,False
2009-11-03,-112.000000,-100.160616,-2.596565,0.079706,-0.153858,0.315842,-3.737335,-6.727697,-112.980524,0.980524,0.490262,False
2009-12-01,-111.000000,-100.271164,-2.596375,0.184424,-0.050837,0.398701,-3.637284,-6.727697,-112.700232,1.700232,0.850116,False
2010-01-11,-111.000000,-100.429637,-2.596097,0.059843,0.113567,0.517815,-3.485864,-6.727697,-112.548070,1.548070,0.774035,False
2010-02-03,-110.000000,-100.516801,-2.595941,-0.084048,0.186401,0.583232,-3.398442,-6.727697,-112.553296,2.553296,1.276648,False
2010-03-09,-111.000000,-100.643410,-2.595710,-0.186605,0.239050,0.677744,-3.266063,-6.727697,-112.502690,1.502690,0.751345,False
2010-04-06,-110.000000,-100.745705,-2.595519,-0.096294,0.222606,0.753356,-3.154317,-6.727697,-112.343569,2.343569,1.171785,False
2010-05-07,-110.000000,-100.856920,-2.595309,0.093954,0.145781,0.834437,-3.027833,-6.727697,-112.133587,2.133587,1.066793,False
2010-06-08,-112.000000,-100.969518,-2.595092,0.186704,0.024308,0.914927,-2.894340,-6.727697,-112.060709,0.060709,0.030354,False
2010-07-13,-112.000000,-101.090158,-2.594854,0.056785,-0.115384,0.998866,-2.745080,-6.727697,-112.217522,0.217522,0.108761,False
2010-08-11,-112.000000,-101.188165,-2.594657,-0.119026,-0.202148,1.064903,-2.618955,-6.727697,-112.385745,0.385745,0.192872,False
2010-09-08,-112.000000,-101.281147,-2.594467,-0.186365,-0.239241,1.125429,-2.495172,-6.727697,-112.398660,0.398660,0.199330,False
2010-10-06,-112.000000,-101.372538,-2.594276,-0.093520,-0.221822,1.182594,-2.369511,-6.727697,-112.196771,0.196771,0.098385,False
2010-11-10,-111.000000,-101.484584,-2.594039,0.117780,-0.130572,1.249067,-2.209939,-6.727697,-111.779983,0.779983,0.389992,False
2010-12-02,-111.000000,-101.553786,-2.593889,0.185382,-0.046788,1.287886,-2.108294,-6.727697,-111.557187,0.557187,0.278593,False
2011-01-05,-111.000000,-101.658908,-2.593658,0.094911,0.091142,1.343186,-1.949297,-6.727697,-111.400323,0.400323,0.200161,False
2011-02-09,-111.000000,-101.764847,-2.593421,-0.116526,0.201024,1.393933,-1.783367,-6.727697,-111.390900,0.390900,0.195450,False
2011-03-10,-110.000000,-101.850912,-2.593224,-0.186070,0.239415,1.431065,-1.644285,-6.727697,-111.331707,1.331707,0.665854,False
2011-04-11,-110.000000,-101.944113,-2.593006,-0.067410,0.214030,1.466715,-1.489279,-6.727697,-111.140761,1.140761,0.570380,False
2011-05-10,-111.000000,-102.027004,-2.592809,0.110125,0.135734,1.494086,-1.347536,-6.727697,-110.955103,-0.044897,-0.022449,False
2011-06-07,-111.000000,-102.105645,-2.592619,0.186962,0.028417,1.515973,-1.209648,-6.727697,-110.904257,-0.095743,-0.047872,False
2011-07-12,-111.000000,-102.202057,-2.592381,0.062884,-0.111741,1.536961,-1.036020,-6.727697,-111.070051,0.070051,0.035026,False
2011-08-09,-113.000000,-102.277705,-2.592191,-0.108820,-0.197563,1.548593,-0.896230,-6.727697,-111.251614,-1.748386,-0.874193,False
2011-09-06,-112.000000,-102.352060,-2.592001,-0.186992,-0.238369,1.555601,-0.755766,-6.727697,-111.297284,-0.702716,-0.351358,False
2011-10-04,-111.000000,-102.425143,-2.591811,-0.104441,-0.224860,1.557965,-0.614734,-6.727697,-111.130721,0.130721,0.065361,False
2011-11-08,-113.000000,-102.514743,-2.591573,0.107507,-0.137434,1.554379,-0.437805,-6.727697,-110.747366,-2.252634,-1.126317,False
2011-12-01,-113.000000,-102.572580,-2.591417,0.184424,-0.050837,1.548073,-0.321244,-6.727697,-110.531278,-2.468722,-1.234361,False
2012-01-04,-113.000000,-102.656592,-2.591186,0.100446,0.087271,1.533046,-0.148697,-6.727697,-110.403408,-2.596592,-1.298296,False
2012-02-07,-112.000000,-102.738862,-2.590956,-0.105649,0.196140,1.511337,0.023585,-6.727697,-110.432103,-1.567897,-0.783949,False
2012-03-01,-111.462617,-102.793547,-2.590800,-0.183964,0.234371,1.492893,0.140125,-6.727697,-110.428619,-1.033998,-0.516999,False
2012-04-01,-111.398923,-102.866038,-2.590590,-0.118632,0.228601,1.463308,0.297078,-6.727697,-110.313969,-1.084955,-0.542477,False
2012-05-01,-111.334162,-102.934884,-2.590387,0.062868,0.162659,1.429606,0.448711,-6.727697,-110.149125,-1.185037,-0.592518,False
2012-06-01,-111.267401,-103.004702,-2.590177,0.184514,0.050494,1.389662,0.604991,-6.727697,-110.092915,-1.174485,-0.587243,False
2012-07-01,-111.200057,-103.071011,-2.589974,0.121096,-0.071712,1.346189,0.755703,-6.727697,-110.237406,-0.962652,-0.481326,False
2012-08-01,-111.133815,-103.138255,-2.589764,-0.065882,-0.178107,1.296448,0.910755,-6.727697,-110.492501,-0.641314,-0.320657,False
2012-09-01,-111.067556,-103.204227,-2.589554,-0.185010,-0.235238,1.241989,1.064971,-6.727697,-110.634764,-0.432792,-0.216396,False
2012-10-01,-111.001808,-103.266883,-2.589350,-0.118632,-0.228601,1.184981,1.213284,-6.727697,-110.532898,-0.468910,-0.234455,False
2012-11-01,-110.934612,-103.330423,-2.589140,0.068877,-0.159601,1.121831,1.365445,-6.727697,-110.250709,-0.683903,-0.341952,False
2012-12-01,-110.867831,-103.390768,-2.588937,0.184514,-0.050494,1.056828,1.511505,-6.727697,-110.005049,-0.862782,-0.431391,False
2013-01-01,-110.801846,-103.451966,-2.588727,0.116133,0.075637,0.985877,1.661069,-6.727697,-109.929674,-0.872172,-0.436086,False
