date,142.674,142.674_exp_trend,142.674_trend,142.674_0.5yr,142.674_1yr,142.674_8.6yr,142.674_17.26yr,142.674_jump,142.674_model,142.674_noise,142.674_wtest,flagged
1998-08-01,-10.060774,5.602457,-25.479703,0.014312,-0.189824,-0.148350,9.590840,0.000000,-10.610268,0.549494,0.274747,False
1998-09-01,-11.199672,5.959685,-26.764144,0.095067,-0.122675,-0.072126,9.450287,0.000000,-11.453907,0.254235,0.127117,False
1998-10-14,-13.000000,6.447410,-28.535053,0.044464,0.021072,0.034001,9.240402,0.000000,-12.747704,-0.252296,-0.126148,False
1998-11-06,-15.000000,6.704623,-29.477161,-0.033828,0.098487,0.090714,9.121137,0.000000,-13.496028,-1.503972,-0.751986,False
1998-12-04,-15.000000,7.014354,-30.619258,-0.098048,0.171159,0.159483,8.969474,0.000000,-14.402836,-0.597164,-0.298582,False
1999-01-05,-16.000000,7.363815,-31.918034,-0.068303,0.205878,0.237452,8.787587,0.000000,-15.391605,-0.608395,-0.304198,False
1999-02-02,-15.000000,7.665690,-33.048795,0.022911,0.186201,0.304886,8.621087,0.000000,-16.248019,1.248019,0.624010,False
1999-03-02,-17.000000,7.963968,-34.174265,0.094433,0.124096,0.371363,8.447865,0.000000,-17.172541,0.172541,0.086270,False
1999-04-06,-19.000000,8.331822,-35.573664,0.068948,0.009036,0.452795,8.222090,0.000000,-18.488973,-0.511027,-0.255514,False
1999-05-04,-19.000000,8.622163,-36.687232,-0.022058,-0.087411,0.516360,8.034243,0.000000,-19.623935,0.623935,0.311968,False
1999-06-01,-21.000000,8.909044,-37.795509,-0.094105,-0.163941,0.578303,7.840132,0.000000,-20.726077,-0.273923,-0.136961,False
1999-07-13,-22.000000,9.332968,-39.448007,-0.049888,-0.205501,0.667754,7.537550,0.000000,-22.165124,0.165124,0.082562,False
1999-08-17,-23.000000,9.680461,-40.815995,0.064878,-0.160879,0.738719,7.275274,0.000000,-23.217543,0.217543,0.108771,False
1999-09-14,-16.045605,9.954731,-41.904434,0.101296,-0.082880,0.792898,7.059055,0.000000,-24.079335,8.033730,4.016865,True
1999-10-07,-25.000000,10.177577,-42.794552,0.065000,-0.003718,0.835546,6.877321,-5.518038,-30.360864,5.360864,2.680432,False
1999-11-02,-26.000000,10.426862,-43.796473,-0.020346,0.085802,0.881621,6.667530,-5.518038,-31.273042,5.273042,2.636521,False
1999-12-07,-29.962197,10.758086,-45.138011,-0.100297,0.176851,0.939853,6.378066,-5.518038,-32.503489,2.541292,1.270646,False
2000-01-05,-31.303955,11.028794,-46.242893,-0.068331,0.205877,0.984605,6.132415,-5.518038,-33.477571,2.173616,1.086808,False
2000-02-16,-33.000000,11.414942,-47.829281,0.065882,0.160047,1.043374,5.768485,-5.518038,-34.894590,1.894590,0.947295,False
2000-03-14,-34.000000,11.659538,-48.842851,0.101475,0.085145,1.077308,5.529175,-5.518038,-35.908248,1.908248,0.954124,False
2000-04-11,-36.000000,11.910225,-49.888793,0.052985,-0.011258,1.109193,5.276792,-5.518038,-37.068894,1.068894,0.534447,False
2000-05-09,-36.000000,12.157925,-50.929474,-0.040818,-0.105109,1.137613,5.020316,-5.518038,-38.277585,2.277585,1.138792,False
2000-06-21,-37.959871,12.532586,-52.517418,-0.096546,-0.197003,1.174313,4.618932,-5.518038,-40.003174,2.043303,1.021652,False
2000-07-31,-41.000000,12.874969,-53.983435,0.012302,-0.190613,1.200694,4.237952,-5.518038,-41.366169,0.366169,0.183084,False
2000-08-29,-43.000000,13.119556,-55.039584,0.091376,-0.130120,1.215044,3.957513,-5.518038,-42.304252,-0.695748,-0.347874,False
2000-09-01,-41.878215,13.144685,-55.148518,0.095474,-0.121724,1.216297,3.928310,-5.518038,-42.403513,0.525298,0.262649,False
2000-10-03,-45.000000,13.410732,-56.306729,0.074533,-0.017014,1.226939,3.614688,-5.518038,-43.514890,-1.485110,-0.742555,False
2000-10-31,-45.000000,13.640551,-57.314527,-0.014032,0.079858,1.232146,3.337255,-5.518038,-44.556788,-0.443212,-0.221606,False
2000-11-01,-45.702045,13.648708,-57.350422,-0.017481,0.083106,1.232260,3.327297,-5.518038,-44.594568,-1.107476,-0.553738,False
2000-12-05,-47.000000,13.923978,-58.566875,-0.098974,0.173249,1.233242,2.986849,-5.518038,-45.866568,-1.133432,-0.566716,False
2001-01-01,-48.203709,14.139738,-59.527355,-0.077994,0.204830,1.229975,2.714041,-5.518038,-46.834803,-1.368906,-0.684453,False
2001-02-01,-49.440278,14.384406,-60.627091,0.019488,0.187692,1.221792,2.397547,-5.518038,-47.934204,-1.506074,-0.753037,False
2001-03-01,-50.666498,14.602623,-61.614828,0.093080,0.126908,1.210357,2.109703,-5.518038,-48.990193,-1.676305,-0.838153,False
2001-04-25,-54.000000,15.023722,-63.539623,0.009254,-0.057574,1.176875,1.539718,-5.518038,-51.365666,-2.634334,-1.317167,False
2001-05-01,-53.083039,15.069063,-63.748366,-0.011708,-0.077664,1.172351,1.477227,-5.518038,-51.637135,-1.445905,-0.722952,False
2001-06-07,-56.000000,15.346107,-65.030245,-0.099995,-0.175935,1.140746,1.090780,-5.518038,-53.246581,-2.753419,-1.376709,False
2001-07-02,-58.000000,15.530830,-65.891151,-0.079105,-0.204630,1.115838,0.828794,-5.518038,-54.217462,-3.782538,-1.891269,False
2001-08-28,-59.000000,15.944678,-67.838246,0.089221,-0.133774,1.048715,0.229799,-5.518038,-56.177645,-2.822355,-1.411177,False
2001-09-26,-57.750109,16.151387,-68.820459,0.089296,-0.042428,1.009268,-0.075359,-5.518038,-57.206331,-0.543778,-0.271889,False
2001-10-31,-61.000000,16.397471,-69.998331,-0.013445,0.079303,0.957146,-0.443546,-5.518038,-58.539439,-2.460561,-1.230280,False
2001-11-29,-60.000000,16.598593,-70.968020,-0.091994,0.160664,0.910389,-0.748225,-5.518038,-59.656629,-0.343371,-0.171685,False
2001-12-13,-60.000000,16.694797,-71.434115,-0.101575,0.186808,0.886710,-0.895103,-5.518038,-60.180516,0.180516,0.090258,False
2002-01-30,-62.000000,17.020294,-73.022113,0.012577,0.190506,0.800355,-1.397185,-5.518038,-61.913605,-0.086395,-0.043198,False
2002-02-26,-63.000000,17.200468,-73.908530,0.088369,0.135118,0.748482,-1.678273,-5.518038,-62.932405,-0.067595,-0.033798,False
2002-03-26,-65.000000,17.385128,-74.822582,0.091686,0.047619,0.692381,-1.968483,-5.518038,-64.092289,-0.907711,-0.453856,False
2002-04-30,-66.000000,17.612862,-75.957707,-0.008225,-0.074367,0.619219,-2.329061,-5.518038,-65.655318,-0.344682,-0.172341,False
2002-05-29,-67.000000,17.798988,-76.891978,-0.089637,-0.157280,0.556281,-2.625695,-5.518038,-66.927359,-0.072641,-0.036320,False
2002-06-18,-68.000000,17.926011,-77.532996,-0.099696,-0.192975,0.511771,-2.829005,-5.518038,-67.734928,-0.265072,-0.132536,False
2002-07-31,-68.000000,18.195454,-78.902045,0.010839,-0.191175,0.413392,-3.262206,-5.518038,-69.253779,1.253779,0.626890,False
2002-08-26,-70.000000,18.355983,-79.723790,0.085656,-0.139089,0.352374,-3.521282,-5.518038,-70.108185,0.108185,0.054092,False
2002-09-13,-69.000000,18.466077,-80.290018,0.101534,-0.086115,0.309562,-3.699265,-5.518038,-70.716262,1.716262,0.858131,False
2002-09-24,-71.000000,18.532940,-80.634970,0.092429,-0.049343,0.283198,-3.807450,-5.518038,-71.101234,0.101234,0.050617,False
2002-10-25,-71.000000,18.719686,-81.602714,0.007510,0.059274,0.208202,-4.109826,-5.518038,-72.235905,1.235905,0.617953,False
2002-11-25,-72.000000,18.903970,-82.563974,-0.085181,0.151409,0.132405,-4.408273,-5.518038,-73.387683,1.387683,0.693841,False
2002-12-23,-74.000000,19.068331,-83.426635,-0.094165,0.198936,0.063497,-4.674225,-5.518038,-74.382299,0.382299,0.191149,False
2003-01-27,-75.000000,19.271031,-84.497523,0.002109,0.194303,-0.022893,-5.001515,-5.518038,-75.572526,0.572526,0.286263,False
2003-02-25,-75.000000,19.436696,-85.378567,0.086586,0.137776,-0.094407,-5.268099,-5.518038,-76.598053,1.598053,0.799027,False
2003-03-25,-77.228373,19.594709,-86.223846,0.093144,0.051063,-0.163155,-5.521311,-5.518038,-77.687435,0.459062,0.229531,False
2003-04-28,-80.000000,19.784053,-87.243145,-0.001234,-0.067709,-0.245926,-5.822976,-5.518038,-79.114975,-0.885025,-0.442513,False
2003-05-26,-80.000000,19.937927,-88.076710,-0.084213,-0.150200,-0.313252,-6.066394,-5.518038,-80.270882,0.270882,0.135441,False
2003-06-23,-80.000000,20.089967,-88.904985,-0.094811,-0.198467,-0.379595,-6.305082,-5.518038,-81.311010,1.311010,0.655505,False
2003-07-29,-81.000000,20.282788,-89.962137,0.003858,-0.193706,-0.463112,-6.604716,-5.518038,-82.455063,1.455063,0.727531,False
2003-08-29,-92.000000,20.446463,-90.865454,0.090846,-0.131057,-0.533119,-6.855926,-5.518038,-83.366285,-8.633715,-4.316858,True
2003-09-30,-86.000000,20.613156,-91.791109,0.081779,-0.028455,-0.603229,-7.108363,-1.102734,-79.938956,-6.061044,-3.030522,False
2003-10-30,-86.000000,20.767369,-92.652635,-0.009968,0.076018,-0.666716,-7.338453,-1.102734,-80.927119,-5.072881,-2.536440,False
2003-11-01,-84.017190,20.777580,-92.709855,-0.016906,0.082565,-0.670865,-7.353561,-1.102734,-80.993776,-3.023414,-1.511707,False
2003-12-03,-85.000000,20.939766,-93.621690,-0.097064,0.169159,-0.735750,-7.591269,-1.102734,-82.039583,-2.960417,-1.480209,False
2003-12-23,-85.000000,21.040011,-94.188079,-0.094165,0.198936,-0.774786,-7.735926,-1.102734,-82.656744,-2.343256,-1.171628,False
2004-01-13,-84.000000,21.144347,-94.778960,-0.045352,0.205060,-0.814377,-7.884272,-1.102734,-83.276289,-0.723711,-0.361856,False
2004-02-19,-85.000000,21.325911,-95.811612,0.073494,0.153155,-0.880526,-8.136927,-1.102734,-84.379239,-0.620761,-0.310380,False
2004-03-18,-86.000000,21.461412,-96.586972,0.099668,0.072071,-0.927411,-8.320818,-1.102734,-85.304785,-0.695215,-0.347608,False
2004-04-28,-86.000000,21.656916,-97.712827,-0.003605,-0.069974,-0.990800,-8.578406,-1.102734,-86.801431,0.801431,0.400716,False
2004-05-27,-88.000000,21.793142,-98.502353,-0.087219,-0.154024,-1.031655,-8.752015,-1.102734,-87.836857,-0.163143,-0.081572,False
2004-06-29,-89.000000,21.946114,-99.393913,-0.084286,-0.203411,-1.073933,-8.940705,-1.102734,-88.852867,-0.147133,-0.073567,False
2004-07-29,-89.000000,22.083316,-100.198080,0.005348,-0.193186,-1.108329,-9.103888,-1.102734,-89.617553,0.617553,0.308777,False
2004-08-19,-89.000000,22.178315,-100.757403,0.071039,-0.155498,-1.130049,-9.213303,-1.102734,-90.109634,1.109634,0.554817,False
2004-09-24,-89.000000,22.339195,-101.709358,0.092030,-0.048411,-1.162645,-9.391494,-1.102734,-90.983417,1.983417,0.991708,False
2004-10-29,-91.000000,22.493247,-102.626531,-0.007090,0.073291,-1.188583,-9.553195,-1.102734,-91.911595,0.911595,0.455798,False
2004-11-30,-93.000000,22.632089,-103.457896,-0.093549,0.163051,-1.207225,-9.690910,-1.102734,-92.757174,-0.242826,-0.121413,False
2004-12-31,-93.000000,22.764791,-104.256727,-0.080186,0.204417,-1.220589,-9.814962,-1.102734,-93.505991,0.505991,0.252996,False
2005-01-26,-92.000000,22.874739,-104.923487,-0.001391,0.195455,-1.228212,-9.912063,-1.102734,-94.097695,2.097695,1.048847,False
2005-02-25,-95.000000,23.000090,-105.687240,0.086586,0.137776,-1.232875,-10.015828,-1.102734,-94.814226,-0.185774,-0.092887,False
2005-03-25,-94.000000,23.115641,-106.394596,0.093144,0.051063,-1.233218,-10.104589,-1.102734,-95.575290,1.575290,0.787645,False
2005-04-27,-95.000000,23.250059,-107.221474,0.002266,-0.064349,-1.228651,-10.199079,-1.102734,-96.563962,1.563962,0.781981,False
2005-05-10,-95.000000,23.302493,-107.545196,-0.041944,-0.106182,-1.225378,-10.233275,-1.102734,-96.952217,1.952217,0.976109,False
2005-06-14,-95.000000,23.442218,-108.411088,-0.101486,-0.187550,-1.212452,-10.316774,-1.102734,-97.889867,2.889867,1.444933,False
2005-07-29,-97.000000,23.618816,-109.512232,0.003858,-0.193706,-1.187105,-10.405648,-1.102734,-98.778752,1.778752,0.889376,False
2005-08-26,-99.000000,23.726994,-110.190493,0.085656,-0.139089,-1.166459,-10.450381,-1.102734,-99.236506,0.236506,0.118253,False
2005-09-28,-98.000000,23.852836,-110.983079,0.085741,-0.035462,-1.137429,-10.492637,-1.102734,-99.812766,1.812766,0.906383,False
2005-10-26,-99.000000,23.958225,-111.649814,0.004016,0.062662,-1.108902,-10.519580,-1.102734,-100.356128,1.356128,0.678064,False
2005-11-30,-100.000000,24.088198,-112.475793,-0.093429,0.162861,-1.068358,-10.541721,-1.102734,-101.030977,1.030977,0.515488,False
2005-12-26,-101.000000,24.183496,-113.084027,-0.089711,0.201440,-1.034834,-10.549855,-1.102734,-101.476227,0.476227,0.238113,False
2006-01-13,-101.000000,24.248853,-113.502440,-0.045249,0.205048,-1.009978,-10.551331,-1.102734,-101.757832,0.757832,0.378916,False
2006-02-15,-101.000000,24.367373,-114.263852,0.063521,0.161981,-0.961028,-10.545206,-1.102734,-102.279945,1.279945,0.639972,False
2006-03-15,-102.000000,24.466632,-114.904136,0.101430,0.084500,-0.916198,-10.531052,-1.102734,-102.801559,0.801559,0.400779,False
2006-04-12,-102.000000,24.564707,-115.539130,0.052158,-0.012235,-0.868492,-10.508685,-1.102734,-103.414411,1.414411,0.707205,False
2006-05-15,-103.000000,24.678796,-116.280724,-0.057188,-0.120968,-0.808777,-10.471806,-1.102734,-104.163401,1.163401,0.581700,False
2006-06-13,-103.405755,24.777735,-116.926362,-0.101634,-0.186053,-0.753379,-10.430032,-1.102734,-104.722459,1.316704,0.658352,False
2006-07-10,-103.829556,24.868752,-117.522372,-0.058755,-0.205996,-0.699516,-10.383295,-1.102734,-105.103916,1.274360,0.637180,False
2006-08-22,-103.000000,25.011551,-118.461417,0.077327,-0.149218,-0.609584,-10.293335,-1.102734,-105.527410,2.527410,1.263705,False
2006-09-19,-103.000000,25.103133,-119.066181,0.098316,-0.066357,-0.548554,-10.224569,-1.102734,-105.806947,2.806947,1.403473,False
2006-10-18,-105.000000,25.196836,-119.686967,0.031492,0.035124,-0.483531,-10.144942,-1.102734,-106.154724,1.154724,0.577362,False
2006-11-15,-104.000000,25.286210,-120.280962,-0.061451,0.125234,-0.419202,-10.060008,-1.102734,-106.512914,2.512914,1.256457,False
2006-12-12,-106.000000,25.371383,-120.848732,-0.101663,0.185285,-0.355922,-9.970678,-1.102734,-106.823061,0.823061,0.411531,False
2007-01-15,-104.000000,25.477248,-121.556705,-0.038878,0.204232,-0.274780,-9.847911,-1.102734,-107.139530,3.139530,1.569765,False
2007-02-06,-106.000000,25.544931,-122.010649,0.036292,0.179690,-0.221575,-9.762431,-1.102734,-107.336476,1.336476,0.668238,False
2007-03-26,-107.000000,25.690411,-122.989735,0.091686,0.047619,-0.104142,-9.559676,-1.102734,-107.926571,0.926571,0.463285,False
2007-04-17,-108.000000,25.756096,-123.433287,0.036439,-0.029870,-0.049931,-9.459396,-1.102734,-108.282683,0.282683,0.141342,False
2007-05-15,-113.000000,25.838806,-123.993085,-0.057188,-0.120968,0.019190,-9.325187,-1.102734,-108.741166,-4.258834,-2.129417,False
2007-06-12,-112.000000,25.920531,-124.547592,-0.101661,-0.184502,0.088251,-9.183706,-1.102734,-109.111415,-2.888585,-1.444293,False
2007-07-13,-126.189467,26.009876,-125.155340,-0.049888,-0.205501,0.164379,-9.018718,-1.102734,-109.357927,-16.831540,-8.415770,True
2007-08-15,-109.000000,26.103691,-125.795172,0.059339,-0.165215,0.244716,-8.833617,-0.471743,-108.858002,-0.141998,-0.070999,False
2007-09-19,-110.000000,26.201754,-126.465752,0.098316,-0.066357,0.328749,-8.626847,-0.471743,-109.001882,-0.998118,-0.499059,False
2007-10-16,-110.000000,26.276405,-126.977409,0.038068,0.028115,0.392493,-8.460144,-0.471743,-109.174216,-0.825784,-0.412892,False
2007-11-16,-110.000000,26.361058,-127.558801,-0.064202,0.128032,0.464256,-8.261186,-0.471743,-109.402586,-0.597414,-0.298707,False
2007-12-06,-109.000000,26.415080,-127.930451,-0.099665,0.175005,0.509623,-8.128624,-0.471743,-109.530774,0.530774,0.265387,False
2008-01-11,-109.000000,26.511161,-128.592120,-0.051488,0.205628,0.589120,-7.882088,-0.471743,-109.691531,0.691531,0.345766,False
2008-02-12,-109.000000,26.595331,-129.171799,0.054660,0.168573,0.657101,-7.654877,-0.471743,-109.822754,0.822754,0.411377,False
2008-03-04,-111.000000,26.649945,-129.548479,0.097646,0.115945,0.700273,-7.501541,-0.471743,-109.957954,-1.042046,-0.521023,False
2008-04-07,-111.000000,26.737333,-130.152068,0.064365,0.002885,0.767531,-7.246374,-0.471743,-110.298071,-0.701929,-0.350964,False
2008-05-06,-112.000000,26.810871,-130.660763,-0.031027,-0.095847,0.822116,-7.022171,-0.471743,-110.648565,-1.351435,-0.675717,False
2008-06-03,-111.000000,26.881012,-131.146562,-0.097146,-0.169319,0.872208,-6.800155,-0.471743,-110.931706,-0.068294,-0.034147,False
2008-07-07,-111.000000,26.965060,-131.729387,-0.065707,-0.205987,0.929357,-6.523491,-0.471743,-111.101898,0.101898,0.050949,False
2008-08-04,-110.000000,27.033364,-132.203535,0.026002,-0.184796,0.973218,-6.290034,-0.471743,-111.117525,1.117525,0.558762,False
2008-09-08,-113.000000,27.117600,-132.788822,0.101046,-0.100917,1.023756,-5.991375,-0.471743,-111.110455,-1.889545,-0.944772,False
2008-10-06,-111.287610,27.184086,-133.251133,0.067029,-0.006421,1.060600,-5.747203,-0.471743,-111.164785,-0.122825,-0.061412,False
2008-11-03,-111.000000,27.249780,-133.708182,-0.024311,0.089529,1.094132,-5.498574,-0.471743,-111.269369,0.269369,0.134684,False
2008-12-02,-111.000000,27.316995,-134.176008,-0.096060,0.167279,1.125258,-5.236572,-0.471743,-111.370851,0.370851,0.185426,False
2009-01-07,-111.000000,27.399281,-134.749165,-0.062960,0.206037,1.158656,-4.905140,-0.471743,-111.425034,0.425034,0.212517,False
2009-02-04,-112.000000,27.462411,-135.189933,0.029672,0.183054,1.180547,-4.642383,-0.471743,-111.448376,-0.551624,-0.275812,False
2009-03-03,-114.000000,27.522573,-135.609950,0.095673,0.121246,1.198145,-4.385579,-0.471743,-111.529635,-2.470365,-1.235182,False
2009-04-07,-113.000000,27.599533,-136.147094,0.066336,0.005491,1.215744,-4.047981,-0.471743,-111.779714,-1.220286,-0.610143,False
2009-05-08,-111.000000,27.666741,-136.615947,-0.035473,-0.100041,1.226353,-3.744833,-0.471743,-112.074944,1.074944,0.537472,False
2009-06-03,-112.000000,27.722426,-137.004179,-0.096529,-0.168140,1.231612,-3.487808,-0.471743,-112.274362,0.274362,0.137181,False
2009-07-07,-112.000000,27.794315,-137.504984,-0.066996,-0.205941,1.233456,-3.148187,-0.471743,-112.370080,0.370080,0.185040,False
2009-08-04,-112.000000,27.852737,-137.911555,0.024613,-0.185435,1.230687,-2.865764,-0.471743,-112.326460,0.326460,0.163230,False
2009-09-07,-111.000000,27.922743,-138.398136,0.100436,-0.104954,1.222130,-2.519838,-0.471743,-112.249363,1.249363,0.624681,False
2009-10-16,-112.000000,28.001799,-138.946668,0.038068,0.028115,1.205350,-2.119498,-0.471743,-112.264577,0.264577,0.132288,False
2009-11-03,-114.000000,28.037844,-139.196374,-0.023763,0.089014,1.195121,-1.933607,-0.471743,-112.303508,-1.696492,-0.848246,False
2009-12-01,-114.000000,28.093364,-139.580462,-0.094753,0.165009,1.176133,-1.643227,-0.471743,-112.355679,-1.644321,-0.822160,False
2010-01-11,-114.000000,28.173470,-140.133331,-0.051405,0.205622,1.141683,-1.215779,-0.471743,-112.351484,-1.648516,-0.824258,False
2010-02-03,-112.000000,28.217796,-140.438511,0.026307,0.184655,1.118976,-0.975056,-0.471743,-112.337576,0.337576,0.168788,False
2010-03-09,-112.000000,28.282527,-140.883108,0.100692,0.103424,1.081081,-0.618301,-0.471743,-112.405427,0.405427,0.202714,False
2010-04-06,-112.000000,28.335131,-141.243389,0.068948,0.009036,1.046106,-0.323951,-0.471743,-112.579861,0.579861,0.289931,False
2010-05-07,-110.000000,28.392641,-141.636101,-0.032173,-0.096926,1.003557,0.002222,-0.471743,-112.838523,2.838523,1.419261,False
2010-06-08,-111.000000,28.451211,-142.034680,-0.100568,-0.177755,0.955586,0.338911,-0.471743,-113.039038,2.039038,1.019519,False
2010-07-13,-112.000000,28.514359,-142.462714,-0.049888,-0.205501,0.898638,0.706757,-0.471743,-113.070093,1.070093,0.535046,False
2010-08-11,-112.000000,28.565970,-142.811109,0.047445,-0.173294,0.848099,1.010910,-0.471743,-112.983722,0.983722,0.491861,False
2010-09-08,-113.000000,28.615197,-143.142106,0.100919,-0.101887,0.796590,1.303776,-0.471743,-112.899253,-0.100747,-0.050374,False
2010-10-06,-113.000000,28.663838,-143.467812,0.067652,-0.007264,0.742580,1.595625,-0.471743,-112.877124,-0.122876,-0.061438,False
2010-11-10,-113.000000,28.723824,-143.867505,-0.046669,0.110706,0.671809,1.958660,-0.471743,-112.920919,-0.079081,-0.039540,False
2010-12-02,-113.000000,28.761072,-144.114511,-0.095966,0.167109,0.625614,2.185660,-0.471743,-112.942764,-0.057236,-0.028618,False
2011-01-05,-112.000000,28.817952,-144.489822,-0.068303,0.205878,0.551869,2.534370,-0.471743,-112.919799,0.919799,0.459899,False
2011-02-09,-113.000000,28.875646,-144.868024,0.045890,0.174247,0.473290,2.890288,-0.471743,-112.880407,-0.119593,-0.059796,False
2011-03-10,-113.000000,28.922799,-145.175130,0.101116,0.100342,0.406405,3.182543,-0.471743,-112.933669,-0.066331,-0.033166,False
2011-04-11,-113.000000,28.974155,-145.507419,0.055131,-0.008693,0.331022,3.501931,-0.471743,-113.125616,0.125616,0.062808,False
2011-05-10,-113.000000,29.020093,-145.802588,-0.041944,-0.106182,0.261525,3.788305,-0.471743,-113.352536,0.352536,0.176268,False
2011-06-07,-113.000000,29.063908,-146.082194,-0.099995,-0.175935,0.193585,4.061799,-0.471743,-113.510575,0.510575,0.255288,False
2011-07-12,-112.000000,29.117944,-146.424263,-0.052908,-0.205727,0.107832,4.399188,-0.471743,-113.529676,1.529676,0.764838,False
2011-08-09,-113.000000,29.160594,-146.691966,0.041146,-0.177027,0.038827,4.665260,-0.471743,-113.434909,0.434909,0.217455,False
2011-09-06,-112.000000,29.202735,-146.954379,0.099834,-0.107991,-0.030299,4.927694,-0.471743,-113.334149,1.334149,0.667074,False
2011-10-04,-113.000000,29.244374,-147.211501,0.072713,-0.014347,-0.099330,5.186285,-0.471743,-113.293549,0.293549,0.146775,False
2011-11-08,-114.000000,29.295726,-147.525465,-0.040344,0.104658,-0.185155,5.503814,-0.471743,-113.318509,-0.681491,-0.340746,False
2011-12-01,-114.000000,29.329055,-147.727284,-0.094753,0.165009,-0.241085,5.708848,-0.471743,-113.331953,-0.668047,-0.334023,False
2012-01-04,-113.000000,29.377727,-148.019016,-0.070875,0.205706,-0.322775,6.006338,-0.471743,-113.294640,0.294640,0.147320,False
2012-02-07,-113.000000,29.425695,-148.302255,0.039213,0.178109,-0.402774,6.296209,-0.471743,-113.237546,0.237546,0.118773,False
2012-03-01,-113.639649,29.457750,-148.489458,0.094219,0.124559,-0.455862,6.488237,-0.471743,-113.252298,-0.387351,-0.193675,False
2012-04-01,-113.634912,29.500459,-148.736158,0.079102,0.024053,-0.525874,6.741666,-0.471743,-113.388496,-0.246415,-0.123208,False
2012-05-01,-113.628663,29.541254,-148.968760,-0.014032,-0.079858,-0.591714,6.980820,-0.471743,-113.604034,-0.024629,-0.012315,False
2012-06-01,-113.620912,29.582862,-149.202770,-0.094860,-0.165189,-0.657517,7.221414,-0.471743,-113.787804,0.166893,0.083446,False
2012-07-01,-113.611939,29.622605,-149.423091,-0.080186,-0.204417,-0.718804,7.447714,-0.471743,-113.827923,0.215984,0.107992,False
2012-08-01,-113.601721,29.663140,-149.644411,0.015759,-0.189242,-0.779423,7.674589,-0.471743,-113.731332,0.129611,0.064806,False
2012-09-01,-113.590244,29.703141,-149.859282,0.095474,-0.121724,-0.837059,7.894168,-0.471743,-113.597024,0.006780,0.003390,False
2012-10-01,-113.577269,29.741349,-150.061081,0.079102,-0.024053,-0.889786,8.099521,-0.471743,-113.526692,-0.050577,-0.025289,False
2012-11-01,-113.563313,29.780319,-150.263262,-0.017481,0.083106,-0.940918,8.304142,-0.471743,-113.525837,-0.037477,-0.018738,False
2012-12-01,-113.548578,29.817542,-150.452780,-0.094860,0.165189,-0.986973,8.494647,-0.471743,-113.528978,-0.019601,-0.009800,False
2013-01-01,-113.533498,29.855507,-150.642270,-0.077994,0.204830,-1.030844,8.683556,-0.471743,-113.478957,-0.054541,-0.027270,False
2013-02-01,-113.517840,29.892972,-150.825804,0.019488,0.187692,-1.070872,8.864694,-0.471743,-113.403573,-0.114266,-0.057133,False
2013-03-01,-113.502046,29.926386,-150.986002,0.093080,0.126908,-1.103488,9.021024,-0.471743,-113.393834,-0.108212,-0.054106,False
2013-04-01,-113.486025,29.962916,-151.157194,0.080727,0.026698,-1.135552,9.185894,-0.471743,-113.508255,0.022230,0.011115,False
