date,237.056,237.056_exp_trend,237.056_trend,237.056_0.5yr,237.056_1yr,237.056_9.31yr,237.056_model,237.056_noise,237.056_wtest,flagged
2002-01-30,1.000000,-0.706218,-0.109098,-0.029974,0.053548,-0.096594,-0.888336,1.888336,0.944168,False
2002-02-26,-1.000000,-0.714693,-0.107289,-0.062248,0.075889,-0.112342,-0.920683,-0.079317,-0.039659,False
2002-03-26,-1.000000,-0.723409,-0.105413,-0.042940,0.082022,-0.128378,-0.918118,-0.081882,-0.040941,False
2002-04-30,-2.000000,-0.734203,-0.103069,0.027567,0.063654,-0.147933,-0.893984,-1.106016,-0.553008,False
2002-05-29,-2.000000,-0.743062,-0.101126,0.062461,0.030900,-0.163671,-0.914498,-1.085502,-0.542751,False
2002-06-18,-1.000000,-0.749127,-0.099786,0.052964,0.003336,-0.174253,-0.966866,-0.033134,-0.016567,False
2002-07-31,-1.000000,-0.762045,-0.096906,-0.029018,-0.053008,-0.196179,-1.137156,0.137156,0.068578,False
2002-08-26,-1.000000,-0.769777,-0.095164,-0.061697,-0.075040,-0.208844,-1.210522,0.210522,0.105261,False
2002-09-13,0.000000,-0.775094,-0.093958,-0.057346,-0.081783,-0.217331,-1.225512,1.225512,0.612756,False
2002-09-24,-1.000000,-0.778330,-0.093221,-0.043724,-0.082079,-0.222400,-1.219754,0.219754,0.109877,False
2002-10-25,-1.000000,-0.787391,-0.091145,0.018512,-0.067502,-0.236182,-1.163708,0.163708,0.081854,False
2002-11-25,-2.000000,-0.796370,-0.089068,0.061589,-0.034154,-0.249189,-1.107192,-0.892808,-0.446404,False
2002-12-23,-3.000000,-0.804408,-0.087192,0.045630,0.004454,-0.260235,-1.101752,-1.898248,-0.949124,False
2003-01-27,-3.000000,-0.814363,-0.084848,-0.024113,0.050249,-0.273058,-1.146133,-1.853867,-0.926934,False
2003-02-25,-2.000000,-0.822533,-0.082905,-0.061899,0.075329,-0.282819,-1.174828,-0.825172,-0.412586,False
2003-03-25,-1.104244,-0.830354,-0.081029,-0.044496,0.082129,-0.291473,-1.165224,0.060980,0.030490,False
2003-04-28,-1.093386,-0.839765,-0.078752,0.023612,0.065413,-0.300929,-1.130421,0.037035,0.018518,False
2003-05-26,-1.000000,-0.847443,-0.076876,0.061360,0.034797,-0.307824,-1.135986,0.135986,0.067993,False
2003-06-23,-1.000000,-0.855058,-0.075001,0.046368,-0.003747,-0.313895,-1.201332,0.201332,0.100666,False
2003-07-29,-1.000000,-0.864756,-0.072589,-0.025109,-0.050808,-0.320463,-1.333725,0.333725,0.166862,False
2003-08-29,-3.000000,-0.873023,-0.070512,-0.062632,-0.076687,-0.324982,-1.407836,-1.592164,-0.796082,False
2003-09-30,-3.000000,-0.881478,-0.068369,-0.033520,-0.081000,-0.328526,-1.392893,-1.607107,-0.803554,False
2003-10-30,0.000000,-0.889332,-0.066359,0.028536,-0.063202,-0.330806,-1.321162,1.321162,0.660581,False
2003-11-01,-0.995485,-0.889853,-0.066225,0.032326,-0.061350,-0.330921,-1.316023,0.320539,0.160269,False
2003-12-03,0.000000,-0.898149,-0.064081,0.062747,-0.023549,-0.332158,-1.255191,1.255191,0.627595,False
2003-12-23,-1.000000,-0.903293,-0.062742,0.045630,0.004454,-0.332341,-1.248292,0.248292,0.124146,False
2004-01-13,0.000000,-0.908662,-0.061337,0.005637,0.033194,-0.332045,-1.263214,1.263214,0.631607,False
2004-02-19,0.000000,-0.918041,-0.058865,-0.058176,0.071412,-0.330312,-1.293983,1.293983,0.646992,False
2004-03-18,-1.000000,-0.925070,-0.056995,-0.052918,0.082249,-0.327979,-1.280712,0.280712,0.140356,False
2004-04-28,-1.000000,-0.935257,-0.054256,0.024965,0.064825,-0.322988,-1.222709,0.222709,0.111355,False
2004-05-27,-2.000000,-0.942388,-0.052318,0.062029,0.032732,-0.318341,-1.218286,-0.781714,-0.390857,False
2004-06-29,-3.000000,-0.950428,-0.050114,0.035764,-0.012916,-0.311947,-1.289640,-1.710360,-0.855180,False
2004-07-29,-1.000000,-0.957668,-0.048110,-0.025953,-0.051282,-0.305131,-1.388144,0.388144,0.194072,False
2004-08-19,0.000000,-0.962699,-0.046707,-0.057321,-0.070698,-0.299804,-1.437228,1.437228,0.718614,False
2004-09-24,-1.000000,-0.971249,-0.044302,-0.043301,-0.082049,-0.289630,-1.430531,0.430531,0.215265,False
2004-10-29,0.000000,-0.979475,-0.041963,0.026933,-0.063945,-0.278515,-1.336965,1.336965,0.668483,False
2004-11-30,-1.000000,-0.986920,-0.039826,0.062876,-0.027473,-0.267337,-1.258679,0.258679,0.129340,False
2004-12-31,-2.000000,-0.994066,-0.037755,0.032129,0.015699,-0.255620,-1.239612,-0.760388,-0.380194,False
2005-01-26,-1.000000,-1.000009,-0.036013,-0.022099,0.049119,-0.245119,-1.254120,0.254120,0.127060,False
2005-02-25,-2.000000,-1.006809,-0.034004,-0.061899,0.075329,-0.232299,-1.259682,-0.740318,-0.370159,False
2005-03-25,-2.000000,-1.013101,-0.032128,-0.044496,0.082129,-0.219689,-1.227285,-0.772715,-0.386357,False
2005-04-27,0.000000,-1.020450,-0.029917,0.021591,0.066263,-0.204073,-1.166586,1.166586,0.583293,False
2005-05-10,0.000000,-1.023325,-0.029046,0.045034,0.053773,-0.197709,-1.151274,1.151274,0.575637,False
2005-06-14,0.000000,-1.031011,-0.026702,0.057121,0.008987,-0.180020,-1.171625,1.171625,0.585812,False
2005-07-29,0.000000,-1.040776,-0.023687,-0.025109,-0.050808,-0.156179,-1.296560,1.296560,0.648280,False
2005-08-26,0.000000,-1.046786,-0.021812,-0.061697,-0.075040,-0.140789,-1.346124,1.346124,0.673062,False
2005-09-28,-1.000000,-1.053806,-0.019601,-0.037102,-0.081456,-0.122169,-1.314135,0.314135,0.157067,False
2005-10-26,-1.000000,-1.059708,-0.017725,0.020571,-0.066681,-0.106011,-1.229555,0.229555,0.114777,False
2005-11-30,-2.000000,-1.067017,-0.015381,0.062870,-0.027589,-0.085419,-1.132536,-0.867464,-0.433732,False
2005-12-26,-2.000000,-1.072397,-0.013639,0.040922,0.008691,-0.069886,-1.106309,-0.893691,-0.446845,False
2006-01-13,-2.000000,-1.076098,-0.012433,0.005566,0.033236,-0.059036,-1.108765,-0.891235,-0.445618,False
2006-02-15,-1.000000,-1.082831,-0.010223,-0.054487,0.068531,-0.038982,-1.117991,0.117991,0.058996,False
2006-03-15,-2.000000,-1.088492,-0.008347,-0.056892,0.081860,-0.021850,-1.093722,-0.906278,-0.453139,False
2006-04-12,0.000000,-1.094106,-0.006471,-0.010398,0.076536,-0.004660,-1.039099,1.039099,0.519550,False
2006-05-15,0.000000,-1.100663,-0.004261,0.051891,0.048217,0.015613,-0.989204,0.989204,0.494602,False
2006-06-13,,-1.106373,-0.002318,0.057994,0.010394,0.033383,-1.006920,,,False
2006-07-10,-2.000000,-1.111644,-0.000509,0.015168,-0.027309,0.049842,-1.074452,-0.925548,-0.462774,False
2006-08-22,-3.000000,-1.119952,0.002371,-0.059429,-0.072535,0.075782,-1.173764,-1.826236,-0.913118,False
2006-09-19,-1.000000,-1.125306,0.004247,-0.050824,-0.082310,0.092426,-1.161767,0.161767,0.080884,False
2006-10-18,-3.000000,-1.130803,0.006190,0.003629,-0.072675,0.109402,-1.084258,-1.915742,-0.957871,False
2006-11-15,-2.000000,-1.136066,0.008065,0.053657,-0.046478,0.125495,-0.995327,-1.004673,-0.502337,False
2006-12-12,0.000000,-1.141100,0.009874,0.058405,-0.011096,0.140696,-0.943222,0.943222,0.471611,False
2007-01-15,-2.000000,-1.147382,0.012152,0.001242,0.035809,0.159334,-0.938845,-1.061155,-0.530577,False
2007-02-06,-1.000000,-1.151412,0.013625,-0.042307,0.060674,0.171063,-0.948357,-0.051643,-0.025821,False
2007-03-26,0.000000,-1.160116,0.016841,-0.042940,0.082022,0.195645,-0.908547,0.908547,0.454274,False
2007-04-17,-2.000000,-1.164064,0.018314,0.000382,0.073649,0.206409,-0.865309,-1.134691,-0.567345,False
2007-05-15,-1.000000,-1.169051,0.020190,0.051891,0.048217,0.219612,-0.829141,-0.170859,-0.085429,False
2007-06-12,0.000000,-1.173996,0.022066,0.058799,0.011798,0.232226,-0.849108,0.849108,0.424554,False
2007-07-13,-1.000000,-1.179424,0.024142,0.008793,-0.031281,0.245464,-0.932305,-0.067695,-0.033847,False
2007-08-15,-2.000000,-1.185147,0.026353,-0.052792,-0.067331,0.258670,-1.020247,-0.979753,-0.489877,False
2007-09-19,-1.000000,-1.191156,0.028698,-0.050824,-0.082310,0.271623,-1.023969,0.023969,0.011985,False
2007-10-16,-1.000000,-1.195749,0.030506,-0.000701,-0.073962,0.280841,-0.959064,-0.040936,-0.020468,False
2007-11-16,0.000000,-1.200977,0.032583,0.054755,-0.045302,0.290560,-0.868380,0.868380,0.434190,False
2007-12-06,-1.000000,-1.204324,0.033923,0.061955,-0.019447,0.296326,-0.831567,-0.168433,-0.084217,False
2008-01-11,0.000000,-1.210300,0.036333,0.009922,0.030588,0.305672,-0.827784,0.827784,0.413892,False
2008-02-12,0.000000,-1.215557,0.038470,-0.050809,0.065989,0.312833,-0.849075,0.849075,0.424537,False
2008-03-04,0.000000,-1.218981,0.039873,-0.062646,0.079104,0.316942,-0.845708,0.845708,0.422854,False
2008-04-07,0.000000,-1.224478,0.042145,-0.019363,0.078552,0.322585,-0.800560,0.800560,0.400280,False
2008-05-06,-1.000000,-1.229123,0.044082,0.039690,0.057270,0.326396,-0.761685,-0.238315,-0.119157,False
2008-06-03,-1.000000,-1.233571,0.045953,0.062734,0.023442,0.329192,-0.772250,-0.227750,-0.113875,False
2008-07-07,-2.000000,-1.238921,0.048224,0.020388,-0.023924,0.331406,-0.862828,-1.137172,-0.568586,False
2008-08-04,-1.000000,-1.243287,0.050095,-0.037125,-0.057631,0.332251,-0.955697,-0.044303,-0.022152,False
2008-09-08,-2.000000,-1.248693,0.052433,-0.060754,-0.080764,0.332064,-1.005715,-0.994285,-0.497142,False
2008-10-06,-1.000000,-1.252978,0.054303,-0.021406,-0.078963,0.330917,-0.968127,-0.031873,-0.015937,False
2008-11-03,0.000000,-1.257227,0.056174,0.036248,-0.059266,0.328889,-0.895182,0.895182,0.447591,False
2008-12-02,0.000000,-1.261591,0.058111,0.062856,-0.024793,0.325865,-0.839552,0.839552,0.419776,False
2009-01-07,0.000000,-1.266956,0.060517,0.018299,0.025295,0.320813,-0.842032,0.842032,0.421016,False
2009-02-04,0.000000,-1.271089,0.062393,-0.039004,0.058724,0.315892,-0.873085,0.873085,0.436542,False
2009-03-03,0.000000,-1.275042,0.064202,-0.062880,0.078349,0.310345,-0.885026,0.885026,0.442513,False
2009-04-07,-2.000000,-1.280120,0.066546,-0.020871,0.078857,0.302006,-0.853581,-1.146419,-0.573210,False
2009-05-08,-2.000000,-1.284573,0.068623,0.041905,0.055887,0.293563,-0.824595,-1.175405,-0.587703,False
2009-06-03,0.000000,-1.288276,0.070365,0.062814,0.024227,0.285737,-0.845133,0.845133,0.422566,False
2009-07-07,0.000000,-1.293076,0.072642,0.021381,-0.023264,0.274510,-0.947807,0.947807,0.473903,False
2009-08-04,0.000000,-1.296992,0.074518,-0.036405,-0.057215,0.264447,-1.051646,1.051646,0.525823,False
2009-09-07,-1.000000,-1.301704,0.076795,-0.061429,-0.080384,0.251279,-1.115443,0.115443,0.057721,False
2009-10-16,-1.000000,-1.307051,0.079408,-0.000701,-0.073962,0.234954,-1.067351,0.067351,0.033676,False
2009-11-03,-1.000000,-1.309497,0.080614,0.035962,-0.059424,0.227003,-1.025343,0.025343,0.012672,False
2009-12-01,-1.000000,-1.313277,0.082490,0.062904,-0.026250,0.214137,-0.979998,-0.020002,-0.010001,False
2010-01-11,-2.000000,-1.318756,0.085236,0.009864,0.030624,0.194273,-0.998759,-1.001241,-0.500621,False
2010-02-03,-1.000000,-1.321800,0.086777,-0.037282,0.057722,0.182633,-1.031951,0.031951,0.015975,False
2010-03-09,0.000000,-1.326262,0.089054,-0.061187,0.080534,0.164828,-1.053033,1.053033,0.526517,False
2010-04-06,1.000000,-1.329903,0.090930,-0.022901,0.079252,0.149673,-1.032950,2.032950,1.016475,False
2010-05-07,0.000000,-1.333899,0.093007,0.040265,0.056919,0.132428,-1.011280,1.011280,0.505640,False
2010-06-08,0.000000,-1.337986,0.095150,0.061310,0.017375,0.114172,-1.049978,1.049978,0.524989,False
2010-07-13,0.000000,-1.342411,0.097495,0.008793,-0.031281,0.093748,-1.173655,1.173655,0.586828,False
2010-08-11,-1.000000,-1.346042,0.099438,-0.047596,-0.063914,0.076525,-1.281590,0.281590,0.140795,False
2010-09-08,-2.000000,-1.349519,0.101313,-0.060927,-0.080677,0.059686,-1.330124,-0.669876,-0.334938,False
2010-10-06,-2.000000,-1.352967,0.103189,-0.021890,-0.079058,0.042687,-1.308038,-0.691962,-0.345981,False
2010-11-10,-3.000000,-1.357237,0.105534,0.047241,-0.052146,0.021283,-1.235326,-1.764674,-0.882337,False
2010-12-02,-2.000000,-1.359898,0.107007,0.062862,-0.024904,0.007778,-1.207154,-0.792846,-0.396423,False
2011-01-05,-3.000000,-1.363977,0.109285,0.022396,0.022584,-0.013111,-1.222823,-1.777177,-0.888589,False
2011-02-09,-2.000000,-1.368132,0.111630,-0.046881,0.063465,-0.034559,-1.274479,-0.725521,-0.362761,False
2011-03-10,-2.000000,-1.371543,0.113572,-0.060648,0.080815,-0.052225,-1.290029,-0.709971,-0.354985,False
2011-04-11,-2.000000,-1.375272,0.115716,-0.012527,0.077046,-0.071542,-1.266580,-0.733420,-0.366710,False
2011-05-10,-3.000000,-1.378621,0.117658,0.045034,0.053773,-0.088834,-1.250990,-1.749010,-0.874505,False
2011-06-07,-3.000000,-1.381828,0.119534,0.061758,0.018757,-0.105288,-1.287066,-1.712934,-0.856467,False
2011-07-12,-3.000000,-1.385799,0.121879,0.010932,-0.029966,-0.125453,-1.408407,-1.591593,-0.795797,False
2011-08-09,,-1.388945,0.123754,-0.044654,-0.062090,-0.141211,-1.513146,,,False
2011-09-06,-3.000000,-1.392066,0.125630,-0.061859,-0.080067,-0.156590,-1.564952,-1.435048,-0.717524,False
2011-10-04,-2.000000,-1.395161,0.127506,-0.025895,-0.079800,-0.171550,-1.544900,-0.455100,-0.227550,False
2011-11-08,-1.000000,-1.398994,0.129850,0.044271,-0.054308,-0.189599,-1.468779,0.468779,0.234389,False
2011-12-01,-1.000000,-1.401490,0.131391,0.062904,-0.026250,-0.201032,-1.434478,0.434478,0.217239,False
2012-01-04,-1.000000,-1.405150,0.133668,0.024423,0.021207,-0.217257,-1.443110,0.443110,0.221555,False
2012-02-07,-1.000000,-1.408773,0.135940,-0.043727,0.061528,-0.232588,-1.487621,0.487621,0.243811,False
2012-03-01,-1.565231,-1.411203,0.137476,-0.062899,0.077827,-0.242444,-1.501242,-0.063988,-0.031994,False
2012-04-01,-1.571260,-1.414453,0.139547,-0.031196,0.080665,-0.255035,-1.480471,-0.090789,-0.045395,False
2012-05-01,-1.577124,-1.417568,0.141551,0.030770,0.062128,-0.266427,-1.449546,-0.127578,-0.063789,False
2012-06-01,-1.582814,-1.420759,0.143622,0.062903,0.026137,-0.277342,-1.465439,-0.117375,-0.058688,False
2012-07-01,-1.587882,-1.423819,0.145626,0.032129,-0.015699,-0.287042,-1.548805,-0.039077,-0.019538,False
2012-08-01,-1.592317,-1.426952,0.147697,-0.031707,-0.054529,-0.296143,-1.661634,0.069317,0.034658,False
2012-09-01,-1.595886,-1.430057,0.149768,-0.062889,-0.078276,-0.304277,-1.725730,0.129844,0.064922,False
2012-10-01,-1.598128,-1.433034,0.151772,-0.031196,-0.080665,-0.311202,-1.704325,0.106198,0.053099,False
2012-11-01,-1.599693,-1.436083,0.153843,0.032635,-0.061192,-0.317358,-1.628154,0.028461,0.014230,False
2012-12-01,-1.600599,-1.439006,0.155848,0.062903,-0.026137,-0.322328,-1.568720,-0.031879,-0.015940,False
2013-01-01,-1.600646,-1.442000,0.157919,0.030254,0.017084,-0.326428,-1.563171,-0.037475,-0.018737,False
2013-02-01,-1.600081,-1.444967,0.159995,-0.033708,0.055668,-0.329468,-1.592480,-0.007601,-0.003801,False
2013-03-01,-1.598702,-1.447622,0.161871,-0.062850,0.077433,-0.331284,-1.602452,0.003750,0.001875,False
2013-04-01,-1.596298,-1.450537,0.163948,-0.032598,0.080871,-0.332259,-1.570576,-0.025722,-0.012861,False
2013-05-01,-1.593094,-1.453332,0.165957,0.029497,0.062746,-0.332163,-1.527295,-0.065799,-0.032899,False
2013-06-01,-1.588871,-1.456195,0.168034,0.062896,0.026921,-0.330991,-1.529335,-0.059536,-0.029768,False
2013-07-01,-1.583848,-1.458939,0.170044,0.033060,-0.014999,-0.328822,-1.599657,0.015809,0.007904,False
2013-08-01,-1.578476,-1.461750,0.172120,-0.030922,-0.054084,-0.325517,-1.700153,0.121677,0.060838,False
2013-09-01,-1.572551,-1.464535,0.174197,-0.062900,-0.078129,-0.321144,-1.752511,0.179959,0.089980,False
2013-10-01,-1.570847,-1.467206,0.176206,-0.031668,-0.080736,-0.315907,-1.719309,0.148462,0.074231,False
2013-11-01,-1.568853,-1.469941,0.178283,0.032326,-0.061350,-0.309474,-1.630156,0.061302,0.030651,False
2013-12-01,-1.566582,-1.472563,0.180293,0.062904,-0.026250,-0.302281,-1.557899,-0.008683,-0.004341,False
2014-01-01,-1.563720,-1.475249,0.182369,0.030254,0.017084,-0.293872,-1.539414,-0.024306,-0.012153,False
2014-02-01,-1.560839,-1.477910,0.184446,-0.033708,0.055668,-0.284498,-1.556002,-0.004837,-0.002419,False
2014-03-01,-1.557292,-1.480292,0.186322,-0.062850,0.077433,-0.275227,-1.554614,-0.002678,-0.001339,False
2014-04-17,-2.000000,-1.484247,0.189470,0.000382,0.073649,-0.258019,-1.478766,-0.521234,-0.260617,False
2014-05-05,-1.000000,-1.485747,0.190676,0.036845,0.058932,-0.250906,-1.450201,0.450201,0.225100,False
2014-06-11,-1.000000,-1.488805,0.193155,0.059533,0.013199,-0.235421,-1.458340,0.458340,0.229170,False
2014-07-17,-1.000000,-1.491749,0.195566,0.000159,-0.036445,-0.219296,-1.551765,0.551765,0.275883,False
2014-08-11,-1.000000,-1.493774,0.197241,-0.047596,-0.063914,-0.207523,-1.615566,0.615566,0.307783,False
2014-09-23,-1.000000,-1.497223,0.200121,-0.045255,-0.082174,-0.186250,-1.610780,0.610780,0.305390,False
2014-10-16,-1.000000,-1.499050,0.201662,-0.000701,-0.073962,-0.174379,-1.546430,0.546430,0.273215,False
2014-11-19,-2.000000,-1.501727,0.203940,0.057656,-0.041694,-0.156261,-1.438086,-0.561914,-0.280957,False
2014-12-12,-2.000000,-1.503523,0.205480,0.058405,-0.011096,-0.143649,-1.394383,-0.605617,-0.302808,False
2015-01-15,-2.000000,-1.506156,0.207758,0.001242,0.035809,-0.124537,-1.385884,-0.614116,-0.307058,False
2015-02-10,-1.000000,-1.508151,0.209500,-0.048297,0.064358,-0.109586,-1.392177,0.392177,0.196088,False
2015-03-16,-2.000000,-1.510737,0.211777,-0.055935,0.081997,-0.089658,-1.362556,-0.637444,-0.318722,False
2015-04-22,-1.000000,-1.513521,0.214256,0.011151,0.070216,-0.067572,-1.285470,0.285470,0.142735,False
2015-05-13,-1.000000,-1.515088,0.215663,0.049322,0.050484,-0.054889,-1.254508,0.254508,0.127254,False
2015-06-11,-1.000000,-1.517236,0.217605,0.059533,0.013199,-0.037243,-1.264141,0.264141,0.132071,False
2015-07-03,-2.000000,-1.518853,0.219079,0.029300,-0.017777,-0.023781,-1.312032,-0.687968,-0.343984,False
2015-08-14,-1.000000,-1.521910,0.221893,-0.051583,-0.066506,0.002007,-1.416099,0.416099,0.208050,False
2015-09-24,-2.000000,-1.524858,0.224639,-0.043724,-0.082079,0.027172,-1.398851,-0.601149,-0.300575,False
2015-10-15,-2.000000,-1.526355,0.226046,-0.002865,-0.074573,0.040009,-1.337738,-0.662262,-0.331131,False
2015-11-23,-1.000000,-1.529108,0.228658,0.060563,-0.036712,0.063676,-1.212923,0.212923,0.106461,False
2015-12-16,1.000000,-1.530718,0.230199,0.054645,-0.005458,0.077486,-1.173846,2.173846,1.086923,False
2016-01-14,-1.000000,-1.532731,0.232139,0.003483,0.034482,0.094675,-1.167952,0.167952,0.083976,False
2016-02-25,-1.000000,-1.535616,0.234945,-0.061840,0.075243,0.119039,-1.168230,0.168230,0.084115,False
2016-03-17,-1.000000,-1.537045,0.236348,-0.054054,0.082180,0.130962,-1.141609,0.141609,0.070804,False
2016-04-21,0.000000,-1.539407,0.238686,0.010504,0.070439,0.150389,-1.069389,1.069389,0.534694,False
2016-05-31,-1.000000,-1.542077,0.241359,0.062876,0.027473,0.171820,-1.038550,0.038550,0.019275,False
2016-06-17,-2.000000,-1.543202,0.242494,0.053494,0.003986,0.180652,-1.062577,-0.937423,-0.468712,False
