date,60.042,60.042_exp_trend,60.042_trend,60.042_0.5yr,60.042_1yr,60.042_6.45yr,60.042_17.57yr,60.042_model,60.042_noise,60.042_wtest,flagged
2016-09-23,-28.000000,-27.819457,0.049591,-0.122102,-0.077015,0.365950,1.582408,-26.020625,-1.979375,-0.989688,False
2016-10-13,-28.000000,-27.820392,0.057748,-0.059463,-0.078846,0.375181,1.562239,-25.963532,-2.036468,-1.018234,False
2016-11-17,-27.000000,-27.821989,0.072024,0.090522,-0.060383,0.388765,1.525514,-25.805547,-1.194453,-0.597227,False
2016-12-21,-26.000000,-27.823494,0.085891,0.126380,-0.022078,0.398733,1.488129,-25.746438,-0.253562,-0.126781,False
2017-01-17,-26.000000,-27.824657,0.096921,0.040087,0.014351,0.404336,1.457218,-25.811745,-0.188255,-0.094128,False
2017-02-16,-27.000000,-27.825917,0.109191,-0.089247,0.050976,0.408106,1.421640,-25.925251,-1.074749,-0.537375,False
2017-03-10,-27.000000,-27.826820,0.118188,-0.133503,0.069811,0.409210,1.394767,-25.968347,-1.031653,-0.515827,False
2017-04-07,-27.000000,-27.827944,0.129640,-0.085404,0.079269,0.408575,1.359630,-25.936234,-1.063766,-0.531883,False
2017-05-03,-26.000000,-27.828963,0.140273,0.027138,0.071860,0.405944,1.326086,-25.857663,-0.142337,-0.071169,False
2017-06-16,-20.100730,-27.830635,0.158269,0.132514,0.029215,0.397050,1.267370,-25.846217,5.745487,2.872743,False
2017-07-17,-26.362854,-27.831775,0.170947,0.046632,-0.012333,0.387490,1.224582,-26.014457,-0.348397,-0.174199,False
2017-08-04,-28.000000,-27.832423,0.178309,-0.034989,-0.035624,0.380718,1.199216,-26.144793,-1.855207,-0.927603,False
2017-09-08,-26.000000,-27.833652,0.192623,-0.133289,-0.069485,0.365050,1.148833,-26.329919,0.329919,0.164960,False
2017-10-11,-28.000000,-27.834778,0.206119,-0.068452,-0.079103,0.347360,1.100091,-26.328761,-1.671239,-0.835619,False
2017-11-03,-28.000000,-27.835543,0.215526,0.033874,-0.070972,0.333429,1.065436,-26.258249,-1.741751,-0.870876,False
2017-12-04,-27.000000,-27.836549,0.228204,0.129883,-0.043138,0.312676,1.017875,-26.191049,-0.808951,-0.404475,False
2018-01-18,-27.000000,-27.837962,0.246609,0.035662,0.015691,0.278785,0.947175,-26.314040,-0.685960,-0.342980,False
2018-02-09,-27.000000,-27.838633,0.255606,-0.062818,0.043309,0.260722,0.911932,-26.429881,-0.570119,-0.285059,False
2018-03-16,-27.000000,-27.839673,0.269921,-0.132980,0.073311,0.230160,0.854998,-26.544264,-0.455736,-0.227868,False
2018-04-12,-27.000000,-27.840454,0.280963,-0.066459,0.079055,0.205197,0.810387,-26.531311,-0.468689,-0.234345,False
2018-05-11,-28.000000,-27.841272,0.292824,0.061797,0.066584,0.177203,0.761840,-26.481024,-1.518976,-0.759488,False
2018-06-21,-27.000000,-27.842393,0.309592,0.127171,0.022772,0.135856,0.692165,-26.554837,-0.445163,-0.222582,False
2018-07-19,-25.233750,-27.843136,0.321043,0.037880,-0.015021,0.106654,0.643933,-26.748646,1.514895,0.757448,False
2018-08-16,-29.000000,-27.843860,0.332495,-0.083969,-0.049392,0.076857,0.595217,-26.972652,-2.027348,-1.013674,False
2018-09-20,-28.000000,-27.844741,0.346809,-0.127529,-0.075835,0.039027,0.533697,-27.128572,-0.871428,-0.435714,False
2018-10-22,-28.000000,-27.845522,0.359897,-0.021019,-0.076707,0.004133,0.476898,-27.102320,-0.897680,-0.448840,False
2018-11-19,-27.000000,-27.846188,0.371348,0.096712,-0.058692,-0.026432,0.426813,-27.036439,0.036439,0.018219,False
2018-12-10,-28.000000,-27.846677,0.379937,0.133865,-0.036051,-0.049269,0.389037,-27.029159,-0.970841,-0.485421,False
2019-01-07,-28.000000,-27.847315,0.391388,0.080884,0.000784,-0.079464,0.338414,-27.115309,-0.884691,-0.442346,False
2019-02-15,-28.000000,-27.848177,0.407339,-0.085754,0.049924,-0.120747,0.267489,-27.329927,-0.670073,-0.335037,False
2019-03-04,-27.000000,-27.848544,0.414291,-0.128349,0.065566,-0.138359,0.236444,-27.398950,0.398950,0.199475,False
2019-04-15,-27.000000,-27.849426,0.431469,-0.054111,0.078645,-0.180575,0.159483,-27.414515,0.414515,0.207258,False
2019-05-14,-27.000000,-27.850017,0.443329,0.073724,0.064275,-0.208432,0.106177,-27.370944,0.370944,0.185472,False
2019-06-14,-27.000000,-27.850631,0.456007,0.133560,0.031735,-0.236826,0.049102,-27.417054,0.417054,0.208527,False
2019-07-05,-27.000000,-27.851038,0.464596,0.093137,0.003991,-0.255152,0.010409,-27.534058,0.534058,0.267029,False
2019-08-12,-29.000000,-27.851755,0.480137,-0.068842,-0.045009,-0.286238,-0.059607,-27.831314,-1.168686,-0.584343,False
2019-09-06,-28.000000,-27.852214,0.490362,-0.132038,-0.068130,-0.305104,-0.105631,-27.972755,-0.027245,-0.013622,False
2019-10-09,-28.000000,-27.852805,0.503858,-0.076214,-0.079235,-0.327915,-0.166281,-27.998591,-0.001409,-0.000704,False
2019-11-12,-28.000000,-27.853395,0.517764,0.071787,-0.064672,-0.348757,-0.228587,-27.905860,-0.094140,-0.047070,False
2019-12-09,-27.000000,-27.853851,0.528806,0.133595,-0.037261,-0.363272,-0.277887,-27.869870,0.869870,0.434935,False
2020-01-15,-28.000000,-27.854459,0.543923,0.048952,0.011607,-0.380070,-0.345056,-27.975104,-0.024896,-0.012448,False
2020-02-07,-27.000000,-27.854827,0.553304,-0.054100,0.040879,-0.388646,-0.386516,-28.089906,1.089906,0.544953,False
2020-03-06,-26.000000,-27.855265,0.564724,-0.131472,0.067653,-0.397117,-0.436724,-28.188202,2.188202,1.094101,False
2020-04-10,-28.000000,-27.855798,0.578999,-0.071493,0.079165,-0.404603,-0.499020,-28.172749,0.172749,0.086374,False
2020-05-08,-28.000000,-27.856212,0.590420,0.051988,0.068270,-0.408067,-0.548440,-28.102041,0.102041,0.051020,False
2020-06-03,-28.263341,-27.856588,0.601024,0.128776,0.044187,-0.409255,-0.593963,-28.085819,-0.177522,-0.088761,False
2020-07-08,-28.000000,-27.857080,0.615299,0.080944,-0.000761,-0.407762,-0.654634,-28.223993,0.223993,0.111997,False
2020-08-06,-28.000000,-27.857476,0.627127,-0.045563,-0.038524,-0.403845,-0.704327,-28.422606,0.422606,0.211303,False
2020-09-11,-30.000000,-27.857954,0.641810,-0.133969,-0.071543,-0.395640,-0.765224,-28.582519,-1.417481,-0.708740,False
2020-10-12,-28.000000,-27.858354,0.654454,-0.063550,-0.078975,-0.385663,-0.816907,-28.548994,0.548994,0.274497,False
2020-11-12,-27.000000,-27.858742,0.667098,0.072318,-0.064564,-0.373062,-0.867841,-28.424792,1.424792,0.712396,False
2020-12-08,-27.000000,-27.859060,0.677703,0.133200,-0.038382,-0.360532,-0.909947,-28.357019,1.357019,0.678510,False
2021-01-15,-28.000000,-27.859512,0.693217,0.048787,0.011659,-0.339109,-0.970485,-28.415443,0.415443,0.207721,False
2021-02-17,-29.000000,-27.859892,0.706713,-0.092633,0.052014,-0.317640,-1.022060,-28.533499,-0.466501,-0.233251,False
2021-03-11,-29.000000,-27.860139,0.715711,-0.133812,0.070447,-0.301949,-1.055854,-28.565596,-0.434404,-0.217202,False
2021-04-11,-29.000000,-27.860480,0.728390,-0.070424,0.079145,-0.278084,-1.102635,-28.504090,-0.495910,-0.247955,False
2021-05-06,-29.000000,-27.860748,0.738614,0.040521,0.070036,-0.257445,-1.139624,-28.408646,-0.591354,-0.295677,False
2021-06-25,-28.000000,-27.861266,0.759063,0.120179,0.017494,-0.212827,-1.211528,-28.388885,0.388885,0.194443,False
2021-07-08,-28.000000,-27.861397,0.764380,0.082710,-0.000102,-0.200573,-1.229753,-28.444734,0.444734,0.222367,False
2021-08-11,-19.349848,-27.861732,0.778285,-0.064845,-0.043879,-0.167420,-1.276470,-28.636061,9.286213,4.643107,True
2021-09-08,-29.000000,-27.862001,0.789737,-0.133289,-0.069485,-0.139071,-1.313881,-28.727990,-0.272010,-0.136005,False
2021-10-05,-29.000000,-27.862254,0.800779,-0.090619,-0.079219,-0.110998,-1.349021,-28.691330,-0.308670,-0.154335,False
2021-11-02,-28.000000,-27.862510,0.812231,0.029392,-0.071569,-0.081278,-1.384464,-28.558198,0.558198,0.279099,False
