date,287.997,287.997_trend,287.997_0.5yr,287.997_1yr,287.997_14.74yr,287.997_model,287.997_noise,287.997_wtest,flagged
2019-09-06,-2.000000,-1.190523,-0.121460,0.021420,-0.416121,-1.706685,-0.293315,-0.146657,False
2019-10-09,-2.000000,-1.189320,-0.052075,-0.010031,-0.401717,-1.653143,-0.346857,-0.173429,False
2019-11-12,-2.000000,-1.188080,0.080773,-0.039038,-0.386252,-1.532597,-0.467403,-0.233702,False
2019-12-09,-2.000000,-1.187095,0.121013,-0.053160,-0.373536,-1.492778,-0.507222,-0.253611,False
2020-01-15,-1.000000,-1.185747,0.025559,-0.054003,-0.355529,-1.569720,0.569720,0.284860,False
2020-02-07,-2.000000,-1.184911,-0.066330,-0.043552,-0.344019,-1.638812,-0.361188,-0.180594,False
2020-03-06,-2.000000,-1.183892,-0.121403,-0.022027,-0.329675,-1.656998,-0.343002,-0.171501,False
2020-04-10,-1.000000,-1.182619,-0.047396,0.011201,-0.311254,-1.530067,0.530067,0.265034,False
2020-05-08,0.000000,-1.181601,0.064573,0.035504,-0.296143,-1.377667,1.377667,0.688833,False
2020-06-03,0.000000,-1.180655,0.120626,0.050958,-0.281829,-1.290900,1.290900,0.645450,False
2020-07-08,-2.000000,-1.179382,0.056809,0.055735,-0.262155,-1.328993,-0.671007,-0.335503,False
2020-08-06,-2.000000,-1.178328,-0.059191,0.044758,-0.245522,-1.438282,-0.561718,-0.280859,False
2020-09-11,-2.000000,-1.177018,-0.119625,0.016569,-0.224486,-1.504561,-0.495439,-0.247719,False
2020-10-12,-2.000000,-1.175891,-0.039610,-0.013093,-0.206055,-1.434649,-0.565351,-0.282675,False
2020-11-12,-3.000000,-1.174763,0.081199,-0.039133,-0.187355,-1.320053,-1.679947,-0.839973,False
2020-12-08,-3.000000,-1.173818,0.121287,-0.052848,-0.171482,-1.276861,-1.723139,-0.861569,False
2021-01-15,-3.000000,-1.172434,0.025403,-0.053992,-0.147980,-1.349004,-1.650996,-0.825498,False
2021-02-17,-3.000000,-1.171231,-0.097037,-0.036688,-0.127298,-1.432253,-1.567747,-0.783873,False
2021-03-11,-2.000000,-1.170428,-0.120703,-0.018237,-0.113402,-1.422771,-0.577229,-0.288615,False
2021-04-11,0.000000,-1.169298,-0.046342,0.011461,-0.093698,-1.297876,1.297876,0.648938,False
2021-05-06,-2.000000,-1.168386,0.054930,0.033467,-0.077716,-1.157705,-0.842295,-0.421147,False
2021-06-25,-1.000000,-1.166563,0.098865,0.056269,-0.045568,-1.056997,0.056997,0.028499,False
2021-07-08,-1.000000,-1.166089,0.058588,0.055806,-0.037180,-1.088874,0.088874,0.044437,False
2021-08-11,-2.000000,-1.164849,-0.075164,0.041903,-0.015205,-1.213315,-0.786685,-0.393342,False
2021-09-08,-2.000000,-1.163827,-0.121243,0.019610,0.002911,-1.262550,-0.737450,-0.368725,False
2021-10-05,-2.000000,-1.162843,-0.066647,-0.006187,0.020377,-1.215299,-0.784701,-0.392350,False
2021-11-02,-2.000000,-1.161822,0.045414,-0.031481,0.038469,-1.109420,-0.890580,-0.445290,False
