date,43.062,43.062_exp_trend,43.062_trend,43.062_0.5yr,43.062_1yr,43.062_5.22yr,43.062_17.57yr,43.062_model,43.062_noise,43.062_wtest,flagged
1998-12-04,-4.000000,-1.026828,-3.209484,-0.158144,0.286798,0.404759,0.539166,-3.163732,-0.836268,-0.418134,False
1999-01-05,-4.000000,-1.065838,-3.209190,0.045139,0.407943,0.416157,0.526493,-2.879296,-1.120704,-0.560352,False
1999-02-02,-4.000000,-1.098691,-3.208933,0.190177,0.415313,0.422337,0.514979,-2.764819,-1.235181,-0.617590,False
1999-03-02,-4.000000,-1.130392,-3.208676,0.171755,0.328050,0.424917,0.503077,-2.911269,-1.088731,-0.544365,False
1999-04-06,-5.000000,-1.168461,-3.208355,-0.043414,0.117916,0.423052,0.487669,-3.391594,-1.608406,-0.804203,False
1999-05-04,-4.000000,-1.197717,-3.208098,-0.189506,-0.084387,0.417504,0.474928,-3.787276,-0.212724,-0.106362,False
1999-06-01,-5.000000,-1.225947,-3.207841,-0.172715,-0.267461,0.408397,0.461830,-4.003737,-0.996263,-0.498132,False
1999-07-13,-4.000000,-1.266449,-3.207456,0.088436,-0.418363,0.388247,0.441535,-3.974049,-0.025951,-0.012975,False
1999-08-17,,-1.298583,-3.207135,0.204546,-0.384302,0.365753,0.424050,-3.895671,,,False
1999-09-14,-3.209800,-1.323278,-3.206878,0.103208,-0.257308,0.344238,0.409702,-3.930317,0.720516,0.360258,False
1999-10-07,-4.000000,-1.342914,-3.206667,-0.053709,-0.107357,0.324361,0.397685,-3.988601,-0.011399,-0.005699,False
1999-11-02,-4.000000,-1.364430,-3.206428,-0.188124,0.080806,0.299652,0.383857,-3.994666,-0.005334,-0.002667,False
1999-12-07,-3.000000,-1.392290,-3.206107,-0.143820,0.302547,0.262949,0.364852,-3.811868,0.811868,0.405934,False
2000-01-05,-4.000000,-1.414451,-3.205841,0.045064,0.407921,0.229878,0.348785,-3.588644,-0.411356,-0.205678,False
2000-02-16,-5.000000,-1.445129,-3.205456,0.204318,0.383138,0.178470,0.325076,-3.559583,-1.440417,-0.720208,False
2000-03-14,-4.500000,-1.464001,-3.205209,0.107448,0.261350,0.143563,0.309543,-3.847306,-0.652694,-0.326347,False
2000-04-11,-4.000000,-1.482898,-3.204953,-0.081842,0.077262,0.106171,0.293208,-4.293052,0.293052,0.146526,False
2000-05-09,-5.000000,-1.501133,-3.204697,-0.201141,-0.124336,0.067880,0.276653,-4.686774,-0.313226,-0.156613,False
2000-06-21,-6.000000,-1.527899,-3.204303,-0.059384,-0.364869,0.008070,0.250831,-4.897555,-1.102445,-0.551223,False
2000-07-31,-4.000000,-1.551515,-3.203937,0.180954,-0.419296,-0.047737,0.226412,-4.815119,0.815119,0.407560,False
2000-08-29,-5.000000,-1.567900,-3.203672,0.179617,-0.337812,-0.087736,0.208489,-4.809014,-0.190986,-0.095493,False
2000-09-01,-6.047155,-1.569561,-3.203644,0.168463,-0.324160,-0.091835,0.206626,-4.814111,-1.233044,-0.616522,False
2000-10-03,-4.000000,-1.586885,-3.203351,-0.027735,-0.133633,-0.134916,0.186638,-4.899883,0.899883,0.449942,False
2000-10-31,-4.000000,-1.601475,-3.203095,-0.182589,0.067646,-0.171404,0.168998,-4.921918,0.921918,0.460959,False
2000-11-01,-4.604204,-1.601986,-3.203086,-0.185695,0.074825,-0.172682,0.168365,-4.920259,0.316055,0.158027,False
2000-12-05,-4.500000,-1.618995,-3.202775,-0.153203,0.292525,-0.214935,0.146771,-4.750611,0.250611,0.125306,False
2001-01-01,-3.500481,-1.631987,-3.202528,0.017232,0.398984,-0.246602,0.129507,-4.535393,1.034912,0.517456,False
2001-02-01,-3.381887,-1.646362,-3.202243,0.187411,0.416735,-0.280639,0.109520,-4.415579,1.033692,0.516846,False
2001-03-01,-3.636785,-1.658868,-3.201986,0.175518,0.332630,-0.308872,0.091379,-4.570199,0.933414,0.466707,False
2001-04-25,-4.500000,-1.682169,-3.201481,-0.156484,-0.019233,-0.356465,0.055559,-5.360274,0.860274,0.430137,False
2001-05-01,-4.972193,-1.684614,-3.201426,-0.180382,-0.062817,-0.360974,0.051639,-5.438574,0.466382,0.233191,False
2001-06-07,-7.000000,-1.699283,-3.201087,-0.146318,-0.299977,-0.385594,0.027436,-5.704823,-1.295177,-0.647588,False
2001-07-02,-5.000000,-1.708811,-3.200857,0.013710,-0.397730,-0.399002,0.011060,-5.681630,0.681630,0.340815,False
2001-08-28,-5.000000,-1.729431,-3.200334,0.184006,-0.343645,-0.419324,-0.026287,-5.535014,0.535014,0.267507,False
2001-09-26,-6.589480,-1.739360,-3.200068,0.023319,-0.182677,-0.424018,-0.045263,-5.568068,-1.021412,-0.510706,False
2001-10-31,-6.216866,-1.750866,-3.199747,-0.182039,0.066425,-0.424521,-0.068116,-5.558865,-0.658002,-0.329001,False
2001-11-29,-4.000000,-1.760018,-3.199481,-0.178204,0.258873,-0.420657,-0.086992,-5.386479,1.386479,0.693239,False
2001-12-13,-4.000000,-1.764317,-3.199352,-0.110742,0.331585,-0.417412,-0.096080,-5.256318,1.256318,0.628159,False
2002-01-30,-4.000000,-1.778487,-3.198912,0.181218,0.419208,-0.399590,-0.127092,-4.903655,0.903655,0.451828,False
2002-02-26,-4.000000,-1.786084,-3.198664,0.185542,0.345772,-0.385136,-0.144417,-4.982987,0.982987,0.491494,False
2002-03-26,-5.000000,-1.793692,-3.198407,0.033811,0.192499,-0.366926,-0.162277,-5.294991,0.294991,0.147496,False
2002-04-30,-7.000000,-1.802828,-3.198086,-0.176908,-0.055587,-0.339787,-0.184428,-5.757624,-1.242376,-0.621188,False
2002-05-29,-7.000000,-1.810095,-3.197820,-0.183218,-0.250111,-0.313857,-0.202619,-5.957720,-1.042280,-0.521140,False
2002-06-18,-7.000000,-1.814953,-3.197636,-0.082759,-0.351060,-0.294288,-0.215070,-5.955767,-1.044233,-0.522117,False
2002-07-31,-6.000000,-1.824987,-3.197242,0.179534,-0.419748,-0.248000,-0.241554,-5.751997,-0.248003,-0.124002,False
2002-08-26,-7.000000,-1.830792,-3.197003,0.189819,-0.352000,-0.217533,-0.257363,-5.664872,-1.335128,-0.667564,False
2002-09-13,-5.000000,-1.834700,-3.196838,0.109251,-0.263074,-0.195490,-0.268210,-5.649061,0.649061,0.324530,False
2002-09-24,-6.000000,-1.837045,-3.196737,0.037290,-0.195745,-0.181675,-0.274798,-5.648709,-0.351291,-0.175645,False
2002-10-25,-6.000000,-1.843478,-3.196452,-0.158746,0.022879,-0.141517,-0.293190,-5.610503,-0.389497,-0.194748,False
2002-11-25,-7.000000,-1.849662,-3.196168,-0.190482,0.235141,-0.099881,-0.311311,-5.412363,-1.587637,-0.793819,False
2002-12-23,-7.000000,-1.855041,-3.195911,-0.045937,0.371992,-0.061366,-0.327433,-5.113695,-1.886305,-0.943153,False
2003-01-27,-6.000000,-1.861501,-3.195590,0.170327,0.421985,-0.012525,-0.347237,-4.824541,-1.175459,-0.587730,False
2003-02-25,-6.000000,-1.866639,-3.195324,0.188449,0.349950,0.028097,-0.363337,-4.858805,-1.141195,-0.570598,False
2003-03-25,-4.000000,-1.871424,-3.195067,0.040758,0.198977,0.067079,-0.378604,-5.138281,1.138281,0.569141,False
2003-04-28,-6.000000,-1.877008,-3.194755,-0.169336,-0.041080,0.113614,-0.396759,-5.565324,-0.434676,-0.217338,False
2003-05-26,-6.000000,-1.881429,-3.194498,-0.191768,-0.232094,0.150891,-0.411381,-5.760278,-0.239722,-0.119861,False
2003-06-23,-5.000000,-1.885695,-3.194241,-0.049372,-0.370224,0.186883,-0.425692,-5.738342,0.738342,0.369171,False
2003-07-29,-5.000000,-1.890961,-3.193910,0.172272,-0.421600,0.230777,-0.443621,-5.547044,0.547044,0.273522,False
2003-08-29,-6.000000,-1.895306,-3.193626,0.180771,-0.339314,0.265993,-0.458618,-5.440100,-0.559900,-0.279950,False
2003-09-30,-6.000000,-1.899614,-3.193332,-0.004889,-0.155906,0.299427,-0.473655,-5.427969,-0.572031,-0.286015,False
2003-10-30,-5.000000,-1.903497,-3.193057,-0.178672,0.059204,0.327753,-0.487330,-5.375598,0.375598,0.187799,False
2003-11-01,-5.389814,-1.903751,-3.193039,-0.185191,0.073626,0.329531,-0.488227,-5.367050,-0.022764,-0.011382,False
2003-12-03,-4.000000,-1.907722,-3.192745,-0.162551,0.281377,0.355968,-0.502318,-5.127991,1.127991,0.563995,False
2003-12-23,-4.000000,-1.910123,-3.192561,-0.045937,0.371992,0.370497,-0.510876,-4.917007,0.917007,0.458504,False
2004-01-13,-4.000000,-1.912579,-3.192369,0.097672,0.419994,0.383997,-0.519636,-4.722920,0.722920,0.361460,False
2004-02-19,-4.000000,-1.916749,-3.192030,0.201283,0.373262,0.403265,-0.534519,-4.665489,0.665489,0.332744,False
2004-03-18,-4.000000,-1.919777,-3.191774,0.082503,0.237811,0.413894,-0.545318,-4.922661,0.922661,0.461330,False
2004-04-28,-4.000000,-1.924020,-3.191399,-0.171993,-0.046001,0.423112,-0.560392,-5.470693,1.470693,0.735347,False
2004-05-27,-4.000000,-1.926891,-3.191133,-0.187461,-0.241774,0.424999,-0.570513,-5.692773,1.692773,0.846387,False
2004-06-29,-5.000000,-1.930030,-3.190831,-0.003883,-0.391045,0.422448,-0.581473,-5.674814,0.674814,0.337407,False
2004-07-29,-5.000000,-1.932772,-3.190557,0.173889,-0.421247,0.415813,-0.590911,-5.545786,0.545786,0.272893,False
2004-08-19,-5.000000,-1.934630,-3.190365,0.202534,-0.376665,0.408757,-0.597217,-5.487586,0.487586,0.243793,False
2004-09-24,-5.000000,-1.937702,-3.190035,0.035409,-0.193991,0.392150,-0.607440,-5.501609,0.501609,0.250804,False
2004-10-29,-6.000000,-1.940556,-3.189715,-0.175733,0.053233,0.370738,-0.616659,-5.498693,-0.501307,-0.250654,False
2004-11-30,-5.000000,-1.943056,-3.189422,-0.174271,0.265117,0.346859,-0.624456,-5.319231,0.319231,0.159615,False
2004-12-31,-5.000000,-1.945384,-3.189138,0.010203,0.396454,0.320063,-0.631429,-5.039230,0.039230,0.019615,False
2005-01-26,-5.000000,-1.947266,-3.188900,0.166287,0.422660,0.294945,-0.636843,-4.889116,-0.110884,-0.055442,False
2005-02-25,-5.000000,-1.949361,-3.188624,0.188449,0.349950,0.263280,-0.642578,-4.978886,-0.021114,-0.010557,False
2005-03-25,-4.000000,-1.951246,-3.188367,0.040758,0.198977,0.231396,-0.647430,-5.315913,1.315913,0.657957,False
2005-04-27,-5.000000,-1.953383,-3.188065,-0.165246,-0.033807,0.191309,-0.652523,-5.801714,0.801714,0.400857,False
2005-05-10,-6.000000,-1.954200,-3.187945,-0.201619,-0.126794,0.174868,-0.654342,-5.950032,-0.049968,-0.024984,False
2005-06-14,-6.000000,-1.956335,-3.187624,-0.107752,-0.333850,0.129095,-0.658711,-6.115177,0.115177,0.057588,False
2005-07-29,-6.000000,-1.958943,-3.187211,0.172272,-0.421600,0.067807,-0.663190,-5.990865,-0.009135,-0.004567,False
2005-08-26,-6.000000,-1.960492,-3.186954,0.189819,-0.352000,0.028833,-0.665327,-5.946121,-0.053879,-0.026939,False
2005-09-28,-8.000000,-1.962248,-3.186651,0.009237,-0.169392,-0.017391,-0.667203,-5.993648,-2.006352,-1.003176,False
2005-10-26,-6.000000,-1.963681,-3.186394,-0.163127,0.030166,-0.056471,-0.668247,-6.007755,0.007755,0.003878,False
2005-11-30,-5.000000,-1.965402,-3.186073,-0.174596,0.264618,-0.104607,-0.668846,-5.834906,0.834906,0.417453,False
2005-12-26,-6.000000,-1.966632,-3.185834,-0.025073,0.382016,-0.139498,-0.668782,-5.603802,-0.396198,-0.198099,False
2006-01-13,-4.000000,-1.967459,-3.185669,0.097876,0.420027,-0.163068,-0.668483,-5.466776,1.466776,0.733388,False
2006-02-15,-5.000000,-1.968929,-3.185366,0.204797,0.385833,-0.204730,-0.667395,-5.435790,0.435790,0.217895,False
2006-03-15,-6.000000,-1.970128,-3.185110,0.106245,0.260201,-0.238199,-0.665925,-5.692915,-0.307085,-0.153543,False
2006-04-12,-6.000000,-1.971285,-3.184853,-0.083626,0.075280,-0.269638,-0.663954,-6.098075,0.098075,0.049037,False
2006-05-15,-8.000000,-1.972596,-3.184550,-0.205175,-0.161121,-0.303723,-0.660989,-6.488154,-1.511846,-0.755923,False
2006-06-13,-6.578418,-1.973704,-3.184284,-0.113699,-0.329296,-0.330722,-0.657814,-6.589520,0.011102,0.005551,False
2006-07-10,-6.000000,-1.974699,-3.184036,0.068874,-0.414197,-0.353147,-0.654380,-6.511586,0.511586,0.255793,False
2006-08-22,-7.000000,-1.976216,-3.183641,0.198721,-0.367448,-0.383020,-0.647967,-6.359571,-0.640429,-0.320215,False
2006-09-19,-7.000000,-1.977159,-3.183384,0.071303,-0.227368,-0.398371,-0.643172,-6.358152,-0.641848,-0.320924,False
2006-10-18,-6.000000,-1.978102,-3.183118,-0.123125,-0.028200,-0.410689,-0.637695,-6.360930,0.360930,0.180465,False
2006-11-15,-6.000000,-1.978979,-3.182861,-0.205060,0.171197,-0.419023,-0.631919,-6.246645,0.246645,0.123323,False
2006-12-12,-7.000000,-1.979796,-3.182613,-0.116623,0.326983,-0.423679,-0.625899,-6.001627,-0.998373,-0.499186,False
2007-01-15,-6.000000,-1.980786,-3.182301,0.110053,0.421811,-0.424764,-0.617696,-5.673683,-0.326317,-0.163159,False
2007-02-06,-4.000000,-1.981404,-3.182099,0.198956,0.408400,-0.422622,-0.612022,-5.590792,1.590792,0.795396,False
2007-03-26,-6.000000,-1.982693,-3.181659,0.033811,0.192499,-0.410263,-0.598659,-5.946964,-0.053036,-0.026518,False
2007-04-17,-7.000000,-1.983258,-3.181457,-0.114487,0.039117,-0.401142,-0.592090,-6.233318,-0.766682,-0.383341,False
2007-05-15,-8.000000,-1.983955,-3.181200,-0.205175,-0.161121,-0.386488,-0.583333,-6.501272,-1.498728,-0.749364,False
2007-06-12,-5.806254,-1.984627,-3.180943,-0.119512,-0.324646,-0.368542,-0.574136,-6.552405,0.746151,0.373076,False
2007-07-13,-8.487073,-1.985344,-3.180659,0.088436,-0.418363,-0.345017,-0.563450,-6.404396,-2.082676,-1.041338,False
2007-08-15,-5.000000,-1.986077,-3.180356,0.205186,-0.390253,-0.316022,-0.551504,-6.219026,1.219026,0.609513,False
2007-09-19,-6.000000,-1.986821,-3.180035,0.071303,-0.227368,-0.281192,-0.538205,-6.142318,0.142318,0.071159,False
2007-10-16,-6.000000,-1.987373,-3.179787,-0.111539,-0.042751,-0.251741,-0.527512,-6.100703,0.100703,0.050351,False
2007-11-16,-8.000000,-1.987983,-3.179502,-0.204679,0.177852,-0.215482,-0.514780,-5.924575,-2.075425,-1.037713,False
2007-12-06,-6.000000,-1.988364,-3.179319,-0.148772,0.297385,-0.190871,-0.506313,-5.716254,-0.283746,-0.141873,False
2008-01-11,-5.000000,-1.989027,-3.178989,0.085060,0.417711,-0.144588,-0.490597,-5.300430,0.300430,0.150215,False
2008-02-12,-4.000000,-1.989590,-3.178696,0.204993,0.394721,-0.101807,-0.476145,-5.146523,1.146523,0.573262,False
2008-03-04,-4.000000,-1.989948,-3.178504,0.160027,0.314578,-0.073090,-0.466406,-5.233342,1.233342,0.616671,False
2008-04-07,-6.000000,-1.990507,-3.178192,-0.055309,0.105697,-0.025917,-0.450225,-5.594454,-0.405546,-0.202773,False
2008-05-06,-5.000000,-1.990965,-3.177927,-0.195900,-0.103295,0.014598,-0.436030,-5.889520,0.889520,0.444760,False
2008-06-03,-5.000000,-1.991392,-3.177671,-0.162208,-0.281809,0.053593,-0.421992,-5.981479,0.981479,0.490739,False
2008-07-07,-5.000000,-1.991890,-3.177360,0.051909,-0.409857,0.100303,-0.404522,-5.831416,0.831416,0.415708,False
2008-08-04,-7.688155,-1.992284,-3.177103,0.192497,-0.413913,0.137855,-0.389800,-5.642748,-2.045408,-1.022704,False
2008-09-08,-4.000000,-1.992757,-3.176783,0.135733,-0.289028,0.183115,-0.370987,-5.510707,1.510707,0.755354,False
2008-10-06,-5.000000,-1.993121,-3.176527,-0.048494,-0.112733,0.217607,-0.355624,-5.468891,0.468891,0.234446,False
2008-11-03,-5.000000,-1.993472,-3.176270,-0.191249,0.089112,0.250254,-0.339994,-5.361619,0.361619,0.180810,False
2008-12-02,-6.000000,-1.993823,-3.176005,-0.166427,0.276326,0.281828,-0.323539,-5.101639,-0.898361,-0.449180,False
2009-01-07,-4.000000,-1.994240,-3.175675,0.058804,0.411700,0.317446,-0.302741,-4.684707,0.684707,0.342354,False
2009-02-04,-5.000000,-1.994552,-3.175418,0.195028,0.412101,0.342149,-0.286267,-4.506960,-0.493040,-0.246520,False
2009-03-03,-6.000000,-1.994842,-3.175171,0.167788,0.323374,0.363212,-0.270178,-4.585818,-1.414182,-0.707091,False
2009-04-07,-5.000000,-1.995204,-3.174849,-0.050292,0.110885,0.386210,-0.249041,-4.972291,-0.027709,-0.013854,False
2009-05-08,-3.000000,-1.995511,-3.174565,-0.198516,-0.112787,0.402296,-0.230074,-5.309157,2.309157,1.154578,False
2009-06-03,-4.000000,-1.995760,-3.174326,-0.164682,-0.278635,0.412555,-0.214002,-5.414851,1.414851,0.707425,False
2009-07-07,-4.000000,-1.996073,-3.174014,0.048578,-0.408928,0.421387,-0.192778,-5.301827,1.301827,0.650914,False
2009-08-04,-3.000000,-1.996320,-3.173757,0.191475,-0.414556,0.424690,-0.175137,-5.143605,2.143605,1.071802,False
2009-09-07,-6.000000,-1.996609,-3.173445,0.142555,-0.295977,0.423837,-0.153540,-5.053180,-0.946820,-0.473410,False
2009-10-16,-5.000000,-1.996926,-3.173087,-0.111539,-0.042751,0.416307,-0.128558,-5.036555,0.036555,0.018278,False
2009-11-03,-6.000000,-1.997066,-3.172922,-0.190833,0.087961,0.410500,-0.116963,-4.979323,-1.020677,-0.510338,False
2009-12-01,-5.000000,-1.997279,-3.172665,-0.170782,0.270285,0.398603,-0.098855,-4.770694,-0.229306,-0.114653,False
2010-01-11,-4.000000,-1.997577,-3.172289,0.085235,0.417746,0.375090,-0.072209,-4.364005,0.364005,0.182002,False
2010-02-03,-5.000000,-1.997738,-3.172078,0.192717,0.413768,0.358869,-0.057207,-4.261669,-0.738331,-0.369165,False
2010-03-09,-4.000000,-1.997967,-3.171766,0.139993,0.293351,0.331141,-0.034980,-4.440229,0.440229,0.220114,False
2010-04-06,-5.000000,-1.998148,-3.171509,-0.043414,0.117916,0.305167,-0.016645,-4.806634,-0.193366,-0.096683,False
2010-05-07,-10.000000,-1.998341,-3.171225,-0.196610,-0.105732,0.273386,0.003668,-5.194853,-4.805147,-2.402573,False
2010-06-08,-8.000000,-1.998533,-3.170931,-0.141279,-0.305095,0.237591,0.024633,-5.353614,-2.646386,-1.323193,False
2010-07-13,-6.000000,-1.998733,-3.170610,0.088436,-0.418363,0.195427,0.047535,-5.256307,-0.743693,-0.371846,False
2010-08-11,,-1.998893,-3.170344,0.203551,-0.400762,0.158497,0.066470,-5.141481,,,False
2010-09-08,-4.000000,-1.999042,-3.170087,0.137390,-0.290703,0.121461,0.084701,-5.116280,1.116280,0.558140,False
2010-10-06,-5.000000,-1.999185,-3.169830,-0.046860,-0.114405,0.083391,0.102868,-5.144021,0.144021,0.072010,False
2010-11-10,-6.000000,-1.999358,-3.169508,-0.203320,0.137202,0.034842,0.125467,-5.074674,-0.925326,-0.462663,False
2010-12-02,-5.000000,-1.999462,-3.169306,-0.166765,0.275872,0.004048,0.139598,-4.916016,-0.083984,-0.041992,False
2011-01-05,-5.000000,-1.999618,-3.168994,0.045139,0.407943,-0.043528,0.161307,-4.597751,-0.402249,-0.201124,False
2011-02-09,-4.000000,-1.999771,-3.168673,0.203074,0.401943,-0.091926,0.183467,-4.471887,0.471887,0.235943,False
2011-03-10,-5.000000,-1.999893,-3.168407,0.134746,0.288034,-0.131128,0.201666,-4.674983,-0.325017,-0.162509,False
2011-04-11,-6.000000,-2.000023,-3.168113,-0.077126,0.082454,-0.172980,0.221559,-5.114230,-0.885770,-0.442885,False
2011-05-10,-7.000000,-2.000136,-3.167847,-0.201619,-0.126794,-0.209259,0.239398,-5.466257,-1.533743,-0.766871,False
2011-06-07,-5.000000,-2.000241,-3.167590,-0.146318,-0.299977,-0.242476,0.256440,-5.600162,0.600162,0.300081,False
2011-07-12,-5.000000,-2.000367,-3.167269,0.082010,-0.417098,-0.281060,0.277469,-5.506315,0.506315,0.253158,False
2011-08-09,-6.000000,-2.000464,-3.167012,0.201283,-0.405306,-0.309257,0.294058,-5.386699,-0.613301,-0.306651,False
2011-09-06,-6.000000,-2.000558,-3.166755,0.147551,-0.301163,-0.334819,0.310426,-5.345318,-0.654682,-0.327341,False
2011-10-04,-5.000000,-2.000648,-3.166498,-0.033004,-0.128396,-0.357529,0.326561,-5.359515,0.359515,0.179758,False
2011-11-08,-6.000000,-2.000757,-3.166177,-0.200932,0.123306,-0.381613,0.346382,-5.279791,-0.720209,-0.360104,False
2011-12-01,-6.000000,-2.000826,-3.165966,-0.170782,0.270285,-0.394691,0.359187,-5.102792,-0.897208,-0.448604,False
2012-01-04,-5.000000,-2.000923,-3.165654,0.038165,0.405866,-0.409845,0.377776,-4.754616,-0.245384,-0.122692,False
2012-02-07,-4.000000,-2.001017,-3.165343,0.200415,0.406579,-0.419837,0.395901,-4.583303,0.583303,0.291651,False
2012-03-01,-4.586474,-2.001078,-3.165132,0.172386,0.328808,-0.423627,0.407915,-4.680729,0.094255,0.047128,False
2012-04-01,-4.534154,-2.001158,-3.164849,-0.013720,0.147373,-0.424901,0.423782,-5.033472,0.499318,0.249659,False
2012-05-01,-4.681349,-2.001232,-3.164574,-0.182589,-0.067646,-0.421932,0.438767,-5.399207,0.717857,0.358929,False
2012-06-01,-4.963320,-2.001306,-3.164290,-0.170449,-0.270761,-0.414553,0.453855,-5.567506,0.604186,0.302093,False
2012-07-01,-5.270636,-2.001375,-3.164016,0.010203,-0.396454,-0.403313,0.468059,-5.486895,0.216259,0.108129,False
2012-08-01,-5.484836,-2.001443,-3.163732,0.184169,-0.418134,-0.387578,0.482315,-5.304403,-0.180433,-0.090217,False
2012-09-01,-5.519006,-2.001508,-3.163448,0.168463,-0.324160,-0.367818,0.496129,-5.192343,-0.326663,-0.163332,False
2012-10-01,-5.340249,-2.001569,-3.163174,-0.013720,-0.147373,-0.345056,0.509063,-5.161829,-0.178420,-0.089210,False
2012-11-01,-4.979755,-2.001630,-3.162890,-0.185695,0.074825,-0.318013,0.521970,-5.071435,0.091679,0.045840,False
2012-12-01,-4.530525,-2.001687,-3.162616,-0.170449,0.270761,-0.288695,0.534004,-4.818682,0.288157,0.144079,False
2013-01-01,-4.114289,-2.001743,-3.162332,0.017232,0.398984,-0.255453,0.545957,-4.457354,0.343065,0.171532,False
2013-02-01,-3.846840,-2.001797,-3.162047,0.187411,0.416735,-0.219456,0.557440,-4.221714,0.374874,0.187437,False
2013-03-01,-3.806143,-2.001844,-3.161790,0.175518,0.332630,-0.184962,0.567370,-4.273079,0.466936,0.233468,False
2013-04-01,-4.000465,-2.001894,-3.161506,-0.008419,0.152505,-0.144948,0.577865,-4.586396,0.585932,0.292966,False
2013-05-01,-4.372557,-2.001940,-3.161231,-0.180382,-0.062817,-0.104778,0.587515,-4.923633,0.551076,0.275538,False
2013-06-01,-4.813294,-2.001987,-3.160946,-0.172715,-0.267461,-0.062198,0.596953,-5.068353,0.255060,0.127530,False
2013-07-01,-5.175782,-2.002030,-3.160671,0.006654,-0.395135,-0.020368,0.605562,-4.965986,-0.209795,-0.104898,False
2013-08-01,-5.333844,-2.002073,-3.160386,0.182848,-0.418636,0.023061,0.613909,-4.761278,-0.572567,-0.286283,False
2013-09-01,-5.217198,-2.002114,-3.160102,0.169796,-0.325724,0.066248,0.621689,-4.630205,-0.586993,-0.293496,False
2013-10-01,-4.832675,-2.002152,-3.159827,-0.011947,-0.149093,0.107389,0.628673,-4.586957,-0.245718,-0.122859,False
2013-11-01,-4.268806,-2.002190,-3.159542,-0.185191,0.073626,0.148793,0.635318,-4.489186,0.220380,0.110190,False
2013-12-01,-3.669803,-2.002226,-3.159267,-0.170782,0.270285,0.187386,0.641192,-4.233411,0.563609,0.281804,False
2014-01-01,-3.196203,-2.002261,-3.158982,0.017232,0.398984,0.225336,0.646679,-3.873011,0.676808,0.338404,False
2014-02-01,-2.979733,-2.002295,-3.158698,0.187411,0.416735,0.260934,0.651570,-3.644343,0.664610,0.332305,False
2014-03-01,-3.084458,-2.002324,-3.158441,0.175518,0.332630,0.290754,0.655471,-3.706392,0.621935,0.310967,False
2014-04-17,-3.000000,-2.002371,-3.158009,-0.114487,0.039117,0.335121,0.660909,-4.239721,1.239721,0.619861,False
2014-05-05,-4.000000,-2.002389,-3.157844,-0.192103,-0.091530,0.350037,0.662621,-4.431208,0.431208,0.215604,False
2014-06-11,-3.000000,-2.002423,-3.157505,-0.125183,-0.319899,0.376772,0.665492,-4.562745,1.562745,0.781373,False
2014-07-17,-5.000000,-2.002455,-3.157174,0.113018,-0.422179,0.397410,0.667447,-4.403934,-0.596066,-0.298033,False
