datetime,gpsdate,dN,dE,dU,sN,sE,sU
2012.05738,2012-01-21,-104.7330,296.0600,-9.2200,1.6510,1.7730,8.8110
2012.06011,2012-01-22,-102.2940,297.4340,-2.5790,1.6840,1.8280,8.8280
2012.06284,2012-01-23,-103.7140,295.2730,-27.8580,1.6440,1.7680,8.6440
2012.06557,2012-01-24,-102.3880,298.7650,7.7960,1.6540,1.7730,8.7200
2012.06831,2012-01-25,-107.2960,296.9130,-6.2170,1.8350,1.8710,9.4840
2012.07104,2012-01-26,-105.6260,293.9980,-44.4460,1.6470,1.6950,8.4410
2012.07377,2012-01-27,-101.2020,299.9470,-13.3570,1.6220,1.7340,8.4480
2012.07650,2012-01-28,-104.2520,295.4930,-39.2170,1.6660,1.7410,8.4410
2012.07923,2012-01-29,-104.2800,297.9270,-5.0700,1.5750,1.6880,8.1880
2012.08197,2012-01-30,-103.0150,301.0250,0.2560,1.6410,1.7140,8.5290
2012.08470,2012-01-31,-107.0500,295.4450,-25.7190,1.6460,1.7290,8.5140
2012.08743,2012-02-01,-104.4390,300.2740,-9.8610,1.6060,1.7280,8.4000
2012.09016,2012-02-02,-103.9560,298.3790,-0.0770,1.6630,1.7650,8.5900
2012.09290,2012-02-03,-105.8040,297.7820,-7.2710,1.5920,1.7600,8.3320
2012.09563,2012-02-04,-106.4620,297.4720,-15.6490,1.6300,1.7270,8.4350
2012.09836,2012-02-05,-108.6100,300.5530,-24.3730,1.5580,1.6640,8.1940
2012.10109,2012-02-06,-104.6060,305.1230,11.2310,1.6570,1.8410,9.0230
2012.10383,2012-02-07,-104.0380,298.9370,-16.4190,1.7820,1.8680,9.1460
2012.10656,2012-02-08,-103.4500,300.3160,-1.3840,2.0120,1.9880,10.1500
2012.10929,2012-02-09,-108.7270,298.3130,-26.2180,1.6700,1.7300,8.7850
2012.11202,2012-02-10,-108.4140,301.1170,-23.3930,1.6450,1.6430,8.3820
2012.11475,2012-02-11,-108.4540,298.8360,-23.3210,1.6390,1.6930,8.4320
2012.11749,2012-02-12,-109.9330,299.8830,-8.7320,1.6510,1.6590,8.3240
2012.12022,2012-02-13,-106.6650,296.1190,-22.1670,1.6390,1.7200,8.6860
2012.12295,2012-02-14,-110.2290,300.8780,-18.0590,1.6420,1.6760,8.4720
2012.12568,2012-02-15,-108.3870,301.8340,4.2200,1.6210,1.7240,8.7500
2012.12842,2012-02-16,-109.9350,302.5710,-13.8270,1.6450,1.6530,8.2790
2012.13115,2012-02-17,-108.7580,303.9730,-1.8750,1.7590,1.7440,8.9630
2012.13388,2012-02-18,-110.2880,302.0780,-22.2690,1.6590,1.7230,8.7030
2012.13661,2012-02-19,-108.8940,305.1840,-6.5220,1.5950,1.7180,8.7930
2012.13934,2012-02-20,-109.1770,301.3970,-5.0540,1.5750,1.5060,7.6400
2012.14208,2012-02-21,-111.0650,301.7260,-20.6650,1.5640,1.5220,7.6880
2012.14481,2012-02-22,-113.1570,303.4010,-18.0220,1.6500,1.6170,8.4260
2012.14754,2012-02-23,-110.3120,299.0890,12.3660,1.7950,1.8160,9.1720
2012.15027,2012-02-24,-104.4850,298.9350,-29.5330,1.6540,1.6730,8.2610
2012.15301,2012-02-25,-106.7020,298.8520,-16.1890,1.5640,1.6700,8.0950
2012.15574,2012-02-26,-104.9660,297.5590,-19.2350,1.6860,1.7470,8.6750
2012.15847,2012-02-27,-106.3840,299.2160,-28.0190,1.6890,1.7640,8.7900
2012.16120,2012-02-28,-109.0160,299.3370,-31.3150,1.7860,1.8610,9.3480
2012.16393,2012-02-29,-105.1080,301.9010,-11.1480,1.6070,1.7790,8.8020
2012.17486,2012-03-04,-105.8170,301.7500,7.6990,1.6340,1.6490,8.4820
2012.17760,2012-03-05,-105.6100,299.9880,-24.1490,1.7090,1.6530,8.4820
2012.18033,2012-03-06,-109.7910,300.8310,-14.4070,1.7110,1.6060,8.2210
2012.18306,2012-03-07,-102.9290,302.6790,-6.3430,1.6950,1.6250,8.3270
2012.18579,2012-03-08,-107.4220,304.9010,-17.9970,1.7460,1.8120,9.0850
2012.18852,2012-03-09,-104.5050,306.9920,-4.8820,1.7140,1.8130,9.3340
2012.19126,2012-03-10,-103.2350,309.7390,11.9890,2.1430,2.2590,11.0880
2012.19399,2012-03-11,-107.0220,297.1770,-69.1290,2.0800,2.1770,11.3780
2012.19672,2012-03-12,-103.5050,312.0370,9.4450,2.4610,2.6630,13.1370
2012.19945,2012-03-13,-100.4380,297.0080,-42.0050,1.9430,2.1170,10.8770
2012.20219,2012-03-14,-108.5070,304.2650,-34.5800,1.9740,2.1210,10.1960
2012.20492,2012-03-15,-111.2970,300.8700,-50.7360,2.0050,2.1300,10.9630
2012.66120,2012-08-29,-104.8360,361.1130,126.8370,2.2420,3.5310,10.3250
2012.66393,2012-08-30,-102.2930,343.9710,69.8760,2.3300,2.2690,10.3350
2012.66667,2012-08-31,-106.1750,368.2360,60.0950,2.5350,2.8600,11.4570
2012.66940,2012-09-01,-111.3040,334.0970,59.6800,2.2600,2.0210,10.4720
2012.67213,2012-09-02,-100.7420,348.1250,37.5900,1.7940,2.0130,8.6060
2012.67486,2012-09-03,-92.2420,357.6790,64.8810,1.8510,2.1500,8.6380
2012.67760,2012-09-04,-97.1310,364.9850,96.9690,1.7970,2.4370,8.6800
2012.68033,2012-09-05,-107.0840,370.7600,101.1260,1.7730,2.3710,8.6040
2012.68306,2012-09-06,-103.1860,336.7240,11.0940,1.9020,2.0350,8.7610
2012.68579,2012-09-07,-102.1950,348.7360,45.7340,1.7450,1.9180,8.1550
2012.68852,2012-09-08,-98.1600,369.7150,74.4650,1.7580,1.8150,8.0550
2012.69126,2012-09-09,-95.3330,364.5050,68.4630,2.0320,2.3640,9.2210
2012.69399,2012-09-10,-96.0770,365.0790,73.1850,1.7710,1.9780,8.8200
2012.69672,2012-09-11,-104.5750,337.2200,45.2500,1.8450,1.7960,8.6700
2012.69945,2012-09-12,-103.6110,344.4810,27.4970,1.7920,1.9150,8.1360
2012.70219,2012-09-13,-99.0710,358.6780,58.9060,2.0890,2.5330,9.8730
2012.70492,2012-09-14,-89.9350,395.6780,123.8520,1.9980,2.1000,10.3040
2012.70765,2012-09-15,-121.1220,402.2920,127.1780,2.5030,2.8320,12.7290
2012.71038,2012-09-16,-100.7350,338.8330,28.3590,2.2010,2.2520,11.2340
2012.71311,2012-09-17,-95.0180,360.8580,67.4550,1.8730,2.0000,8.6270
2012.71585,2012-09-18,-102.2580,347.4580,63.6270,2.0080,2.0290,9.4190
2012.71858,2012-09-19,-91.0170,351.9010,51.4080,1.9900,2.0900,9.6830
2012.72131,2012-09-20,-103.7810,346.1120,68.1940,2.1080,2.0120,9.4210
2012.72404,2012-09-21,-94.6390,339.8690,36.9870,1.7220,1.7880,8.2680
2012.72678,2012-09-22,-105.7210,382.6530,64.3480,1.8950,2.0210,9.5420
2012.73224,2012-09-24,-87.5160,359.9500,85.7560,2.0020,2.4380,9.3990
2012.73497,2012-09-25,-95.4150,388.6270,76.7300,1.9760,1.9210,9.6230
2012.73770,2012-09-26,-103.6600,353.1880,44.7300,2.1050,2.6520,10.1260
2012.74044,2012-09-27,-84.3820,401.3710,117.9380,2.9450,2.5000,13.2880
2012.74317,2012-09-28,-101.1700,348.7460,59.7580,2.5230,2.6890,12.1140
2012.74590,2012-09-29,-111.3630,341.4770,33.3430,2.2570,2.0380,10.2930
2012.74863,2012-09-30,-91.4090,371.9580,74.9690,2.0260,2.3500,10.2950
2012.75137,2012-10-01,-103.2030,370.4390,55.6040,1.8060,2.0630,8.5720
2012.75410,2012-10-02,-98.4180,380.9500,73.5730,2.0460,2.1160,9.5210
2012.75683,2012-10-03,-96.5320,367.0570,81.5410,1.7720,2.2160,9.2610
2012.75956,2012-10-04,-100.1880,351.0680,27.4420,1.7140,1.8630,8.2690
2012.76230,2012-10-05,-100.5450,341.2630,55.3870,1.8510,1.8410,8.5620
2012.76503,2012-10-06,-123.8370,315.2430,17.5120,3.4510,3.1760,15.1160
2012.76776,2012-10-07,-107.6010,353.9840,46.4430,1.7800,2.0450,8.6020
2012.77049,2012-10-08,-98.6700,354.1820,58.7620,1.8770,2.3750,9.6790
2012.77322,2012-10-09,-102.2280,360.1410,90.7210,1.8850,1.9120,8.8720
2012.77596,2012-10-10,-111.0490,336.9980,68.4700,2.2560,2.2930,10.6870
2012.77869,2012-10-11,-95.1910,356.0130,98.7430,2.2330,2.4080,10.2520
2012.78142,2012-10-12,-99.3250,352.5500,32.8370,1.8190,2.0890,9.0470
2012.78415,2012-10-13,-92.4300,358.1790,39.9220,1.8660,2.1680,9.2450
2012.78689,2012-10-14,-98.7780,353.8860,49.5400,1.7360,1.8910,8.8090
2012.78962,2012-10-15,-99.3940,363.0840,86.3670,2.0240,2.1550,9.1830
2012.79235,2012-10-16,-108.2380,334.7180,62.6700,1.9640,1.9450,9.2610
2012.79508,2012-10-17,-99.3890,366.1820,109.7600,1.9620,2.6110,9.9260
2012.79781,2012-10-18,-110.8890,369.2340,66.3790,1.8890,2.3800,9.1580
2012.80055,2012-10-19,-98.4800,363.1700,55.0770,1.7780,2.0120,8.6150
2012.80328,2012-10-20,-102.6030,344.1800,38.3670,1.7120,1.9780,8.0220
2012.80601,2012-10-21,-98.9630,320.2840,12.5000,1.8200,1.6550,8.4060
2012.80874,2012-10-22,-103.9940,324.9740,24.2400,1.7310,1.5550,7.9160
2012.81148,2012-10-23,-102.0140,385.3800,75.7940,1.9080,1.9380,9.0410
2012.81421,2012-10-24,-105.0550,347.5820,46.4910,1.6320,1.8070,8.0650
2012.81694,2012-10-25,-106.9610,330.4870,31.2900,1.6350,1.5620,7.6820
2012.81967,2012-10-26,-106.2090,339.1610,43.5830,1.7990,1.7790,8.2950
2012.82240,2012-10-27,-110.0560,334.9710,36.0540,1.6620,1.6250,8.0360
2012.82514,2012-10-28,-111.4930,330.6850,24.0950,1.6630,1.6400,8.0410
2012.82787,2012-10-29,-107.2680,336.6630,38.0660,1.6790,1.7710,8.2580
2012.83060,2012-10-30,-109.0140,334.8150,16.2850,1.8510,1.9660,9.2040
2012.83333,2012-10-31,-104.6330,325.7810,13.3290,2.1540,1.9360,9.3730
2012.83607,2012-11-01,-113.7870,348.1310,42.5530,2.1650,2.5060,9.9610
2012.83880,2012-11-02,-115.7900,344.4360,27.4810,1.6410,2.1490,7.8840
2012.84153,2012-11-03,-105.8660,337.3850,50.4830,1.6670,1.7060,8.0690
2012.84426,2012-11-04,-106.9810,333.1300,23.8530,1.9410,1.9930,8.8880
2012.84699,2012-11-05,-106.7530,325.9300,10.9890,2.1520,2.0470,9.7040
2012.84973,2012-11-06,-107.3310,361.1470,57.3020,1.6560,2.3140,8.6010
2012.85246,2012-11-07,-102.5690,351.9980,45.5920,1.7980,2.2010,8.5230
2012.85519,2012-11-08,-118.0730,339.8670,27.8210,1.6840,1.8630,8.1050
2012.85792,2012-11-09,-109.8880,353.6920,69.3500,1.6590,2.0680,8.4450
2012.86066,2012-11-10,-100.6210,322.7680,32.8120,1.7800,1.5530,7.9320
2012.86339,2012-11-11,-112.4690,325.1150,24.6200,2.0790,1.8990,9.1090
2012.86612,2012-11-12,-108.6590,338.1110,35.2500,1.7350,1.8980,8.0040
2012.86885,2012-11-13,-110.3670,334.9520,29.4690,1.8220,1.8810,8.8930
2012.87158,2012-11-14,-104.4640,337.3350,40.1890,1.6490,1.7970,7.7660
2012.87432,2012-11-15,-22.5370,325.9450,141.7630,4.4410,4.0900,20.4300
2012.87978,2012-11-17,-100.6070,328.4490,51.1770,1.7140,1.6950,8.3770
2012.88251,2012-11-18,-105.1020,331.3400,29.7930,1.7280,1.6990,8.1610
2012.88525,2012-11-19,-103.8490,362.6280,124.5230,2.4340,3.1510,12.5830
2012.88798,2012-11-20,-88.6540,309.9380,59.3460,2.6270,2.2220,12.0090
2012.89071,2012-11-21,-100.4730,338.6340,75.3610,1.7930,2.0570,9.5130
2012.89344,2012-11-22,-81.4670,325.7170,149.0040,2.3720,2.4530,12.3750
2012.89617,2012-11-23,-111.2550,357.6700,76.3050,1.8170,2.1580,8.9880
2012.89891,2012-11-24,-153.5260,354.1920,52.7590,3.4740,3.6110,14.7040
2012.90164,2012-11-25,-104.3010,330.8450,39.5610,1.6690,1.8210,8.1720
2012.90437,2012-11-26,-106.3930,338.2640,63.5600,1.9850,2.0090,9.7280
2012.90710,2012-11-27,-101.4330,327.9490,59.8560,1.7040,1.6230,8.1520
2012.90984,2012-11-28,-100.3900,333.4040,55.6130,1.7680,1.7440,8.7960
2012.91257,2012-11-29,-118.0160,327.3160,46.0210,1.8720,1.7110,8.6060
2012.91530,2012-11-30,-114.6000,321.9360,17.0370,2.1140,1.9930,10.5720
2012.91803,2012-12-01,-99.1240,344.0260,38.2410,1.6930,1.7550,8.1420
2012.92077,2012-12-02,-117.3950,332.0250,20.0410,1.9110,1.9270,9.5140
2012.92350,2012-12-03,-114.2720,347.4770,52.6840,2.2010,2.7490,11.0550
2012.92623,2012-12-04,-95.0010,330.8370,70.3630,1.7810,1.7370,8.6190
2012.92896,2012-12-05,-94.8860,347.4440,56.2050,2.2560,2.3020,10.7820
2012.93169,2012-12-06,-88.3030,348.6460,55.2720,2.2870,3.0360,11.9300
2012.93443,2012-12-07,-103.2080,329.3190,19.5180,2.3310,2.1920,11.1050
2012.93716,2012-12-08,-99.8900,332.8400,99.3670,1.7780,1.7060,8.4890
2012.93989,2012-12-09,-103.8830,333.9560,33.4770,1.7540,1.6660,8.0790
2012.94262,2012-12-10,-102.6520,331.8390,75.5090,1.9010,1.8280,9.2000
2012.94536,2012-12-11,-107.2350,329.2570,62.7040,1.9560,1.8400,9.5790
2012.94809,2012-12-12,-91.7440,329.3480,62.6200,2.1700,2.0670,9.9750
2012.95082,2012-12-13,-93.7640,317.3740,287.5970,3.6220,3.7090,19.7980
2012.95355,2012-12-14,-101.4070,330.2210,70.9000,2.5700,2.5630,12.8030
2012.95628,2012-12-15,-89.6430,327.2420,101.1480,2.3950,2.5810,13.8700
2012.95902,2012-12-16,-100.4380,366.2740,122.1750,2.0460,3.0310,10.4980
2012.96175,2012-12-17,-101.4760,338.9300,60.9210,2.2240,2.1610,10.5500
2012.96448,2012-12-18,-109.1700,333.8300,39.3640,2.0560,2.2970,10.0890
2012.96721,2012-12-19,-105.7920,331.5440,38.1020,1.7030,1.5520,7.9220
2012.96995,2012-12-20,-108.0810,344.3740,59.3790,1.7250,1.9620,8.7740
2012.97268,2012-12-21,-101.9550,341.2110,42.5850,1.6530,1.8600,8.2940
2012.97541,2012-12-22,-108.7510,333.5650,53.1940,1.8170,1.7330,8.6250
2012.97814,2012-12-23,-111.3280,332.1630,27.8350,2.2750,2.2180,11.1930
2012.98087,2012-12-24,-112.2010,335.4000,30.6930,1.7500,1.8240,8.7280
2012.98361,2012-12-25,-103.6920,325.8620,52.2130,1.7320,1.8700,8.6520
2012.98634,2012-12-26,-110.0660,330.6550,51.7260,1.6920,1.7040,8.5050
2012.98907,2012-12-27,-109.2030,332.4290,58.8260,1.7020,1.7990,8.7290
2012.99180,2012-12-28,-108.5410,342.4430,45.6650,1.8920,1.8720,9.1040
2012.99454,2012-12-29,-105.9680,335.4040,47.2300,1.7200,1.6810,8.1610
2012.99727,2012-12-30,-113.7330,336.8850,82.2570,1.8940,1.9220,10.0730
2013.00000,2012-12-31,-116.3590,337.8570,72.0540,2.1760,2.0420,10.2910
2013.00274,2013-01-01,-93.0730,335.1190,60.2050,2.4410,2.4760,11.5220
2013.00548,2013-01-02,-103.0970,337.7800,85.8130,2.1940,2.0060,10.4350
2013.00822,2013-01-03,-94.4390,336.1660,27.7580,2.2470,1.9560,10.0850
2013.01096,2013-01-04,-113.7170,331.6590,64.4260,1.9880,1.8510,8.9680
2013.01370,2013-01-05,-107.7970,340.2750,65.9830,1.7540,1.6750,8.4230
2013.01644,2013-01-06,-103.9820,336.0980,44.9410,1.9390,1.8720,9.5950
2013.01918,2013-01-07,-112.2070,340.0240,58.0130,2.3470,2.4260,11.5990
2013.02192,2013-01-08,-113.1250,329.6420,15.5620,1.7290,1.6160,8.2450
2013.02466,2013-01-09,-117.3340,325.5050,10.1600,1.8900,1.7690,9.3630
2013.02740,2013-01-10,-97.1450,342.6220,91.3380,2.0810,2.0990,10.3150
2013.03014,2013-01-11,-107.6530,334.0850,23.5690,1.7870,1.6690,8.5050
2013.03288,2013-01-12,-107.2310,335.0100,69.9880,1.8260,1.6430,8.6310
2013.03562,2013-01-13,-112.0050,338.7480,75.3370,2.1670,2.0560,11.0460
2013.03836,2013-01-14,-103.1040,337.4910,36.2090,2.6150,2.6010,12.4820
2013.04110,2013-01-15,-113.5470,332.8490,-0.0710,1.7350,1.9630,9.1720
2013.04384,2013-01-16,-115.0080,342.0140,44.5360,1.9340,2.1070,9.8980
2013.04658,2013-01-17,-115.2940,337.0610,83.7900,2.1240,2.0930,10.8900
2013.04932,2013-01-18,-111.7520,361.1390,71.6810,1.8670,2.3330,9.3280
2013.05205,2013-01-19,-107.8670,332.4470,18.5840,1.7820,1.7470,9.0040
2013.05479,2013-01-20,-113.2030,339.4880,8.5340,1.6490,1.6970,7.9750
2013.05753,2013-01-21,-111.0360,330.8060,-12.4060,2.3350,2.1700,10.4820
2013.06027,2013-01-22,-112.7810,332.0920,-7.0450,1.7760,1.7000,8.6330
2013.06301,2013-01-23,-125.9000,332.8420,-4.0040,1.8880,1.6880,8.7590
2013.06575,2013-01-24,-101.9790,338.3860,92.9140,2.0420,2.1870,10.7910
2013.06849,2013-01-25,-119.6880,334.7490,18.8400,1.6940,1.6250,8.1150
2013.07123,2013-01-26,-126.2520,326.4070,-17.6080,1.8410,1.7960,9.3460
2013.07397,2013-01-27,-115.1640,337.2910,7.6400,1.7700,1.6740,8.2850
2013.07671,2013-01-28,-112.0470,334.8010,32.2890,1.9490,1.9800,10.2900
2013.07945,2013-01-29,-120.1000,335.8180,15.6320,1.7660,1.7560,8.5480
2013.08219,2013-01-30,-114.3590,338.1820,31.7490,1.7240,1.7710,8.6520
2013.08493,2013-01-31,-104.3470,341.3340,81.4900,1.8650,1.7670,8.7140
2013.08767,2013-02-01,-111.9650,340.3220,11.3260,1.8590,1.8280,8.8240
2013.09041,2013-02-02,-119.7870,338.7670,-13.6500,1.7500,1.7040,8.3440
2013.09315,2013-02-03,-113.1960,344.4500,68.1440,1.7310,1.8580,8.4010
2013.09589,2013-02-04,-113.8970,331.0140,6.8140,1.7840,1.5580,7.7890
2013.09863,2013-02-05,-117.9550,338.2500,11.6310,1.8550,1.7960,9.1760
2013.10137,2013-02-06,-112.1100,338.7260,9.6130,1.9110,1.9580,8.9310
2013.10411,2013-02-07,-22.5720,276.4030,-107.0740,4.6500,4.1090,19.5590
2013.10685,2013-02-08,-118.5550,330.5030,14.2100,1.9440,1.7610,8.8140
2013.10959,2013-02-09,-117.5840,329.5620,13.9160,2.0240,1.7650,8.9240
2013.11233,2013-02-10,-119.9210,332.1030,2.8430,3.1010,2.6810,14.6600
2013.11507,2013-02-11,-121.3960,339.6840,13.9360,1.8280,1.7790,8.5170
2013.11781,2013-02-12,-125.2070,341.8340,-2.8060,2.3370,2.0620,10.5220
2013.12055,2013-02-13,-132.0050,331.8690,-40.7370,2.1630,1.9280,9.4230
2013.12329,2013-02-14,-115.0710,341.7250,53.3500,1.9870,2.0380,10.2860
2013.12603,2013-02-15,-112.3240,327.7900,33.0590,1.7300,1.7750,8.5290
2013.12877,2013-02-16,-120.4320,336.6630,30.2770,1.9920,1.9940,9.5520
2013.13151,2013-02-17,-109.5020,352.9180,75.0820,2.1440,2.5340,11.2070
2013.13425,2013-02-18,-109.7860,364.0880,-20.2980,3.6270,4.4100,19.1020
2013.13699,2013-02-19,-119.0690,334.3540,13.3070,1.8270,1.6430,8.6940
2013.13973,2013-02-20,-113.0970,341.9450,21.5560,1.8570,1.8140,8.9180
2013.14247,2013-02-21,-115.5040,334.2150,5.9460,1.8720,1.7230,8.9940
2013.14521,2013-02-22,-123.3230,331.7470,-8.5210,1.9190,1.7640,9.0360
2013.14795,2013-02-23,-120.8340,338.4360,-0.7120,2.5030,2.3380,12.1990
2013.15068,2013-02-24,-121.0270,369.6950,53.1760,2.3080,2.8980,13.2330
2013.15342,2013-02-25,-125.1690,328.2060,-59.4590,2.6640,2.4820,12.1440
2013.15616,2013-02-26,-122.9050,335.8450,-6.6660,2.2580,1.9160,9.9280
2013.15890,2013-02-27,-119.6980,335.2130,-36.4180,2.1190,1.9780,10.1350
2013.16164,2013-02-28,-115.7160,340.9940,23.0000,1.8510,1.8500,9.6160
2013.16438,2013-03-01,-91.8740,402.6760,61.5320,3.4720,4.4130,18.5190
2013.16712,2013-03-02,-113.1180,358.2590,52.6660,1.8040,2.2830,10.0620
2013.16986,2013-03-03,-126.9430,330.3920,-31.4920,1.7370,1.5720,8.1620
2013.17260,2013-03-04,-92.1960,364.7960,-141.3200,4.2080,4.8500,22.8530
2013.17534,2013-03-05,-120.6680,364.0030,38.2580,1.9150,2.4910,10.3080
2013.17808,2013-03-06,-116.3400,333.4180,7.1850,2.5940,2.1990,11.8570
2013.18082,2013-03-07,-133.1250,367.4480,8.4800,3.5670,4.3250,19.3850
2013.18356,2013-03-08,-120.8870,336.6420,-12.2820,2.8600,2.3870,12.3100
2013.18630,2013-03-09,-98.8340,346.3160,11.6130,3.3570,3.0670,15.3400
2013.18904,2013-03-10,-120.2800,341.4730,-44.0210,2.4740,2.4430,11.7310
2013.19178,2013-03-11,-116.4850,342.3660,65.4590,2.0540,2.2640,10.1530
2013.19452,2013-03-12,-79.6740,322.6150,-72.8100,3.8720,2.8040,14.9320
2013.19726,2013-03-13,-129.0520,358.1400,-105.6090,2.5210,2.6250,11.9790
2013.20000,2013-03-14,-119.8170,329.5410,-40.7190,2.2920,1.9410,10.1480
2013.20274,2013-03-15,-123.1090,329.0420,-20.7480,1.5720,1.6310,8.1520
2013.20548,2013-03-16,-120.2760,328.2520,-11.2130,1.4100,1.3900,7.0450
2013.20822,2013-03-17,-123.8040,327.5920,-22.1330,1.5660,1.4930,7.5670
2013.21096,2013-03-18,-117.7110,321.6900,-32.1680,1.5300,1.5850,7.9430
2013.21370,2013-03-19,-120.9180,326.6050,-41.1560,1.8030,1.8210,9.1020
2013.21644,2013-03-20,-115.8000,327.0290,-15.7260,1.6190,1.6740,8.1120
2013.21918,2013-03-21,-121.7510,326.5230,3.1750,1.2850,1.3710,6.7580
2013.22192,2013-03-22,-121.6720,331.7070,-1.3080,1.2610,1.2980,6.5160
2013.22466,2013-03-23,-122.0350,328.7580,-3.1510,1.3610,1.2930,6.6550
2013.22740,2013-03-24,-124.9650,327.0710,-15.2470,1.4510,1.4530,7.1720
2013.23014,2013-03-25,-120.1120,325.6140,-16.1700,1.4260,1.4330,7.0670
2013.23288,2013-03-26,-119.8950,328.5450,-6.3910,1.3360,1.3980,6.8030
2013.23562,2013-03-27,-121.6460,331.7510,-13.8080,1.4940,1.4820,7.4560
2013.23836,2013-03-28,-120.0110,332.5340,17.7870,1.6630,1.5970,8.1940
2013.24110,2013-03-29,-119.9750,330.6590,-1.3800,1.6220,1.6460,7.9340
2013.24384,2013-03-30,-124.8020,329.8770,-11.6110,1.8870,1.6620,8.6130
2013.24658,2013-03-31,-120.4400,325.8280,-19.2430,1.3840,1.4570,7.0160
2013.24932,2013-04-01,-120.9720,328.9590,-18.0660,1.4000,1.4540,6.9980
2013.25205,2013-04-02,-119.8080,331.4880,-4.5070,1.2900,1.3100,6.5310
2013.25479,2013-04-03,-120.9120,332.0330,-10.7780,1.5390,1.6020,8.0380
2013.25753,2013-04-04,-122.0340,328.8720,-12.5670,1.6030,1.5740,8.0880
2013.26027,2013-04-05,-121.8830,335.9480,-21.6430,1.7190,1.5520,8.2430
2013.26301,2013-04-06,-118.4170,331.5900,6.4610,1.3600,1.3530,6.7980
2013.26575,2013-04-07,-121.2300,328.7660,-19.1910,1.4060,1.3310,6.7090
2013.26849,2013-04-08,-120.4090,328.1690,-24.1260,1.4520,1.3990,7.1280
2013.27123,2013-04-09,-106.2290,338.4300,-80.5340,2.2700,2.3510,11.7960
2013.27397,2013-04-10,-124.8950,329.9660,-2.2520,1.6480,1.5230,7.7660
2013.27671,2013-04-11,-121.9400,334.2240,-11.4580,1.3690,1.4540,7.0250
2013.27945,2013-04-12,-122.1290,330.8760,-12.8350,1.3940,1.3810,6.8080
2013.28219,2013-04-13,-124.3180,330.2900,-13.0250,1.4070,1.4700,7.1760
2013.28493,2013-04-14,-124.3560,330.9390,-33.5310,1.4170,1.3830,6.9230
2013.28767,2013-04-15,-127.6000,334.0770,-22.9790,1.6840,1.5260,8.0400
2013.29041,2013-04-16,-126.5280,336.2500,-14.4820,1.5960,1.6030,8.0080
2013.29315,2013-04-17,-125.2880,330.9140,-16.7350,1.6480,1.6770,8.2490
2013.29589,2013-04-18,-128.2010,336.8070,-28.2810,1.5590,1.5020,7.6600
2013.29863,2013-04-19,-128.8240,333.5980,-25.2330,1.5830,1.4960,7.6050
2013.30137,2013-04-20,-127.5570,335.4330,0.1650,1.4420,1.4070,7.0620
2013.30411,2013-04-21,-124.8050,335.0850,-12.0150,1.4240,1.3640,6.7680
2013.30685,2013-04-22,-125.1810,335.2650,-16.0350,1.4190,1.4210,6.9810
2013.30959,2013-04-23,-129.8890,341.1220,-1.2350,1.5630,1.4440,7.2200
2013.31233,2013-04-24,-124.1520,330.4520,-10.2200,1.3080,1.3450,6.3450
2013.31507,2013-04-25,-128.9070,335.3960,10.5870,1.4640,1.4990,7.3760
2013.31781,2013-04-26,-123.1800,337.2150,-12.9300,1.3330,1.3330,6.5190
2013.32055,2013-04-27,-123.1650,336.1200,-22.9780,1.5360,1.4890,7.3190
2013.32329,2013-04-28,-130.4230,333.9430,-20.2410,1.8400,1.9740,9.1360
2013.32603,2013-04-29,-125.6790,339.6580,11.2670,1.5040,1.5510,7.4460
2013.32877,2013-04-30,-129.1300,351.4960,2.7160,1.5260,1.8830,7.4850
2013.33151,2013-05-01,-122.2230,333.7320,-18.7890,1.3600,1.3760,6.7940
2013.33425,2013-05-02,-125.0700,334.4040,0.2070,1.6990,1.8820,9.0280
2013.33699,2013-05-03,-128.5550,334.7480,-25.4630,1.5590,1.5770,7.7330
2013.33973,2013-05-04,-124.2100,335.4550,-7.4330,1.3690,1.4000,6.8690
2013.34247,2013-05-05,-125.9010,334.7380,-10.1050,1.4060,1.4590,6.9770
2013.34521,2013-05-06,-130.9220,333.6950,-21.2980,1.4770,1.4570,7.3010
2013.34795,2013-05-07,-127.7870,335.6960,-16.5270,1.4360,1.4600,7.2730
2013.35068,2013-05-08,-128.4520,346.4560,1.8170,1.4670,1.5370,7.5020
2013.35342,2013-05-09,-129.2030,335.9770,-9.7510,1.9380,1.8970,9.3590
2013.35616,2013-05-10,-131.1470,345.2280,53.0390,2.1530,2.3520,11.5620
2013.35890,2013-05-11,-130.6810,333.2800,-40.9910,1.7800,1.7560,8.8310
2013.36164,2013-05-12,-133.0710,347.6380,32.7990,1.9140,1.9300,9.8430
2013.36438,2013-05-13,-116.4570,340.0120,13.9160,1.9000,2.0760,9.6390
2013.36712,2013-05-14,-129.9690,342.9120,-1.6020,1.5050,1.5270,7.4760
2013.36986,2013-05-15,-128.1100,337.4480,-15.4780,1.6610,1.6120,8.0320
2013.37260,2013-05-16,-136.8590,345.5680,-61.0110,2.5890,2.6650,13.9160
2013.37534,2013-05-17,-131.5920,336.4010,-25.3780,2.0340,1.8200,9.1680
2013.37808,2013-05-18,-130.0020,364.7930,13.8980,2.2690,2.4850,11.2150
2013.38082,2013-05-19,-128.2670,341.2180,-15.1450,1.6450,1.6310,8.2660
