datetime,gpsdate,dN,dE,dU,sN,sE,sU
2013.42192,2013-06-03,-65.4180,204.1520,-308.7710,0.9410,1.0330,4.2940
2013.42466,2013-06-04,-67.8260,200.9930,-313.4980,0.9340,1.0540,4.2750
2013.42740,2013-06-05,-68.3190,202.9800,-309.4090,0.9060,1.0290,4.0650
2013.43014,2013-06-06,-68.3880,204.0620,-313.7420,0.9180,1.0260,4.2230
2013.43288,2013-06-07,-69.1210,203.7140,-311.2460,0.9330,1.0360,4.2500
2013.43562,2013-06-08,-69.2390,204.2470,-308.8070,0.9290,1.0610,4.2630
2013.43836,2013-06-09,-68.5690,204.0250,-319.6990,0.9440,1.0700,4.2760
2013.44110,2013-06-10,-68.4660,204.5990,-314.2470,0.9340,1.0510,4.3410
2013.44384,2013-06-11,-69.1720,203.9260,-304.4010,0.9700,1.1060,4.6350
2013.44658,2013-06-12,-64.4640,202.6100,-310.0080,0.9880,1.1550,4.7830
2013.44932,2013-06-13,-68.6610,204.9040,-309.4210,0.9340,1.0670,4.3850
2013.45205,2013-06-14,-66.7010,202.7760,-316.7170,0.9650,1.0910,4.4870
2013.45479,2013-06-15,-67.5670,205.6240,-308.1280,1.1320,1.2040,5.0680
2013.45753,2013-06-16,-67.7280,203.0380,-313.8100,0.9500,1.0650,4.3520
2013.46027,2013-06-17,-68.4010,204.9240,-315.9620,0.9450,1.0520,4.4230
2013.46301,2013-06-18,-71.1040,208.3160,-306.6540,0.9430,1.0460,4.3530
2013.46575,2013-06-19,-66.9560,204.1840,-316.3780,0.9460,1.0530,4.3810
2013.46849,2013-06-20,-67.3450,201.5200,-315.3950,0.9580,1.1010,4.4500
2013.47123,2013-06-21,-69.0880,203.9370,-300.5870,0.9620,1.0630,4.4440
2013.47397,2013-06-22,-71.4520,206.0110,-305.4970,0.9320,1.0210,4.2750
2013.47671,2013-06-23,-70.2410,202.2180,-304.0110,0.9560,1.0880,4.5370
2013.47945,2013-06-24,-67.8060,205.4920,-307.8440,0.9210,1.0380,4.1410
2013.48219,2013-06-25,-68.2150,203.6870,-309.7440,0.9600,1.0660,4.3650
2013.48493,2013-06-26,-70.9510,205.5300,-305.9520,0.9390,1.0150,4.2760
2013.48767,2013-06-27,-71.8290,205.6550,-302.3650,0.9430,1.0410,4.3250
2013.49041,2013-06-28,-71.0420,205.6790,-304.4090,0.9130,0.9950,4.1360
2013.49315,2013-06-29,-68.3020,203.2920,-311.9130,0.9350,1.0830,4.3870
2013.49589,2013-06-30,-69.0230,203.7300,-305.6890,0.9820,1.1660,4.7230
2013.49863,2013-07-01,-69.6870,206.4300,-306.6680,0.9590,1.0680,4.4350
2013.50137,2013-07-02,-69.3750,203.5380,-311.3570,0.9290,1.0520,4.3000
2013.50411,2013-07-03,-73.0110,203.4590,-310.4360,0.9510,1.1250,4.5140
2013.50685,2013-07-04,-70.8100,202.4580,-299.8690,0.9560,1.0710,4.4710
2013.50959,2013-07-05,-70.5700,206.9690,-296.7770,0.9610,1.1300,4.6530
2013.51233,2013-07-06,-69.9790,205.9780,-303.2100,0.9630,1.1250,4.6630
2013.51507,2013-07-07,-70.1480,204.7720,-303.9990,0.9670,1.1110,4.6580
2013.51781,2013-07-08,-70.6550,206.1440,-306.8450,0.9410,1.1260,4.6170
2013.52055,2013-07-09,-69.8330,204.6630,-304.0920,0.9230,1.0800,4.4500
2013.52329,2013-07-10,-67.4770,202.2540,-313.8320,0.9250,1.1110,4.4230
2013.52603,2013-07-11,-69.5450,205.4090,-308.1370,0.9640,1.0600,4.6890
2013.52877,2013-07-12,-67.7810,210.3250,-283.0640,0.9810,1.0910,4.6060
2013.53151,2013-07-13,-69.5140,211.1010,-277.0890,1.0040,1.1320,4.6760
2013.53425,2013-07-14,-67.7190,205.8750,-300.9420,0.9310,1.0880,4.4510
2013.53699,2013-07-15,-69.4870,204.2380,-307.0120,0.9320,1.0890,4.3820
2013.53973,2013-07-16,-69.0110,208.5120,-308.8420,0.9050,1.0610,4.3110
2013.54247,2013-07-17,-68.7920,205.6140,-302.0690,0.9300,1.0840,4.4360
2013.54521,2013-07-18,-68.7550,203.5740,-308.8790,0.8870,1.0310,4.2120
2013.54795,2013-07-19,-68.1040,206.1180,-312.7350,0.9260,1.0600,4.3230
2013.55068,2013-07-20,-67.4410,204.9800,-305.7390,0.9010,1.0420,4.1070
2013.55342,2013-07-21,-66.4410,206.6180,-308.8910,0.9030,1.0770,4.1970
2013.55616,2013-07-22,-69.5810,205.6060,-308.4300,0.9150,1.0680,4.2440
2013.55890,2013-07-23,-69.7040,202.9470,-304.9340,0.9060,1.0720,4.3140
2013.56164,2013-07-24,-68.3700,204.4610,-324.6090,0.9990,1.1800,4.8980
2013.56438,2013-07-25,-72.8290,204.2900,-307.3570,0.9510,1.1180,4.5760
2013.56712,2013-07-26,-69.8480,207.4230,-302.4860,0.9450,1.1090,4.3760
2013.56986,2013-07-27,-70.0800,205.6760,-314.3550,0.9270,1.0620,4.3430
2013.57260,2013-07-28,-69.5890,205.6780,-315.7280,0.9410,1.1530,4.5490
2013.57534,2013-07-29,-70.9010,209.5150,-300.8960,0.9160,1.0700,4.2540
2013.57808,2013-07-30,-68.6480,209.5420,-317.4020,0.9410,1.0760,4.6210
2013.58082,2013-07-31,-67.9250,207.2520,-315.6800,0.9440,1.0810,4.4600
2013.58630,2013-08-02,-69.0840,208.8220,-304.6990,0.9160,1.0610,4.2250
2013.58904,2013-08-03,-70.7290,210.9500,-301.2540,0.9310,1.0780,4.4390
2013.59178,2013-08-04,-70.4800,206.4120,-311.7470,0.9360,1.0920,4.4140
2013.59452,2013-08-05,-70.0140,208.1420,-310.8390,0.9270,1.0630,4.3000
2013.59726,2013-08-06,-69.0450,208.9210,-310.7690,0.9310,1.0680,4.3800
2013.60000,2013-08-07,-70.5880,207.1240,-320.8770,0.9170,1.0540,4.3020
2013.60274,2013-08-08,-70.5920,208.1140,-306.2750,0.9230,1.0610,4.2630
2013.60548,2013-08-09,-69.8700,206.1400,-308.2960,0.9360,1.0600,4.3040
2013.60822,2013-08-10,-71.2940,202.7970,-288.8610,0.9550,1.1100,4.4610
2013.61096,2013-08-11,-68.6430,210.5280,-315.0620,0.9190,1.0750,4.2510
2013.61370,2013-08-12,-69.7910,211.8630,-315.6370,0.9670,1.0980,4.5900
2013.61644,2013-08-13,-70.1260,209.5330,-312.7040,0.9350,1.0600,4.3840
2013.61918,2013-08-14,-71.6380,206.9180,-317.8010,0.9410,1.0940,4.5370
2013.62192,2013-08-15,-71.9620,209.6150,-318.3320,0.9310,1.0640,4.2810
2013.62466,2013-08-16,-71.3120,210.7750,-309.3620,0.9140,1.0700,4.3470
2013.62740,2013-08-17,-72.9950,209.7680,-307.0650,0.9180,1.0640,4.2460
2013.63014,2013-08-18,-70.4240,209.2250,-306.5270,0.9570,1.1040,4.5340
2013.63288,2013-08-19,-68.1040,208.0490,-306.8530,0.9290,1.1010,4.3610
2013.63562,2013-08-20,-69.6380,212.0880,-313.9230,0.9520,1.1190,4.5260
2013.63836,2013-08-21,-64.9820,200.7690,-323.5210,0.9900,1.1500,4.7090
2013.64110,2013-08-22,-70.2010,210.4840,-307.7970,0.9900,1.1310,4.6470
2013.64384,2013-08-23,-68.4180,212.4970,-302.7820,0.9220,1.0720,4.2470
2013.64658,2013-08-24,-69.2080,209.3630,-308.3130,0.9660,1.1250,4.6590
2013.64932,2013-08-25,-68.1760,210.6080,-309.7380,0.9200,1.0750,4.2560
2013.65205,2013-08-26,-69.8740,211.0610,-309.4930,0.9180,1.1030,4.4660
2013.65479,2013-08-27,-67.9020,213.6940,-313.1330,0.9400,1.0880,4.5160
2013.65753,2013-08-28,-68.2410,209.0190,-303.9300,0.9350,1.1050,4.5150
2013.66027,2013-08-29,-70.6660,209.5490,-314.8980,0.9750,1.1040,4.7150
2013.66301,2013-08-30,-69.1650,208.3510,-305.6340,1.0050,1.1680,4.9370
2013.66575,2013-08-31,-71.6060,206.8120,-312.8810,0.9260,1.0660,4.2810
2013.66849,2013-09-01,-71.6310,209.6120,-315.0560,0.9380,1.0980,4.3440
2013.67123,2013-09-02,-67.3000,208.7450,-315.4580,0.9000,1.0420,4.1400
2013.67397,2013-09-03,-69.0370,205.9580,-314.2570,0.9310,1.1060,4.3470
2013.67671,2013-09-04,-68.0750,205.5120,-327.4510,0.9720,1.1520,4.5480
2013.67945,2013-09-05,-67.5960,207.7730,-312.8190,0.9150,1.0560,4.2180
2013.68219,2013-09-06,-69.8450,210.0090,-311.9340,0.9240,1.0360,4.3200
2013.68493,2013-09-07,-68.1900,211.1600,-307.6150,0.9130,1.0580,4.2440
2013.68767,2013-09-08,-68.0800,210.1170,-313.0040,0.8880,1.0280,4.0770
2013.69041,2013-09-09,-67.7730,210.8640,-307.4590,0.9520,1.1090,4.3550
2013.69315,2013-09-10,-70.4580,210.3620,-317.9650,0.9210,1.0540,4.2800
2013.69589,2013-09-11,-69.2370,209.0400,-313.4230,0.9170,1.0760,4.3120
2013.69863,2013-09-12,-69.9530,208.5200,-314.6400,0.9360,1.1070,4.4730
2013.70137,2013-09-13,-70.5150,209.4980,-311.5920,0.9160,1.0650,4.4120
2013.70411,2013-09-14,-70.2460,213.3690,-308.1630,0.9210,1.0990,4.2540
2013.70685,2013-09-15,-69.5480,209.5860,-308.1110,0.9270,1.0370,4.2170
2013.70959,2013-09-16,-71.0380,212.7630,-310.6880,0.9110,1.0710,4.2670
2013.71233,2013-09-17,-68.8200,209.5780,-307.0400,1.0460,1.2370,4.9370
2013.71507,2013-09-18,-70.4760,210.0400,-309.9700,1.0130,1.0990,4.7620
2013.71781,2013-09-19,-67.5190,208.1780,-309.2320,0.9430,1.1040,4.4960
2013.72055,2013-09-20,-69.2770,206.6130,-321.1960,0.9590,1.1000,4.6240
2013.72329,2013-09-21,-68.4760,206.1790,-320.4600,0.9310,1.0740,4.3240
2013.72603,2013-09-22,-67.7170,208.8330,-320.3900,0.9240,1.0600,4.2490
2013.72877,2013-09-23,-67.3250,207.9640,-323.0130,0.9130,1.0540,4.3500
2013.73151,2013-09-24,-70.3320,207.8960,-310.6670,0.9300,1.0750,4.2200
2013.73425,2013-09-25,-69.1500,209.7210,-316.3040,0.9300,1.1100,4.2970
2013.73699,2013-09-26,-70.8090,211.2340,-316.1880,0.9330,1.0560,4.3630
2013.73973,2013-09-27,-69.9520,209.7330,-317.8910,0.9130,1.0190,4.1590
2013.74247,2013-09-28,-69.4330,211.7730,-314.3700,0.9320,1.0510,4.3000
2013.74521,2013-09-29,-72.3300,212.5720,-314.5140,0.9910,1.1040,4.5550
2013.74795,2013-09-30,-71.2380,212.1920,-328.4530,0.9130,1.0280,4.3180
2013.75068,2013-10-01,-71.2800,211.2710,-323.7110,0.9420,1.0580,4.4250
2013.75342,2013-10-02,-70.8110,210.7290,-324.2210,0.9360,1.0480,4.3130
2013.75616,2013-10-03,-69.1000,209.8800,-318.3530,0.9290,1.0290,4.2410
2013.75890,2013-10-04,-68.1030,210.1410,-320.8610,0.9190,1.0460,4.2570
2013.76164,2013-10-05,-70.0800,209.4760,-318.9870,0.9490,1.0600,4.5170
2013.76438,2013-10-06,-69.9440,210.2540,-325.2080,0.9160,1.0450,4.3120
2013.76712,2013-10-07,-69.3080,208.7910,-332.9230,0.9210,1.0280,4.3140
2013.76986,2013-10-08,-69.6700,209.6050,-322.7460,0.9310,1.0570,4.3180
2013.77260,2013-10-09,-71.0490,210.5540,-323.3220,0.9230,1.0590,4.2910
2013.77534,2013-10-10,-70.4600,211.0480,-323.0530,0.9040,1.0250,4.2130
2013.77808,2013-10-11,-70.5360,210.9590,-321.4400,0.9280,1.0590,4.4060
2013.78082,2013-10-12,-68.4530,212.9700,-325.4760,0.9330,1.0360,4.3560
2013.78356,2013-10-13,-68.2060,211.8830,-313.8640,0.9680,1.1050,4.5370
2013.78630,2013-10-14,-70.8650,212.4000,-330.9310,0.9180,1.0610,4.3210
2013.78904,2013-10-15,-68.9770,210.6680,-319.5010,0.9130,1.0390,4.2710
2013.79178,2013-10-16,-71.3080,207.9890,-317.7020,0.9150,1.0550,4.3860
2013.79452,2013-10-17,-71.3210,211.3690,-326.5520,0.9150,1.0400,4.2530
2013.79726,2013-10-18,-69.0580,211.0380,-326.4590,0.9110,1.0160,4.1590
2013.80000,2013-10-19,-69.4370,210.8030,-322.7210,0.9160,1.0250,4.2450
2013.80274,2013-10-20,-69.8190,210.9260,-326.2640,0.9360,1.0400,4.3620
2013.80548,2013-10-21,-69.7830,210.6030,-326.2610,0.9920,1.0700,4.6710
2013.80822,2013-10-22,-68.9920,211.5240,-319.7440,0.9630,1.1540,4.6830
2013.81096,2013-10-23,-69.4310,209.6730,-326.1920,0.9050,1.0320,4.2060
2013.81370,2013-10-24,-69.3200,209.6620,-333.5740,0.9250,1.0210,4.3220
2013.81644,2013-10-25,-70.1430,211.2470,-333.2880,0.9230,1.0350,4.3670
2013.81918,2013-10-26,-71.0400,211.5220,-331.9120,0.9130,1.0440,4.3190
2013.82192,2013-10-27,-71.6150,211.0770,-327.2370,0.9050,1.0520,4.2530
2013.82466,2013-10-28,-71.3390,211.8750,-326.0490,0.9020,1.0410,4.2190
2013.82740,2013-10-29,-72.1260,211.5490,-337.2280,0.9650,1.0750,4.5180
2013.83014,2013-10-30,-71.1420,212.7560,-327.9600,0.9020,1.0170,4.2210
2013.83288,2013-10-31,-71.5100,211.5780,-338.9670,0.9520,1.0700,4.5330
2013.83562,2013-11-01,-69.5660,212.7980,-322.9820,0.9240,1.0360,4.4310
2013.83836,2013-11-02,-70.6010,211.9630,-327.0950,0.9260,1.0560,4.2710
2013.84110,2013-11-03,-70.2650,213.0060,-330.0590,0.9060,1.0290,4.1920
2013.84384,2013-11-04,-71.4360,211.4860,-330.9920,0.9230,1.0460,4.3670
2013.84658,2013-11-05,-69.9170,211.7050,-329.2170,0.9390,1.0540,4.3950
2013.84932,2013-11-06,-72.7140,214.4300,-323.2780,0.9020,1.0310,4.1780
2013.85205,2013-11-07,-70.5840,212.9070,-329.1830,0.9130,1.0370,4.3440
2013.85479,2013-11-08,-70.3390,214.7330,-329.6220,0.9070,1.0210,4.2340
2013.85753,2013-11-09,-72.6100,215.2100,-323.8810,0.9230,1.0350,4.3610
2013.86027,2013-11-10,-71.7320,214.1270,-321.7550,0.9080,1.0350,4.2740
2013.86301,2013-11-11,-70.3480,213.1430,-322.5500,0.9250,1.0500,4.4090
2013.86575,2013-11-12,-71.1490,215.0520,-322.3420,0.8990,1.0060,4.2440
2013.86849,2013-11-13,-70.7280,214.3070,-323.1580,0.9060,1.0260,4.2930
2013.87123,2013-11-14,-71.3670,212.9780,-329.0310,0.9090,1.0450,4.3640
2013.87397,2013-11-15,-71.3350,213.8230,-317.6510,0.9140,1.0300,4.3600
2013.87671,2013-11-16,-71.1120,215.2970,-315.8540,0.9060,1.0390,4.2950
2013.87945,2013-11-17,-68.9300,213.4060,-320.0660,0.9090,1.0420,4.3340
2013.88219,2013-11-18,-69.9220,213.2500,-323.3700,0.9370,1.0830,4.5880
2013.88493,2013-11-19,-71.7960,214.2500,-324.3690,0.9330,1.1200,4.5920
2013.88767,2013-11-20,-73.4380,214.9560,-326.7850,0.9170,1.0400,4.4250
2013.89041,2013-11-21,-72.9690,215.3740,-324.1860,0.9060,1.0300,4.2990
2013.89315,2013-11-22,-71.9840,214.6540,-323.1500,0.9070,1.0520,4.3520
2013.89589,2013-11-23,-70.9320,214.7250,-328.5140,0.9190,1.0330,4.4230
2013.89863,2013-11-24,-69.0490,216.6910,-327.4960,0.9350,1.0680,4.4890
2013.90137,2013-11-25,-72.0930,213.5490,-327.6940,0.9550,1.0700,4.5640
2013.90411,2013-11-26,-73.7330,215.3660,-322.8500,0.9550,1.0460,4.4950
2013.90685,2013-11-27,-73.3040,216.7550,-323.0350,0.9210,1.0600,4.4160
2013.90959,2013-11-28,-73.2510,213.6370,-332.8710,0.9420,1.0800,4.4280
2013.91233,2013-11-29,-73.0790,215.7420,-325.2640,0.8970,1.0130,4.2330
2013.91507,2013-11-30,-72.2470,215.3780,-328.3380,0.9040,1.0150,4.1640
2013.91781,2013-12-01,-72.5010,215.0030,-327.2340,0.9220,1.0400,4.3770
2013.92055,2013-12-02,-71.4670,216.4080,-317.4890,0.9960,1.0990,4.6300
2013.92329,2013-12-03,-72.1060,216.1440,-322.2640,0.9610,1.0900,4.5300
2013.92603,2013-12-04,-67.1860,213.9610,-329.0270,1.2540,1.3460,5.5820
2013.92877,2013-12-05,-71.8780,216.1110,-322.8870,0.9220,1.0530,4.4370
2013.93151,2013-12-06,-71.4240,218.3110,-322.9690,0.9050,1.0110,4.1680
2013.93425,2013-12-07,-72.2610,215.3580,-321.0850,0.9110,1.0150,4.3330
2013.93699,2013-12-08,-68.9520,215.2920,-315.7770,0.9150,1.0390,4.3640
2013.93973,2013-12-09,-71.6160,215.8280,-316.7040,0.9060,1.0210,4.1970
2013.94247,2013-12-10,-72.1860,216.5940,-312.4150,0.9180,1.0350,4.3290
2013.94521,2013-12-11,-71.0090,218.9530,-321.4580,0.9380,1.0600,4.2870
2013.94795,2013-12-12,-70.9740,217.4240,-316.1330,0.9460,1.0430,4.3950
2013.95068,2013-12-13,-72.3500,214.9150,-319.6580,0.9610,1.0810,4.4920
2013.95342,2013-12-14,-69.9410,215.2240,-311.7060,0.9280,1.0490,4.4520
2013.95616,2013-12-15,-72.2960,214.9820,-318.6060,0.9090,1.0400,4.2750
2013.95890,2013-12-16,-73.4320,217.6300,-316.1380,0.9520,1.0720,4.4550
2013.96164,2013-12-17,-71.2930,215.9190,-315.0600,0.9380,1.0360,4.3860
2013.96438,2013-12-18,-71.1790,216.2350,-314.6550,0.9300,1.0360,4.3520
2013.96712,2013-12-19,-73.2170,216.1290,-314.5620,0.9320,1.0460,4.3550
2013.96986,2013-12-20,-72.2330,216.8720,-317.8470,0.8990,1.0460,4.3610
2013.97260,2013-12-21,-69.6160,216.4490,-319.0870,0.9480,1.0930,4.5810
2013.97534,2013-12-22,-71.1450,216.2780,-317.4910,0.9010,1.0190,4.1440
2013.97808,2013-12-23,-69.8260,216.6750,-313.7290,0.9440,1.0590,4.4170
2013.98082,2013-12-24,-73.4990,217.3050,-318.3350,0.9260,1.0480,4.3420
2013.98356,2013-12-25,-71.7020,217.2300,-314.7580,0.9130,1.0460,4.2620
2013.98630,2013-12-26,-73.9770,216.7990,-320.5960,0.9050,1.0570,4.3950
2013.98904,2013-12-27,-72.5200,214.6770,-321.8150,0.9030,1.0430,4.2500
2013.99178,2013-12-28,-74.4590,215.4350,-313.6640,0.9000,1.0160,4.2080
2013.99452,2013-12-29,-73.6010,215.9100,-313.7450,0.8990,1.0210,4.2340
2013.99726,2013-12-30,-74.3970,217.0660,-308.7800,0.8950,1.0170,4.2090
2014.00000,2013-12-31,-71.4590,219.3020,-319.3250,0.9140,1.0530,4.3210
2014.00274,2014-01-01,-72.1760,217.8550,-314.9400,0.9000,1.0280,4.2610
2014.00548,2014-01-02,-72.8770,218.0980,-315.7680,0.9330,1.0600,4.5000
2014.01096,2014-01-04,-70.9980,220.4730,-319.1130,0.9240,1.0350,4.4590
2014.01370,2014-01-05,-70.9270,222.0440,-310.4700,0.9290,1.0650,4.4490
2014.01644,2014-01-06,-73.9980,220.2250,-313.7280,0.9450,1.0400,4.4720
2014.01918,2014-01-07,-73.8090,219.5540,-316.3080,0.9480,1.0510,4.5740
2014.02192,2014-01-08,-73.9200,220.7910,-314.3340,0.9330,1.0570,4.5960
2014.02466,2014-01-09,-73.4400,217.7610,-315.4090,0.9340,1.0380,4.4640
2014.02740,2014-01-10,-72.6220,218.0830,-310.7930,0.9440,1.0530,4.6130
2014.03014,2014-01-11,-72.0560,217.4120,-318.3730,0.9170,1.0230,4.2710
2014.03288,2014-01-12,-72.9060,218.7260,-316.3490,0.9080,1.0380,4.3140
2014.03562,2014-01-13,-73.5560,218.3940,-320.4140,0.9100,1.0150,4.3670
2014.03836,2014-01-14,-72.9480,218.8910,-317.5460,0.9070,1.0220,4.3130
2014.04110,2014-01-15,-73.0590,220.1900,-321.3060,0.9070,1.0090,4.2870
2014.04384,2014-01-16,-73.5060,217.7050,-316.6840,0.9390,1.0630,4.3990
2014.04658,2014-01-17,-73.7780,219.1480,-321.9800,0.9330,1.0280,4.2420
2014.04932,2014-01-18,-74.2180,218.8510,-334.6750,0.9080,1.0200,4.2270
2014.05205,2014-01-19,-76.4610,219.2260,-329.0020,0.8950,1.0060,4.1820
2014.05479,2014-01-20,-75.5760,220.2210,-324.8690,0.8970,1.0100,4.2030
2014.05753,2014-01-21,-74.6410,219.1940,-334.7250,0.9040,1.0270,4.2370
2014.06027,2014-01-22,-74.4090,221.1570,-321.3390,1.1530,1.2660,5.4750
2014.06301,2014-01-23,-73.9830,219.5560,-332.7960,0.9010,1.0390,4.2150
2014.06575,2014-01-24,-74.5950,219.7480,-325.8830,0.9030,1.0490,4.2440
2014.06849,2014-01-25,-72.7370,221.3300,-327.8570,0.9170,1.0490,4.3090
2014.07123,2014-01-26,-75.6310,221.9530,-326.9250,0.9450,1.0580,4.4560
2014.07397,2014-01-27,-74.9800,221.7090,-323.3470,0.9030,1.0350,4.3700
2014.07671,2014-01-28,-75.3810,221.3610,-338.1990,0.8970,1.0360,4.2320
2014.07945,2014-01-29,-75.5760,222.2670,-333.5740,0.9120,1.0350,4.3100
2014.08219,2014-01-30,-76.4030,223.4120,-330.9160,0.8930,1.0420,4.1680
2014.08493,2014-01-31,-76.3450,223.5640,-330.8860,0.8980,1.0320,4.1970
2014.27671,2014-04-11,-76.2670,228.0840,-340.7270,1.0740,1.2880,5.2080
2014.27945,2014-04-12,-77.0340,227.8980,-343.4590,0.9170,1.0370,4.2770
2014.28219,2014-04-13,-77.8820,233.0590,-351.4770,0.9130,1.0440,4.3860
2014.28493,2014-04-14,-75.9480,229.7200,-350.4290,0.9410,1.0850,4.5710
2014.28767,2014-04-15,-75.3680,227.6210,-351.4110,0.9490,1.1270,4.4680
2014.29041,2014-04-16,-76.2260,228.2080,-356.5150,1.0210,1.2910,4.9180
2014.29315,2014-04-17,-73.1250,228.8650,-348.9040,0.9250,1.0440,4.3240
2014.29589,2014-04-18,-74.7080,228.5690,-356.2680,0.9550,1.1120,4.7070
2014.29863,2014-04-19,-76.4600,229.9660,-356.3340,0.9330,1.0650,4.3380
2014.30137,2014-04-20,-76.9460,229.8050,-360.0230,0.9830,1.1200,4.6180
2014.30411,2014-04-21,-74.6530,227.9900,-356.8560,0.9280,1.0600,4.4420
2014.30685,2014-04-22,-77.0240,228.6610,-354.6870,0.9350,1.0500,4.4220
2014.30959,2014-04-23,-79.5310,232.2310,-347.2570,0.9310,1.0660,4.3850
2014.31233,2014-04-24,-75.1900,230.6310,-355.5970,0.9380,1.0460,4.2800
2014.31507,2014-04-25,-76.2490,229.4530,-350.3490,0.9280,1.0450,4.2880
2014.31781,2014-04-26,-76.6810,228.1640,-360.4140,0.9230,1.0650,4.2620
2014.32055,2014-04-27,-77.0500,228.7050,-350.7480,0.9290,1.0550,4.3590
2014.32329,2014-04-28,-77.5920,227.7390,-359.8860,0.9360,1.0720,4.3890
2014.32603,2014-04-29,-76.5080,229.9170,-357.7330,0.9790,1.0900,4.4320
2014.32877,2014-04-30,-78.9720,230.9400,-361.0900,0.9970,1.1280,4.7730
2014.33151,2014-05-01,-78.0780,230.7280,-356.4690,0.9330,1.0730,4.5120
2014.33425,2014-05-02,-77.7800,228.1540,-355.9700,0.9370,1.0950,4.5230
2014.33699,2014-05-03,-79.6660,229.5110,-355.3110,0.9280,1.0610,4.4060
2014.33973,2014-05-04,-77.9000,231.2230,-362.5110,0.9640,1.1670,4.6320
2014.34247,2014-05-05,-76.1570,230.4710,-366.8040,0.9420,1.0780,4.4500
2014.34521,2014-05-06,-78.1500,228.9060,-356.4950,0.9320,1.0690,4.3990
2014.34795,2014-05-07,-77.4530,228.8860,-356.2880,0.9400,1.0720,4.3790
2014.35068,2014-05-08,-78.6240,229.3330,-351.0640,0.9410,1.0640,4.3760
2014.35342,2014-05-09,-75.9810,230.0940,-365.3080,0.9600,1.1010,4.5050
2014.35616,2014-05-10,-77.7070,231.9380,-355.7820,0.9390,1.0840,4.4460
2014.35890,2014-05-11,-77.4330,230.8980,-360.3600,0.9350,1.0520,4.3370
2014.36164,2014-05-12,-76.5320,232.0390,-349.6040,0.9230,1.0640,4.4080
2014.36438,2014-05-13,-76.3130,229.5760,-350.2650,0.9460,1.0780,4.4410
2014.36712,2014-05-14,-77.3070,231.8380,-351.4590,0.9610,1.1010,4.5810
2014.36986,2014-05-15,-76.2250,235.0470,-342.0920,1.0550,1.2090,5.2670
2014.37260,2014-05-16,-76.5900,232.3570,-346.3900,0.9480,1.0990,4.6280
2014.37534,2014-05-17,-73.3550,230.9920,-355.5890,0.9350,1.0780,4.4920
2014.37808,2014-05-18,-75.8870,231.5020,-356.6530,0.9520,1.1010,4.4560
2014.38082,2014-05-19,-77.1880,233.6740,-350.0770,1.0550,1.2340,4.9690
2014.38356,2014-05-20,-79.2370,230.4080,-355.0230,1.0640,1.2380,5.3290
2014.38630,2014-05-21,-75.6580,230.0120,-362.6570,1.0320,1.2110,4.8560
2014.38904,2014-05-22,-79.2590,232.3910,-345.1720,0.9930,1.1850,4.8350
2014.39178,2014-05-23,-76.5150,233.8830,-353.5980,0.9930,1.1990,4.8240
2014.39452,2014-05-24,-78.9730,231.1190,-356.2800,0.9820,1.1560,4.6150
2014.39726,2014-05-25,-77.4630,232.7850,-356.3990,0.9590,1.1310,4.5950
2014.40000,2014-05-26,-76.7460,233.2470,-349.0920,0.9640,1.1530,4.6300
2014.40274,2014-05-27,-77.4080,231.1360,-354.2470,0.9650,1.1500,4.6240
2014.40548,2014-05-28,-80.0170,231.0280,-356.0480,1.0010,1.2100,5.0150
2014.40822,2014-05-29,-79.3520,232.2250,-344.7420,0.9620,1.1670,4.6320
2014.41096,2014-05-30,-80.0260,231.4920,-350.7220,0.9640,1.1260,4.6820
2014.41370,2014-05-31,-79.2670,230.4280,-357.3710,0.9550,1.1170,4.5900
2014.41644,2014-06-01,-78.1110,230.6830,-355.4880,0.9410,1.0930,4.4790
2014.41918,2014-06-02,-78.4050,232.1390,-358.1380,0.9740,1.1250,4.7640
2014.42192,2014-06-03,-76.6910,233.6460,-353.0970,1.0290,1.1530,5.0570
2014.42740,2014-06-05,-80.2890,234.8450,-340.5250,1.1570,1.2780,5.4750
2014.43014,2014-06-06,-78.0540,233.5960,-346.6600,0.9720,1.1220,4.7010
2014.43288,2014-06-07,-82.4900,232.4280,-342.1250,0.9610,1.1500,4.7730
2014.43562,2014-06-08,-75.0120,228.7530,-362.9810,0.9870,1.1550,4.7950
2014.43836,2014-06-09,-79.8040,233.5990,-347.5320,0.9580,1.1170,4.6260
2014.44110,2014-06-10,-79.1000,232.1200,-348.6490,0.9630,1.1270,4.6170
2014.44384,2014-06-11,-79.0420,230.6190,-350.3280,0.9570,1.0990,4.5300
2014.44658,2014-06-12,-80.4150,231.3790,-355.6400,1.0130,1.1970,4.9320
2014.44932,2014-06-13,-78.1230,232.4980,-352.9050,0.9910,1.1920,4.8230
2014.45205,2014-06-14,-80.3750,232.2690,-354.3780,0.9760,1.1150,4.7150
2014.45479,2014-06-15,-80.4740,231.0870,-353.8230,0.9850,1.1590,4.6920
2014.45753,2014-06-16,-81.0610,232.3320,-345.4810,0.9890,1.1580,4.8360
2014.46027,2014-06-17,-80.4300,233.8350,-349.7460,0.9770,1.1560,4.8580
2014.46301,2014-06-18,-80.8540,232.3580,-350.6050,0.9430,1.0880,4.5210
2014.46575,2014-06-19,-82.9510,231.3300,-337.3010,0.9910,1.1990,5.0420
