datetime,gpsdate,dN,dE,dU,sN,sE,sU
2010.00548,2010-01-02,-27.9320,86.6550,-110.1330,0.7970,0.8110,3.3170
2010.00822,2010-01-03,-28.7980,86.1890,-112.5280,0.8000,0.8150,3.3270
2010.01096,2010-01-04,-29.1960,85.8710,-112.0840,0.7880,0.8030,3.2640
2010.01370,2010-01-05,-28.5160,87.1360,-118.7210,0.7930,0.8170,3.3160
2010.01644,2010-01-06,-29.3670,87.6030,-115.7780,0.8000,0.8180,3.3400
2010.01918,2010-01-07,-27.8720,85.1950,-118.4660,0.7970,0.8110,3.3370
2010.02192,2010-01-08,-28.3420,86.5320,-117.6490,0.7910,0.8100,3.2930
2010.02466,2010-01-09,-28.8210,86.5900,-117.4410,0.7940,0.8180,3.3200
2010.02740,2010-01-10,-27.6740,84.6800,-118.9550,0.7890,0.8100,3.3020
2010.03014,2010-01-11,-27.8330,84.1750,-116.7110,0.7900,0.8100,3.3090
2010.03288,2010-01-12,-29.9320,86.2810,-112.6460,0.7930,0.8120,3.3200
2010.03562,2010-01-13,-30.1970,86.6640,-114.5690,0.8140,0.8270,3.4000
2010.03836,2010-01-14,-30.0020,85.4990,-120.7650,0.8200,0.8510,3.4650
2010.04110,2010-01-15,-30.2240,87.2760,-121.2070,0.7930,0.8330,3.3660
2010.04384,2010-01-16,-28.6700,85.3290,-123.2800,0.7840,0.8040,3.2760
2010.04658,2010-01-17,-31.4840,87.2440,-122.3160,0.7820,0.8020,3.2590
2010.04932,2010-01-18,-29.6080,85.0090,-123.5130,0.7950,0.8170,3.3250
2010.05205,2010-01-19,-29.1190,86.1950,-120.3960,0.8020,0.8190,3.3320
2010.05479,2010-01-20,-28.2580,86.3390,-120.2140,0.8180,0.8270,3.3790
2010.05753,2010-01-21,-27.6560,86.6410,-121.6490,0.8010,0.8200,3.3570
2010.06027,2010-01-22,-31.5230,87.1690,-120.3210,0.7860,0.8060,3.2940
2010.06301,2010-01-23,-30.6300,86.5320,-123.8240,0.7950,0.8180,3.3460
2010.06575,2010-01-24,-30.3020,86.4030,-121.6380,0.7910,0.8130,3.3080
2010.06849,2010-01-25,-29.9320,86.5910,-120.1260,0.7990,0.8070,3.3310
2010.07123,2010-01-26,-31.6180,87.1060,-121.1810,0.9040,0.9640,3.7830
2010.07397,2010-01-27,-31.4420,88.8980,-124.6500,0.8040,0.8360,3.3320
2010.07671,2010-01-28,-30.9950,87.3820,-123.0450,0.7950,0.8160,3.3390
2010.07945,2010-01-29,-30.6660,88.5770,-126.5180,0.7920,0.8080,3.2930
2010.08219,2010-01-30,-30.3130,87.0100,-125.0540,0.7910,0.8080,3.3080
2010.08493,2010-01-31,-29.6240,87.8320,-127.3740,0.7880,0.8080,3.3050
2010.08767,2010-02-01,-29.7270,88.1330,-124.9580,0.7890,0.8150,3.3190
2010.09041,2010-02-02,-29.9060,88.4300,-126.1590,0.8160,0.8340,3.4160
2010.09315,2010-02-03,-29.5150,87.7490,-125.4110,0.7860,0.8090,3.2740
2010.09589,2010-02-04,-27.7570,86.2810,-127.6150,0.8020,0.8220,3.3440
2010.09863,2010-02-05,-31.8780,88.5370,-127.6990,0.8040,0.8300,3.3760
2010.10137,2010-02-06,-29.7540,89.5450,-126.6660,0.8060,0.8430,3.5000
2010.10411,2010-02-07,-30.9580,88.1820,-130.0550,0.8220,0.8270,3.4730
2010.10685,2010-02-08,-28.9440,89.5540,-123.8870,0.8420,0.8600,3.5980
2010.10959,2010-02-09,-29.4060,88.8350,-126.1070,0.8460,0.8390,3.5220
2010.11233,2010-02-10,-28.7610,90.9170,-125.1620,0.8320,0.8790,3.5510
2010.11781,2010-02-12,-24.3730,89.6120,-128.5130,0.8300,0.8420,3.5730
2010.12055,2010-02-13,-28.2370,89.6660,-134.8180,0.7890,0.8120,3.3590
2010.12329,2010-02-14,-26.1540,88.7070,-136.1510,0.8050,0.8230,3.4390
2010.12603,2010-02-15,-27.2900,91.6560,-133.4260,0.8500,0.8750,3.6260
2010.12877,2010-02-16,-27.4520,90.0950,-133.0060,0.8390,0.8720,3.6240
2010.13151,2010-02-17,-29.8730,90.7980,-129.7790,0.8180,0.8440,3.4650
2010.13425,2010-02-18,-31.4050,92.1020,-127.6800,0.8240,0.8490,3.4690
2010.13699,2010-02-19,-29.5950,91.7830,-130.3630,0.8230,0.8600,3.5330
2010.13973,2010-02-20,-31.0860,92.5890,-129.6530,0.7920,0.8190,3.3840
2010.14247,2010-02-21,-27.8860,92.2270,-132.1070,0.7920,0.8120,3.3540
2010.14521,2010-02-22,-30.4560,93.1290,-131.7340,0.8300,0.8440,3.5320
2010.14795,2010-02-23,-32.1990,93.5010,-128.9860,0.8280,0.8400,3.4830
2010.15068,2010-02-24,-32.0460,94.6740,-131.3000,0.8330,0.8580,3.6210
2010.15342,2010-02-25,-29.6910,90.7140,-123.0730,0.8350,0.8630,3.6370
2010.15616,2010-02-26,-29.2850,92.9060,-128.6150,0.8030,0.8300,3.4690
2010.15890,2010-02-27,-28.8570,93.0360,-137.9810,0.8360,0.8330,3.5700
2010.16164,2010-02-28,-29.4270,91.7890,-133.0590,0.7980,0.8140,3.4290
2010.16438,2010-03-01,-28.6420,93.1750,-132.3010,0.8000,0.8120,3.3920
2010.16712,2010-03-02,-31.0420,92.0790,-127.8730,0.8240,0.8340,3.5150
2010.16986,2010-03-03,-31.6390,92.5310,-128.8970,0.8040,0.8270,3.4310
2010.17260,2010-03-04,-28.4390,94.3680,-129.1360,0.8040,0.8140,3.4200
2010.17534,2010-03-05,-30.2090,93.4330,-130.5530,0.7880,0.8150,3.3460
2010.17808,2010-03-06,-29.2380,92.0730,-139.2780,0.8270,0.8190,3.4580
2010.18082,2010-03-07,-28.3050,92.5360,-141.9230,0.8030,0.8160,3.3860
2010.18356,2010-03-08,-27.8360,93.1130,-141.5550,0.8110,0.8200,3.4240
2010.18630,2010-03-09,-30.0150,92.8080,-138.2270,0.8030,0.8080,3.3700
2010.18904,2010-03-10,-29.5720,91.9730,-139.3400,0.7920,0.8070,3.3370
2010.19178,2010-03-11,-29.6660,94.1030,-141.0440,0.7960,0.8120,3.3620
2010.19452,2010-03-12,-29.8460,92.4830,-126.6430,0.8390,0.8480,3.6020
2010.19726,2010-03-13,-29.5980,92.5540,-135.4410,0.8080,0.8180,3.4090
2010.20000,2010-03-14,-29.8140,94.9500,-134.4680,0.8070,0.8210,3.4250
2010.20274,2010-03-15,-28.4180,94.7130,-135.0570,0.8020,0.8100,3.3670
2010.20548,2010-03-16,-28.3980,92.2890,-138.5250,0.8140,0.8420,3.4990
2010.20822,2010-03-17,-30.1230,94.6550,-140.8280,0.8140,0.8400,3.4840
2010.21096,2010-03-18,-28.9690,94.0810,-142.7710,0.7990,0.8140,3.3500
2010.21370,2010-03-19,-28.9890,94.9750,-134.6920,0.8140,0.8190,3.3980
2010.21644,2010-03-20,-30.3970,94.7130,-134.4210,0.8220,0.8380,3.4650
2010.21918,2010-03-21,-29.3940,93.6640,-135.9340,0.8030,0.8070,3.3510
2010.22192,2010-03-22,-31.0420,95.4310,-134.5740,0.8300,0.8230,3.4600
2010.22466,2010-03-23,-28.6050,93.9750,-143.1590,0.8350,0.8310,3.5150
2010.22740,2010-03-24,-26.9780,93.9190,-144.0800,0.8350,0.8360,3.4890
2010.23014,2010-03-25,-29.4030,94.5800,-130.7730,0.8250,0.8340,3.4400
2010.23288,2010-03-26,-29.9250,94.6490,-141.0330,0.8300,0.8180,3.4250
2010.23562,2010-03-27,-29.0590,95.5030,-150.6630,0.8230,0.8300,3.4430
2010.23836,2010-03-28,-29.8780,95.2960,-146.5890,0.8280,0.8180,3.4350
2010.24110,2010-03-29,-32.1150,93.3350,-144.5890,0.8370,0.8270,3.4570
2010.24384,2010-03-30,-30.6030,94.4940,-147.0310,0.8600,0.8840,3.5450
2010.24658,2010-03-31,-30.4180,95.0910,-148.9030,0.8430,0.8390,3.5170
2010.24932,2010-04-01,-30.4040,95.3170,-145.0210,0.8280,0.8230,3.4120
2010.25205,2010-04-02,-30.5330,94.1340,-145.9130,0.8520,0.8360,3.5780
2010.25479,2010-04-03,-30.5330,95.2880,-150.1280,0.8310,0.8260,3.4490
2010.25753,2010-04-04,-31.2740,95.6540,-144.4740,0.8370,0.8260,3.4330
2010.26027,2010-04-05,-31.1050,97.2040,-148.4550,0.8430,0.8290,3.4780
2010.26301,2010-04-06,-30.3820,95.9190,-149.0360,0.8820,0.8540,3.7040
2010.26575,2010-04-07,-31.0570,96.8300,-146.3930,0.8280,0.8230,3.4350
2010.26849,2010-04-08,-32.1960,98.8330,-143.0710,0.8540,0.8420,3.5820
2010.27123,2010-04-09,-30.6070,96.9880,-145.5210,0.8520,0.8560,3.5320
2010.27397,2010-04-10,-30.0450,97.7150,-149.3040,0.8580,0.8710,3.6200
2010.27671,2010-04-11,-30.6330,97.0450,-145.6470,0.8480,0.8340,3.4780
2010.27945,2010-04-12,-29.8880,94.5460,-153.1680,0.8500,0.8290,3.4780
2010.28219,2010-04-13,-29.1930,94.0250,-152.8020,0.8330,0.8220,3.4210
2010.28493,2010-04-14,-28.4270,96.1390,-150.7780,0.8500,0.8470,3.4830
2010.28767,2010-04-15,-30.1690,95.1030,-156.9790,0.8810,0.8500,3.5660
2010.29041,2010-04-16,-30.9200,95.9830,-154.4610,0.8200,0.8120,3.3680
2010.29315,2010-04-17,-28.9850,94.4750,-152.6170,0.8340,0.8420,3.4610
2010.29589,2010-04-18,-30.1610,96.7010,-149.3100,0.8340,0.8350,3.4570
2010.29863,2010-04-19,-30.6520,98.0350,-147.2740,0.8200,0.8220,3.3840
2010.30137,2010-04-20,-27.7490,96.7280,-160.3540,0.8340,0.8460,3.4770
2010.30411,2010-04-21,-29.3640,96.6350,-159.7450,0.8580,0.8420,3.6010
2010.30685,2010-04-22,-29.6490,95.5670,-155.0400,0.8730,0.8800,3.6640
2010.30959,2010-04-23,-29.0610,97.7960,-160.2350,0.8300,0.8150,3.4040
2010.31233,2010-04-24,-29.6220,97.4540,-154.4170,0.8150,0.8050,3.3430
2010.31507,2010-04-25,-30.4190,96.9320,-162.9000,0.8270,0.8120,3.3800
2010.31781,2010-04-26,-27.9160,95.3060,-155.8150,0.8140,0.8120,3.3240
2010.32055,2010-04-27,-29.1310,95.8580,-151.5150,0.8360,0.8190,3.4080
2010.32329,2010-04-28,-31.3240,95.8830,-152.5180,0.8410,0.8100,3.3900
2010.32603,2010-04-29,-30.5210,95.5590,-156.8620,0.8620,0.8250,3.5370
2010.32877,2010-04-30,-30.9950,96.6290,-158.1040,0.8340,0.8120,3.4090
2010.33151,2010-05-01,-31.2790,96.9930,-155.5470,0.8120,0.7980,3.2920
2010.33699,2010-05-03,-33.1890,95.8110,-148.9630,0.8480,0.8320,3.4780
2010.33973,2010-05-04,-33.2180,97.4630,-152.2660,0.8210,0.8150,3.3880
2010.34247,2010-05-05,-32.6180,96.8490,-152.0930,0.8210,0.8040,3.3460
2010.34521,2010-05-06,-31.7320,96.1730,-149.3050,0.8200,0.8100,3.3680
2010.34795,2010-05-07,-30.0470,97.9380,-152.4470,0.8370,0.8090,3.3750
2010.35068,2010-05-08,-29.9040,97.4720,-150.1570,0.8330,0.8150,3.4150
2010.35342,2010-05-09,-27.8770,95.8240,-152.4310,0.8320,0.8330,3.4810
2010.35616,2010-05-10,-31.1700,96.9260,-160.8990,0.8200,0.8080,3.3430
2010.35890,2010-05-11,-32.8900,99.0400,-161.0920,0.8150,0.8000,3.3090
2010.36164,2010-05-12,-31.5510,97.9390,-157.5850,0.8290,0.8230,3.4090
2010.36438,2010-05-13,-31.9830,98.5880,-163.5390,0.8190,0.8070,3.3540
2010.36712,2010-05-14,-34.0140,97.6440,-155.2600,0.8660,0.8320,3.5030
2010.36986,2010-05-15,-31.7670,98.0020,-165.9320,0.8620,0.8270,3.5400
2010.37260,2010-05-16,-32.9000,98.5170,-164.4600,0.8190,0.8030,3.3260
2010.37534,2010-05-17,-33.6860,99.0010,-163.6990,0.8190,0.8060,3.3210
2010.37808,2010-05-18,-33.8760,98.3950,-160.3720,0.8330,0.8210,3.3810
2010.38082,2010-05-19,-33.1590,97.5440,-166.4910,0.8780,0.8780,3.7110
2010.38356,2010-05-20,-34.1700,97.3980,-166.2490,0.8780,0.8700,3.7380
2010.38630,2010-05-21,-33.5020,100.1700,-163.2970,0.8450,0.8660,3.5450
2010.38904,2010-05-22,-33.4890,97.5520,-162.4030,0.8620,0.8800,3.6580
2010.39178,2010-05-23,-30.2850,98.9550,-173.6280,0.8770,0.8920,3.7380
2010.39452,2010-05-24,-33.5250,100.6930,-165.0430,0.8250,0.8340,3.4060
2010.39726,2010-05-25,-33.8260,101.7220,-171.0000,0.8330,0.8380,3.4700
2010.40000,2010-05-26,-33.3060,99.7880,-172.1220,0.8340,0.8230,3.4500
2010.40274,2010-05-27,-32.1680,99.3250,-165.8090,0.8250,0.8230,3.4020
2010.40548,2010-05-28,-32.5860,98.2070,-161.9190,0.8400,0.8390,3.5190
2010.40822,2010-05-29,-32.6030,98.0020,-166.3100,0.8250,0.8150,3.3560
2010.41096,2010-05-30,-33.7850,97.9830,-163.8610,0.8270,0.8120,3.3760
2010.41370,2010-05-31,-33.5670,99.5140,-164.9270,0.8150,0.8030,3.3020
2010.41644,2010-06-01,-33.8200,99.6510,-167.7820,0.8220,0.8150,3.3480
2010.41918,2010-06-02,-34.2160,99.5110,-163.4750,0.8230,0.8050,3.3310
2010.42740,2010-06-05,-35.1020,101.7800,-162.8060,0.8210,0.8120,3.3200
2010.43014,2010-06-06,-32.9600,102.3500,-168.5640,0.8180,0.8130,3.3350
2010.43288,2010-06-07,-31.0390,99.5930,-169.3950,0.8270,0.8160,3.3830
2010.43562,2010-06-08,-31.6010,99.5810,-162.0820,0.8210,0.8120,3.3440
2010.43836,2010-06-09,-33.1200,101.0170,-162.2310,0.8180,0.8170,3.3370
2010.44110,2010-06-10,-32.6670,100.0190,-163.9570,0.8210,0.8160,3.3440
2010.44384,2010-06-11,-32.5260,100.1510,-163.0790,0.8310,0.8200,3.3590
2010.44658,2010-06-12,-34.5790,101.2030,-161.7580,0.8310,0.8250,3.3780
2010.44932,2010-06-13,-37.5950,100.0620,-166.4330,0.8780,0.8800,3.6210
2010.45205,2010-06-14,-33.9000,101.3140,-161.3200,0.8540,0.8440,3.4450
2010.45479,2010-06-15,-34.2640,101.7840,-166.1820,0.8310,0.8280,3.3670
2010.45753,2010-06-16,-33.9990,104.4180,-163.7490,0.8380,0.8230,3.4190
2010.46027,2010-06-17,-34.4120,103.3430,-159.1520,0.8460,0.8240,3.4170
2010.46301,2010-06-18,-34.2800,101.0950,-156.3760,0.8230,0.8200,3.3000
2010.46575,2010-06-19,-34.2420,102.1110,-159.0450,0.8280,0.8230,3.3300
2010.46849,2010-06-20,-36.0290,104.3420,-164.1720,0.8260,0.8250,3.3350
2010.47123,2010-06-21,-30.8450,99.0320,-152.8420,0.8260,0.8280,3.3820
2010.47397,2010-06-22,-33.2170,100.0730,-160.9340,0.8230,0.8290,3.3570
2010.47671,2010-06-23,-33.4210,101.6520,-156.4640,0.8220,0.8160,3.3400
2010.47945,2010-06-24,-30.9760,101.5500,-152.7140,0.8680,0.8420,3.4550
2010.48219,2010-06-25,-35.0270,100.9500,-155.3390,0.8780,0.8920,3.5770
2010.48493,2010-06-26,-32.8890,102.0570,-154.7550,0.8440,0.8310,3.4400
2010.48767,2010-06-27,-35.2160,98.4950,-157.1980,0.8570,0.8560,3.4930
2010.49041,2010-06-28,-35.1690,96.5170,-154.9640,0.8680,0.8670,3.5530
2010.49315,2010-06-29,-32.0630,99.4570,-159.3120,0.8420,0.8280,3.4020
2010.52329,2010-07-10,-33.1220,102.7250,-155.7180,0.8190,0.8180,3.3410
2010.52603,2010-07-11,-34.9530,101.8980,-163.4410,0.8330,0.8280,3.3970
2010.52877,2010-07-12,-34.0750,102.9500,-153.3860,0.8420,0.8480,3.4940
2010.53151,2010-07-13,-35.9660,99.2370,-157.8220,0.8370,0.8470,3.4580
2010.53425,2010-07-14,-34.3350,101.2020,-154.8510,0.8210,0.8230,3.3710
2010.53699,2010-07-15,-35.3070,102.7430,-162.6070,0.8290,0.8290,3.4320
2010.53973,2010-07-16,-33.9950,102.8700,-165.6670,0.8170,0.8300,3.3870
2010.54247,2010-07-17,-35.0940,101.0870,-169.9530,0.8500,0.8520,3.4890
2010.54521,2010-07-18,-35.0830,103.2730,-165.2730,0.8180,0.8290,3.3620
2010.54795,2010-07-19,-33.5410,101.7800,-167.8520,0.8280,0.8320,3.3980
2010.55068,2010-07-20,-33.4200,101.4300,-171.0600,0.8360,0.8630,3.5320
2010.55342,2010-07-21,-33.3400,101.9090,-164.2050,0.8560,0.8650,3.5770
2010.55616,2010-07-22,-35.7770,104.3710,-162.7770,0.8500,0.8550,3.5230
2010.55890,2010-07-23,-35.7760,102.0390,-172.1790,0.8250,0.8230,3.3620
2010.56164,2010-07-24,-34.5380,103.0560,-176.0020,0.8420,0.8380,3.4410
2010.56438,2010-07-25,-37.1030,101.6620,-163.2020,0.8350,0.8260,3.3980
2010.56712,2010-07-26,-32.0220,103.7050,-160.9070,0.8330,0.8370,3.4310
2010.56986,2010-07-27,-36.2950,102.8120,-155.4560,0.8510,0.8370,3.4940
2010.57260,2010-07-28,-34.5640,104.0390,-164.5090,0.8290,0.8370,3.4270
2010.57534,2010-07-29,-37.6780,104.8620,-158.7050,0.8320,0.8200,3.3240
2010.57808,2010-07-30,-36.1900,102.1750,-167.0410,0.8560,0.8330,3.4070
2010.58082,2010-07-31,-36.8670,102.6040,-162.6650,0.8300,0.8230,3.3970
2010.58356,2010-08-01,-37.1210,100.4520,-165.0520,0.8250,0.8110,3.3460
2010.58630,2010-08-02,-34.6150,104.6240,-163.4760,0.8270,0.8280,3.3940
2010.58904,2010-08-03,-36.0000,102.8710,-164.8500,0.8490,0.8350,3.5040
2010.59178,2010-08-04,-35.5800,104.1330,-166.4320,0.8550,0.8370,3.5050
2010.59452,2010-08-05,-36.6370,100.1870,-156.5080,0.8590,0.8480,3.5560
2010.59726,2010-08-06,-36.2320,103.1550,-160.5600,0.8100,0.8140,3.3190
2010.60000,2010-08-07,-34.8110,105.6280,-155.6800,0.8520,0.8540,3.5320
2010.60274,2010-08-08,-33.4900,101.5870,-163.1500,0.8530,0.8540,3.5300
2010.60548,2010-08-09,-35.2750,102.8390,-162.0700,0.8440,0.8370,3.4410
2010.60822,2010-08-10,-35.1130,103.6930,-162.7300,0.8330,0.8470,3.4350
2010.61096,2010-08-11,-35.4690,102.3560,-164.7830,0.8360,0.8300,3.4140
2010.61370,2010-08-12,-36.3840,105.7780,-159.3180,0.8420,0.8360,3.4500
2010.61644,2010-08-13,-33.3190,105.6340,-161.2160,0.8510,0.8400,3.5000
2010.61918,2010-08-14,-35.2870,103.6090,-161.3340,0.8540,0.8630,3.5720
2010.62466,2010-08-16,-36.5170,106.6100,-176.2440,0.8470,0.8320,3.4270
2010.62740,2010-08-17,-35.2870,107.3260,-162.9320,0.8430,0.8560,3.5180
2010.63014,2010-08-18,-35.5510,103.6710,-164.2960,0.8310,0.8210,3.3670
2010.63288,2010-08-19,-35.9200,104.9500,-162.0060,0.8560,0.8510,3.5570
2010.63562,2010-08-20,-33.1920,106.4240,-161.4870,0.8380,0.8350,3.4390
2010.63836,2010-08-21,-33.7860,101.3430,-155.5180,0.8350,0.8340,3.4060
2010.64110,2010-08-22,-33.7600,103.6070,-160.7470,0.8590,0.8480,3.5350
2010.64384,2010-08-23,-35.6660,105.8810,-161.3760,0.8580,0.8530,3.5370
2010.64658,2010-08-24,-30.2860,100.3340,-160.8600,0.9000,0.8870,3.7160
2010.64932,2010-08-25,-34.2130,104.4590,-155.6430,0.8550,0.8700,3.5470
2010.65205,2010-08-26,-33.2280,105.8760,-161.6290,0.8340,0.8350,3.4600
2010.65479,2010-08-27,-33.6700,103.9170,-174.6200,0.8710,0.8430,3.6150
2010.65753,2010-08-28,-33.1650,104.0850,-162.4210,0.8210,0.8310,3.4030
2010.66027,2010-08-29,-36.1150,103.6110,-165.9090,0.8210,0.8370,3.4330
2010.66301,2010-08-30,-35.3810,108.7530,-163.0160,0.8370,0.8390,3.4410
2010.66575,2010-08-31,-35.1730,105.8040,-167.6510,0.8490,0.8430,3.5150
2010.66849,2010-09-01,-35.1390,105.9900,-160.2150,0.8010,0.8120,3.3130
2010.67123,2010-09-02,-34.5640,108.2310,-155.4980,0.8230,0.8240,3.4410
2010.67397,2010-09-03,-36.1900,108.6130,-167.2330,0.8300,0.8220,3.4260
2010.67671,2010-09-04,-35.2640,108.5960,-159.1670,0.8140,0.8260,3.3760
2010.67945,2010-09-05,-34.9160,106.6310,-154.9270,0.8010,0.7950,3.2780
2010.68219,2010-09-06,-34.9100,108.1030,-159.6010,0.7980,0.8030,3.2810
2010.68493,2010-09-07,-33.6650,104.3940,-154.7590,0.8160,0.8330,3.4160
2010.68767,2010-09-08,-31.6460,106.4350,-157.2500,0.8120,0.8410,3.4270
2010.69041,2010-09-09,-33.5210,106.5230,-155.3260,0.8120,0.8310,3.3780
2010.69315,2010-09-10,-34.3380,108.8190,-162.4860,0.8200,0.8230,3.3990
2010.69589,2010-09-11,-33.2360,106.7410,-164.2640,0.8250,0.8370,3.4210
2010.69863,2010-09-12,-34.1700,108.2050,-158.0380,0.8150,0.8300,3.4310
2010.70137,2010-09-13,-32.5490,107.9930,-168.5020,0.8000,0.8100,3.3260
2010.70411,2010-09-14,-35.4740,108.1000,-159.4200,0.8110,0.8100,3.3570
2010.70685,2010-09-15,-32.5010,108.8520,-161.0820,0.8070,0.8210,3.3670
2010.70959,2010-09-16,-33.6960,108.8140,-158.7740,0.8180,0.8180,3.3630
2010.71233,2010-09-17,-34.0270,106.2380,-166.6270,0.8320,0.8390,3.5000
2010.71507,2010-09-18,-33.0510,107.7970,-135.6250,0.9100,0.9050,3.9740
2010.71781,2010-09-19,-34.2320,108.7050,-162.0170,0.8230,0.8470,3.5040
2010.72055,2010-09-20,-32.9110,107.0130,-162.4630,0.8690,0.8510,3.6330
2010.72329,2010-09-21,-31.2540,106.0280,-162.0280,0.8150,0.8370,3.4560
2010.72603,2010-09-22,-33.1290,106.5370,-162.8820,0.8140,0.8060,3.3830
2010.72877,2010-09-23,-35.2350,108.7360,-158.7010,0.8060,0.8240,3.3180
2010.73151,2010-09-24,-34.3380,108.2610,-161.3800,0.8060,0.8080,3.3440
2010.73425,2010-09-25,-33.4930,108.6020,-169.1570,0.8070,0.8110,3.3200
2010.73699,2010-09-26,-34.1510,108.3720,-163.6000,0.8170,0.8110,3.3300
2010.73973,2010-09-27,-35.5820,108.0850,-166.4690,0.8220,0.8410,3.3820
2010.74247,2010-09-28,-34.9000,108.9450,-165.8410,0.8150,0.8530,3.3860
2010.74521,2010-09-29,-33.8440,107.7020,-152.5310,0.8260,0.8280,3.4030
2010.74795,2010-09-30,-31.3460,106.1370,-163.2710,0.8180,0.8370,3.4480
2010.75068,2010-10-01,-32.9480,106.4430,-161.8240,0.8660,0.8500,3.5460
2010.75342,2010-10-02,-33.9060,110.0330,-168.2020,0.8150,0.8200,3.3840
2010.75616,2010-10-03,-34.9620,109.5440,-158.8710,0.8380,0.8310,3.4580
2010.75890,2010-10-04,-32.2780,108.4660,-170.7150,0.8140,0.8170,3.3730
2010.76164,2010-10-05,-32.7990,108.0980,-165.7220,0.8060,0.8160,3.3440
2010.76438,2010-10-06,-35.4450,108.2220,-166.7360,0.8180,0.8150,3.3390
2010.76712,2010-10-07,-36.1990,109.5860,-168.8370,0.8060,0.8170,3.3650
2010.76986,2010-10-08,-35.2400,107.7340,-163.2180,0.8070,0.8130,3.3640
2010.77260,2010-10-09,-32.3920,108.3250,-163.1390,0.8060,0.8100,3.3380
2010.77534,2010-10-10,-34.9250,110.2560,-167.5390,0.8160,0.8100,3.3500
2010.77808,2010-10-11,-32.3130,109.6360,-170.8490,0.8310,0.8340,3.4650
2010.78082,2010-10-12,-33.9890,111.3720,-166.4070,0.8210,0.8370,3.4550
2010.78356,2010-10-13,-33.3970,110.1940,-169.9960,0.8100,0.8370,3.4210
2010.78630,2010-10-14,-34.1310,111.0840,-165.9110,0.8170,0.8280,3.4600
2010.78904,2010-10-15,-35.2000,110.6890,-172.6490,0.8220,0.8220,3.4530
2010.79178,2010-10-16,-31.8120,108.7630,-172.1780,0.8030,0.8320,3.4180
2010.79452,2010-10-17,-31.6880,109.3040,-165.3780,0.7940,0.8250,3.3550
2010.79726,2010-10-18,-34.5780,108.9280,-176.3790,0.7970,0.8370,3.3730
2010.80000,2010-10-19,-34.0130,108.4770,-175.5810,0.8050,0.8380,3.4100
2010.80274,2010-10-20,-33.3850,109.7530,-170.7650,0.8070,0.8290,3.3920
2010.80548,2010-10-21,-29.2020,111.5780,-166.1890,0.8230,0.8600,3.5460
2010.80822,2010-10-22,-31.6320,109.4390,-176.0680,0.7980,0.8370,3.3740
2010.81096,2010-10-23,-30.9600,111.7480,-169.4120,0.8350,0.8890,3.7240
2010.81370,2010-10-24,-35.1440,110.9160,-177.5930,0.8010,0.8330,3.4430
2010.81644,2010-10-25,-33.2170,111.6890,-176.9120,0.7880,0.8190,3.2950
2010.81918,2010-10-26,-32.0100,109.4260,-177.1610,0.7890,0.8220,3.3330
2010.82192,2010-10-27,-32.2380,108.9170,-173.4550,0.7790,0.8080,3.2520
2010.82466,2010-10-28,-35.2160,109.3540,-174.0780,0.7750,0.8100,3.2420
2010.82740,2010-10-29,-33.2510,109.3790,-180.5090,0.7960,0.8260,3.3460
2010.83014,2010-10-30,-33.4110,109.2930,-182.7910,0.7880,0.8130,3.2980
2010.83288,2010-10-31,-33.9740,110.7870,-180.4970,0.8060,0.8280,3.3320
2010.83562,2010-11-01,-31.9140,110.5120,-176.9070,0.8130,0.8210,3.3270
2010.83836,2010-11-02,-33.5860,110.8590,-182.1180,0.7920,0.8270,3.3370
2010.84110,2010-11-03,-36.0830,109.7180,-180.2120,0.7980,0.8350,3.4030
2010.84384,2010-11-04,-36.2510,111.3720,-173.1140,0.7980,0.8370,3.4140
2010.84658,2010-11-05,-35.8170,112.7250,-172.3820,0.8080,0.8430,3.4510
2010.84932,2010-11-06,-33.9920,111.5200,-171.6490,0.7880,0.8200,3.3240
2010.85205,2010-11-07,-35.6870,111.1880,-172.9370,0.7910,0.8260,3.3630
2010.85479,2010-11-08,-35.5000,110.8440,-173.7190,0.7970,0.8480,3.4430
2010.85753,2010-11-09,-33.7440,112.7300,-177.3730,0.7860,0.8310,3.3590
2010.86027,2010-11-10,-34.1600,110.9700,-173.4060,0.7970,0.8380,3.3930
2010.86301,2010-11-11,-32.7670,111.4250,-172.8400,0.7850,0.8300,3.3580
2010.86575,2010-11-12,-34.2650,113.7980,-176.4320,0.7900,0.8310,3.3590
2010.86849,2010-11-13,-36.6600,113.6450,-171.4410,0.7840,0.8240,3.3320
2010.87123,2010-11-14,-34.7520,111.7030,-169.7890,0.7800,0.8160,3.2710
2010.87397,2010-11-15,-35.9320,112.4110,-173.0160,0.7960,0.8350,3.4010
2010.87671,2010-11-16,-35.6540,111.4780,-175.9780,0.7930,0.8320,3.3500
2010.87945,2010-11-17,-34.3970,113.7850,-171.3070,0.7960,0.8460,3.3910
2010.88219,2010-11-18,-35.2430,113.0980,-172.1750,0.7790,0.8260,3.3110
2010.88493,2010-11-19,-34.8040,111.2220,-166.1180,0.7890,0.8520,3.3200
2010.88767,2010-11-20,-34.8950,113.0100,-163.4210,0.7740,0.8210,3.2490
2010.89041,2010-11-21,-32.7220,111.6490,-166.4680,0.8100,0.8600,3.3910
2010.89315,2010-11-22,-34.3180,112.1660,-165.0600,0.8050,0.8530,3.3690
