date,220.335,220.335_trend,220.335_0.5yr,220.335_1yr,220.335_3.13yr,220.335_6.99yr,220.335_12.39yr,220.335_jump,220.335_exp,220.335_model,220.335_noise,220.335_wtest,flagged
2020-10-14,-12.000000,-8.139396,0.096362,0.402205,-0.057804,0.835519,-1.201491,-1.984056,-2.628463,-12.677124,0.677124,0.338562,False
2020-11-09,-12.000000,-8.158053,-0.005136,0.537001,-0.165977,0.845172,-1.261802,-1.984056,-2.628463,-12.821315,0.821315,0.410657,False
2020-12-11,-13.000000,-8.181015,-0.116223,0.557398,-0.294262,0.852321,-1.333776,-1.984056,-2.628463,-13.128076,0.128076,0.064038,False
2021-01-13,-10.000000,-8.204718,-0.097700,0.406759,-0.417160,0.854181,-1.405322,-1.984056,-2.628463,-13.476480,3.476480,1.738240,False
2021-02-18,-12.000000,-8.230621,0.046379,0.099407,-0.535719,0.849789,-1.480137,-1.984056,-2.628463,-13.863421,1.863421,0.931711,False
2021-03-10,-13.000000,-8.245011,0.111605,-0.095781,-0.592805,0.844460,-1.520112,-1.984056,-2.628463,-14.110165,1.110165,0.555082,False
2021-04-07,-15.000000,-8.265158,0.115092,-0.345220,-0.660551,0.833563,-1.574100,-1.984056,-2.628463,-14.508893,-0.491107,-0.245554,False
2021-05-04,-14.000000,-8.284585,0.023997,-0.511762,-0.711086,0.819302,-1.623904,-1.984056,-2.628463,-14.900558,0.900558,0.450279,False
2021-06-03,-15.000000,-8.306171,-0.095658,-0.568682,-0.748843,0.799213,-1.676560,-1.984056,-2.628463,-15.209222,0.209222,0.104611,False
2021-07-02,-18.295094,-8.327038,-0.123278,-0.482564,-0.766015,0.775647,-1.724693,-1.984056,-2.628463,-15.260460,-3.034633,-1.517317,False
2021-08-03,-14.000000,-8.350063,-0.025078,-0.252638,-0.762396,0.745060,-1.774553,-1.984056,-2.628463,-15.032186,1.032186,0.516093,False
2021-09-10,-14.000000,-8.377405,0.114689,0.110250,-0.727562,0.702748,-1.829200,-1.984056,-2.628463,-14.618998,0.618998,0.309499,False
2021-10-07,-12.000000,-8.396832,0.114112,0.349108,-0.683427,0.668923,-1.864938,-1.984056,-2.628463,-14.425574,2.425574,1.212787,False
2021-11-04,-12.000000,-8.416979,0.017476,0.518057,-0.621785,0.630725,-1.899228,-1.984056,-2.628463,-14.384254,2.384254,1.192127,False
2021-12-03,-15.269658,-8.437845,-0.097108,0.568361,-0.542450,0.588004,-1.931712,-1.984056,-2.628463,-14.465269,-0.804390,-0.402195,False
2022-01-01,-14.618307,-8.458711,-0.122668,0.479939,-0.449345,0.542286,-1.961061,-1.984056,-2.628463,-14.582079,-0.036228,-0.018114,False
2022-02-01,-15.104725,-8.481017,-0.027234,0.257024,-0.337272,0.490364,-1.988913,-1.984056,-2.628463,-14.699567,-0.405158,-0.202579,False
2022-03-01,-15.589758,-8.501163,0.087193,-0.007968,-0.227542,0.441002,-2.010900,-1.984056,-2.628463,-14.831897,-0.757862,-0.378931,False
2022-04-01,-16.004888,-8.523469,0.124124,-0.296648,-0.099887,0.383917,-2.031692,-1.984056,-2.628463,-15.056173,-0.948714,-0.474357,False
2022-05-01,-16.275012,-8.545055,0.036830,-0.498152,0.026447,0.326540,-2.048225,-1.984056,-2.628463,-15.314133,-0.960879,-0.480439,False
2022-06-01,-16.347865,-8.567360,-0.089582,-0.569547,0.156198,0.265383,-2.061572,-1.984056,-2.628463,-15.479000,-0.868866,-0.434433,False
2022-07-01,-16.200515,-8.588946,-0.124388,-0.487707,0.277488,0.204723,-2.070848,-1.984056,-2.628463,-15.402196,-0.798319,-0.399159,False
2022-08-01,-15.860265,-8.611251,-0.033653,-0.270066,0.394867,0.140872,-2.076654,-1.984056,-2.628463,-15.068405,-0.791860,-0.395930,False
2022-09-01,-15.421908,-8.633557,0.091912,0.022674,0.500795,0.076199,-2.078608,-1.984056,-2.628463,-14.633103,-0.788805,-0.394402,False
2022-10-01,-15.021321,-8.655143,0.123569,0.300824,0.589508,0.013187,-2.076828,-1.984056,-2.628463,-14.317401,-0.703920,-0.351960,False
2022-11-01,-14.782307,-8.677448,0.030454,0.505125,0.664333,-0.051998,-2.071199,-1.984056,-2.628463,-14.213251,-0.569056,-0.284528,False
2022-12-01,-14.772090,-8.699034,-0.091142,0.569394,0.718421,-0.114795,-2.062094,-1.984056,-2.628463,-14.291768,-0.480321,-0.240161,False
2023-01-01,-14.972339,-8.721339,-0.122668,0.479939,0.753800,-0.179023,-2.048923,-1.984056,-2.628463,-14.450733,-0.521606,-0.260803,False
2023-02-22,-16.432923,-8.758755,0.062314,0.060573,0.763835,-0.284233,-2.018310,-1.984056,-2.628463,-14.787095,-1.645828,-0.822914,False
2023-03-15,-16.418682,-8.773865,0.120684,-0.143709,0.750173,-0.325496,-2.002952,-1.984056,-2.628463,-14.987684,-1.430999,-0.715499,False
2023-04-11,-15.400373,-8.793292,0.106319,-0.375587,0.717961,-0.377256,-1.980702,-1.984056,-2.628463,-15.315076,-0.085297,-0.042649,False
2023-05-10,-16.380707,-8.814158,-0.002297,-0.534855,0.665788,-0.430985,-1.953701,-1.984056,-2.628463,-15.682727,-0.697980,-0.348990,False
2023-06-13,-15.357651,-8.838622,-0.118740,-0.554296,0.583220,-0.491161,-1.918009,-1.984056,-2.628463,-15.950129,0.592478,0.296239,False
2023-07-11,-16.338663,-8.858769,-0.106929,-0.430044,0.499805,-0.538152,-1.885399,-1.984056,-2.628463,-15.932007,-0.406656,-0.203328,False
2023-08-15,-15.314929,-8.883953,0.027418,-0.142524,0.379160,-0.593268,-1.840631,-1.984056,-2.628463,-15.666317,0.351388,0.175694,False
2023-09-06,-15.300010,-8.899782,0.105808,0.071530,0.295852,-0.625682,-1.810257,-1.984056,-2.628463,-15.475051,0.175041,0.087521,False
2023-10-02,-15.282378,-8.918490,0.122350,0.309109,0.191919,-0.661616,-1.772181,-1.984056,-2.628463,-15.341429,0.059051,0.029526,False
2023-11-15,-16.252541,-8.950149,-0.030636,0.553433,0.008263,-0.716177,-1.702507,-1.984056,-2.628463,-15.450292,-0.802249,-0.401125,False
2023-12-13,-18.233553,-8.970296,-0.119544,0.553141,-0.109543,-0.746561,-1.654839,-1.984056,-2.628463,-15.660161,-2.573393,-1.286696,False
2024-01-01,-16.081977,-8.983967,-0.122668,0.479939,-0.188175,-0.765165,-1.621062,-1.984056,-2.628463,-15.813617,-0.268360,-0.134180,False
2024-02-05,-14.196934,-9.009082,-0.010230,0.222294,-0.326669,-0.794951,-1.556086,-1.984056,-2.628463,-16.087244,1.890310,0.945155,False
2024-03-06,-16.176590,-9.030608,0.104100,-0.064932,-0.436009,-0.815817,-1.497475,-1.984056,-2.628463,-16.353260,0.176669,0.088335,False
2024-04-17,-18.148109,-9.060746,0.087192,-0.422446,-0.568695,-0.837571,-1.411095,-1.984056,-2.628463,-16.825880,-1.322229,-0.661114,False
2024-05-15,-18.129121,-9.080838,-0.026906,-0.551347,-0.640832,-0.847138,-1.350837,-1.984056,-2.628463,-17.110415,-1.018706,-0.509353,False
2024-06-13,-15.109455,-9.101647,-0.119626,-0.553019,-0.699625,-0.852824,-1.286284,-1.984056,-2.628463,-17.225544,2.116088,1.058044,False
2024-07-10,-18.091146,-9.121021,-0.108175,-0.433384,-0.738510,-0.854232,-1.224314,-1.984056,-2.628463,-17.092154,-0.998992,-0.499496,False
2024-08-06,-19.072837,-9.140396,-0.010230,-0.222294,-0.761230,-0.851884,-1.160631,-1.984056,-2.628463,-16.759183,-2.313654,-1.156827,False
2024-09-04,-17.053171,-9.161205,0.101483,0.055205,-0.767066,-0.845193,-1.090424,-1.984056,-2.628463,-16.319717,-0.733453,-0.366727,False
2024-10-01,-18.034861,-9.180579,0.123276,0.302915,-0.755087,-0.835109,-1.023474,-1.984056,-2.628463,-15.980576,-2.054285,-1.027142,False
2024-11-13,-17.005702,-9.211434,-0.022595,0.548799,-0.702126,-0.811496,-0.913932,-1.984056,-2.628463,-15.725303,-1.280399,-0.640199,False
2024-12-04,-16.991461,-9.226503,-0.100130,0.567526,-0.661866,-0.796657,-0.859232,-1.984056,-2.628463,-15.689382,-1.302080,-0.651040,False
2025-01-01,-17.047113,-9.246595,-0.122668,0.479939,-0.594652,-0.773585,-0.785174,-1.984056,-2.628463,-15.655254,-1.391859,-0.695930,False
2025-02-20,-17.938567,-9.282571,0.054476,0.080037,-0.440576,-0.723217,-0.649689,-1.984056,-2.628463,-15.574060,-2.364507,-1.182254,False
2025-03-12,-15.925004,-9.296962,0.115650,-0.115057,-0.368933,-0.699955,-0.594581,-1.984056,-2.628463,-15.572357,-0.352647,-0.176324,False
2025-04-09,-15.906017,-9.317109,0.110969,-0.360617,-0.261346,-0.664550,-0.516667,-1.984056,-2.628463,-15.621838,-0.284178,-0.142089,False
2025-05-07,-16.887029,-9.337255,0.010908,-0.524007,-0.147574,-0.625986,-0.437971,-1.984056,-2.628463,-15.674404,-1.212625,-0.606313,False
2025-06-04,-17.868042,-9.357402,-0.098528,-0.567997,-0.030309,-0.584447,-0.358613,-1.984056,-2.628463,-15.609815,-2.258227,-1.129113,False
2025-07-09,-16.844307,-9.382586,-0.111513,-0.442654,0.116953,-0.528641,-0.258666,-1.984056,-2.628463,-15.219625,-1.624682,-0.812341,False
2025-08-06,-18.825319,-9.402732,-0.012005,-0.225940,0.231909,-0.481149,-0.178256,-1.984056,-2.628463,-14.680692,-4.144627,-2.072314,False
2025-09-17,-15.796838,-9.432953,0.124928,0.176645,0.393237,-0.405697,-0.057175,-1.984056,-2.628463,-13.813533,-1.983305,-0.991652,False
2025-10-02,-16.786666,-9.443746,0.122350,0.309109,0.446207,-0.377655,-0.013863,-1.984056,-2.628463,-13.570118,-3.216548,-1.608274,False
