date,117.442,117.442_trend,117.442_0.5yr,117.442_1yr,117.442_2.92yr,117.442_3.72yr,117.442_11.16yr,117.442_model,117.442_noise,117.442_wtest,flagged
2008-02-19,-2.000000,-1.520635,-0.050243,0.006981,-0.105162,-0.572027,-0.691294,-2.932380,0.932380,0.466190,False
2008-03-13,-5.000000,-1.556502,-0.243220,-0.124349,-0.178208,-0.506692,-0.709399,-3.318368,-1.681632,-0.840816,False
2008-04-16,-7.000000,-1.609522,-0.252192,-0.278207,-0.279855,-0.399894,-0.734529,-3.554198,-3.445802,-1.722901,False
2008-05-20,-5.000000,-1.662541,0.045212,-0.339945,-0.370357,-0.283272,-0.757650,-3.368553,-1.631447,-0.815724,False
2008-06-24,-5.000000,-1.717121,0.290048,-0.286002,-0.448082,-0.155980,-0.779287,-3.096422,-1.903578,-0.951789,False
2008-07-16,-6.000000,-1.751428,0.254847,-0.197985,-0.487437,-0.073675,-0.791735,-3.047412,-2.952588,-1.476294,False
2008-08-21,-2.000000,-1.807566,-0.060261,-0.001143,-0.534026,0.062252,-0.810142,-3.150887,1.150887,0.575444,False
2008-09-19,-3.000000,-1.852789,-0.276787,0.161399,-0.554288,0.170678,-0.823167,-3.174954,0.174954,0.087477,False
2008-10-08,-3.000000,-1.882418,-0.285269,0.248808,-0.558865,0.240179,-0.830813,-3.068378,0.068378,0.034189,False
2008-11-05,-5.000000,-1.926081,-0.095623,0.327817,-0.552919,0.339089,-0.840787,-2.748503,-2.251497,-1.125748,False
2008-12-04,-7.000000,-1.971304,0.183912,0.331257,-0.531005,0.435550,-0.849472,-2.401062,-4.598938,-2.299469,False
2009-01-14,-3.000000,-2.035295,0.259754,0.202536,-0.473928,0.558356,-0.858870,-2.347447,-0.652553,-0.326276,False
2009-02-05,-1.000000,-2.069696,0.089851,0.087175,-0.431621,0.616377,-0.862511,-2.570425,1.570425,0.785212,False
2009-03-04,-1.000000,-2.111915,-0.173075,-0.069417,-0.369873,0.678804,-0.865621,-2.911098,1.911098,0.955549,False
2009-04-17,-2.000000,-2.180717,-0.250616,-0.279179,-0.250011,0.757491,-0.867471,-3.070503,1.070503,0.535251,False
2009-05-06,-4.000000,-2.210427,-0.101945,-0.326774,-0.192565,0.781940,-0.867035,-2.916806,-1.083194,-0.541597,False
2009-06-10,-4.000000,-2.265156,0.223999,-0.322636,-0.080976,0.811060,-0.864283,-2.497992,-1.502008,-0.751004,False
2009-07-15,-3.000000,-2.319885,0.262193,-0.204880,0.034048,0.818950,-0.859013,-2.268586,-0.731414,-0.365707,False
2009-08-12,-1.000000,-2.363668,0.034968,-0.055708,0.125261,0.809821,-0.852994,-2.302320,1.302320,0.651160,False
2009-09-15,-2.000000,-2.416833,-0.257969,0.138904,0.231210,0.780515,-0.843547,-2.367721,0.367721,0.183860,False
2009-10-14,-3.000000,-2.462179,-0.263384,0.270565,0.314417,0.740240,-0.833656,-2.233996,-0.766004,-0.383002,False
2009-11-11,-1.000000,-2.505963,-0.037505,0.335252,0.386081,0.688715,-0.822522,-1.955941,0.955941,0.477971,False
2009-12-09,0.000000,-2.549746,0.220610,0.323550,0.447249,0.625644,-0.809855,-1.742548,1.742548,0.871274,False
2010-01-19,0.000000,-2.613856,0.231260,0.178300,0.514494,0.514703,-0.788588,-1.963686,1.963686,0.981843,False
2010-02-10,-3.000000,-2.648257,0.040039,0.058593,0.538426,0.447277,-0.775871,-2.339793,-0.660207,-0.330104,False
2010-03-16,-6.000000,-2.701422,-0.255399,-0.136227,0.557527,0.334228,-0.754466,-2.955759,-3.044241,-1.522121,False
2010-04-14,-4.000000,-2.746769,-0.265706,-0.268781,0.556183,0.231165,-0.734567,-3.228475,-0.771525,-0.385763,False
2010-05-12,-3.000000,-2.790552,-0.042570,-0.334748,0.539493,0.127690,-0.713959,-3.214645,0.214645,0.107322,False
2010-06-09,-3.000000,-2.834335,0.217155,-0.324439,0.508137,0.022075,-0.692019,-3.103425,0.103425,0.051713,False
2010-07-14,-3.000000,-2.889064,0.266837,-0.209522,0.449652,-0.110255,-0.662784,-3.155136,0.155136,0.077568,False
2010-08-17,-2.000000,-2.942229,-0.016063,-0.026661,0.374544,-0.236073,-0.632535,-3.479017,1.479017,0.739508,False
2010-09-14,-1.000000,-2.986012,-0.252753,0.133540,0.301277,-0.335442,-0.606314,-3.745704,2.745704,1.372852,False
2010-10-12,-2.000000,-3.029795,-0.272197,0.263312,0.219819,-0.429187,-0.578962,-3.827011,1.827011,0.913505,False
2010-11-16,-2.000000,-3.084524,0.013510,0.338924,0.109869,-0.536078,-0.543260,-3.701558,1.701558,0.850779,False
2010-12-08,-2.000000,-3.118925,0.213636,0.325305,0.038066,-0.596247,-0.520001,-3.658166,1.658166,0.829083,False
2011-01-13,-4.000000,-3.175217,0.264554,0.207209,-0.080253,-0.681129,-0.480663,-3.945499,-0.054501,-0.027251,False
2011-02-15,-4.000000,-3.226819,-0.010956,0.029578,-0.185675,-0.742419,-0.443298,-4.579589,0.579589,0.289795,False
2011-03-21,-7.000000,-3.279984,-0.277579,-0.162510,-0.286926,-0.787481,-0.403601,-5.198081,-1.801919,-0.900959,False
2011-04-26,-9.000000,-3.336276,-0.190104,-0.305804,-0.381530,-0.813976,-0.360361,-5.388051,-3.611949,-1.805975,False
2011-05-19,-9.000000,-3.372241,0.028806,-0.339537,-0.433246,-0.819124,-0.332146,-5.267488,-3.732512,-1.866256,False
2011-06-28,-7.000000,-3.434788,0.295583,-0.274478,-0.503766,-0.806021,-0.282101,-5.005570,-1.994430,-0.997215,False
2011-07-26,-8.000000,-3.478571,0.192061,-0.150124,-0.536712,-0.780399,-0.246420,-5.000165,-2.999835,-1.499917,False
2011-08-24,-4.000000,-3.523918,-0.086373,0.014288,-0.555445,-0.740078,-0.208980,-5.100505,1.100505,0.550253,False
2011-09-20,-7.000000,-3.566137,-0.279355,0.165075,-0.558332,-0.690556,-0.173745,-5.103049,-1.896951,-0.948476,False
2011-10-18,-6.000000,-3.609920,-0.242058,0.284100,-0.546418,-0.627840,-0.136888,-4.879024,-1.120976,-0.560488,False
2011-11-18,-2.000000,-3.658394,0.033889,0.339691,-0.515928,-0.546177,-0.095786,-4.442705,2.442705,1.221352,False
2011-12-20,-1.000000,-3.708432,0.278477,0.298046,-0.466446,-0.450131,-0.053131,-4.101616,3.101616,1.550808,False
2012-01-12,-2.000000,-3.744349,0.269171,0.211958,-0.420598,-0.374983,-0.022426,-4.081227,2.081227,1.040614,False
2012-02-21,-3.000000,-3.806726,-0.070207,-0.004695,-0.323243,-0.234942,0.030942,-4.408871,1.408871,0.704436,False
2012-03-01,-4.626803,-3.820760,-0.154633,-0.056970,-0.298674,-0.202156,0.042940,-4.490253,-0.136549,-0.068275,False
2012-04-01,-4.794876,-3.869102,-0.296713,-0.219219,-0.208095,-0.086917,0.084192,-4.595853,-0.199024,-0.099512,False
2012-05-01,-3.987650,-3.915884,-0.142246,-0.318849,-0.113842,0.026320,0.123932,-4.340568,0.352918,0.176459,False
2012-06-01,-2.835296,-3.964226,0.158963,-0.334782,-0.012772,0.142777,0.164718,-3.845321,1.010025,0.505012,False
2012-07-01,-2.061698,-4.011008,0.296879,-0.261878,0.085476,0.252725,0.203833,-3.433974,1.372276,0.686138,False
2012-08-01,-1.774119,-4.059349,0.137750,-0.115563,0.184177,0.361232,0.243794,-3.247959,1.473840,0.736920,False
2012-09-01,-1.443927,-4.107691,-0.163245,0.062717,0.276777,0.462359,0.283202,-3.185881,1.741955,0.870977,False
2012-10-01,-0.624159,-4.154473,-0.296713,0.219219,0.357690,0.551249,0.320726,-3.002302,2.378143,1.189071,False
2012-11-01,0.462475,-4.202815,-0.133213,0.320833,0.429614,0.632002,0.358782,-2.594797,3.057271,1.528636,False
2012-12-01,1.062858,-4.249597,0.158963,0.334782,0.485690,0.697870,0.394836,-2.177457,3.240315,1.620157,False
2013-01-01,0.642715,-4.297939,0.296459,0.258115,0.527787,0.751892,0.431206,-2.032480,2.675195,1.337598,False
2013-02-01,-0.529158,-4.346413,0.127856,0.109586,0.552443,0.790635,0.466692,-2.299200,1.770042,0.885021,False
2013-03-01,-1.593668,-4.390196,-0.147273,-0.052139,0.558909,0.811685,0.497829,-2.721185,1.127517,0.563759,False
2013-04-01,-1.911053,-4.438670,-0.296930,-0.215838,0.548351,0.819109,0.531217,-3.052761,1.141709,0.570854,False
2013-05-01,-1.579329,-4.485580,-0.148215,-0.317464,0.520735,0.810271,0.562372,-3.057881,1.478552,0.739276,False
2013-06-01,-1.238056,-4.534054,0.153882,-0.335367,0.475147,0.784764,0.593300,-2.862328,1.624273,0.812136,False
2013-07-01,-1.358837,-4.580965,0.296958,-0.263746,0.415942,0.744723,0.621940,-2.765148,1.406311,0.703156,False
2013-08-01,-1.792859,-4.629439,0.141522,-0.117861,0.341156,0.688304,0.650134,-2.926183,1.133324,0.566662,False
2013-09-01,-2.005702,-4.677913,-0.160388,0.060798,0.255008,0.617746,0.676843,-3.227905,1.222203,0.611101,False
2013-10-01,-1.710566,-4.724823,-0.296807,0.218092,0.163521,0.537363,0.701217,-3.401437,1.690872,0.845436,False
2013-11-01,-1.231947,-4.773297,-0.134734,0.320508,0.063659,0.443459,0.724826,-3.355579,2.123632,1.061816,False
2013-12-01,-1.187658,-4.820208,0.158231,0.334869,-0.035035,0.343889,0.746097,-3.272157,2.084500,1.042250,False
2014-01-01,-1.869806,-4.868682,0.296459,0.258115,-0.135834,0.234072,0.766397,-3.449473,1.579667,0.789834,False
2014-02-01,-2.908316,-4.917156,0.127856,0.109586,-0.232110,0.119447,0.784946,-4.007431,1.099115,0.549557,False
2014-03-01,-3.619590,-4.960939,-0.147273,-0.052139,-0.312508,0.013738,0.800158,-4.658962,1.039371,0.519686,False
2014-04-23,-5.000000,-5.043814,-0.212613,-0.297715,-0.439831,-0.185536,0.824846,-5.354661,0.354661,0.177331,False
2014-05-07,-2.000000,-5.065705,-0.092284,-0.328348,-0.466769,-0.236799,0.830454,-5.359451,3.359451,1.679726,False
2014-06-17,-2.000000,-5.129816,0.264059,-0.307368,-0.526803,-0.380435,0.844639,-5.235725,3.235725,1.617862,False
2014-07-15,-4.000000,-5.173599,0.262193,-0.204880,-0.550342,-0.470978,0.852388,-5.285217,1.285217,0.642609,False
2014-08-13,-4.000000,-5.218946,0.024796,-0.049925,-0.558945,-0.556412,0.858738,-5.500693,1.500693,0.750346,False
2014-09-01,-3.000000,-5.248656,-0.160388,0.060798,-0.555741,-0.607050,0.861968,-5.649068,2.649068,1.324534,False
2014-10-15,-4.000000,-5.317457,-0.258506,0.274071,-0.521806,-0.705719,0.866601,-5.662815,1.662815,0.831407,False
2014-11-21,-4.000000,-5.375314,0.064126,0.340087,-0.466083,-0.766256,0.867409,-5.336031,1.336031,0.668015,False
2014-12-04,-5.000000,-5.395641,0.183297,0.331358,-0.441092,-0.782278,0.867022,-5.237335,0.237335,0.118667,False
2015-01-12,-4.000000,-5.456625,0.269041,0.211820,-0.351245,-0.813183,0.863771,-5.276420,1.276420,0.638210,False
2015-02-09,-6.000000,-5.500408,0.050144,0.064351,-0.275024,-0.819106,0.859509,-5.620533,-0.379467,-0.189733,False
2015-03-19,-5.000000,-5.559828,-0.269660,-0.152130,-0.160051,-0.805198,0.851163,-6.095704,1.095704,0.547852,False
2015-04-24,-2.000000,-5.616120,-0.205350,-0.300501,-0.043652,-0.769098,0.840558,-6.094163,4.094163,2.047082,False
2015-05-15,-3.000000,-5.648957,-0.012042,-0.337401,0.025493,-0.738117,0.833173,-5.877851,2.877851,1.438925,False
2015-06-12,-4.000000,-5.692740,0.236882,-0.318743,0.116897,-0.686035,0.821968,-5.521770,1.521770,0.760885,False
2015-07-10,-3.000000,-5.736523,0.282203,-0.227457,0.205124,-0.622452,0.809230,-5.289875,2.289875,1.144938,False
2015-08-19,-4.000000,-5.799071,-0.036427,-0.014975,0.320924,-0.513818,0.788421,-5.254945,1.254945,0.627472,False
2015-09-22,-4.000000,-5.852236,-0.285624,0.175212,0.405615,-0.407514,0.768371,-5.196175,1.196175,0.598088,False
2015-10-13,-4.000000,-5.885073,-0.267949,0.266978,0.450001,-0.336648,0.754928,-5.017764,1.017764,0.508882,False
2015-11-10,-4.000000,-5.928856,-0.047623,0.334219,0.498364,-0.237339,0.735774,-4.645461,0.645461,0.322731,False
2015-12-16,-3.000000,-5.985148,0.261681,0.308610,0.540496,-0.104051,0.709137,-4.269276,1.269276,0.634638,False
2016-01-11,-2.000000,-6.025761,0.273319,0.216492,0.555898,-0.005882,0.688556,-4.297379,2.297379,1.148689,False
2016-02-23,-5.000000,-6.092816,-0.089841,-0.016365,0.552822,0.155712,0.652175,-4.838313,-0.161687,-0.080844,False
2016-03-14,-2.000000,-6.124004,-0.248926,-0.129764,0.539320,0.229169,0.634271,-5.099933,3.099933,1.549966,False
2016-04-19,-2.000000,-6.180143,-0.234733,-0.287908,0.496440,0.356066,0.600544,-5.249733,3.249733,1.624867,False
2016-05-01,-3.190781,-6.198856,-0.142246,-0.318849,0.477099,0.396352,0.588887,-5.197613,2.006832,1.003416,False
2016-06-15,-4.000000,-6.269029,0.256932,-0.310914,0.384351,0.535637,0.543420,-4.859603,0.859603,0.429801,False
2016-07-06,-6.000000,-6.301776,0.291293,-0.242313,0.331447,0.593090,0.521297,-4.806961,-1.193039,-0.596519,False
2016-08-15,-5.000000,-6.364153,0.000494,-0.036105,0.217454,0.686719,0.477674,-5.017917,0.017917,0.008958,False
2016-08-16,-2.378529,-6.365712,-0.009700,-0.030295,0.214423,0.688772,0.476559,-5.025952,2.647423,1.323711,False
2016-09-23,-7.000000,-6.424969,-0.288912,0.181558,0.094730,0.755562,0.433399,-5.248631,-1.751369,-0.875685,False
2016-10-12,-3.000000,-6.454598,-0.271285,0.264130,0.032734,0.780367,0.411254,-5.237398,2.237398,1.118699,False
2016-11-12,-5.000000,-6.502940,-0.025951,0.336306,-0.068943,0.807900,0.374378,-5.079250,0.079250,0.039625,False
2016-12-06,-5.000000,-6.540366,0.199477,0.328418,-0.146264,0.817896,0.345239,-4.995599,-0.004401,-0.002200,False
2017-01-17,-6.000000,-6.605929,0.243530,0.188163,-0.273814,0.811244,0.293084,-5.343721,-0.656279,-0.328140,False
2017-02-08,-8.000000,-6.640330,0.060190,0.070090,-0.334537,0.795514,0.265214,-5.783859,-2.216141,-1.108071,False
2017-03-08,-6.000000,-6.684113,-0.204564,-0.092159,-0.403569,0.763611,0.229306,-6.391488,0.391488,0.195744,False
2017-04-17,-6.000000,-6.746660,-0.250616,-0.279179,-0.482752,0.696007,0.177283,-6.885917,0.885917,0.442959,False
2017-05-18,-5.000000,-6.795134,0.018615,-0.339154,-0.525916,0.627109,0.136491,-6.877988,1.877988,0.938994,False
2017-06-14,-6.000000,-6.837354,0.248643,-0.314472,-0.549274,0.556548,0.100705,-6.795202,0.795202,0.397601,False
2017-07-18,-5.000000,-6.890519,0.246419,-0.190595,-0.558896,0.455501,0.055401,-6.882688,1.882688,0.941344,False
2017-08-02,-5.000000,-6.913974,0.132451,-0.112353,-0.556017,0.407185,0.035358,-7.007349,2.007349,1.003675,False
2017-09-10,-7.000000,-6.974957,-0.228958,0.111704,-0.528350,0.272995,-0.016816,-7.364384,0.364384,0.182192,False
2017-10-06,-7.000000,-7.015613,-0.290763,0.239717,-0.494306,0.178325,-0.051577,-7.434216,0.434216,0.217108,False
2017-11-02,-8.000000,-7.057832,-0.125545,0.322418,-0.446699,0.077305,-0.087586,-7.317939,-0.682061,-0.341031,False
2017-12-21,-8.000000,-7.134453,0.281863,0.295183,-0.332479,-0.108001,-0.152504,-7.150391,-0.849609,-0.424805,False
2018-01-11,-8.000000,-7.167290,0.273209,0.216369,-0.274450,-0.186274,-0.180081,-7.318517,-0.681483,-0.340741,False
2018-02-06,-6.000000,-7.207945,0.080055,0.081504,-0.196889,-0.280668,-0.213959,-7.737903,1.737903,0.868951,False
2018-03-13,-8.000000,-7.262674,-0.238415,-0.119960,-0.085538,-0.401089,-0.259011,-8.366686,0.366686,0.183343,False
2018-04-10,-7.000000,-7.306457,-0.281396,-0.253808,0.006390,-0.490009,-0.294515,-8.619797,1.619797,0.809898,False
2018-05-08,-8.000000,-7.350240,-0.082513,-0.329824,0.098143,-0.570715,-0.329470,-8.564620,0.564620,0.282310,False
2018-06-20,-8.000000,-7.417478,0.276661,-0.299445,0.233009,-0.675605,-0.381932,-8.264792,0.264792,0.132396,False
2018-07-16,-6.000000,-7.458134,0.257238,-0.200177,0.307848,-0.726315,-0.412853,-8.232394,2.232394,1.116197,False
2018-08-06,-11.000000,-7.490971,0.094710,-0.090001,0.363102,-0.759637,-0.437345,-8.320143,-2.679857,-1.339929,False
2018-09-04,-8.000000,-7.536318,-0.185301,0.077990,0.430106,-0.793814,-0.470408,-8.477746,0.477746,0.238873,False
2018-10-02,-10.000000,-7.580101,-0.296298,0.222551,0.482918,-0.813273,-0.501439,-8.485642,-1.514358,-0.757179,False
2018-11-16,-9.000000,-7.650467,0.013510,0.338924,0.539818,-0.815932,-0.549326,-8.123473,-0.876527,-0.438264,False
2018-12-07,-8.000000,-7.683304,0.206409,0.326964,0.553591,-0.805058,-0.570782,-7.972179,-0.027821,-0.013910,False
2019-01-09,-8.000000,-7.734905,0.280569,0.225272,0.558077,-0.772686,-0.603279,-8.046952,0.046952,0.023476,False
2019-02-11,-9.000000,-7.786507,0.029887,0.052818,0.541508,-0.722331,-0.634214,-8.518839,-0.481161,-0.240581,False
2019-03-05,-6.000000,-7.820908,-0.181279,-0.075138,0.519041,-0.679332,-0.653929,-8.891545,2.891545,1.445772,False
2019-04-10,-7.000000,-7.877200,-0.281396,-0.253808,0.463704,-0.594031,-0.684556,-9.227287,2.227287,1.113644,False
2019-05-06,-9.000000,-7.917856,-0.101945,-0.326774,0.410618,-0.522041,-0.705369,-9.163367,0.163367,0.081683,False
2019-06-11,-9.000000,-7.974148,0.230577,-0.320737,0.321522,-0.410142,-0.732306,-8.885233,-0.114767,-0.057383,False
2019-07-03,-8.000000,-8.008549,0.296116,-0.256200,0.259688,-0.335957,-0.747662,-8.792563,0.792563,0.396282,False
2019-08-06,-9.000000,-8.061714,0.094710,-0.090001,0.155942,-0.214752,-0.769694,-8.885509,-0.114491,-0.057246,False
2019-09-03,-9.000000,-8.105497,-0.177203,0.072280,0.065623,-0.110815,-0.786251,-9.041864,0.041864,0.020932,False
2019-10-07,-10.000000,-8.158662,-0.288512,0.243834,-0.046209,0.017721,-0.804382,-9.036210,-0.963790,-0.481895,False
2019-11-06,-8.000000,-8.205573,-0.087411,0.329098,-0.143492,0.130875,-0.818545,-8.795047,0.795047,0.397523,False
2019-12-11,-7.000000,-8.260301,0.233765,0.319752,-0.251125,0.259556,-0.832851,-8.531205,1.531205,0.765603,False
2020-01-14,-7.000000,-8.313411,0.259930,0.202703,-0.345428,0.377964,-0.844414,-8.662656,1.662656,0.831328,False
2020-02-06,-8.000000,-8.349277,0.081023,0.082063,-0.401515,0.452828,-0.850913,-8.985793,0.985793,0.492897,False
2020-03-04,-8.000000,-8.391381,-0.179882,-0.074155,-0.457935,0.534149,-0.857184,-9.426388,1.426388,0.713194,False
2020-04-21,-9.000000,-8.466233,-0.221698,-0.293952,-0.529072,0.657540,-0.864676,-9.718091,0.718091,0.359045,False
2020-05-05,-9.000000,-8.488065,-0.105217,-0.326215,-0.542105,0.687707,-0.865974,-9.639869,0.639869,0.319935,False
2020-06-11,-8.000000,-8.545763,0.234126,-0.319637,-0.558723,0.753324,-0.867472,-9.304144,1.304144,0.652072,False
2020-07-07,-11.000000,-8.586307,0.289139,-0.238180,-0.554643,0.786415,-0.866844,-9.170421,-1.829579,-0.914790,False
2020-08-04,-11.000000,-8.629971,0.109969,-0.098944,-0.535793,0.809394,-0.864617,-9.209961,-1.790039,-0.895019,False
2020-09-09,-8.000000,-8.686109,-0.224411,0.107889,-0.490389,0.819082,-0.859398,-9.333337,1.333337,0.666668,False
2020-10-14,-9.000000,-8.740688,-0.262357,0.271328,-0.425239,0.806874,-0.851798,-9.201879,0.201879,0.100940,False
2020-11-09,-7.000000,-8.781233,-0.056231,0.333256,-0.365044,0.784170,-0.844553,-8.929635,1.929635,0.964817,False
2020-12-11,-8.000000,-8.831134,0.234126,0.319637,-0.279438,0.740796,-0.833782,-8.649796,0.649796,0.324898,False
2021-01-13,-6.000000,-8.882646,0.264554,0.207209,-0.180762,0.679120,-0.820546,-8.733071,2.733071,1.366535,False
2021-02-18,-12.000000,-8.938938,-0.041495,0.012050,-0.065296,0.593769,-0.803660,-9.243570,-2.756430,-1.378215,False
2021-03-10,-13.000000,-8.970212,-0.218891,-0.103373,0.000458,0.539078,-0.793205,-9.546144,-3.453856,-1.726928,False
2021-04-07,-6.000000,-9.013995,-0.289680,-0.241785,0.092299,0.454871,-0.777302,-9.775593,3.775593,1.887796,False
2021-05-04,-11.000000,-9.056214,-0.120894,-0.323337,0.178510,0.366431,-0.760594,-9.716097,-1.283903,-0.641951,False
2021-06-03,-10.000000,-9.103124,0.170992,-0.333224,0.268916,0.261529,-0.740484,-9.475396,-0.524604,-0.262302,False
2021-07-02,-12.000000,-9.148471,0.296713,-0.260011,0.348362,0.155317,-0.719536,-9.327626,-2.672374,-1.336187,False
