date,252.265,252.265_trend,252.265_0.5yr,252.265_1yr,252.265_5.72yr,252.265_8.24yr,252.265_16.69yr,252.265_jump,252.265_exp,252.265_model,252.265_noise,252.265_wtest,flagged
2005-11-28,-34.000000,-34.075317,-0.071010,-0.731333,-2.578275,1.432261,3.547188,0.000000,0.000000,-32.476485,-1.523515,-0.380879,False
2005-12-28,-34.000000,-34.711319,-0.070118,-0.275446,-2.696731,1.054738,3.384434,0.000000,0.000000,-33.314442,-0.685558,-0.171389,False
2006-01-11,-34.000000,-35.008120,-0.043191,-0.029763,-2.744546,0.877052,3.307364,0.000000,0.000000,-33.641205,-0.358795,-0.089699,False
2006-02-23,-35.000000,-35.919724,0.064524,0.674706,-2.860627,0.327272,3.066406,0.000000,0.000000,-34.647443,-0.352557,-0.088139,False
2006-03-24,-37.000000,-36.534526,0.076320,0.967091,-2.911990,-0.045273,2.900465,0.000000,0.000000,-35.547913,-1.452087,-0.363022,False
2006-04-28,-39.000000,-37.276529,0.001541,1.003209,-2.944436,-0.494549,2.696749,0.000000,0.000000,-37.014015,-1.985985,-0.496496,False
2006-05-24,-40.000000,-37.827731,-0.062347,0.797080,-2.947418,-0.826719,2.543128,0.000000,0.000000,-38.324007,-1.675993,-0.418998,False
2006-06-22,-41.000000,-38.442534,-0.077436,0.384937,-2.929468,-1.194296,2.369629,0.000000,0.000000,-39.889167,-1.110833,-0.277708,False
2006-07-21,-42.000000,-39.057336,-0.021536,-0.121161,-2.889219,-1.557490,2.194010,0.000000,0.000000,-41.452732,-0.547268,-0.136817,False
2006-08-31,-43.000000,-39.926539,0.073837,-0.757887,-2.794895,-2.060911,1.942410,0.000000,0.000000,-43.523985,0.523985,0.130996,False
2006-09-20,-45.000000,-40.350541,0.078408,-0.950527,-2.733347,-2.301223,1.818390,0.000000,0.000000,-44.438840,-0.561160,-0.140290,False
2006-10-26,-44.000000,-41.113744,0.005727,-1.009277,-2.597788,-2.723386,1.593239,0.000000,0.000000,-45.845229,1.845229,0.461307,False
2006-11-22,-48.000000,-41.686146,-0.061444,-0.802712,-2.476028,-3.030032,1.422918,0.000000,0.000000,-46.633442,-1.366558,-0.341639,False
2006-12-21,-46.000000,-42.300948,-0.077842,-0.393177,-2.327072,-3.348630,1.238755,0.000000,0.000000,-47.208916,1.208916,0.302229,False
2007-01-25,-47.000000,-43.042951,-0.006424,0.217639,-2.123823,-3.716678,1.015028,0.000000,0.000000,-47.657209,0.657209,0.164302,False
2007-02-15,-48.000000,-43.488153,0.048708,0.560864,-1.990418,-3.928095,0.880139,0.000000,0.000000,-47.916955,-0.083045,-0.020761,False
2007-03-29,-50.000000,-44.378556,0.070467,0.994821,-1.700330,-4.327859,0.609184,0.000000,0.000000,-48.732274,-1.267726,-0.316932,False
2007-04-26,-49.000000,-44.972159,0.007120,1.011150,-1.491563,-4.576049,0.427882,0.000000,0.000000,-49.593619,0.593619,0.148405,False
2007-05-24,-51.000000,-45.565761,-0.062347,0.797080,-1.272210,-4.808586,0.246222,0.000000,0.000000,-50.665601,-0.334399,-0.083600,False
2007-06-22,-54.000000,-46.180563,-0.077436,0.384937,-1.035526,-5.032078,0.057860,0.000000,0.000000,-51.882805,-2.117195,-0.529299,False
2007-07-18,-54.000000,-46.731765,-0.029488,-0.068024,-0.816571,-5.216775,-0.111065,0.000000,0.000000,-52.973687,-1.026313,-0.256578,False
2007-08-23,-52.000000,-47.494968,0.061898,-0.654272,-0.505442,-5.447000,-0.344803,0.000000,0.000000,-54.384588,2.384588,0.596147,False
2007-09-13,-54.000000,-47.940170,0.081136,-0.894892,-0.320976,-5.567153,-0.480952,0.000000,0.000000,-55.123007,1.123007,0.280752,False
2007-10-18,-55.000000,-48.682173,0.027526,-1.030195,-0.011050,-5.743495,-0.707334,0.000000,0.000000,-56.146721,1.146721,0.286680,False
2007-11-13,-54.000000,-49.233375,-0.042353,-0.893525,0.219451,-5.854670,-0.874923,0.000000,0.000000,-56.679395,2.679395,0.669849,False
2007-12-10,-55.000000,-49.805777,-0.080807,-0.566035,0.457377,-5.951838,-1.048290,0.000000,0.000000,-56.995370,1.995370,0.498843,False
2008-01-16,-56.000000,-50.589311,-0.030891,0.058418,0.777859,-6.054102,-1.284259,0.000000,0.000000,-57.122287,1.122287,0.280572,False
2008-02-19,-58.000000,-51.308145,0.056891,0.617344,1.063515,-6.116205,-1.499110,0.000000,0.000000,-57.185709,-0.814291,-0.203573,False
2008-03-13,-58.000000,-51.794414,0.081151,0.888629,1.250657,-6.140833,-1.643427,0.000000,0.000000,-57.358237,-0.641763,-0.160441,False
2008-04-16,-60.000000,-52.513248,0.032174,1.032212,1.516136,-6.151408,-1.855057,0.000000,0.000000,-57.939191,-2.060809,-0.515202,False
2008-05-20,-61.000000,-53.232081,-0.055889,0.834004,1.765842,-6.131131,-2.064418,0.000000,0.000000,-58.883673,-2.116327,-0.529082,False
2008-06-24,-58.000000,-53.972057,-0.075039,0.342954,2.003677,-6.078139,-2.277297,0.000000,0.000000,-60.055900,2.055900,0.513975,False
2008-07-16,-61.000000,-54.437184,-0.033448,-0.040698,2.142024,-6.028270,-2.409614,0.000000,0.000000,-60.807190,-0.192810,-0.048203,False
2008-08-21,-64.000000,-55.198302,0.058844,-0.631480,2.348015,-5.919413,-2.623440,0.000000,0.000000,-61.965775,-2.034225,-0.508556,False
2008-09-19,-63.000000,-55.811424,0.078900,-0.945458,2.494141,-5.807482,-2.793086,0.000000,0.000000,-62.784410,-0.215590,-0.053898,False
2008-10-08,-61.000000,-56.213125,0.051175,-1.029277,2.579704,-5.722629,-2.902896,0.000000,0.000000,-63.237048,2.237048,0.559262,False
2008-11-05,-61.000000,-56.805106,-0.022350,-0.955282,2.690437,-5.581281,-3.062688,0.000000,0.000000,-63.736270,2.736270,0.684067,False
2008-12-04,-63.000000,-57.418228,-0.077620,-0.651103,2.785099,-5.414875,-3.225507,0.000000,0.000000,-64.002235,1.002235,0.250559,False
2009-01-14,-64.000000,-58.285810,-0.035878,0.023598,2.882884,-5.145802,-3.450962,0.000000,0.000000,-64.011971,0.011971,0.002993,False
2009-02-05,-65.000000,-58.752212,0.023941,0.403900,2.917470,-4.985480,-3.569649,0.000000,0.000000,-63.962030,-1.037970,-0.259493,False
2009-03-04,-66.000000,-59.324614,0.076458,0.787409,2.942433,-4.774367,-3.712792,0.000000,0.000000,-64.005472,-1.994528,-0.498632,False
2009-04-17,-67.000000,-60.257417,0.031430,1.031952,2.941488,-4.398114,-3.939844,0.000000,0.000000,-64.590505,-2.409495,-0.602374,False
2009-05-06,-67.000000,-60.660219,-0.020583,0.959671,2.925126,-4.223964,-4.035408,0.000000,0.000000,-65.055377,-1.944623,-0.486156,False
2009-06-10,-64.000000,-61.402222,-0.080667,0.573455,2.870017,-3.885951,-4.207364,0.000000,0.000000,-66.132730,2.132730,0.533183,False
2009-07-15,-68.000000,-62.144225,-0.037126,-0.014705,2.783096,-3.527171,-4.373837,0.000000,0.000000,-67.313968,-0.686032,-0.171508,False
2009-08-12,-69.000000,-62.737827,0.038108,-0.492014,2.691289,-3.226481,-4.502923,0.000000,0.000000,-68.229847,-0.770153,-0.192538,False
2009-09-15,-70.000000,-63.458630,0.080833,-0.912151,2.554207,-2.846621,-4.654611,0.000000,0.000000,-69.236972,-0.763028,-0.190757,False
2009-10-14,-71.000000,-64.073432,0.037745,-1.033350,2.416107,-2.511203,-4.779476,0.000000,0.000000,-69.943608,-1.056392,-0.264098,False
2009-11-11,-71.000000,-64.667034,-0.037490,-0.910866,2.265305,-2.178593,-4.895979,0.000000,0.000000,-70.424658,-0.575342,-0.143835,False
2009-12-09,-71.000000,-65.260637,-0.080502,-0.580833,2.098427,-1.838532,-5.008400,0.000000,0.000000,-70.670476,-0.329524,-0.082381,False
2010-01-19,-71.000000,-66.129840,-0.022879,0.112323,1.827560,-1.329568,-5.165454,0.000000,0.000000,-70.707858,-0.292142,-0.073036,False
2010-02-10,-74.000000,-66.596242,0.036869,0.484174,1.670480,-1.052205,-5.245937,0.000000,0.000000,-70.702860,-3.297140,-0.824285,False
2010-03-16,-74.000000,-67.317044,0.080945,0.907937,1.413579,-0.619395,-5.364993,0.000000,0.000000,-70.898971,-3.101029,-0.775257,False
2010-04-14,-74.000000,-67.931847,0.038976,1.033400,1.182664,-0.247679,-5.461333,0.000000,0.000000,-71.385818,-2.614182,-0.653545,False
2010-05-12,-76.000000,-68.525449,-0.036246,0.915033,0.951150,0.112096,-5.549716,0.000000,0.000000,-72.133131,-3.866869,-0.966717,False
2010-06-09,-78.000000,-69.119051,-0.080314,0.588168,0.712886,0.471487,-5.633470,0.000000,0.000000,-73.060294,-4.939706,-1.234926,False
2010-07-14,-78.000000,-69.861054,-0.039587,0.003084,0.408143,0.918315,-5.731549,0.000000,0.000000,-74.302648,-3.697352,-0.924338,False
2010-08-17,-78.000000,-70.581857,0.049818,-0.568314,0.107744,1.347699,-5.819675,0.000000,0.000000,-75.464585,-2.535415,-0.633854,False
2010-09-14,-79.000000,-71.175459,0.081032,-0.903655,-0.140629,1.696301,-5.886881,0.000000,0.000000,-76.329291,-2.670709,-0.667677,False
2010-10-12,-79.000000,-71.769062,0.042598,-1.033091,-0.388004,2.039100,-5.949178,0.000000,0.000000,-77.057635,-1.942365,-0.485591,False
2010-11-16,-79.000000,-72.511064,-0.049264,-0.865535,-0.693147,2.457655,-6.020066,0.000000,0.000000,-77.681421,-1.318579,-0.329645,False
2010-12-08,-78.000000,-72.977466,-0.080102,-0.595460,-0.881229,2.714163,-6.060614,0.000000,0.000000,-77.880708,-0.119292,-0.029823,False
2011-01-13,-78.000000,-73.740669,-0.038362,0.005811,-1.180301,3.121297,-6.120227,0.000000,0.000000,-77.952452,-0.047548,-0.011887,False
2011-02-15,-78.000000,-74.440272,0.048708,0.560864,-1.442375,3.479055,-6.167462,0.000000,0.000000,-77.961482,-0.038518,-0.009630,False
2011-03-21,-79.000000,-75.161075,0.078757,0.947001,-1.697497,3.830350,-6.208656,0.000000,0.000000,-78.211119,-0.788881,-0.197220,False
2011-04-26,-81.000000,-75.924278,0.007120,1.011150,-1.948218,4.181218,-6.243950,0.000000,0.000000,-78.916958,-2.083042,-0.520761,False
2011-05-19,-81.000000,-76.411879,-0.052528,0.850669,-2.096615,4.393128,-6.261996,0.000000,0.000000,-79.579221,-1.420779,-0.355195,False
2011-06-28,-81.000000,-77.259883,-0.070811,0.284008,-2.330389,4.737239,-6.284982,0.000000,0.000000,-80.924817,-0.075183,-0.018796,False
2011-07-26,-81.000000,-77.853485,-0.007815,-0.208936,-2.474144,4.958579,-6.294710,0.000000,0.000000,-81.880510,0.880510,0.220128,False
2011-08-24,-82.000000,-78.468287,0.063667,-0.667944,-2.604512,5.169934,-6.299250,0.000000,0.000000,-82.806392,0.806392,0.201598,False
2011-09-20,-85.000000,-79.040689,0.078408,-0.950527,-2.708086,5.349676,-6.298412,0.000000,0.000000,-83.569630,-1.430370,-0.357593,False
2011-10-18,-84.000000,-79.634292,0.027526,-1.030195,-2.796612,5.518094,-6.292384,0.000000,0.000000,-84.207864,0.207864,0.051966,False
2011-11-18,-84.000000,-80.291494,-0.053585,-0.845588,-2.871453,5.682518,-6.279590,0.000000,0.000000,-84.659191,0.659191,0.164798,False
2011-12-20,-81.000000,-80.969897,-0.078586,-0.409570,-2.922506,5.827248,-6.259649,0.000000,0.000000,-84.812959,3.812959,0.953240,False
2012-01-12,-82.000000,-81.456862,-0.040874,-0.012513,-2.942473,5.915120,-6.241131,0.000000,0.000000,-84.778731,2.778731,0.694683,False
2012-02-21,-83.000000,-82.302548,0.060728,0.645429,-2.943729,6.035261,-6.200654,0.000000,0.000000,-84.705513,1.705513,0.426378,False
2012-03-01,-82.034218,-82.492827,0.074222,0.761939,-2.938160,6.056544,-6.190098,0.000000,0.000000,-84.728380,2.694163,0.673541,False
2012-04-01,-79.568683,-83.148234,0.064696,1.010799,-2.902611,6.113513,-6.149682,0.000000,0.000000,-85.011520,5.442837,1.360709,False
2012-05-01,-78.800015,-83.782499,-0.008694,0.985556,-2.844298,6.144373,-6.104617,0.000000,0.000000,-85.610179,6.810164,1.702541,False
2012-06-01,-80.060917,-84.437906,-0.074774,0.691550,-2.759840,6.151054,-6.051944,0.000000,0.000000,-86.481861,6.420943,1.605236,False
2012-07-01,-83.138993,-85.072171,-0.065527,0.223617,-2.655369,6.133097,-5.995112,0.000000,0.000000,-87.431465,4.292471,1.073118,False
2012-08-01,-87.343710,-85.727577,0.010078,-0.319248,-2.524826,6.089382,-5.930389,0.000000,0.000000,-88.402581,1.058872,0.264718,False
2012-09-01,-91.685378,-86.382984,0.075304,-0.773811,-2.372444,6.020275,-5.859637,0.000000,0.000000,-89.293297,-2.392081,-0.598020,False
2012-10-01,-95.141046,-87.017249,0.064696,-1.010799,-2.205424,5.929492,-5.785495,0.000000,0.000000,-90.024779,-5.116267,-1.279067,False
2012-11-01,-96.923673,-87.672656,-0.011459,-0.980075,-2.014083,5.811361,-5.703095,0.000000,0.000000,-90.570007,-6.353666,-1.588416,False
2012-12-01,-96.692950,-88.306921,-0.074774,-0.691550,-1.812308,5.673963,-5.617831,0.000000,0.000000,-90.829422,-5.863528,-1.465882,False
2013-01-01,-94.637996,-88.962328,-0.063846,-0.206265,-1.588404,5.508713,-5.524107,0.000000,0.000000,-90.836236,-3.801760,-0.950440,False
2013-02-01,-91.436149,-89.619530,0.013070,0.337498,-1.350091,5.319947,-5.424488,0.000000,0.000000,-90.723594,-0.712555,-0.178139,False
2013-03-01,-88.068261,-90.213132,0.073247,0.751813,-1.124689,5.130253,-5.329740,0.000000,0.000000,-90.712248,2.643987,0.660997,False
2013-04-01,-85.554633,-90.870335,0.065942,1.007934,-0.865896,4.899794,-5.219659,0.000000,0.000000,-90.982219,5.427586,1.356896,False
2013-05-01,-84.687598,-91.506337,-0.006833,0.989072,-0.608256,4.657199,-5.108047,0.000000,0.000000,-91.583203,6.895604,1.723901,False
2013-06-01,-85.818206,-92.163540,-0.074124,0.699244,-0.336848,4.387317,-4.987580,0.000000,0.000000,-92.475530,6.657324,1.664331,False
2013-07-01,-88.768756,-92.799542,-0.066346,0.232340,-0.071381,4.108615,-4.866142,0.000000,0.000000,-93.462457,4.693701,1.173425,False
2013-08-01,-92.881598,-93.456745,0.008918,-0.312167,0.203520,3.803687,-4.735764,0.000000,0.000000,-94.488551,1.606952,0.401738,False
2013-09-01,-97.182585,-94.113947,0.074952,-0.769868,0.476651,3.482812,-4.600545,0.000000,0.000000,-95.449944,-1.732641,-0.433160,False
2013-10-01,-100.653376,-94.749950,0.065118,-1.009859,0.737048,3.158370,-4.465208,0.000000,0.000000,-96.264481,-4.388894,-1.097224,False
2013-11-01,-102.498769,-95.407152,-0.010998,-0.981011,0.999794,2.810100,-4.320871,0.000000,0.000000,-96.910139,-5.588630,-1.397158,False
2013-12-01,-102.366158,-96.043155,-0.074682,-0.692669,1.245807,2.461831,-4.176983,0.000000,0.000000,-97.279851,-5.086307,-1.271577,False
2014-01-01,-100.423756,-96.700357,-0.063846,-0.206265,1.489337,2.091814,-4.024100,0.000000,0.000000,-97.413416,-3.010341,-0.752585,False
2014-02-01,-97.321250,-97.357560,0.013070,0.337498,1.719914,1.713027,-3.867103,0.000000,0.000000,-97.441154,0.119904,0.029976,False
2014-03-01,-94.017483,-97.951162,0.073247,0.751813,1.915372,1.364679,-3.721897,0.000000,0.000000,-97.567948,3.550465,0.887616,False
2014-04-23,-103.000000,-99.074766,0.015416,1.020812,2.247079,0.693509,-3.438645,0.000000,0.000000,-98.536595,-4.463405,-1.115851,False
2014-05-07,-97.000000,-99.371568,-0.023273,0.952930,2.325488,0.514460,-3.362073,0.380239,0.625873,-97.957923,0.957923,0.239481,False
2014-06-17,-96.000000,-100.240771,-0.080449,0.465955,2.530889,-0.011859,-3.133854,0.380239,2.201947,-97.887903,1.887903,0.471976,False
2014-07-15,-97.000000,-100.834373,-0.037126,-0.014705,2.649214,-0.371481,-2.974752,0.380239,3.089414,-98.113569,1.113569,0.278392,False
2014-08-13,-100.000000,-101.449176,0.040552,-0.507584,2.751937,-0.742591,-2.807354,0.380239,3.873952,-98.460025,-1.539975,-0.384994,False
2014-09-01,-100.000000,-101.851977,0.074952,-0.769868,2.807922,-0.984340,-2.696309,0.380239,4.323479,-98.715901,-1.284099,-0.321025,False
2014-10-15,-99.000000,-102.784781,0.035250,-1.033020,2.902081,-1.537589,-2.435248,0.380239,5.199030,-99.274037,0.274037,0.068509,False
2014-11-21,-102.000000,-103.569184,-0.059582,-0.813795,2.941972,-1.992960,-2.211815,0.380239,5.786425,-99.538701,-2.461299,-0.615325,False
2014-12-04,-102.000000,-103.844785,-0.077558,-0.652159,2.947349,-2.150268,-2.132531,0.380239,5.965750,-99.563962,-2.436038,-0.609010,False
2015-01-12,-100.000000,-104.671588,-0.040801,-0.011978,2.936417,-2.612218,-1.892433,0.380239,6.432135,-99.480228,-0.519772,-0.129943,False
2015-02-09,-101.000000,-105.265190,0.034359,0.468388,2.903620,-2.933359,-1.718145,0.380239,6.709814,-99.420275,-1.579725,-0.394931,False
2015-03-19,-97.000000,-106.070793,0.079917,0.932202,2.826220,-3.352941,-1.479347,0.380239,7.023765,-99.660739,2.660739,0.665185,False
2015-04-24,-101.000000,-106.833996,0.012665,1.017893,2.718813,-3.731000,-1.251015,0.380239,7.265849,-100.420553,-0.579447,-0.144862,False
2015-05-15,-102.000000,-107.279198,-0.043538,0.889023,2.641340,-3.941925,-1.117005,0.380239,7.386240,-101.084825,-0.915175,-0.228794,False
2015-06-12,-102.000000,-107.872800,-0.081085,0.543523,2.521696,-4.211291,-0.937521,0.380239,7.526383,-102.130855,0.130855,0.032714,False
2015-07-10,-102.000000,-108.466402,-0.048938,0.074177,2.384157,-4.466251,-0.757254,0.380239,7.646324,-103.253949,1.253949,0.313487,False
2015-08-19,-107.000000,-109.314406,0.054107,-0.597686,2.158591,-4.803773,-0.498673,0.380239,7.788307,-104.833293,-2.166707,-0.541677,False
2015-09-22,-107.000000,-110.035208,0.076783,-0.963921,1.942154,-5.064393,-0.278194,0.380239,7.886499,-106.056041,-0.943959,-0.235990,False
2015-10-13,-106.000000,-110.480410,0.040196,-1.033373,1.798170,-5.212684,-0.141828,0.380239,7.938501,-106.711190,0.711190,0.177798,False
2015-11-10,-106.000000,-111.074012,-0.034990,-0.919133,1.595126,-5.394755,0.040086,0.380239,7.999035,-107.408405,1.408405,0.352101,False
2015-12-16,-108.000000,-111.837215,-0.080621,-0.473877,1.317647,-5.601651,0.273906,0.380239,8.064223,-107.957349,-0.042651,-0.010663,False
2016-01-11,-108.000000,-112.387838,-0.043256,-0.030249,1.107667,-5.731312,0.442382,0.380239,8.103779,-108.158589,0.158589,0.039647,False
2016-02-23,-108.000000,-113.296951,0.064278,0.672753,0.746799,-5.908313,0.719794,0.380239,8.157794,-108.463606,0.463606,0.115902,False
2016-03-14,-111.000000,-113.719794,0.081115,0.897554,0.574349,-5.974565,0.848376,0.380239,8.178853,-108.733875,-2.266125,-0.566531,False
2016-04-19,-112.000000,-114.480912,0.024344,1.028292,0.259146,-6.067617,1.078883,0.380239,8.211344,-109.566281,-2.433719,-0.608430,False
2016-05-01,-101.791225,-114.734618,-0.008694,0.985556,0.153224,-6.091074,1.155406,0.380239,8.220812,-109.939149,8.147924,2.036981,False
2016-06-15,-112.000000,-115.686015,-0.080881,0.488887,-0.244630,-6.145037,1.440702,2.915261,8.251198,-109.060515,-2.939485,-0.734871,False
2016-07-06,-112.000000,-116.130000,-0.056386,0.136299,-0.429209,-6.151760,1.572822,2.915261,8.262984,-109.879991,-2.120009,-0.530002,False
2016-08-15,-111.000000,-116.975686,0.046169,-0.544024,-0.775468,-6.132003,1.822396,2.915261,8.281968,-111.361388,0.361388,0.090347,False
2016-08-16,-112.435421,-116.996829,0.048432,-0.559026,-0.784002,-6.130963,1.828598,2.915261,8.282391,-111.396138,-1.039282,-0.259821,False
2016-09-23,-115.000000,-117.800231,0.075558,-0.971853,-1.102363,-6.071759,2.062765,2.915261,8.296836,-112.595785,-2.404215,-0.601054,False
2016-10-12,-116.000000,-118.201932,0.042071,-1.033180,-1.256424,-6.027861,2.178689,2.915261,8.302995,-113.080380,-2.919620,-0.729905,False
2016-11-12,-113.000000,-118.857339,-0.040277,-0.901142,-1.498797,-5.936000,2.366022,2.915261,8.311749,-113.640523,0.640523,0.160131,False
2016-12-06,-112.000000,-119.364750,-0.079062,-0.623172,-1.677641,-5.847859,2.509412,2.915261,8.317565,-113.850247,1.850247,0.462562,False
2017-01-17,-111.000000,-120.253648,-0.028182,0.076896,-1.969440,-5.658372,2.756868,2.915261,8.326062,-113.834554,2.834554,0.708639,False
2017-02-08,-115.000000,-120.720049,0.031808,0.452462,-2.110294,-5.541488,2.884674,2.915261,8.329789,-113.757838,-1.242162,-0.310540,False
2017-03-08,-116.000000,-121.313652,0.079468,0.831590,-2.276112,-5.375836,3.045181,2.915261,8.333918,-113.760183,-2.239817,-0.559954,False
2017-04-17,-112.000000,-122.161655,0.031430,1.031952,-2.484707,-5.107444,3.270037,2.915261,8.338805,-114.166322,2.166322,0.541581,False
2017-05-18,-114.000000,-122.818858,-0.050367,0.860643,-2.621771,-4.874818,3.440492,2.915261,8.341912,-114.807506,0.807506,0.201876,False
2017-06-14,-115.000000,-123.391260,-0.081119,0.512947,-2.722607,-4.655519,3.586093,2.915261,8.344215,-115.491988,0.491988,0.122997,False
2017-07-18,-114.000000,-124.112063,-0.029488,-0.068024,-2.823958,-4.358391,3.765474,2.915261,8.346663,-116.364525,2.364525,0.591131,False
2017-08-02,-115.000000,-124.430064,0.011689,-0.329078,-2.859333,-4.220225,3.843153,2.915261,8.347605,-116.720991,1.720991,0.430248,False
2017-09-10,-114.000000,-125.256867,0.080868,-0.867022,-2.923896,-3.841950,4.040769,2.915261,8.349715,-117.503121,3.503121,0.875780,False
2017-10-06,-112.000000,-125.808069,0.055860,-1.024975,-2.944619,-3.575443,4.168900,2.915261,8.350888,-117.862197,5.862197,1.465549,False
2017-11-02,-115.000000,-126.380471,-0.013759,-0.975274,-2.947066,-3.287535,4.298786,2.915261,8.351940,-118.038120,3.038120,0.759530,False
2017-12-21,-114.000000,-127.419275,-0.077842,-0.393177,-2.901909,-2.738985,4.525920,2.915261,8.353488,-117.736520,3.736520,0.934130,False
2018-01-11,-115.000000,-127.864477,-0.043191,-0.029763,-2.863168,-2.494767,4.619759,2.915261,8.354033,-117.406314,2.406314,0.601579,False
2018-02-06,-115.000000,-128.415679,0.026596,0.420213,-2.799384,-2.185803,4.732932,2.915261,8.354625,-116.951239,1.951239,0.487810,False
2018-03-13,-116.000000,-129.157682,0.081110,0.881250,-2.686557,-1.759878,4.879892,2.915261,8.355298,-116.491306,0.491306,0.122827,False
2018-04-10,-116.000000,-129.751284,0.048379,1.031045,-2.574783,-1.412255,4.992890,2.915261,8.355750,-116.394999,0.394999,0.098750,False
2018-05-08,-117.000000,-130.344886,-0.025935,0.945907,-2.444738,-1.059802,5.101725,2.915261,8.356136,-116.556333,-0.443667,-0.110917,False
2018-06-20,-119.000000,-131.256490,-0.078922,0.417721,-2.211604,-0.511899,5.260550,2.915261,8.356624,-117.108761,-1.891239,-0.472810,False
2018-07-16,-117.000000,-131.807692,-0.034620,-0.032489,-2.052422,-0.178322,5.351583,2.915261,8.356868,-117.481833,0.481833,0.120458,False
2018-08-06,-119.000000,-132.252894,0.022603,-0.395698,-1.914635,0.091536,5.422304,2.915261,8.357040,-117.754483,-1.245517,-0.311379,False
2018-09-04,-119.000000,-132.867696,0.077760,-0.804426,-1.711909,0.463799,5.515777,2.915261,8.357247,-118.054187,-0.945813,-0.236453,False
2018-10-02,-116.000000,-133.461298,0.063412,-1.013485,-1.503792,0.821625,5.601346,2.915261,8.357418,-118.219513,2.219513,0.554878,False
2018-11-16,-116.000000,-134.415302,-0.049264,-0.865535,-1.147616,1.390299,5.729053,2.915261,8.357642,-118.085462,2.085462,0.521365,False
2018-12-07,-118.000000,-134.860504,-0.079607,-0.609910,-0.973795,1.651781,5.784442,2.915261,8.357729,-117.814603,-0.185397,-0.046349,False
