date,11.938,11.938_trend,11.938_0.5yr,11.938_1yr,11.938_4.4yr,11.938_5.92yr,11.938_12.55yr,11.938_model,11.938_noise,11.938_wtest,flagged
2007-09-13,4.000000,1.499226,0.066477,0.095927,-0.321802,0.951782,0.952507,3.244116,0.755884,0.377942,False
2007-10-18,7.000000,1.444424,-0.019249,0.257283,-0.423331,0.968754,0.999752,3.227633,3.772367,1.886183,False
2007-11-13,4.000000,1.403713,-0.073338,0.320569,-0.493721,0.974878,1.033363,3.165463,0.834537,0.417268,False
2007-12-10,3.000000,1.361437,-0.071206,0.319405,-0.561408,0.975343,1.066875,3.090446,-0.090446,-0.045223,False
2008-01-16,2.000000,1.303567,0.015739,0.210456,-0.643775,0.966242,1.110367,2.962596,-0.962596,-0.481298,False
2008-02-19,3.000000,1.250476,0.079147,0.036366,-0.707559,0.948082,1.147761,2.754273,0.245727,0.122863,False
2008-03-13,2.000000,1.214561,0.067563,-0.092148,-0.743717,0.930561,1.171654,2.548474,-0.548474,-0.274237,False
2008-04-16,2.000000,1.161470,-0.014375,-0.250853,-0.786132,0.897107,1.204843,2.212061,-0.212061,-0.106031,False
2008-05-20,2.000000,1.108379,-0.078849,-0.326495,-0.814733,0.854940,1.235427,1.978669,0.021331,0.010665,False
2008-06-24,1.000000,1.053726,-0.045259,-0.291455,-0.829219,0.802864,1.264119,1.954776,-0.954776,-0.477388,False
2008-07-16,3.000000,1.019373,0.013006,-0.214762,-0.830426,0.765863,1.280675,2.033729,0.966271,0.483136,False
2008-08-21,4.000000,0.963159,0.079673,-0.030751,-0.819228,0.698669,1.305259,2.196780,1.803220,0.901610,False
2008-09-19,4.000000,0.917875,0.055036,0.129325,-0.798452,0.638970,1.322763,2.265517,1.734483,0.867241,False
2008-10-08,5.000000,0.888206,0.007753,0.219382,-0.779281,0.597381,1.333105,2.266546,2.733454,1.366727,False
2008-11-05,2.000000,0.844484,-0.061579,0.307786,-0.743264,0.532825,1.346702,2.226955,-0.226955,-0.113477,False
2008-12-04,0.000000,0.799200,-0.077500,0.325705,-0.696624,0.462268,1.358702,2.171751,-2.171751,-1.085875,False
2009-01-14,2.000000,0.735123,0.010356,0.218855,-0.615570,0.356968,1.372026,2.077758,-0.077758,-0.038879,False
2009-02-05,3.000000,0.700676,0.062639,0.112606,-0.565340,0.298175,1.377404,1.986160,1.013840,0.506920,False
2009-03-04,3.000000,0.658399,0.078476,-0.037821,-0.498014,0.224379,1.382291,1.807709,1.192291,0.596145,False
2009-04-17,3.000000,0.589505,-0.015168,-0.251910,-0.376766,0.101363,1.386190,1.433215,1.566785,0.783392,False
2009-05-06,2.000000,0.559755,-0.060380,-0.306460,-0.320743,0.047612,1.386313,1.306098,0.693902,0.346951,False
2009-06-10,2.000000,0.504953,-0.071856,-0.320066,-0.213139,-0.051663,1.384077,1.232305,0.767695,0.383848,False
2009-07-15,1.000000,0.450150,0.008974,-0.220960,-0.101545,-0.150404,1.378651,1.364866,-0.364866,-0.182433,False
2009-08-12,1.000000,0.406308,0.071151,-0.082895,-0.010800,-0.228325,1.372022,1.527462,-0.527462,-0.263731,False
2009-09-15,2.000000,0.353071,0.063149,0.106697,0.099460,-0.320860,1.361253,1.662771,0.337229,0.168615,False
2009-10-14,1.000000,0.307664,-0.008282,0.242583,0.192192,-0.397345,1.349728,1.686540,-0.686540,-0.343270,False
2009-11-11,1.000000,0.263822,-0.070818,0.317857,0.279394,-0.468519,1.336574,1.658309,-0.658309,-0.329154,False
2009-12-09,3.000000,0.219980,-0.072484,0.320704,0.363246,-0.536589,1.321448,1.616304,1.383696,0.691848,False
2010-01-19,2.000000,0.155782,0.023944,0.196947,0.477905,-0.629728,1.295791,1.520641,0.479359,0.239679,False
2010-02-10,2.000000,0.121335,0.070479,0.085630,0.534546,-0.676099,1.280329,1.416220,0.583780,0.291890,False
2010-03-16,2.000000,0.068098,0.064010,-0.104015,0.614158,-0.742258,1.254145,1.154137,0.845863,0.422931,False
2010-04-14,3.000000,0.022691,-0.006896,-0.240663,0.673537,-0.792983,1.229654,0.885339,2.114661,1.057330,False
2010-05-12,1.000000,-0.021151,-0.070134,-0.317119,0.722657,-0.836615,1.204162,0.681799,0.318201,0.159101,False
2010-06-09,0.000000,-0.064993,-0.073091,-0.321317,0.763115,-0.874704,1.176893,0.605902,-0.605902,-0.302951,False
2010-07-14,1.000000,-0.119796,0.006202,-0.225119,0.800775,-0.914140,1.140372,0.688294,0.311706,0.155853,False
2010-08-17,3.000000,-0.173032,0.076689,-0.055232,0.823009,-0.943393,1.102377,0.830416,2.169584,1.084792,False
2010-09-14,4.000000,-0.216874,0.064852,0.101327,0.830411,-0.960576,1.069283,0.888421,3.111579,1.555789,False
2010-10-12,2.000000,-0.260716,-0.002727,0.234797,0.827857,-0.971395,1.034612,0.862429,1.137571,0.568786,False
2010-11-16,2.000000,-0.315519,-0.076465,0.323924,0.810724,-0.975864,0.989134,0.755934,1.244066,0.622033,False
2010-12-08,3.000000,-0.349966,-0.073677,0.321907,0.792154,-0.973502,0.959374,0.676290,2.323710,1.161855,False
2011-01-13,1.000000,-0.406335,0.007589,0.223048,0.749197,-0.961058,0.908805,0.521246,0.478754,0.239377,False
2011-02-15,0.000000,-0.458005,0.076235,0.058020,0.696760,-0.940403,0.860500,0.293107,-0.293107,-0.146553,False
2011-03-21,-2.000000,-0.511242,0.054594,-0.130447,0.630614,-0.910075,0.808889,-0.057667,-1.942333,-0.971167,False
2011-04-26,0.000000,-0.567610,-0.038671,-0.281508,0.548461,-0.868282,0.752328,-0.455282,0.455282,0.227641,False
2011-05-19,-1.000000,-0.603623,-0.077724,-0.325278,0.490177,-0.836572,0.715222,-0.637798,-0.362202,-0.181101,False
2011-06-28,0.000000,-0.666255,-0.036927,-0.281822,0.379659,-0.772606,0.649017,-0.728933,0.728933,0.364466,False
2011-07-26,1.000000,-0.710097,0.038058,-0.171170,0.296606,-0.721561,0.601500,-0.666664,1.666664,0.833332,False
2011-08-24,3.000000,-0.755505,0.080609,-0.015865,0.206850,-0.663657,0.551351,-0.596217,3.596217,1.798108,False
2011-09-20,2.000000,-0.797781,0.053559,0.133041,0.120869,-0.605498,0.503874,-0.591936,2.591936,1.295968,False
2011-10-18,2.000000,-0.841623,-0.019249,0.257283,0.030294,-0.541250,0.453911,-0.660635,2.660635,1.330317,False
2011-11-18,3.000000,-0.890162,-0.078098,0.325681,-0.070365,-0.465954,0.397816,-0.781082,3.781082,1.890541,False
2011-12-20,0.000000,-0.940267,-0.054078,0.301291,-0.173170,-0.384267,0.339159,-0.911333,0.911333,0.455666,False
2012-01-12,-2.000000,-0.976233,0.004729,0.227297,-0.245385,-0.323540,0.296644,-1.016487,-0.983513,-0.491756,False
2012-02-21,-3.000000,-1.038694,0.080105,0.025126,-0.365759,-0.214810,0.222137,-1.291896,-1.708104,-0.854052,False
2012-03-01,-3.129817,-1.052747,0.079717,-0.025630,-0.391719,-0.189895,0.205273,-1.375002,-1.754815,-0.877408,False
2012-04-01,-4.078171,-1.101154,0.026695,-0.188434,-0.477244,-0.103194,0.146965,-1.696366,-2.381805,-1.190903,False
2012-05-01,-4.743629,-1.147999,-0.051715,-0.296729,-0.553382,-0.018489,0.090285,-1.978029,-2.765600,-1.382800,False
2012-06-01,-5.105036,-1.196406,-0.079470,-0.327604,-0.624092,0.069180,0.031557,-2.126835,-2.978202,-1.489101,False
2012-07-01,-5.195275,-1.243251,-0.028001,-0.271099,-0.683848,0.153495,-0.025332,-2.098036,-3.097239,-1.548620,False
2012-08-01,-5.087748,-1.291658,0.052775,-0.139169,-0.735755,0.239394,-0.084071,-1.958484,-3.129263,-1.564632,False
2012-09-01,-4.877215,-1.340064,0.079200,0.031254,-0.776913,0.323360,-0.142659,-1.825823,-3.051392,-1.525696,False
2012-10-01,-4.645673,-1.386910,0.026695,0.188434,-0.805940,0.402137,-0.199114,-1.774697,-2.870976,-1.435488,False
2012-11-01,-4.433353,-1.435316,-0.053820,0.299118,-0.824344,0.480339,-0.257097,-1.791120,-2.642233,-1.321116,False
2012-12-01,-4.233942,-1.482162,-0.079470,0.327604,-0.830687,0.552330,-0.312771,-1.825156,-2.408786,-1.204393,False
2013-01-01,-4.005861,-1.530568,-0.025380,0.267864,-0.825300,0.622327,-0.369747,-1.860805,-2.145056,-1.072528,False
2013-02-01,-3.685970,-1.579108,0.055021,0.133596,-0.807791,0.687468,-0.426211,-1.937023,-1.748946,-0.874473,False
2013-03-01,-3.221530,-1.622950,0.080078,-0.020909,-0.781764,0.741521,-0.476551,-2.080576,-1.140954,-0.570477,False
2013-04-01,-2.587434,-1.671489,0.028661,-0.184933,-0.742034,0.795621,-0.531461,-2.305636,-0.281797,-0.140899,False
2013-05-01,-1.805716,-1.718463,-0.050268,-0.295076,-0.693199,0.841828,-0.583687,-2.498865,0.693149,0.346575,False
2013-06-01,-0.943119,-1.767002,-0.079757,-0.327873,-0.632725,0.882847,-0.636615,-2.561124,1.618005,0.809002,False
2013-07-01,-0.102154,-1.813975,-0.029310,-0.272699,-0.565340,0.915719,-0.686740,-2.452346,2.350192,1.175096,False
2013-08-01,0.604785,-1.862515,0.051888,-0.141310,-0.487549,0.942369,-0.737314,-2.234430,2.839216,1.419608,False
2013-09-01,1.072947,-1.911054,0.079383,0.029375,-0.402595,0.961367,-0.786554,-2.030079,3.103026,1.551513,False
2013-10-01,1.231780,-1.958028,0.027354,0.187266,-0.314737,0.972320,-0.832854,-1.918678,3.150457,1.575229,False
2013-11-01,1.064460,-2.006567,-0.053472,0.298725,-0.219415,0.975870,-0.879214,-1.884074,2.948534,1.474267,False
2013-12-01,0.602589,-2.053541,-0.079513,0.327645,-0.124084,0.971760,-0.922567,-1.880300,2.482890,1.241445,False
2014-01-01,-0.082722,-2.102080,-0.025380,0.267864,-0.023797,0.959750,-0.965723,-1.889366,1.806644,0.903322,False
2014-02-01,-0.893225,-2.150619,0.055021,0.133596,0.076839,0.939947,-1.007133,-1.952348,1.059124,0.529562,False
2014-03-01,-1.724868,-2.194461,0.080078,-0.020909,0.166807,0.915494,-1.042972,-2.095964,0.371096,0.185548,False
2014-04-23,-3.000000,-2.277448,-0.031141,-0.272359,0.330769,0.852766,-1.106559,-2.503972,-0.496028,-0.248014,False
2014-05-07,-4.000000,-2.299369,-0.062196,-0.308467,0.371989,0.832749,-1.122393,-2.587687,-1.412313,-0.706157,False
2014-06-17,-2.000000,-2.363566,-0.060916,-0.308677,0.485847,0.766323,-1.166360,-2.647351,0.647351,0.323675,False
2014-07-15,-4.000000,-2.407408,0.008974,-0.220960,0.556600,0.714643,-1.194276,-2.542426,-1.457574,-0.728787,False
2014-08-13,-2.000000,-2.452816,0.072433,-0.077405,0.622836,0.656131,-1.221331,-2.400151,0.400151,0.200076,False
2014-09-01,-2.285406,-2.482566,0.079383,0.029375,0.661938,0.615240,-1.238012,-2.334641,0.049236,0.024618,False
2014-10-15,-5.000000,-2.551460,-0.011047,0.246369,0.738128,0.513557,-1.273395,-2.337848,-2.662152,-1.331076,False
2014-11-21,-7.000000,-2.609394,-0.079851,0.327592,0.785383,0.421481,-1.299564,-2.454354,-4.545646,-2.272823,False
2014-12-04,-2.937111,-2.629750,-0.077561,0.325764,0.798126,0.387916,-1.307968,-2.503472,-0.433639,-0.216820,False
2015-01-12,-2.000000,-2.690815,0.004813,0.227174,0.823867,0.284091,-1.330673,-2.681543,0.681543,0.340772,False
2015-02-09,-1.000000,-2.734657,0.069071,0.091083,0.830559,0.207221,-1.344629,-2.881353,1.881353,0.940677,False
2015-03-19,-3.000000,-2.794157,0.058571,-0.119980,0.823719,0.100799,-1.360395,-3.291443,0.291443,0.145722,False
2015-04-24,-1.000000,-2.850525,-0.033692,-0.275491,0.800469,-0.001177,-1.371923,-3.732339,2.732339,1.366170,False
2015-05-15,-3.000000,-2.883407,-0.073915,-0.321187,0.779542,-0.060729,-1.377105,-3.936800,0.936800,0.468400,False
2015-06-12,-3.308928,-2.927249,-0.069131,-0.317280,0.743490,-0.139741,-1.382236,-4.092146,0.783218,0.391609,False
2015-07-10,-6.000000,-2.971091,-0.004928,-0.241077,0.698524,-0.217827,-1.385328,-4.121727,-1.878273,-0.939137,False
2015-08-19,-5.000000,-3.033722,0.078276,-0.044041,0.619916,-0.326749,-1.386201,-4.092521,-0.907479,-0.453739,False
2015-09-22,-6.000000,-3.086959,0.049262,0.143313,0.541101,-0.415917,-1.383663,-4.152863,-1.847137,-0.923568,False
2015-10-13,-4.000000,-3.119840,-0.005508,0.238726,0.487549,-0.469016,-1.380591,-4.248681,0.248681,0.124340,False
2015-11-10,-4.000000,-3.163682,-0.069430,0.316359,0.411096,-0.537063,-1.374715,-4.417435,0.417435,0.208718,False
2015-12-16,-5.000000,-3.220051,-0.061823,0.309641,0.305692,-0.619261,-1.364182,-4.649983,-0.350017,-0.175008,False
2016-01-11,-4.000000,-3.260718,0.001955,0.231343,0.225763,-0.674404,-1.354515,-4.830578,0.830578,0.415289,False
2016-02-23,-7.000000,-3.327863,0.080684,0.013856,0.089099,-0.756893,-1.334800,-5.235917,-1.764083,-0.882041,False
2016-03-14,-7.000000,-3.359093,0.065997,-0.097553,0.024445,-0.791327,-1.324053,-5.481584,-1.518416,-0.759208,False
2016-04-19,-5.000000,-3.415307,-0.022483,-0.261465,-0.092042,-0.846529,-1.302216,-5.940043,0.940043,0.470022,False
2016-05-01,-5.326170,-3.434046,-0.051715,-0.296729,-0.130581,-0.862909,-1.294233,-6.070212,0.744042,0.372021,False
2016-06-15,-6.000000,-3.504313,-0.063502,-0.311417,-0.271871,-0.914879,-1.261208,-6.327191,0.327191,0.163595,False
2016-07-06,-6.000000,-3.537105,-0.014627,-0.254145,-0.335202,-0.933852,-1.244154,-6.319085,0.319085,0.159542,False
2016-08-15,-5.000000,-3.599565,0.075136,-0.064251,-0.449269,-0.960365,-1.208841,-6.207155,1.207155,0.603577,False
2016-08-16,-5.121099,-3.601127,0.076120,-0.058705,-0.451991,-0.960864,-1.207911,-6.204479,1.083380,0.541690,False
2016-09-23,-5.000000,-3.660464,0.046403,0.149765,-0.549990,-0.973790,-1.170926,-6.159003,1.159003,0.579501,False
2016-10-12,-5.000000,-3.690133,-0.003342,0.235673,-0.594588,-0.975828,-1.151241,-6.179460,1.179460,0.589730,False
2016-11-12,-5.000000,-3.738539,-0.072292,0.319444,-0.660239,-0.972796,-1.117460,-6.241882,1.241882,0.620941,False
2016-12-06,-6.000000,-3.776016,-0.075729,0.323959,-0.704485,-0.965049,-1.089924,-6.287244,0.287244,0.143622,False
2017-01-17,-4.000000,-3.841667,0.018572,0.205895,-0.766914,-0.940251,-1.038873,-6.363239,2.363239,1.181620,False
2017-02-08,-5.000000,-3.876115,0.067581,0.096508,-0.791519,-0.921624,-1.010701,-6.435870,1.435870,0.717935,False
2017-03-08,-6.000000,-3.919957,0.075045,-0.060206,-0.814339,-0.892476,-0.973519,-6.585453,0.585453,0.292727,False
2017-04-17,-4.000000,-3.982588,-0.015168,-0.251910,-0.829962,-0.840635,-0.917925,-6.838188,2.838188,1.419094,False
2017-05-18,-6.000000,-4.031127,-0.076907,-0.324399,-0.828120,-0.792603,-0.872930,-6.926087,0.926087,0.463043,False
2017-06-14,-6.000000,-4.073404,-0.066078,-0.314117,-0.816597,-0.745510,-0.832453,-6.848159,0.848159,0.424080,False
2017-07-18,-6.000000,-4.126640,0.017214,-0.208094,-0.789164,-0.679713,-0.779864,-6.566261,0.566261,0.283130,False
2017-08-02,-4.729094,-4.150127,0.053993,-0.136178,-0.772591,-0.648534,-0.756117,-6.409554,1.680460,0.840230,False
2017-09-10,-5.000000,-4.211193,0.070873,0.079563,-0.717220,-0.561849,-0.692903,-6.032729,1.032729,0.516365,False
2017-10-06,-7.000000,-4.251903,0.013912,0.209810,-0.670952,-0.499977,-0.649647,-5.848759,-1.151241,-0.575621,False
2017-11-02,-6.000000,-4.294179,-0.055530,0.301047,-0.615570,-0.432707,-0.603854,-5.700794,-0.299206,-0.149603,False
2017-12-21,-2.000000,-4.370903,-0.051976,0.298979,-0.498014,-0.304113,-0.518678,-5.444706,3.444706,1.722353,False
2018-01-11,-3.000000,-4.403784,0.002031,0.231233,-0.441771,-0.246958,-0.481434,-5.340684,2.340684,1.170342,False
2018-02-06,-3.000000,-4.444495,0.064363,0.107272,-0.368050,-0.174943,-0.434772,-5.250625,2.250625,1.125312,False
2018-03-13,-3.000000,-4.499297,0.068767,-0.087774,-0.262948,-0.076497,-0.371096,-5.228845,2.228845,1.114422,False
2018-04-10,-5.000000,-4.543139,0.004233,-0.224675,-0.175224,0.002880,-0.319532,-5.255458,0.255458,0.127729,False
2018-05-08,-2.000000,-4.586981,-0.063939,-0.310382,-0.085399,0.082237,-0.267498,-5.231963,3.231963,1.615981,False
2018-06-20,-3.000000,-4.654310,-0.055106,-0.302414,0.054161,0.202864,-0.186846,-4.941650,1.941650,0.970825,False
2018-07-16,-3.530500,-4.695020,0.011736,-0.216735,0.138056,0.274383,-0.137746,-4.625326,1.094826,0.547413,False
2018-08-06,-7.000000,-4.727902,0.061749,-0.115261,0.204815,0.331024,-0.097958,-4.343534,-2.656466,-1.328233,False
2018-09-04,-5.000000,-4.773310,0.077361,0.046242,0.294642,0.407169,-0.042886,-3.990780,-1.009220,-0.504610,False
2018-10-02,-4.000000,-4.817152,0.024718,0.191891,0.377790,0.477949,0.010353,-3.734451,-0.265549,-0.132775,False
2018-11-16,-4.000000,-4.887612,-0.076465,0.323924,0.501528,0.584878,0.095850,-3.457897,-0.542103,-0.271051,False
2018-12-07,-3.000000,-4.920493,-0.074782,0.323015,0.554183,0.631460,0.135643,-3.350974,0.350974,0.175487,False
2019-01-09,-6.000000,-4.972164,-0.003537,0.239143,0.629244,0.699842,0.197935,-3.209536,-2.790464,-1.395232,False
2019-02-11,-6.000000,-5.023835,0.071803,0.080153,0.693832,0.761785,0.259822,-3.156440,-2.843560,-1.421780,False
2019-03-05,-4.000000,-5.058283,0.077756,-0.043439,0.730533,0.799219,0.300792,-3.193422,-0.806578,-0.403289,False
2019-04-10,-4.000000,-5.114651,0.004233,-0.224675,0.778814,0.853358,0.367226,-3.335695,-0.664305,-0.332152,False
2019-05-06,-4.000000,-5.155361,-0.060380,-0.306460,0.804135,0.886678,0.414659,-3.416729,-0.583271,-0.291635,False
2019-06-11,-5.000000,-5.211730,-0.070535,-0.318720,0.825431,0.924415,0.479451,-3.371688,-1.628312,-0.814156,False
2019-07-03,-4.000000,-5.246177,-0.024054,-0.266212,0.830411,0.942516,0.518481,-3.245035,-0.754965,-0.377482,False
2019-08-06,-5.000000,-5.299413,0.061749,-0.115261,0.826016,0.962885,0.577860,-2.986166,-2.013834,-1.006917,False
2019-09-03,-5.000000,-5.343255,0.078128,0.040632,0.811426,0.972605,0.625821,-2.814644,-2.185356,-1.092678,False
2019-10-07,-4.000000,-5.396492,0.011161,0.214137,0.780659,0.975741,0.682813,-2.731981,-1.268019,-0.634009,False
2019-11-06,-4.000000,-5.443466,-0.063077,0.309436,0.742034,0.970593,0.731871,-2.752609,-1.247391,-0.623696,False
2019-12-11,-2.000000,-5.498268,-0.069843,0.318012,0.684113,0.955264,0.787533,-2.823190,0.823190,0.411595,False
2020-01-14,-2.000000,-5.551449,0.010258,0.219005,0.615648,0.930935,0.839814,-2.935788,0.935788,0.467894,False
2020-02-06,-3.000000,-5.587364,0.064197,0.107798,0.563190,0.909354,0.874097,-3.068728,0.068728,0.034364,False
2020-03-04,-3.000000,-5.629525,0.077886,-0.042473,0.495858,0.878868,0.913236,-3.306148,0.306148,0.153074,False
2020-04-21,-4.000000,-5.704477,-0.027761,-0.268157,0.363099,0.811515,0.979708,-3.846073,-0.153927,-0.076963,False
2020-05-05,-4.000000,-5.726338,-0.059743,-0.305754,0.321766,0.788847,0.998313,-3.982908,-0.017092,-0.008546,False
2020-06-11,-3.000000,-5.784114,-0.069763,-0.317929,0.208243,0.722787,1.045702,-4.195073,1.195073,0.597537,False
2020-07-07,-3.000000,-5.824713,-0.011887,-0.250526,0.125734,0.671344,1.077407,-4.212640,1.212640,0.606320,False
2020-08-04,-4.000000,-5.868435,0.058798,-0.123648,0.035458,0.611687,1.110026,-4.176114,0.176114,0.088057,False
2020-09-09,-6.000000,-5.924650,0.071777,0.075776,-0.081082,0.529121,1.149566,-4.179492,-1.820508,-0.910254,False
2020-10-14,-4.000000,-5.979302,-0.008880,0.243406,-0.192874,0.443317,1.185336,-4.308997,0.308997,0.154498,False
2020-11-09,-4.000000,-6.019901,-0.068179,0.315004,-0.273708,0.376572,1.210154,-4.460058,0.460058,0.230029,False
2020-12-11,-5.000000,-6.069870,-0.069763,0.317929,-0.369247,0.291528,1.238595,-4.660827,-0.339173,-0.169586,False
2021-01-13,-6.000000,-6.121451,0.007589,0.223048,-0.461825,0.201116,1.265465,-4.886058,-1.113942,-0.556971,False
2021-02-18,-5.000000,-6.177819,0.078615,0.041235,-0.554183,0.100234,1.291872,-5.220045,0.220045,0.110023,False
2021-03-10,-6.000000,-6.209135,0.072791,-0.071298,-0.600859,0.043644,1.305186,-5.459672,-0.540328,-0.270164,False
2021-04-07,-5.000000,-6.252977,0.012538,-0.211981,-0.659970,-0.035789,1.322173,-5.826005,0.826005,0.413003,False
2021-05-04,-5.000000,-6.295253,-0.056534,-0.302174,-0.709483,-0.112165,1.336707,-6.138902,1.138902,0.569451,False
2021-06-03,-6.000000,-6.342226,-0.078642,-0.326813,-0.755200,-0.196197,1.350705,-6.348375,0.348375,0.174188,False
2021-07-02,-8.000000,-6.387634,-0.026698,-0.269496,-0.789522,-0.276017,1.362062,-6.387305,-1.612695,-0.806348,False
2021-08-03,-8.000000,-6.437739,0.056034,-0.131005,-0.815598,-0.361795,1.372094,-6.318010,-1.681990,-0.840995,False
2021-09-10,-7.000000,-6.497239,0.070873,0.079563,-0.829962,-0.459532,1.380572,-6.255725,-0.744275,-0.372137,False
