date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2007-02-15,-16.000000,-15.046787,0.213505,-0.514007,-0.497794,0.526503,0.000000,0.000000,-15.318580,-0.681420,-0.340710,False
2007-03-29,-19.000000,-15.379815,0.314116,-1.149743,-0.411256,0.557307,0.000000,0.000000,-16.069393,-2.930607,-1.465304,False
2007-04-26,-18.000000,-15.601834,0.034730,-1.262638,-0.348216,0.576743,0.000000,0.000000,-16.601214,-1.398786,-0.699393,False
2007-05-24,-20.000000,-15.823852,-0.274506,-1.087830,-0.281638,0.595265,0.000000,0.000000,-16.872561,-3.127439,-1.563719,False
2007-06-22,-19.000000,-16.053800,-0.344403,-0.646542,-0.209675,0.613453,0.000000,0.000000,-16.640966,-2.359034,-1.179517,False
2007-07-18,-17.000000,-16.259960,-0.133737,-0.112605,-0.143189,0.628872,0.000000,0.000000,-16.020620,-0.979380,-0.489690,False
2007-08-23,-15.000000,-16.545412,0.272492,0.639782,-0.049188,0.648797,0.000000,0.000000,-15.033528,0.033528,0.016764,False
2007-09-13,-17.000000,-16.711926,0.359929,0.984149,0.006130,0.659637,0.000000,0.000000,-14.702081,-2.297919,-1.148959,False
2007-10-18,-19.000000,-16.989449,0.125065,1.260728,0.098092,0.676391,0.000000,0.000000,-14.829172,-4.170828,-2.085414,False
2007-11-13,-17.000000,-17.195609,-0.185153,1.178240,0.165480,0.687754,0.000000,0.000000,-15.349286,-1.650714,-0.825357,False
2007-12-10,-17.000000,-17.409698,-0.358118,0.847619,0.233917,0.698558,0.000000,0.000000,-15.987721,-1.012279,-0.506139,False
2008-01-16,-17.000000,-17.702754,-0.139938,0.124328,0.323889,0.711673,0.000000,0.000000,-16.682802,-0.317198,-0.158599,False
2008-02-19,-19.000000,-17.971612,0.250075,-0.589694,0.401429,0.721976,0.000000,0.000000,-17.187825,-1.812175,-0.906087,False
2008-03-13,-20.000000,-18.153486,0.359920,-0.974557,0.450560,0.727994,0.000000,0.000000,-17.589569,-2.410431,-1.205216,False
2008-04-16,-16.000000,-18.422343,0.145610,-1.257162,0.517467,0.735470,0.000000,0.000000,-18.280958,2.280958,1.140479,False
2008-05-20,-21.000000,-18.691200,-0.245594,-1.123491,0.576668,0.741234,0.000000,0.000000,-18.742383,-2.257617,-1.128808,False
2008-06-24,-19.000000,-18.967965,-0.334031,-0.598777,0.628631,0.745366,1.570485,-0.938806,-17.895096,-1.104904,-0.552452,False
2008-07-16,-17.000000,-19.141931,-0.151240,-0.145910,0.656263,0.747024,1.570485,-1.442186,-17.907496,0.907496,0.453748,False
2008-08-21,-19.000000,-19.426603,0.258815,0.608807,0.692576,0.748165,1.570485,-2.144289,-17.692044,-1.307956,-0.653978,False
2008-09-19,-18.000000,-19.655923,0.350691,1.064102,0.713443,0.747666,1.570485,-2.616341,-17.825876,-0.174124,-0.087062,False
2008-10-08,-18.000000,-19.806167,0.229438,1.226826,0.722933,0.746653,1.570485,-2.886918,-18.196751,0.196751,0.098376,False
2008-11-05,-17.000000,-20.027578,-0.096087,1.229275,0.730776,0.744171,1.570485,-3.237144,-19.086104,2.086104,1.043052,False
2008-12-04,-17.000000,-20.256898,-0.343351,0.938720,0.731114,0.740362,1.570485,-3.546884,-20.166452,3.166452,1.583226,False
2009-01-14,-20.000000,-20.581390,-0.161970,0.166682,0.718070,0.732834,1.570485,-3.908221,-21.463510,1.463510,0.731755,False
2009-02-05,-23.000000,-20.755833,0.103164,-0.308530,0.704592,0.727758,1.570485,-4.071051,-22.029415,-0.970585,-0.485293,False
2009-03-04,-25.000000,-20.969922,0.338060,-0.825412,0.682020,0.720556,1.570485,-4.245497,-22.729710,-2.270290,-1.135145,False
2009-04-17,-25.000000,-21.318808,0.142321,-1.257820,0.631551,0.706545,1.570485,-4.479226,-24.004952,-0.995048,-0.497524,False
2009-05-06,-24.000000,-21.469463,-0.088232,-1.232538,0.604777,0.699636,1.570485,-4.563770,-24.479104,0.479104,0.239552,False
2009-06-10,-25.000000,-21.746986,-0.357441,-0.855663,0.548149,0.685575,1.570485,-4.697950,-24.853831,-0.146169,-0.073084,False
2009-07-15,-24.000000,-22.024509,-0.167480,-0.177464,0.482824,0.669815,1.570485,-4.808405,-24.454734,0.454734,0.227367,False
2009-08-12,-26.000000,-22.246528,0.166230,0.423068,0.424994,0.656009,1.570485,-4.882532,-23.888275,-2.111725,-1.055863,False
2009-09-15,-26.000000,-22.516122,0.358805,1.010890,0.349027,0.637847,1.570485,-4.958330,-23.547397,-2.452603,-1.226301,False
2009-10-14,-25.000000,-22.746069,0.170216,1.251112,0.280056,0.621176,1.570485,-5.012573,-23.865598,-1.134402,-0.567201,False
2009-11-11,-27.000000,-22.968088,-0.163476,1.193334,0.210558,0.604076,1.570485,-5.057268,-24.610380,-2.389620,-1.194810,False
