date,228.408,228.408_trend,228.408_0.5yr,228.408_1yr,228.408_3.69yr,228.408_5.82yr,228.408_16.16yr,228.408_jump,228.408_exp,228.408_model,228.408_noise,228.408_wtest,flagged
2007-07-18,-18.000000,-11.908768,-0.034822,0.252495,0.950257,-1.374960,1.729013,-0.143694,-5.870432,-16.400912,-1.599088,-0.799544,False
2007-08-23,-16.000000,-12.007788,-0.069177,0.131276,0.986017,-1.305208,1.660464,-0.143694,-5.936836,-16.684947,0.684947,0.342474,False
2007-09-13,-15.000000,-12.065549,-0.043254,0.034111,0.994096,-1.257635,1.619343,-0.143694,-5.969859,-16.832442,1.832442,0.916221,False
2007-10-18,-17.000000,-12.161819,0.036390,-0.131118,0.986380,-1.167666,1.549017,-0.143694,-6.017012,-17.049522,0.049522,0.024761,False
2007-11-13,-17.000000,-12.233333,0.069777,-0.226753,0.963624,-1.092680,1.495376,-0.143694,-6.046555,-17.214238,0.214238,0.107119,False
2007-12-10,-17.000000,-12.307598,0.049184,-0.278616,0.925013,-1.007980,1.438459,-0.143694,-6.073034,-17.398266,0.398266,0.199133,False
2008-01-16,-19.000000,-12.409256,-0.033676,-0.253674,0.848560,-0.881735,1.358627,-0.143694,-6.103401,-17.618250,-1.381750,-0.690875,False
2008-02-19,-18.000000,-12.502519,-0.070072,-0.142506,0.756219,-0.756619,1.283533,-0.143694,-6.126273,-17.701932,-0.298068,-0.149034,False
2008-03-13,-17.000000,-12.565609,-0.044573,-0.037478,0.682885,-0.667589,1.231779,-0.143694,-6.139474,-17.683753,0.683753,0.341877,False
2008-04-16,-16.000000,-12.658872,0.032610,0.123330,0.560438,-0.530477,1.153934,-0.143694,-6.156148,-17.618880,1.618880,0.809440,False
2008-05-20,-18.000000,-12.752135,0.070177,0.243300,0.423997,-0.388034,1.074584,-0.143694,-6.169958,-17.641763,-0.358237,-0.179118,False
2008-06-24,-16.000000,-12.848142,0.020186,0.282436,0.272522,-0.237344,0.991438,-0.143694,-6.181701,-17.844298,1.844298,0.922149,False
2008-07-16,-19.000000,-12.908488,-0.031535,0.255792,0.173356,-0.141227,0.938465,-0.143694,-6.187997,-18.045328,-0.954672,-0.477336,False
2008-08-21,-19.000000,-13.007238,-0.069801,0.138287,0.007654,0.017151,0.850691,-0.143694,-6.196778,-18.403729,-0.596271,-0.298135,False
2008-09-19,-17.000000,-13.086786,-0.030324,0.003577,-0.126205,0.144676,0.779073,-0.143694,-6.202683,-18.662365,1.662365,0.831183,False
2008-10-08,-18.000000,-13.138903,0.014467,-0.087293,-0.212812,0.227712,0.731745,-0.143694,-6.206067,-18.814844,0.814844,0.407422,False
2008-11-05,-18.000000,-13.215708,0.064769,-0.201887,-0.337222,0.348702,0.661462,-0.143694,-6.210447,-19.034027,1.034027,0.517013,False
2008-12-04,-19.000000,-13.295256,0.058364,-0.272103,-0.460027,0.471497,0.588053,-0.143694,-6.214321,-19.267488,0.267488,0.133744,False
2009-01-14,-21.000000,-13.407819,-0.029434,-0.257762,-0.619013,0.639156,0.483240,-0.143694,-6.218841,-19.554167,-1.445833,-0.722916,False
2009-02-05,-20.000000,-13.468331,-0.065319,-0.196281,-0.695524,0.725574,0.426501,-0.143694,-6.220878,-19.637953,-0.362047,-0.181024,False
2009-03-04,-20.000000,-13.542596,-0.060100,-0.084063,-0.779342,0.827397,0.356551,-0.143694,-6.223059,-19.648907,-0.351093,-0.175547,False
2009-04-17,-22.000000,-13.663620,0.033231,0.124598,-0.888958,0.981752,0.241951,-0.143694,-6.225983,-19.540723,-2.459277,-1.229638,False
2009-05-06,-22.000000,-13.715881,0.064130,0.199636,-0.924970,1.043416,0.192286,-0.143694,-6.227040,-19.512117,-2.487883,-1.243941,False
2009-06-10,-16.000000,-13.812150,0.050044,0.278178,-0.972128,1.148247,0.100607,-0.143694,-6.228719,-19.579616,3.579616,1.789808,False
2009-07-15,-20.000000,-13.908419,-0.028329,0.258759,-0.993428,1.240784,0.008787,-0.143694,-6.230100,-19.795641,-0.204359,-0.102180,False
2009-08-12,-19.000000,-13.985435,-0.069091,0.176126,-0.991445,1.305291,-0.064683,-0.143694,-6.231027,-20.003958,1.003958,0.501979,False
2009-09-15,-21.000000,-14.078953,-0.039330,0.024419,-0.966352,1.371554,-0.153814,-0.143694,-6.231975,-20.218146,-0.781854,-0.390927,False
2009-10-14,-19.000000,-14.158719,0.027773,-0.113550,-0.925737,1.417143,-0.229682,-0.143694,-6.232654,-20.359120,1.359120,0.679560,False
2009-11-11,-21.000000,-14.235735,0.068972,-0.220789,-0.870458,1.451276,-0.302727,-0.143694,-6.233213,-20.486368,-0.513632,-0.256816,False
2009-12-09,-18.000000,-14.312750,0.050889,-0.277719,-0.800349,1.475460,-0.375502,-0.143694,-6.233691,-20.617357,2.617357,1.308679,False
2010-01-19,-18.000000,-14.425523,-0.039952,-0.246760,-0.673477,1.492596,-0.481446,-0.143694,-6.234270,-20.752526,2.752526,1.376263,False
2010-02-10,-17.000000,-14.486035,-0.068849,-0.178026,-0.594940,1.492755,-0.537928,-0.143694,-6.234531,-20.751247,3.751247,1.875623,False
2010-03-16,-20.000000,-14.579554,-0.040329,-0.026845,-0.461565,1.480582,-0.624626,-0.143694,-6.234875,-20.630907,0.630907,0.315454,False
2010-04-14,-22.000000,-14.659320,0.026656,0.111314,-0.338509,1.458368,-0.697932,-0.143694,-6.235122,-20.478239,-1.521761,-0.760881,False
2010-05-12,-22.000000,-14.736335,0.068720,0.219256,-0.213801,1.426743,-0.768078,-0.143694,-6.235325,-20.382515,-1.617485,-0.808742,False
2010-06-09,-22.000000,-14.813351,0.051718,0.277239,-0.085450,1.385337,-0.837542,-0.143694,-6.235499,-20.401242,-1.598758,-0.799379,False
2010-07-14,-22.000000,-14.909620,-0.026094,0.260694,0.076776,1.320266,-0.923316,-0.143694,-6.235682,-20.580670,-1.419330,-0.709665,False
2010-08-17,-22.000000,-15.003139,-0.070378,0.156428,0.232451,1.243510,-1.005412,-0.143694,-6.235828,-20.826061,-1.173939,-0.586969,False
2010-09-14,-22.000000,-15.080154,-0.041317,0.029269,0.356441,1.170826,-1.072034,-0.143694,-6.235930,-21.016593,-0.983407,-0.491704,False
2010-10-12,-22.000000,-15.157170,0.023257,-0.104559,0.474358,1.090117,-1.137704,-0.143694,-6.236016,-21.191411,-0.808589,-0.404294,False
2010-11-16,-22.000000,-15.253439,0.070363,-0.235194,0.610166,0.978791,-1.218360,-0.143694,-6.236108,-21.427475,-0.572525,-0.286262,False
2010-12-08,-21.000000,-15.313951,0.052533,-0.276738,0.687435,0.903371,-1.268199,-0.143694,-6.236156,-21.595401,0.595401,0.297700,False
2011-01-13,-20.000000,-15.412971,-0.027215,-0.259736,0.797930,0.771860,-1.348238,-0.143694,-6.236225,-21.858289,1.858289,0.929145,False
2011-02-15,-21.000000,-15.503739,-0.070343,-0.158453,0.879558,0.643590,-1.419869,-0.143694,-6.236276,-22.009226,1.009226,0.504613,False
2011-03-21,-20.000000,-15.597258,-0.029851,-0.002525,0.941883,0.505039,-1.491835,-0.143694,-6.236320,-22.054562,2.054562,1.027281,False
2011-04-26,-21.000000,-15.696278,0.050570,0.162320,0.982076,0.352806,-1.565899,-0.143694,-6.236358,-22.094458,1.094458,0.547229,False
2011-05-19,-23.000000,-15.759541,0.070375,0.239180,0.993327,0.253343,-1.612019,-0.143694,-6.236379,-22.195408,-0.804592,-0.402296,False
2011-06-28,-23.000000,-15.869563,0.011986,0.280836,0.985678,0.077845,-1.689907,-0.143694,-6.236410,-22.583229,-0.416771,-0.208386,False
2011-07-26,-22.000000,-15.946578,-0.050147,0.232550,0.959897,-0.045797,-1.742612,-0.143694,-6.236427,-22.972809,0.972809,0.486404,False
2011-08-24,-24.000000,-16.026344,-0.068688,0.126941,0.915962,-0.173514,-1.795564,-0.143694,-6.236443,-23.401346,-0.598654,-0.299327,False
2011-09-20,-26.000000,-16.100609,-0.028749,0.000089,0.859988,-0.291296,-1.843325,-0.143694,-6.236455,-23.784051,-2.215949,-1.107974,False
2011-10-18,-27.000000,-16.177624,0.036390,-0.131118,0.787563,-0.411468,-1.891244,-0.143694,-6.236466,-24.167663,-2.832337,-1.416168,False
2011-11-18,-26.000000,-16.262892,0.070337,-0.240474,0.691784,-0.541193,-1.942333,-0.143694,-6.236477,-24.604941,-1.395059,-0.697529,False
2011-12-20,-25.000000,-16.350909,0.029301,-0.283023,0.577792,-0.670321,-1.992848,-0.143694,-6.236486,-25.070189,0.070189,0.035095,False
2012-01-12,-25.000000,-16.414089,-0.024897,-0.261689,0.487885,-0.759376,-2.027685,-0.143694,-6.236491,-25.380036,0.380036,0.190018,False
2012-02-21,-25.000000,-16.523811,-0.069447,-0.134028,0.319084,-0.905477,-2.085286,-0.143694,-6.236499,-25.779158,0.779158,0.389579,False
2012-03-01,-25.519089,-16.548498,-0.062661,-0.094069,0.279369,-0.936683,-2.097731,-0.143694,-6.236501,-25.840469,0.321380,0.160690,False
2012-04-01,-25.731924,-16.633532,-0.002347,0.054388,0.139265,-1.038987,-2.139123,-0.143694,-6.236506,-26.000535,0.268612,0.134306,False
2012-05-01,-26.038969,-16.715823,0.059107,0.184139,0.000897,-1.129732,-2.176971,-0.143694,-6.236510,-26.158588,0.119619,0.059809,False
2012-06-01,-26.457963,-16.800857,0.062101,0.267734,-0.142070,-1.214208,-2.213758,-0.143694,-6.236513,-26.421265,-0.036698,-0.018349,False
2012-07-01,-26.983678,-16.883149,0.003554,0.278208,-0.277646,-1.286305,-2.247073,-0.143694,-6.236516,-26.792621,-0.191058,-0.095529,False
2012-08-01,-27.587062,-16.968183,-0.059755,0.213346,-0.412039,-1.350225,-2.279100,-0.143694,-6.236519,-27.236168,-0.350894,-0.175447,False
2012-09-01,-28.220383,-17.053217,-0.061523,0.089473,-0.537876,-1.402862,-2.308656,-0.143694,-6.236521,-27.654877,-0.565506,-0.282753,False
2012-10-01,-28.819561,-17.135508,-0.002347,-0.054388,-0.649045,-1.442646,-2.334875,-0.143694,-6.236522,-27.999025,-0.820536,-0.410268,False
2012-11-01,-29.326537,-17.220542,0.060385,-0.187801,-0.750636,-1.471892,-2.359477,-0.143694,-6.236524,-28.310182,-1.016355,-0.508178,False
2012-12-01,-29.691149,-17.302833,0.062101,-0.267734,-0.834129,-1.488487,-2.380849,-0.143694,-6.236525,-28.592149,-1.099000,-0.549500,False
2013-01-01,-29.885661,-17.387867,0.001139,-0.277275,-0.903345,-1.493397,-2.400393,-0.143694,-6.236526,-28.841359,-1.044302,-0.522151,False
2013-02-01,-29.915993,-17.473134,-0.061099,-0.209845,-0.953916,-1.485791,-2.417376,-0.143694,-6.236527,-28.981384,-0.934609,-0.467304,False
2013-03-01,-29.821211,-17.550150,-0.063558,-0.097901,-0.982496,-1.468189,-2.430451,-0.143694,-6.236528,-28.972968,-0.848243,-0.424122,False
2013-04-01,-29.659558,-17.635417,-0.004166,0.050791,-0.994601,-1.436968,-2.442405,-0.143694,-6.236528,-28.842989,-0.816570,-0.408285,False
2013-05-01,-29.510395,-17.717934,0.058210,0.181650,-0.986543,-1.395257,-2.451438,-0.143694,-6.236529,-28.691534,-0.818861,-0.409431,False
2013-06-01,-29.445883,-17.803201,0.062756,0.266797,-0.957955,-1.340626,-2.458141,-0.143694,-6.236529,-28.610594,-0.835289,-0.417645,False
2013-07-01,-29.517609,-17.885717,0.004770,0.278648,-0.911237,-1.277028,-2.462077,-0.143694,-6.236530,-28.632865,-0.884744,-0.442372,False
2013-08-01,-29.735922,-17.970984,-0.059213,0.214679,-0.844256,-1.200761,-2.463502,-0.143694,-6.236530,-28.704261,-1.031661,-0.515830,False
2013-09-01,-30.075920,-18.056251,-0.061912,0.091012,-0.759648,-1.114405,-2.462241,-0.143694,-6.236530,-28.743670,-1.332251,-0.666125,False
2013-10-01,-30.471047,-18.138768,-0.002955,-0.053185,-0.662648,-1.021913,-2.458464,-0.143694,-6.236531,-28.718160,-1.752888,-0.876444,False
2013-11-01,-30.817953,-18.224035,0.060176,-0.187193,-0.548826,-0.917900,-2.451925,-0.143694,-6.236531,-28.649928,-2.168024,-1.084012,False
2013-12-01,-31.003279,-18.306552,0.062198,-0.267600,-0.427740,-0.809890,-2.443050,-0.143694,-6.236531,-28.572859,-2.430419,-1.215210,False
2014-01-01,-30.945739,-18.391819,0.001139,-0.277275,-0.293859,-0.691596,-2.431259,-0.143694,-6.236531,-28.464894,-2.480844,-1.240422,False
2014-02-01,-30.607661,-18.477086,-0.061099,-0.209845,-0.153843,-0.567491,-2.416817,-0.143694,-6.236531,-28.266407,-2.341254,-1.170627,False
2014-03-01,-30.010382,-18.554101,-0.063558,-0.097901,-0.024534,-0.451268,-2.401507,-0.143694,-6.236531,-27.973096,-2.037285,-1.018643,False
2014-04-23,,-18.699881,0.045252,0.150135,0.219573,-0.223473,-2.366692,-0.143694,-6.236531,-27.255311,,,False
2014-05-07,-24.000000,-18.738388,0.065091,0.203059,0.282420,-0.162152,-2.356231,-0.143694,-6.236531,-27.086427,3.086427,1.543213,False
2014-06-17,-24.000000,-18.851161,0.036782,0.282431,0.458580,0.018637,-2.322590,-0.143694,-6.236532,-26.757546,2.757546,1.378773,False
2014-07-15,-28.000000,-18.928176,-0.028329,0.258759,0.569640,0.142108,-2.297066,-0.143694,-6.236532,-26.663290,-1.336710,-0.668355,False
2014-08-13,-26.000000,-19.007942,-0.069514,0.172286,0.674413,0.268950,-2.268476,-0.143694,-6.236532,-26.610509,0.610509,0.305255,False
2014-09-01,-25.000000,-19.060203,-0.061912,0.091012,0.736485,0.351039,-2.248570,-0.143694,-6.236532,-26.572373,1.572373,0.786187,False
2014-10-15,-26.000000,-19.181227,0.029983,-0.117996,0.857293,0.536455,-2.198949,-0.143694,-6.236532,-26.454667,0.454667,0.227333,False
2014-11-21,-29.000000,-19.282998,0.069674,-0.247857,0.931186,0.685475,-2.153479,-0.143694,-6.236532,-26.378226,-2.621774,-1.310887,False
2014-12-04,-27.000000,-19.318755,0.058468,-0.272001,0.950667,0.735975,-2.136705,-0.143694,-6.236532,-26.362577,-0.637423,-0.318712,False
2015-01-12,-27.000000,-19.426026,-0.024965,-0.261633,0.987915,0.880657,-2.083939,-0.143694,-6.236532,-26.308216,-0.691784,-0.345892,False
2015-02-09,-26.000000,-19.503042,-0.068303,-0.181787,0.994575,0.977417,-2.043832,-0.143694,-6.236532,-26.205197,0.205197,0.102598,False
2015-03-19,-28.000000,-19.607563,-0.034166,-0.012266,0.976534,1.097900,-1.986500,-0.143694,-6.236532,-25.946286,-2.053714,-1.026857,False
2015-04-24,-28.000000,-19.706583,0.047081,0.154243,0.931187,1.199284,-1.929182,-0.143694,-6.236532,-25.684195,-2.315805,-1.157902,False
2015-05-15,-26.000000,-19.764344,0.069926,0.228202,0.892522,1.252219,-1.894430,-0.143694,-6.236532,-25.596132,-0.403868,-0.201934,False
2015-06-12,-26.000000,-19.841360,0.046519,0.279809,0.827729,1.315253,-1.846624,-0.143694,-6.236532,-25.598900,-0.401100,-0.200550,False
2015-07-10,-22.000000,-19.918375,-0.016872,0.267658,0.748834,1.369272,-1.797175,-0.143694,-6.236532,-25.726885,3.726885,1.863442,False
2015-08-19,-27.000000,-20.028397,-0.070310,0.148216,0.614374,1.430081,-1.723771,-0.143694,-6.236532,-26.010034,-0.989966,-0.494983,False
2015-09-22,-28.000000,-20.121916,-0.024260,-0.009653,0.483106,1.466074,-1.658912,-0.143694,-6.236532,-26.245788,-1.754212,-0.877106,False
2015-10-13,-26.000000,-20.179677,0.025530,-0.109071,0.395746,1.480921,-1.617760,-0.143694,-6.236532,-26.384538,0.384538,0.192269,False
2015-11-10,-27.000000,-20.256693,0.068447,-0.217708,0.273512,1.491826,-1.561635,-0.143694,-6.236532,-26.582477,-0.417523,-0.208762,False
2015-12-16,-29.000000,-20.355713,0.037810,-0.282263,0.109809,1.490818,-1.487439,-0.143694,-6.236532,-26.867205,-2.132795,-1.066398,False
2016-01-11,-28.000000,-20.427152,-0.022622,-0.263501,-0.010486,1.479596,-1.432545,-0.143694,-6.236532,-27.056937,-0.943063,-0.471532,False
2016-02-23,-26.000000,-20.545103,-0.068495,-0.125391,-0.207927,1.442021,-1.339533,-0.143694,-6.236532,-27.224654,1.224654,0.612327,False
2016-03-14,-25.000000,-20.599963,-0.042677,-0.032657,-0.297403,1.416600,-1.295307,-0.143694,-6.236532,-27.231634,2.231634,1.115817,False
2016-04-19,-25.000000,-20.698713,0.038852,0.136280,-0.451471,1.358492,-1.214241,-0.143694,-6.236532,-27.211027,2.211027,1.105514,False
2016-05-01,-26.331360,-20.731629,0.059107,0.184139,-0.500223,1.335684,-1.186818,-0.143694,-6.236532,-27.219967,0.888606,0.444303,False
2016-06-15,-26.000000,-20.855066,0.039738,0.281884,-0.667980,1.235511,-1.082302,-0.143694,-6.236532,-27.428441,1.428441,0.714221,False
2016-07-06,-26.000000,-20.912669,-0.008508,0.272726,-0.736685,1.181202,-1.032667,-0.143694,-6.236532,-27.616828,1.616828,0.808414,False
2016-08-15,-26.000000,-21.022391,-0.070188,0.162945,-0.847622,1.065412,-0.936723,-0.143694,-6.236532,-28.028793,2.028793,1.014397,False
2016-08-16,-26.560195,-21.025134,-0.070331,0.158949,-0.850034,1.062320,-0.934302,-0.143694,-6.236532,-28.038759,1.478564,0.739282,False
2016-09-23,-27.000000,-21.129369,-0.021341,-0.015850,-0.927629,0.938238,-0.841548,-0.143694,-6.236532,-28.377725,1.377725,0.688863,False
2016-10-12,-27.000000,-21.181487,0.023763,-0.105560,-0.955700,0.871678,-0.794647,-0.143694,-6.236532,-28.522179,1.522179,0.761090,False
2016-11-12,-26.000000,-21.266521,0.069470,-0.224211,-0.985402,0.757302,-0.717438,-0.143694,-6.236532,-28.747027,2.747027,1.373513,False
2016-12-06,-28.000000,-21.332354,0.055526,-0.274616,-0.994362,0.664356,-0.657125,-0.143694,-6.236532,-28.918802,0.918802,0.459401,False
2017-01-17,-30.000000,-21.447682,-0.035870,-0.251385,-0.980229,0.493799,-0.550461,-0.143694,-6.236532,-29.152054,-0.847946,-0.423973,False
2017-02-08,-29.000000,-21.508194,-0.067677,-0.185494,-0.957768,0.401103,-0.494042,-0.143694,-6.236532,-29.192298,0.192298,0.096149,False
2017-03-08,-28.000000,-21.585209,-0.054500,-0.065269,-0.914645,0.280723,-0.421848,-0.143694,-6.236532,-29.140975,1.140975,0.570487,False
2017-04-17,-26.000000,-21.695232,0.033231,0.124598,-0.826247,0.105622,-0.318078,-0.143694,-6.236532,-28.956332,2.956332,1.478166,False
2017-05-18,-29.000000,-21.780499,0.070388,0.236540,-0.737811,-0.031225,-0.237250,-0.143694,-6.236532,-28.860084,-0.139916,-0.069958,False
2017-06-14,-30.000000,-21.854764,0.042774,0.281108,-0.648163,-0.150241,-0.166637,-0.143694,-6.236532,-28.876149,-1.123851,-0.561925,False
2017-07-18,-27.000000,-21.948282,-0.034822,0.252495,-0.520856,-0.298657,-0.077529,-0.143694,-6.236532,-29.007877,2.007877,1.003939,False
2017-08-02,-28.000000,-21.989541,-0.060488,0.211472,-0.460332,-0.363264,-0.038177,-0.143694,-6.236532,-29.080555,1.080555,0.540277,False
2017-09-10,-29.000000,-22.096812,-0.048749,0.048568,-0.293194,-0.527581,0.064159,-0.143694,-6.236532,-29.233836,0.233836,0.116918,False
2017-10-06,-27.000000,-22.168326,0.009135,-0.076885,-0.176037,-0.633362,0.132332,-0.143694,-6.236532,-29.293369,2.293369,1.146685,False
2017-11-02,-29.000000,-22.242591,0.061398,-0.190819,-0.051659,-0.739240,0.203019,-0.143694,-6.236532,-29.340120,0.340120,0.170060,False
2017-12-21,-28.000000,-22.377368,0.027080,-0.283004,0.174778,-0.918905,0.330833,-0.143694,-6.236532,-29.426813,1.426813,0.713407,False
2018-01-11,-28.000000,-22.435130,-0.022684,-0.263452,0.269715,-0.990213,0.385355,-0.143694,-6.236532,-29.436635,1.436635,0.718318,False
2018-02-06,-29.000000,-22.506644,-0.066184,-0.192742,0.383575,-1.073178,0.452588,-0.143694,-6.236532,-29.382811,0.382811,0.191406,False
2018-03-13,-28.000000,-22.602914,-0.046063,-0.041353,0.527656,-1.174760,0.542537,-0.143694,-6.236532,-29.175124,1.175124,0.587562,False
2018-04-10,-30.000000,-22.679929,0.017459,0.093147,0.632986,-1.247018,0.613958,-0.143694,-6.236532,-28.949622,-1.050378,-0.525189,False
2018-05-08,-30.000000,-22.756945,0.065975,0.206423,0.727532,-1.310727,0.684834,-0.143694,-6.236532,-28.763134,-1.236866,-0.618433,False
2018-06-20,-29.000000,-22.875218,0.030398,0.283002,0.848096,-1.390940,0.792471,-0.143694,-6.236532,-28.692418,-0.307582,-0.153791,False
2018-07-16,-28.000000,-22.946733,-0.030530,0.256746,0.904748,-1.428608,0.856762,-0.143694,-6.236532,-28.767840,0.767840,0.383920,False
2018-08-06,-30.000000,-23.004494,-0.064858,0.198029,0.940834,-1.452876,0.908212,-0.143694,-6.236532,-28.855381,-1.144619,-0.572310,False
