date,156.59,156.59_trend,156.59_0.5yr,156.59_1yr,156.59_3.32yr,156.59_6.71yr,156.59_11.68yr,156.59_model,156.59_noise,156.59_wtest,flagged
2005-03-24,-4.000000,-1.123920,-0.078015,0.269608,-1.887340,-0.068524,0.782492,-2.105699,-1.894301,-0.631434,False
2005-04-22,-7.000000,-1.152081,-0.125898,0.013130,-1.872770,0.085840,0.693240,-2.358540,-4.641460,-1.547153,False
2005-05-30,-5.000000,-1.188981,-0.021384,-0.317604,-1.789883,0.287257,0.574399,-2.456197,-2.543803,-0.847934,False
2005-06-13,-3.000000,-1.202576,0.038819,-0.412438,-1.741630,0.360876,0.530142,-2.426807,-0.573193,-0.191064,False
2005-07-27,-5.000000,-1.245303,0.122315,-0.538361,-1.531727,0.588784,0.389665,-2.214627,-2.785373,-0.928458,False
2005-08-17,-4.000000,-1.265696,0.070523,-0.492621,-1.402731,0.695091,0.322006,-2.073427,-1.926573,-0.642191,False
2005-09-30,-2.000000,-1.308422,-0.100837,-0.207237,-1.080625,0.910931,0.179320,-1.606870,-0.393130,-0.131043,False
2005-10-28,-1.000000,-1.335612,-0.120165,0.047147,-0.845306,1.042414,0.088089,-1.123432,0.123432,0.041144,False
2005-11-28,-1.000000,-1.365715,-0.023526,0.313842,-0.564247,1.181687,-0.013084,-0.471044,-0.528956,-0.176319,False
2005-12-28,-3.000000,-1.394847,0.094632,0.489440,-0.278327,1.309362,-0.110971,0.109289,-3.109289,-1.036430,False
2006-01-11,-2.000000,-1.408442,0.122722,0.529321,-0.142170,1.366336,-0.156588,0.311178,-2.311178,-0.770393,False
2006-02-23,-1.000000,-1.450198,0.041387,0.460280,0.277596,1.530001,-0.296199,0.562868,-1.562868,-0.520956,False
2006-03-24,-3.000000,-1.478358,-0.078015,0.269608,0.554192,1.629991,-0.389718,0.507699,-3.507699,-1.169233,False
2006-04-28,-2.000000,-1.512346,-0.120824,-0.042521,0.870804,1.738612,-0.501622,0.432103,-2.432103,-0.810701,False
2006-05-24,-2.000000,-1.537593,-0.046489,-0.270981,1.088033,1.810278,-0.583904,0.459344,-2.459344,-0.819781,False
2006-06-22,-4.000000,-1.565754,0.073662,-0.461105,1.306867,1.880701,-0.674662,0.559710,-4.559710,-1.519903,False
2006-07-21,-2.000000,-1.593915,0.126284,-0.538682,1.496209,1.940720,-0.764188,0.666427,-2.666427,-0.888809,False
2006-08-31,-2.000000,-1.633729,0.013842,-0.426031,1.705431,2.007187,-0.888340,0.778359,-2.778359,-0.926120,False
2006-09-20,-5.000000,-1.653150,-0.069173,-0.289450,1.780082,2.031595,-0.947753,0.852151,-5.852151,-1.950717,False
2006-10-26,-5.000000,-1.688108,-0.122587,0.028628,1.865851,2.062020,-1.052587,1.093217,-6.093217,-2.031072,False
2006-11-22,-1.000000,-1.714327,-0.048506,0.266958,1.887717,2.073313,-1.129284,1.335870,-2.335870,-0.778623,False
2006-12-21,0.000000,-1.742488,0.071883,0.458681,1.870065,2.074366,-1.209668,1.522839,-1.522839,-0.507613,False
2007-01-25,-2.000000,-1.776475,0.122849,0.538607,1.792665,2.060358,-1.303727,1.434277,-3.434277,-1.144759,False
2007-02-15,-3.000000,-1.796867,0.072319,0.494491,1.717720,2.043972,-1.358513,1.173121,-4.173121,-1.391040,False
2007-03-29,-1.000000,-1.837652,-0.093906,0.228463,1.507923,1.993472,-1.464131,0.334168,-1.334168,-0.444723,False
2007-04-26,-2.000000,-1.864842,-0.123102,-0.023992,1.327730,1.946912,-1.531451,-0.268745,-1.731255,-0.577085,False
2007-05-24,0.000000,-1.892032,-0.046489,-0.270981,1.119601,1.890311,-1.596164,-0.795753,0.795753,0.265251,False
2007-06-22,-1.000000,-1.920192,0.073662,-0.461105,0.879266,1.821414,-1.660321,-1.267276,0.267276,0.089092,False
2007-07-18,-4.000000,-1.945440,0.126257,-0.536688,0.646754,1.751065,-1.715266,-1.673319,-2.326681,-0.775560,False
2007-08-23,-5.000000,-1.980398,0.047499,-0.467380,0.306372,1.640874,-1.787171,-2.240204,-2.759796,-0.919932,False
2007-09-13,-3.000000,-2.000791,-0.041913,-0.342044,0.102121,1.570072,-1.826804,-2.539358,-0.460642,-0.153547,False
2007-10-18,-1.000000,-2.034778,-0.126390,-0.045566,-0.239781,1.442051,-1.888954,-2.893419,1.893419,0.631140,False
2007-11-13,-4.000000,-2.060026,-0.081800,0.191461,-0.489285,1.339368,-1.931878,-3.032160,-0.967840,-0.322613,False
2007-12-10,-4.000000,-2.086244,0.028331,0.397110,-0.738928,1.226437,-1.973450,-3.146744,-0.853256,-0.284419,False
2008-01-16,-3.000000,-2.122134,0.126109,0.536176,-1.056282,1.062427,-2.025279,-3.478983,0.478983,0.159661,False
2008-02-19,-5.000000,-2.155060,0.057916,0.479091,-1.313675,0.903529,-2.067546,-4.095746,-0.904254,-0.301418,False
2008-03-13,-4.000000,-2.177333,-0.039040,0.347019,-1.465266,0.792089,-2.093218,-4.635749,0.635749,0.211916,False
2008-04-16,,-2.210259,-0.125933,0.062095,-1.650886,0.622444,-2.126778,-5.429318,,,False
2008-05-20,-9.000000,-2.243185,-0.059836,-0.243390,-1.785611,0.448092,-2.155028,-6.038959,-2.961041,-0.987014,False
2008-06-24,-6.000000,-2.277080,0.082296,-0.472804,-1.866768,0.265086,-2.178488,-6.447757,0.447757,0.149252,False
2008-07-16,-8.000000,-2.298385,0.125720,-0.535110,-1.886657,0.148873,-2.190287,-6.635845,-1.364155,-0.454718,False
2008-08-21,-6.000000,-2.333247,0.054023,-0.474772,-1.866608,-0.042142,-2.204651,-6.867397,0.867397,0.289132,False
2008-09-19,-5.000000,-2.361331,-0.066544,-0.295035,-1.803447,-0.195831,-2.211736,-6.933924,1.933924,0.644641,False
2008-10-08,-6.000000,-2.379731,-0.118146,-0.134846,-1.739993,-0.295993,-2.214200,-6.882908,0.882908,0.294303,False
2008-11-05,-8.000000,-2.406847,-0.104558,0.121853,-1.616110,-0.442257,-2.214683,-6.662601,-1.337399,-0.445800,False
2008-12-04,-6.000000,-2.434931,0.002788,0.357912,-1.452191,-0.591344,-2.211230,-6.328995,0.328995,0.109665,False
2009-01-14,-6.000000,-2.474670,0.125206,0.533932,-1.165571,-0.796555,-2.199483,-5.977141,-0.022859,-0.007620,False
2009-02-05,-5.000000,-2.496033,0.103082,0.524028,-0.988958,-0.903389,-2.189859,-5.951129,0.951129,0.317043,False
2009-03-04,-5.000000,-2.522252,0.002986,0.411414,-0.754889,-1.030537,-2.174902,-6.068180,1.068180,0.356060,False
2009-04-17,-4.000000,-2.564979,-0.126039,0.059424,-0.343976,-1.226886,-2.143162,-6.345619,2.345619,0.781873,False
2009-05-06,-2.000000,-2.583429,-0.106136,-0.115916,-0.159733,-1.306986,-2.126662,-6.398862,4.398862,1.466287,False
2009-06-10,-4.000000,-2.617416,0.026206,-0.393956,0.182393,-1.446275,-2.091913,-6.340961,2.340961,0.780320,False
2009-07-15,-4.000000,-2.651404,0.124884,-0.533262,0.518528,-1.573912,-2.051598,-6.166763,2.166763,0.722254,False
2009-08-12,-7.000000,-2.678593,0.087457,-0.509654,0.775689,-1.666937,-2.015411,-6.007448,-0.992552,-0.330851,False
2009-09-15,-4.000000,-2.711609,-0.050021,-0.327491,1.065520,-1.768294,-1.966862,-5.758758,1.758758,0.586253,False
2009-10-14,-5.000000,-2.739770,-0.124709,-0.082427,1.286950,-1.844149,-1.921546,-5.425652,0.425652,0.141884,False
2009-11-11,-4.000000,-2.766960,-0.088240,0.173996,1.473236,-1.907711,-1.874462,-4.990141,0.990141,0.330047,False
2009-12-09,-5.000000,-2.794150,0.024072,0.390772,1.628525,-1.961433,-1.824186,-4.536399,-0.463601,-0.154534,False
2010-01-19,-5.000000,-2.833963,0.126373,0.538450,1.793352,-2.021781,-1.744988,-4.142557,-0.857443,-0.285814,False
2010-02-10,-5.000000,-2.855327,0.089016,0.511152,1.848839,-2.044982,-1.699846,-4.151149,-0.848851,-0.282950,False
2010-03-16,-4.000000,-2.888343,-0.048015,0.331166,1.887164,-2.068010,-1.626585,-4.412622,0.412622,0.137541,False
2010-04-14,-2.000000,-2.916504,-0.124332,0.087011,1.873623,-2.075228,-1.560863,-4.716293,2.716293,0.905431,False
2010-05-12,-3.000000,-2.943694,-0.089786,-0.169596,1.820417,-2.071304,-1.494701,-4.948663,1.948663,0.649554,False
2010-06-09,-3.000000,-2.970883,0.021932,-0.387559,1.728910,-2.056696,-1.425993,-5.090290,2.090290,0.696763,False
2010-07-14,-5.000000,-3.004871,0.124129,-0.531804,1.563669,-2.023533,-1.336709,-5.209119,0.209119,0.069706,False
2010-08-17,-5.000000,-3.037887,0.070523,-0.492621,1.353914,-1.975703,-1.246568,-5.328342,0.328342,0.109447,False
2010-09-14,-5.000000,-3.065077,-0.045994,-0.334817,1.149332,-1.925014,-1.169975,-5.391545,0.391545,0.130515,False
2010-10-12,-6.000000,-3.092266,-0.122979,-0.100722,0.920567,-1.864397,-1.091389,-5.351186,-0.648814,-0.216271,False
2010-11-16,-6.000000,-3.126254,-0.071424,0.217228,0.607979,-1.775143,-0.990559,-5.138173,-0.861827,-0.287276,False
2010-12-08,-6.000000,-3.147617,0.019786,0.384317,0.400592,-1.711671,-0.925815,-4.980407,-1.019593,-0.339864,False
2011-01-13,-6.000000,-3.182575,0.124525,0.532553,0.051264,-1.596148,-0.817801,-4.888182,-1.111818,-0.370606,False
2011-02-15,-6.000000,-3.214620,0.072319,0.494491,-0.270817,-1.478274,-0.716759,-5.113660,-0.886340,-0.295447,False
2011-03-21,-7.000000,-3.247637,-0.067341,0.293355,-0.594287,-1.345762,-0.610885,-5.572557,-1.427443,-0.475814,False
2011-04-26,-7.000000,-3.282595,-0.123102,-0.023992,-0.916501,-1.194326,-0.497117,-6.037633,-0.962367,-0.320789,False
2011-05-19,-7.000000,-3.304929,-0.065943,-0.229899,-1.106354,-1.092160,-0.423680,-6.222965,-0.777035,-0.259012,False
2011-06-28,-7.000000,-3.343772,0.093174,-0.487474,-1.397639,-0.905643,-0.294852,-6.336205,-0.663795,-0.221265,False
2011-07-26,-7.000000,-3.370962,0.123345,-0.538814,-1.566540,-0.769290,-0.204036,-6.326297,-0.673703,-0.224568,False
2011-08-24,-3.000000,-3.399123,0.043438,-0.462681,-1.706689,-0.623893,-0.109613,-6.258561,3.258561,1.086187,False
2011-09-20,-6.000000,-3.425341,-0.069173,-0.289450,-1.802602,-0.485404,-0.021518,-6.093488,0.093488,0.031163,False
2011-10-18,-7.000000,-3.452531,-0.126390,-0.045566,-1.864795,-0.339336,0.069874,-5.758744,-1.241256,-0.413752,False
2011-11-18,-4.000000,-3.482634,-0.064076,0.234089,-1.887857,-0.175607,0.170913,-5.205174,1.205174,0.401725,False
2011-12-20,-2.000000,-3.513708,0.068259,0.453732,-1.860618,-0.005445,0.274834,-4.582945,2.582945,0.860982,False
2012-01-12,-4.000000,-3.536013,0.123669,0.530967,-1.809458,0.116789,0.349066,-4.224980,0.224980,0.074993,False
2012-02-21,-7.000000,-3.574750,0.050067,0.470312,-1.660315,0.327856,0.476982,-3.909848,-3.090152,-1.030051,False
2012-03-01,-3.336894,-3.583466,0.012387,0.424112,-1.616715,0.374951,0.505552,-3.883180,0.546286,0.182095,False
2012-04-01,-2.758894,-3.613486,-0.104029,0.196465,-1.440396,0.535491,0.603250,-3.822704,1.063810,0.354603,False
2012-05-01,-2.301772,-3.642539,-0.115166,-0.076370,-1.234546,0.687658,0.696606,-3.684357,1.382586,0.460862,False
2012-06-01,-1.945499,-3.672559,-0.010225,-0.336674,-0.990753,0.840633,0.791649,-3.377928,1.432429,0.477476,False
2012-07-01,-1.608999,-3.701612,0.102780,-0.500482,-0.730567,0.983651,0.882064,-2.964166,1.355167,0.451722,False
2012-08-01,-1.191198,-3.731632,0.114254,-0.533139,-0.443354,1.125341,0.973690,-2.494841,1.303642,0.434547,False
2012-09-01,-0.614140,-3.761653,0.008060,-0.418332,-0.144773,1.259957,1.063294,-1.993448,1.379308,0.459769,False
2012-10-01,0.164589,-3.790705,-0.104029,-0.196465,0.147790,1.382696,1.147908,-1.412806,1.577394,0.525798,False
2012-11-01,1.135684,-3.820726,-0.113307,0.085522,0.446295,1.500965,1.232997,-0.668254,1.803938,0.601313,False
2012-12-01,2.248360,-3.849778,-0.010225,0.336674,0.724352,1.606441,1.312906,0.120369,2.127991,0.709330,False
2013-01-01,3.415995,-3.879799,0.105247,0.503855,0.993327,1.705489,1.392795,0.820915,2.595080,0.865027,False
2013-02-01,4.523395,-3.909902,0.112157,0.531539,1.237461,1.794042,1.470000,1.235297,3.288098,1.096033,False
2013-03-01,5.451976,-3.937092,0.016003,0.428861,1.430706,1.864291,1.537102,1.339870,4.112105,1.370702,False
2013-04-01,6.096509,-3.967195,-0.102135,0.202944,1.609394,1.930837,1.608335,1.282180,4.814330,1.604777,False
2013-05-01,6.406856,-3.996327,-0.116338,-0.070214,1.742853,1.983618,1.674075,1.217667,5.189188,1.729729,False
2013-06-01,6.404873,-4.026430,-0.012759,-0.332417,1.836519,2.025818,1.738568,1.229300,5.175573,1.725191,False
2013-07-01,6.187914,-4.055562,0.101490,-0.498726,1.882100,2.054466,1.797527,1.281296,4.906619,1.635540,False
2013-08-01,5.886220,-4.085665,0.115021,-0.533708,1.881452,2.071289,1.854759,1.303149,4.583071,1.527690,False
2013-09-01,5.620685,-4.115768,0.009507,-0.420278,1.832300,2.075018,1.908120,1.288900,4.331785,1.443928,False
2013-10-01,5.465153,-4.144900,-0.103403,-0.198637,1.739735,2.066137,1.955969,1.314902,4.150251,1.383417,False
2013-11-01,5.435973,-4.175003,-0.113627,0.083995,1.599987,2.044110,2.001395,1.440858,3.995115,1.331705,False
2013-12-01,5.484911,-4.204134,-0.010592,0.336059,1.425428,2.010489,2.041380,1.598629,3.886281,1.295427,False
2014-01-01,5.516059,-4.234237,0.105247,0.503855,1.208947,1.963245,2.078505,1.625561,3.890498,1.296833,False
2014-02-01,5.406316,-4.264340,0.112157,0.531539,0.961299,1.903590,2.111292,1.355537,4.050779,1.350260,False
2014-03-01,5.024178,-4.291530,0.016003,0.428861,0.716125,1.839352,2.137121,0.845932,4.178246,1.392749,False
2014-04-23,,-4.342997,-0.125421,0.003848,0.215250,1.692096,2.176017,-0.381207,,,False
2014-05-07,,-4.356591,-0.103708,-0.124964,0.078656,1.647858,2.184083,-0.674667,,,False
2014-06-17,-2.000000,-4.396405,0.054971,-0.435363,-0.321087,1.506299,2.202347,-1.389238,-0.610762,-0.203587,False
2014-07-15,-3.000000,-4.423595,0.124884,-0.533262,-0.586849,1.399955,2.210203,-1.808666,-1.191334,-0.397111,False
2014-08-13,-3.000000,-4.451756,0.084262,-0.506546,-0.849019,1.282207,2.214372,-2.226479,-0.773521,-0.257840,False
2014-09-01,-4.000000,-4.470206,0.009507,-0.420278,-1.010749,1.201174,2.214910,-2.475641,-1.524359,-0.508120,False
2014-10-15,-4.000000,-4.512933,-0.125353,-0.073242,-1.345183,1.002899,2.209491,-2.844320,-1.155680,-0.385227,False
2014-11-21,-5.000000,-4.548862,-0.052497,0.258853,-1.573065,0.826179,2.197743,-2.891649,-2.108351,-0.702784,False
2014-12-04,-5.000000,-4.561486,0.002455,0.357381,-1.639798,0.762238,2.192062,-2.887148,-2.112852,-0.704284,False
2015-01-12,-5.000000,-4.599357,0.123697,0.531016,-1.794268,0.565619,2.170200,-3.003094,-1.996906,-0.665635,False
2015-02-09,-5.000000,-4.626547,0.092054,0.514033,-1.860326,0.420851,2.150079,-3.309856,-1.690144,-0.563381,False
2015-03-19,-4.000000,-4.663448,-0.059818,0.308757,-1.887236,0.221052,2.116924,-3.963770,-0.036230,-0.012077,False
2015-04-24,-5.000000,-4.698406,-0.124796,-0.005434,-1.845350,0.029802,2.079388,-4.564797,-0.435203,-0.145068,False
2015-05-15,-7.000000,-4.718798,-0.080129,-0.195793,-1.791124,-0.081983,2.054782,-4.813045,-2.186955,-0.728985,False
2015-06-12,-5.000000,-4.745988,0.034654,-0.406397,-1.685969,-0.230603,2.018917,-5.015387,0.015387,0.005129,False
2015-07-10,-1.000000,-4.773178,0.119651,-0.524400,-1.545341,-0.378034,1.979614,-5.121688,4.121688,1.373896,False
2015-08-19,-3.000000,-4.812020,0.063136,-0.484779,-1.288922,-0.585081,1.917638,-5.190029,2.190029,0.730010,False
2015-09-22,-5.000000,-4.845037,-0.076291,-0.273617,-1.027028,-0.756315,1.859710,-5.118578,0.118578,0.039526,False
2015-10-13,-4.000000,-4.865429,-0.123917,-0.091588,-0.848805,-0.859286,1.821590,-4.967436,0.967436,0.322479,False
2015-11-10,-4.000000,-4.892619,-0.091305,0.165184,-0.595918,-0.992650,1.768054,-4.639254,0.639254,0.213085,False
2015-12-16,-6.000000,-4.927577,0.053002,0.432608,-0.253130,-1.156503,1.694813,-4.156787,-1.843213,-0.614404,False
2016-01-11,-5.000000,-4.952798,0.122693,0.529273,0.000342,-1.268672,1.638997,-3.930166,-1.069834,-0.356611,False
2016-02-23,-4.000000,-4.994440,0.041983,0.460979,0.416644,-1.441323,1.541628,-3.974529,-0.025471,-0.008490,False
2016-03-14,-3.000000,-5.013808,-0.043145,0.339882,0.604503,-1.515807,1.494218,-4.134157,1.134157,0.378052,False
2016-04-19,-3.000000,-5.048671,-0.126428,0.034438,0.925065,-1.639755,1.405654,-4.449697,1.449697,0.483232,False
2016-05-01,-3.259318,-5.060292,-0.115166,-0.076370,1.025335,-1.678030,1.375246,-4.529278,1.269961,0.423320,False
2016-06-15,-4.000000,-5.103870,0.049206,-0.427265,1.363231,-1.807201,1.257484,-4.668415,0.668415,0.222805,False
2016-07-06,-4.000000,-5.124207,0.113849,-0.515851,1.496740,-1.859385,1.200614,-4.688239,0.688239,0.229413,False
2016-08-15,-5.000000,-5.162943,0.076265,-0.498547,1.701124,-1.943824,1.089173,-4.738751,-0.261249,-0.087083,False
2016-08-16,-4.425119,-5.163912,0.072758,-0.494945,1.705335,-1.945677,1.086337,-4.740104,0.314985,0.104995,False
2016-09-23,-4.000000,-5.200711,-0.080636,-0.263368,1.830632,-2.006574,0.976891,-4.743766,0.743766,0.247922,False
2016-10-12,-5.000000,-5.219111,-0.123199,-0.098703,1.867058,-2.029945,0.921004,-4.682896,-0.317104,-0.105701,False
2016-11-12,-4.000000,-5.249132,-0.084630,0.183948,1.887746,-2.057760,0.828298,-4.491530,0.491530,0.163843,False
2016-12-06,-4.000000,-5.272374,0.011454,0.371547,1.870503,-2.070415,0.755334,-4.333950,0.333950,0.111317,False
2017-01-17,-3.000000,-5.313089,0.126355,0.537120,1.771361,-2.073764,0.625305,-4.326711,1.326711,0.442237,False
2017-02-08,-4.000000,-5.334453,0.094983,0.516762,1.685529,-2.065923,0.556092,-4.547009,0.547009,0.182336,False
2017-03-08,-5.000000,-5.361642,-0.014395,0.386454,1.544779,-2.046435,0.467168,-5.024071,0.024071,0.008024,False
2017-04-17,-6.000000,-5.400485,-0.126039,0.059424,1.288207,-2.000321,0.338791,-5.840424,-0.159576,-0.053192,False
2017-05-18,-6.000000,-5.430588,-0.069618,-0.221469,1.050730,-1.950074,0.238466,-6.382552,0.382552,0.127517,False
2017-06-14,-5.000000,-5.456807,0.042938,-0.418357,0.821592,-1.896253,0.150673,-6.756214,1.756214,0.585405,False
2017-07-18,-4.000000,-5.489823,0.126257,-0.536688,0.510764,-1.815578,0.039797,-7.165271,3.165271,1.055090,False
2017-08-02,-4.000000,-5.504389,0.113146,-0.532301,0.368008,-1.775557,-0.009167,-7.340261,3.340261,1.113420,False
2017-09-10,-5.000000,-5.542260,-0.029390,-0.363107,-0.011377,-1.659358,-0.136393,-7.741887,2.741887,0.913962,False
2017-10-06,-5.000000,-5.567508,-0.114339,-0.154804,-0.265003,-1.572593,-0.220986,-7.895234,2.895234,0.965078,False
2017-11-02,-5.000000,-5.593727,-0.111651,0.093151,-0.523233,-1.475094,-0.308488,-7.919041,2.919041,0.973014,False
2017-12-21,-4.000000,-5.641309,0.071883,0.458681,-0.962347,-1.280427,-0.465944,-7.819464,3.819464,1.273155,False
2018-01-11,-3.000000,-5.661701,0.122722,0.529321,-1.133148,-1.190622,-0.532729,-7.866157,4.866157,1.622052,False
2018-02-06,-4.000000,-5.686949,0.100500,0.521760,-1.325811,-1.074677,-0.614701,-8.079878,4.079878,1.359959,False
2018-03-13,-5.000000,-5.720936,-0.035699,0.352693,-1.546602,-0.911148,-0.723602,-8.585294,3.585294,1.195098,False
2018-04-10,-5.000000,-5.748126,-0.119998,0.123420,-1.686957,-0.774973,-0.809350,-9.015983,4.015983,1.338661,False
2018-05-08,-7.000000,-5.775316,-0.101157,-0.133975,-1.791817,-0.634801,-0.893720,-9.330786,2.330786,0.776929,False
2018-06-20,-7.000000,-5.817071,0.066417,-0.451207,-1.878923,-0.413419,-1.020276,-9.514479,2.514479,0.838160,False
2018-07-16,-6.000000,-5.842319,0.125490,-0.534563,-1.886554,-0.276946,-1.094843,-9.509735,3.509735,1.169912,False
2018-08-06,-7.000000,-5.862711,0.104327,-0.525103,-1.867712,-0.165791,-1.153901,-9.470892,2.470892,0.823631,False
2018-09-04,-6.000000,-5.890872,-0.003543,-0.402277,-1.805416,-0.011568,-1.233630,-9.347305,3.347305,1.115768,False
2018-10-02,-6.000000,-5.918062,-0.105846,-0.189978,-1.706586,0.137408,-1.308472,-9.091537,3.091537,1.030512,False
2018-11-16,-4.000000,-5.961760,-0.071424,0.217228,-1.473698,0.375024,-1.424035,-8.338665,4.338665,1.446222,False
2018-12-07,-4.000000,-5.982152,0.015475,0.377749,-1.336746,0.484393,-1.475852,-7.917133,3.917133,1.305711,False
2019-01-09,-5.000000,-6.014197,0.120337,0.525462,-1.090235,0.653298,-1.554403,-7.359738,2.359738,0.786579,False
2019-02-11,-5.000000,-6.046242,0.085873,0.508119,-0.811884,0.817524,-1.629278,-7.075889,2.075889,0.691963,False
2019-03-05,-5.000000,-6.067606,-0.001366,0.405353,-0.612610,0.923825,-1.677064,-7.029469,2.029469,0.676490,False
2019-04-10,-7.000000,-6.102564,-0.119998,0.123420,-0.270580,1.091276,-1.751435,-7.029881,0.029881,0.009960,False
2019-05-06,-7.000000,-6.127812,-0.106136,-0.115916,-0.017010,1.206507,-1.802094,-6.962461,-0.037539,-0.012513,False
2019-06-11,-7.000000,-6.162770,0.030448,-0.400236,0.333619,1.357095,-1.867853,-6.709697,-0.290303,-0.096768,False
2019-07-03,-7.000000,-6.184133,0.106438,-0.505490,0.542952,1.443504,-1.905462,-6.502191,-0.497809,-0.165936,False
2019-08-06,-6.000000,-6.217150,0.104327,-0.525103,0.851641,1.567910,-1.959633,-6.178008,0.178008,0.059336,False
2019-09-03,-7.000000,-6.244339,0.000810,-0.408399,1.086432,1.661449,-2.000556,-5.904602,-1.095398,-0.365133,False
2019-10-07,-6.000000,-6.277356,-0.116129,-0.145890,1.340366,1.763470,-2.045662,-5.481200,-0.518800,-0.172933,False
2019-11-06,-5.000000,-6.306487,-0.102448,0.129474,1.530149,1.842375,-2.081200,-4.988136,-0.011864,-0.003955,False
2019-12-11,-4.000000,-6.340475,0.032556,0.403331,1.704591,1.920616,-2.117515,-4.396895,0.396895,0.132298,False
2020-01-14,-5.000000,-6.373456,0.125184,0.533886,1.820389,1.981753,-2.147371,-4.059615,-0.940385,-0.313462,False
2020-02-06,-6.000000,-6.395730,0.100760,0.521990,1.866885,2.014558,-2.164494,-4.056031,-1.943969,-0.647990,False
2020-03-04,-5.000000,-6.421877,-0.000617,0.406405,1.887786,2.044163,-2.181438,-4.265578,-0.734422,-0.244807,False
2020-04-21,-5.000000,-6.468361,-0.126013,0.015944,1.834409,2.072657,-2.203065,-4.874429,-0.125571,-0.041857,False
2020-05-05,-6.000000,-6.481918,-0.106937,-0.112818,1.797339,2.075094,-2.207312,-5.036552,-0.963448,-0.321149,False
2020-06-11,-8.000000,-6.517750,0.032797,-0.403685,1.654707,2.068723,-2.214033,-5.379240,-2.620760,-0.873587,False
2020-07-07,-9.000000,-6.542928,0.115670,-0.518472,1.517956,2.053154,-2.214840,-5.589460,-3.410540,-1.136847,False
2020-08-04,-6.000000,-6.570044,0.108079,-0.528265,1.340130,2.026234,-2.212092,-5.835958,-0.164042,-0.054681,False
2020-09-09,-6.000000,-6.604907,-0.026467,-0.367807,1.070880,1.976376,-2.203057,-6.154982,0.154982,0.051661,False
2020-10-14,-8.000000,-6.638801,-0.124860,-0.080447,0.773544,1.911836,-2.188360,-6.347088,-1.652912,-0.550971,False
2020-11-09,-6.000000,-6.663980,-0.093840,0.157609,0.535736,1.853941,-2.173691,-6.384225,0.384225,0.128075,False
2020-12-11,-5.000000,-6.694969,0.032797,0.403685,0.230245,1.771458,-2.151283,-6.408067,1.408067,0.469356,False
2021-01-13,-5.000000,-6.726958,0.124525,0.532553,-0.091608,1.673873,-2.123162,-6.610777,1.610777,0.536926,False
2021-02-18,-8.000000,-6.761916,0.061241,0.482728,-0.439951,1.553594,-2.086711,-7.191016,-0.808984,-0.269661,False
2021-03-10,-7.000000,-6.781338,-0.023003,0.373280,-0.627629,1.480980,-2.063915,-7.641626,0.641626,0.213875,False
2021-04-07,-5.000000,-6.808527,-0.115251,0.150353,-0.878611,1.372817,-2.028994,-8.308214,3.308214,1.102738,False
2021-05-04,-10.000000,-6.834746,-0.110613,-0.097719,-1.103179,1.261805,-1.992047,-8.876500,-1.123500,-0.374500,False
2021-06-03,-10.000000,-6.863878,-0.004074,-0.346836,-1.327204,1.131384,-1.947299,-9.357907,-0.642093,-0.214031,False
