date,288.7,288.7_trend,288.7_0.5yr,288.7_1yr,288.7_3.06yr,288.7_8.38yr,288.7_16.16yr,288.7_model,288.7_noise,288.7_wtest,flagged
2005-10-28,-6.000000,-6.217679,-0.044108,-0.189126,-0.502348,-0.354722,1.106186,-6.201797,0.201797,0.100899,False
2005-11-28,-7.000000,-6.266719,-0.018153,0.027501,-0.533407,-0.385204,1.097942,-6.078041,-0.921959,-0.460980,False
2005-12-28,-5.000000,-6.314178,0.025357,0.230487,-0.548064,-0.413217,1.088823,-5.930792,0.930792,0.465396,False
2006-01-11,-5.000000,-6.336325,0.039280,0.307413,-0.549583,-0.425759,1.084187,-5.880788,0.880788,0.440394,False
2006-02-23,-6.000000,-6.404349,0.023843,0.419243,-0.533020,-0.462036,1.068443,-5.887875,-0.112125,-0.056063,False
2006-03-24,-5.000000,-6.450225,-0.018424,0.369588,-0.504190,-0.484484,1.056558,-6.031178,1.031178,0.515589,False
2006-04-28,-7.000000,-6.505593,-0.044163,0.192340,-0.451661,-0.509281,1.040872,-6.277487,-0.722513,-0.361257,False
2006-05-24,-5.000000,-6.546724,-0.025425,0.012172,-0.401202,-0.526004,1.028281,-6.458902,1.458902,0.729451,False
2006-06-22,-8.000000,-6.592600,0.016676,-0.189941,-0.334869,-0.542885,1.013308,-6.630311,-1.369689,-0.684845,False
2006-07-21,-7.000000,-6.638476,0.043489,-0.345692,-0.259643,-0.557841,0.997368,-6.760795,-0.239205,-0.119603,False
2006-08-31,-7.000000,-6.703336,0.014976,-0.416973,-0.142032,-0.575596,0.973213,-6.849750,-0.150250,-0.075125,False
2006-09-20,-5.000000,-6.734975,-0.014897,-0.377761,-0.081526,-0.582784,0.960753,-6.831190,1.831190,0.915595,False
2006-10-26,-6.000000,-6.791925,-0.044249,-0.201894,0.029461,-0.593235,0.937230,-6.664613,0.664613,0.332306,False
2006-11-22,-6.000000,-6.834638,-0.026045,-0.015778,0.112158,-0.598948,0.918681,-6.444569,0.444569,0.222285,False
2006-12-21,-6.000000,-6.880514,0.015968,0.186717,0.198054,-0.603032,0.897913,-6.184895,0.184895,0.092447,False
2007-01-25,-6.000000,-6.935882,0.044252,0.366570,0.294517,-0.605112,0.871709,-5.963946,-0.036054,-0.018027,False
2007-02-15,-7.000000,-6.969103,0.033083,0.414841,0.347153,-0.604858,0.855402,-5.923482,-1.076518,-0.538259,False
2007-03-29,-7.000000,-7.035545,-0.025044,0.351204,0.437242,-0.600978,0.821513,-6.051608,-0.948392,-0.474196,False
2007-04-26,-8.000000,-7.079839,-0.044252,0.205049,0.484060,-0.595905,0.798003,-6.232885,-1.767115,-0.883558,False
2007-05-24,-9.000000,-7.124134,-0.025425,0.012172,0.518892,-0.588860,0.773782,-6.433573,-2.566427,-1.283214,False
2007-06-22,-8.000000,-7.170010,0.016676,-0.189941,0.541417,-0.579511,0.747972,-6.633398,-1.366602,-0.683301,False
2007-07-18,-9.000000,-7.211141,0.042414,-0.332987,0.549397,-0.569380,0.724224,-6.797474,-2.202526,-1.101263,False
2007-08-23,-6.000000,-7.268091,0.025736,-0.419022,0.541086,-0.552679,0.690429,-6.982542,0.982542,0.491271,False
2007-09-13,-8.000000,-7.301312,-0.004521,-0.396882,0.525964,-0.541535,0.670243,-7.048044,-0.951956,-0.475978,False
2007-10-18,-10.000000,-7.356680,-0.042726,-0.250424,0.484619,-0.520734,0.635859,-7.050085,-2.949915,-1.474957,False
2007-11-13,-10.000000,-7.397810,-0.035714,-0.080238,0.441666,-0.503533,0.609742,-6.965887,-3.034113,-1.517057,False
2007-12-10,-9.000000,-7.440523,-0.000423,0.112722,0.387093,-0.484152,0.582126,-6.843156,-2.156844,-1.078422,False
2008-01-16,-6.000000,-7.498990,0.042171,0.330600,0.298224,-0.455220,0.543548,-6.739667,0.739667,0.369833,False
2008-02-19,-7.000000,-7.552629,0.028890,0.417958,0.205293,-0.426366,0.507413,-6.819442,-0.180558,-0.090279,False
2008-03-13,-7.000000,-7.588915,-0.003464,0.398474,0.137986,-0.405666,0.482591,-6.978994,-0.021006,-0.010503,False
2008-04-16,-8.000000,-7.642554,-0.041935,0.260663,0.034623,-0.373431,0.445373,-7.317261,-0.682739,-0.341370,False
2008-05-20,-7.000000,-7.696193,-0.029461,0.036539,-0.069995,-0.339384,0.407575,-7.690920,0.690920,0.345460,False
2008-06-24,-6.000000,-7.751410,0.020168,-0.205982,-0.175000,-0.302619,0.368109,-8.046734,2.046734,1.023367,False
2008-07-16,-8.000000,-7.786118,0.041686,-0.326125,-0.237807,-0.278701,0.343039,-8.244025,0.244025,0.122013,False
2008-08-21,,-7.842912,0.027722,-0.418462,-0.332364,-0.238364,0.301617,-8.502763,,,False
2008-09-19,-8.000000,-7.888663,-0.013866,-0.379973,-0.398873,-0.204918,0.267925,-8.618368,0.618368,0.309184,False
2008-10-08,-10.000000,-7.918638,-0.036530,-0.303165,-0.436834,-0.182605,0.245711,-8.632060,-1.367940,-0.683970,False
2008-11-05,-10.000000,-7.962811,-0.041391,-0.134906,-0.483628,-0.149229,0.212795,-8.559170,-1.440830,-0.720415,False
2008-12-04,-10.000000,-8.008563,-0.009376,0.071032,-0.519527,-0.114145,0.178506,-8.402073,-1.597927,-0.798963,False
2009-01-14,-10.000000,-8.073301,0.041172,0.321719,-0.546728,-0.063842,0.129704,-8.191277,-1.808723,-0.904361,False
2009-02-05,-8.000000,-8.108104,0.041062,0.398317,-0.549458,-0.036590,0.103361,-8.151413,0.151413,0.075707,False
2009-03-04,-9.000000,-8.150817,0.011340,0.414708,-0.541328,-0.003048,0.070954,-8.198190,-0.801810,-0.400905,False
2009-04-17,-7.000000,-8.220422,-0.042074,0.259022,-0.501571,0.051586,0.018030,-8.435429,1.435429,0.717715,False
2009-05-06,-8.000000,-8.250479,-0.041734,0.139378,-0.474741,0.075074,-0.004843,-8.557345,0.557345,0.278673,False
2009-06-10,-10.000000,-8.305847,-0.001184,-0.109243,-0.411402,0.118015,-0.046964,-8.756626,-1.243374,-0.621687,False
2009-07-15,-10.000000,-8.361215,0.040886,-0.319393,-0.332166,0.160347,-0.089021,-8.900562,-1.099438,-0.549719,False
2009-08-12,-10.000000,-8.405510,0.037222,-0.408902,-0.259370,0.193626,-0.122580,-8.965513,-1.034487,-0.517243,False
2009-09-15,-10.000000,-8.459296,-0.007539,-0.391996,-0.162528,0.233165,-0.163180,-8.951374,-1.048626,-0.524313,False
2009-10-14,-10.000000,-8.505172,-0.040739,-0.272965,-0.075099,0.265999,-0.197643,-8.825621,-1.174379,-0.587190,False
2009-11-11,-9.000000,-8.549467,-0.037427,-0.094355,0.011233,0.296806,-0.230739,-8.603949,-0.396051,-0.198025,False
2009-12-09,-8.000000,-8.593761,-0.001946,0.105755,0.097287,0.326631,-0.263630,-8.329664,0.329664,0.164832,False
2010-01-19,-8.000000,-8.658621,0.043342,0.343638,0.218367,0.368329,-0.311360,-7.996305,-0.003695,-0.001847,False
2010-02-10,-6.000000,-8.693424,0.037629,0.408090,0.278956,0.389644,-0.336732,-7.915837,1.915837,0.957919,False
2010-03-16,-6.000000,-8.747210,-0.006787,0.393261,0.363889,0.421007,-0.375575,-7.951415,1.951415,0.975707,False
2010-04-14,-7.000000,-8.793087,-0.040436,0.275694,0.425952,0.446141,-0.408318,-8.094054,1.094054,0.547027,False
2010-05-12,-8.000000,-8.837381,-0.037828,0.097868,0.475157,0.468907,-0.439563,-8.272841,0.272841,0.136420,False
2010-06-09,-8.000000,-8.881676,-0.002706,-0.102259,0.512597,0.490122,-0.470417,-8.454339,0.454339,0.227170,False
2010-07-14,-9.000000,-8.937044,0.040279,-0.314670,0.541470,0.514354,-0.508393,-8.664004,-0.335996,-0.167998,False
2010-08-17,-8.000000,-8.990830,0.032572,-0.415348,0.549487,0.535350,-0.544608,-8.833376,0.833376,0.416688,False
2010-09-14,-8.000000,-9.035124,-0.006034,-0.394498,0.541031,0.550685,-0.573897,-8.917837,0.917837,0.458918,False
2010-10-12,-8.000000,-9.079419,-0.039454,-0.283757,0.519180,0.564198,-0.602676,-8.921928,0.921928,0.460964,False
2010-11-16,-8.000000,-9.134787,-0.032829,-0.058889,0.473882,0.578461,-0.637893,-8.812055,0.812055,0.406027,False
2010-12-08,-8.000000,-9.169590,-0.003466,0.098756,0.435896,0.585901,-0.659579,-8.712083,0.712083,0.356041,False
2011-01-13,-6.000000,-9.226540,0.040589,0.317043,0.359661,0.595488,-0.694277,-8.608037,2.608037,1.304018,False
2011-02-15,-7.000000,-9.278744,0.033083,0.414841,0.276777,0.601417,-0.725189,-8.677814,1.677814,0.838907,False
2011-03-21,-8.000000,-9.332530,-0.014178,0.379313,0.181467,0.604637,-0.756100,-8.937391,0.937391,0.468696,False
2011-04-26,-9.000000,-9.389480,-0.044252,0.205049,0.073414,0.604833,-0.787747,-9.338184,0.338184,0.169092,False
2011-05-19,-9.000000,-9.425865,-0.031254,0.048153,0.002524,0.603226,-0.807363,-9.610578,0.610578,0.305289,False
2011-06-28,-9.000000,-9.489143,0.024729,-0.227464,-0.120166,0.597229,-0.840316,-10.055131,1.055131,0.527566,False
2011-07-26,-10.000000,-9.533437,0.044248,-0.364805,-0.202804,0.590629,-0.862478,-10.328647,0.328647,0.164323,False
2011-08-24,-11.000000,-9.579314,0.024481,-0.419201,-0.283075,0.581735,-0.884624,-10.559996,-0.440004,-0.220002,False
2011-09-20,-11.000000,-9.622026,-0.014897,-0.377761,-0.351093,0.571599,-0.904484,-10.698662,-0.301338,-0.150669,False
2011-10-18,-11.000000,-9.666321,-0.042726,-0.250424,-0.413073,0.559230,-0.924288,-10.737602,-0.262398,-0.131199,False
2011-11-18,-12.000000,-9.715361,-0.030710,-0.044566,-0.469707,0.543381,-0.945255,-10.662218,-1.337782,-0.668891,False
2011-12-20,-12.000000,-9.765983,0.014538,0.180228,-0.513207,0.524711,-0.965817,-10.525532,-1.474468,-0.737234,False
2012-01-12,-12.000000,-9.802320,0.039938,0.312129,-0.534267,0.509907,-0.979887,-10.454499,-1.545501,-0.772750,False
2012-02-21,-12.000000,-9.865425,0.026522,0.418843,-0.549547,0.481521,-1.002921,-10.491007,-1.508993,-0.754497,False
2012-03-01,-10.945081,-9.879624,0.014493,0.416714,-0.549186,0.474682,-1.007856,-10.530778,-0.414303,-0.207152,False
2012-04-01,-11.032195,-9.928530,-0.029534,0.335695,-0.537268,0.449904,-1.024145,-10.733878,-0.298318,-0.149159,False
2012-05-01,-11.117901,-9.975859,-0.043457,0.168440,-0.510292,0.424197,-1.038851,-10.975822,-0.142079,-0.071039,False
2012-06-01,-11.201851,-10.024765,-0.013773,-0.049667,-0.467280,0.395952,-1.052939,-11.212473,0.010622,0.005311,False
2012-07-01,-11.284380,-10.072094,0.028964,-0.248273,-0.412216,0.367096,-1.065486,-11.402009,0.117629,0.058815,False
2012-08-01,-11.365329,-10.121000,0.043307,-0.385362,-0.343099,0.335824,-1.077314,-11.547644,0.182315,0.091157,False
2012-09-01,-11.444840,-10.169907,0.013049,-0.415861,-0.263631,0.303198,-1.087973,-11.621124,0.176284,0.088142,False
2012-10-01,-11.523188,-10.217235,-0.029534,-0.335695,-0.179126,0.270460,-1.097166,-11.588297,0.065109,0.032554,False
2012-11-01,-11.600294,-10.266142,-0.043144,-0.161825,-0.086516,0.235558,-1.105494,-11.427563,-0.172731,-0.086365,False
2012-12-01,-11.675913,-10.313470,-0.013773,0.049667,0.005621,0.200877,-1.112412,-11.183490,-0.492423,-0.246211,False
2013-01-01,-11.750158,-10.362377,0.030095,0.254036,0.100632,0.164244,-1.118374,-10.931742,-0.818416,-0.409208,False
2013-02-01,-11.822937,-10.411417,0.042938,0.388371,0.192853,0.126847,-1.123134,-10.783543,-1.039394,-0.519697,False
2013-03-01,-11.893950,-10.455712,0.015690,0.417334,0.271194,0.092622,-1.126381,-10.785253,-1.108697,-0.554349,False
2013-04-01,-11.963430,-10.504752,-0.028672,0.338916,0.350021,0.054377,-1.128808,-10.918917,-1.044513,-0.522257,False
2013-05-01,-12.030584,-10.552210,-0.043638,0.172853,0.416218,0.017155,-1.129984,-11.119605,-0.910979,-0.455489,False
2013-06-01,-12.095511,-10.601251,-0.014617,-0.045474,0.472178,-0.021374,-1.129987,-11.340525,-0.754986,-0.377493,False
2013-07-01,-12.158085,-10.648709,0.028381,-0.245340,0.512708,-0.058580,-1.128817,-11.540358,-0.617727,-0.308864,False
2013-08-01,-12.217946,-10.697749,0.043433,-0.384164,0.539275,-0.096791,-1.126397,-11.722393,-0.495553,-0.247777,False
2013-09-01,-12.275709,-10.746790,0.013533,-0.416160,0.549482,-0.134609,-1.122748,-11.857292,-0.418418,-0.209209,False
2013-10-01,-12.331445,-10.794248,-0.029248,-0.336779,0.543488,-0.170690,-1.118052,-11.905528,-0.425916,-0.212958,False
2013-11-01,-12.385725,-10.843288,-0.043200,-0.162934,0.521077,-0.207290,-1.112000,-11.847635,-0.538089,-0.269045,False
2013-12-01,-12.438267,-10.890747,-0.013895,0.049060,0.484327,-0.241912,-1.104988,-11.718155,-0.720112,-0.360056,False
2014-01-01,-12.489133,-10.939787,0.030095,0.254036,0.431911,-0.276721,-1.096558,-11.597023,-0.892110,-0.446055,False
2014-02-01,-12.538370,-10.988827,0.042938,0.388371,0.366392,-0.310408,-1.086931,-11.588466,-0.949904,-0.474952,False
2014-03-01,-12.585488,-11.033122,0.015690,0.417334,0.297598,-0.339758,-1.077218,-11.719475,-0.866012,-0.433006,False
2014-04-23,-6.000000,-11.116965,-0.043992,0.223652,0.148740,-0.392159,-1.056215,-12.236939,6.236939,3.118470,False
2014-05-07,-11.000000,-11.139112,-0.041202,0.132551,0.106653,-0.405250,-1.050103,-12.396463,1.396463,0.698231,False
2014-06-17,,-11.203972,0.009408,-0.157107,-0.019423,-0.441620,-1.030863,-12.843577,,,False
2014-07-15,-13.000000,-11.248266,0.040886,-0.319393,-0.105340,-0.464675,-1.016591,-13.113378,0.113378,0.056689,False
2014-08-13,-13.000000,-11.294143,0.036376,-0.410435,-0.191549,-0.486931,-1.000857,-13.347539,0.347539,0.173769,False
2014-09-01,-14.000000,-11.324200,0.013533,-0.416160,-0.245411,-0.500581,-0.990029,-13.462847,-0.537153,-0.268576,False
2014-10-15,-11.000000,-11.393805,-0.041310,-0.267447,-0.358413,-0.529230,-0.963406,-13.553612,2.553612,1.276806,False
2014-11-21,-9.000000,-11.452337,-0.027261,-0.022988,-0.436773,-0.549987,-0.939377,-13.428723,4.428723,2.214361,False
2014-12-04,-16.000000,-11.472903,-0.009490,0.070487,-0.459980,-0.556531,-0.930586,-13.359002,-2.640998,-1.320499,False
2015-01-12,-17.000000,-11.534599,0.039958,0.312274,-0.514414,-0.573766,-0.903150,-13.173697,-3.826303,-1.913152,False
2015-02-09,-14.000000,-11.578893,0.038408,0.406375,-0.538392,-0.583875,-0.882488,-13.138866,-0.861134,-0.430567,False
2015-03-19,-13.000000,-11.639007,-0.011260,0.385235,-0.549551,-0.594501,-0.853195,-13.262279,0.262279,0.131140,False
2015-04-24,-13.000000,-11.695957,-0.044131,0.217515,-0.537040,-0.601229,-0.824154,-13.484996,0.484996,0.242498,False
2015-05-15,-17.000000,-11.729178,-0.035258,0.076693,-0.519534,-0.603637,-0.806650,-13.617564,-3.382436,-1.691218,False
2015-06-12,,-11.773472,0.001862,-0.123111,-0.484983,-0.605101,-0.782686,-13.767491,,,False
2015-07-10,-16.000000,-11.817767,0.037382,-0.294863,-0.438425,-0.604563,-0.758026,-13.876262,-2.123738,-1.061869,False
2015-08-19,-15.000000,-11.881045,0.030434,-0.417068,-0.353426,-0.600328,-0.721633,-13.943065,-1.056935,-0.528468,False
2015-09-22,-13.000000,-11.934831,-0.017729,-0.371278,-0.266970,-0.593541,-0.689666,-13.874014,0.874014,0.437007,False
2015-10-13,-10.000000,-11.968052,-0.040120,-0.278403,-0.208490,-0.587901,-0.669467,-13.752432,3.752432,1.876216,False
2015-11-10,-12.000000,-12.012346,-0.038217,-0.101373,-0.126141,-0.578681,-0.642016,-13.498775,1.498775,0.749388,False
2015-12-16,-12.000000,-12.069296,0.008662,0.153756,-0.015971,-0.564020,-0.605886,-13.092755,1.092755,0.546377,False
2016-01-11,-13.000000,-12.110384,0.039261,0.307278,0.064180,-0.551523,-0.579263,-12.830450,-0.169550,-0.084775,False
2016-02-23,-12.000000,-12.178221,0.024029,0.419234,0.192723,-0.527472,-0.534346,-12.604054,0.604054,0.302027,False
2016-03-14,-13.000000,-12.209774,-0.004976,0.396178,0.249140,-0.514880,-0.513069,-12.597381,-0.402619,-0.201309,False
2016-04-19,-10.000000,-12.266568,-0.043166,0.243413,0.342343,-0.490051,-0.474193,-12.688223,2.688223,1.344112,False
2016-05-01,-13.248407,-12.285500,-0.043457,0.168440,0.370490,-0.481175,-0.461078,-12.732280,-0.516127,-0.258064,False
2016-06-15,-11.000000,-12.356493,0.007233,-0.147333,0.460143,-0.445349,-0.411245,-12.893044,1.893044,0.946522,False
2016-07-06,-13.000000,-12.389623,0.034254,-0.276322,0.492277,-0.427315,-0.387661,-12.954391,-0.045609,-0.022805,False
2016-08-15,-13.000000,-12.452728,0.034192,-0.413594,0.534310,-0.390808,-0.342215,-13.030843,0.030843,0.015422,False
2016-08-16,-13.270546,-12.454306,0.033207,-0.414712,0.535024,-0.389861,-0.341071,-13.031718,-0.238828,-0.119414,False
2016-09-23,-13.000000,-12.514255,-0.019488,-0.366920,0.549503,-0.352686,-0.297310,-13.001157,0.001157,0.000578,False
2016-10-12,-13.000000,-12.544230,-0.039605,-0.282580,0.547410,-0.333283,-0.275244,-12.927531,-0.072469,-0.036234,False
2016-11-12,-14.000000,-12.593136,-0.036474,-0.086345,0.530695,-0.300555,-0.239004,-12.724820,-1.275180,-0.637590,False
2016-12-06,-14.000000,-12.630999,-0.006386,0.085174,0.506714,-0.274378,-0.210767,-12.530644,-1.469356,-0.734678,False
2017-01-17,-14.000000,-12.697329,0.042625,0.335167,0.442951,-0.226962,-0.160982,-12.264530,-1.735470,-0.867735,False
2017-02-08,-12.000000,-12.732132,0.039142,0.404540,0.399402,-0.201387,-0.134725,-12.225160,0.225160,0.112580,False
2017-03-08,-11.000000,-12.776426,0.005361,0.409489,0.335237,-0.168249,-0.101203,-12.295791,1.295791,0.647895,False
2017-04-17,-12.000000,-12.839704,-0.042074,0.259022,0.229612,-0.119971,-0.053164,-12.566278,0.566278,0.283139,False
2017-05-18,-13.000000,-12.888744,-0.032313,0.055314,0.139492,-0.081982,-0.015863,-12.824097,-0.175903,-0.087952,False
2017-06-14,-13.000000,-12.931457,0.004900,-0.136833,0.057452,-0.048618,0.016640,-13.037916,0.037916,0.018958,False
2017-07-18,-14.000000,-12.985243,0.042414,-0.332987,-0.047502,-0.006405,0.057547,-13.272176,-0.727824,-0.363912,False
2017-08-02,-14.000000,-13.008972,0.043116,-0.386997,-0.093481,0.012241,0.075573,-13.358520,-0.641480,-0.320740,False
2017-09-10,-13.000000,-13.070668,0.000042,-0.403328,-0.209110,0.060621,0.122340,-13.500103,0.500103,0.250052,False
2017-10-06,-14.000000,-13.111799,-0.034504,-0.314066,-0.280952,0.092678,0.153406,-13.495237,-0.504763,-0.252382,False
2017-11-02,-14.000000,-13.154511,-0.042844,-0.156260,-0.349186,0.125686,0.185542,-13.391574,-0.608426,-0.304213,False
2017-12-21,-14.000000,-13.232026,0.015968,0.186717,-0.451515,0.184534,0.243451,-13.052872,-0.947128,-0.473564,False
2018-01-11,-13.000000,-13.265247,0.039280,0.307413,-0.485299,0.209216,0.268076,-12.926562,-0.073438,-0.036719,False
2018-02-06,-11.000000,-13.306378,0.040469,0.400510,-0.517710,0.239231,0.298376,-12.845500,1.845500,0.922750,False
2018-03-13,-14.000000,-13.361746,-0.002243,0.400239,-0.543791,0.278543,0.338800,-12.890197,-1.109803,-0.554901,False
2018-04-10,-13.000000,-13.406040,-0.037585,0.296773,-0.549547,0.308966,0.370802,-13.016631,0.016631,0.008315,False
2018-05-08,-12.000000,-13.450335,-0.040622,0.125685,-0.541697,0.338368,0.402475,-13.166127,1.166127,0.583064,False
2018-06-20,-13.000000,-13.518359,0.013816,-0.176963,-0.503697,0.381308,0.450408,-13.353486,0.353486,0.176743,False
2018-07-16,-12.000000,-13.559489,0.041445,-0.324021,-0.466276,0.405850,0.478939,-13.423552,1.423552,0.711776,False
2018-08-06,-12.000000,-13.592710,0.041340,-0.397176,-0.428738,0.424830,0.501716,-13.450738,1.450738,0.725369,False
2018-09-04,-13.000000,-13.638586,0.009117,-0.412980,-0.367198,0.449735,0.532755,-13.427158,0.427158,0.213579,False
2018-10-02,-15.000000,-13.682881,-0.030374,-0.332431,-0.298507,0.472268,0.562241,-13.309684,-1.690316,-0.845158,False
2018-11-16,-13.000000,-13.754069,-0.032829,-0.058889,-0.173420,0.505179,0.608571,-12.905456,-0.094544,-0.047272,False
2018-12-07,-12.000000,-13.787289,-0.004983,0.091727,-0.110745,0.519077,0.629720,-12.662493,0.662493,0.331246,False
2019-01-09,-12.000000,-13.839494,0.037784,0.297417,-0.009480,0.538956,0.662313,-12.312503,0.312503,0.156252,False
2019-02-11,-12.000000,-13.891698,0.036805,0.409684,0.092110,0.556360,0.694087,-12.102652,0.102652,0.051326,False
2019-03-05,-14.000000,-13.926501,0.009861,0.413587,0.158290,0.566547,0.714796,-12.063419,-1.936581,-0.968291,False
2019-04-10,-13.000000,-13.983451,-0.037585,0.296773,0.260914,0.580713,0.747832,-12.134803,-0.865197,-0.432598,False
2019-05-06,-12.000000,-14.024581,-0.041734,0.139378,0.328625,0.588973,0.771010,-12.238329,0.238329,0.119164,False
2019-06-11,-12.000000,-14.081531,0.000339,-0.116194,0.410513,0.597634,0.802122,-12.387117,0.387117,0.193558,False
2019-07-03,-12.000000,-14.116334,0.030649,-0.256897,0.452482,0.601320,0.820558,-12.468222,0.468222,0.234111,False
2019-08-06,-14.000000,-14.170120,0.041340,-0.397176,0.503532,0.604600,0.848159,-12.569665,-1.430335,-0.715167,False
2019-09-03,-14.000000,-14.214415,0.010602,-0.414163,0.531845,0.605089,0.870055,-12.610986,-1.389014,-0.694507,False
2019-10-07,-12.000000,-14.268201,-0.035437,-0.309239,0.548480,0.602991,0.895602,-12.565805,0.565805,0.282902,False
2019-11-06,-14.000000,-14.315659,-0.040918,-0.129123,0.546547,0.598698,0.917168,-12.423287,-1.576713,-0.788357,False
2019-12-11,-13.000000,-14.371027,0.001101,0.119657,0.524693,0.590818,0.941144,-12.193615,-0.806385,-0.403192,False
2020-01-14,-13.000000,-14.424757,0.041152,0.321554,0.484087,0.580253,0.963160,-12.034552,-0.965448,-0.482724,False
2020-02-06,-13.000000,-14.461043,0.040530,0.400299,0.446580,0.571516,0.977316,-12.024801,-0.975199,-0.487600,False
2020-03-04,-15.000000,-14.503639,0.010117,0.413788,0.393130,0.559644,0.993190,-12.133770,-2.866230,-1.433115,False
2020-04-21,-13.000000,-14.579364,-0.043733,0.231551,0.276786,0.534337,1.019384,-12.561040,-0.438960,-0.219480,False
2020-05-05,-13.000000,-14.601451,-0.041904,0.141700,0.238679,0.525971,1.026528,-12.710478,-0.289522,-0.144761,False
2020-06-11,-14.000000,-14.659823,0.001188,-0.120054,0.131529,0.501798,1.044311,-13.101051,-0.898949,-0.449475,False
2020-07-07,-13.000000,-14.700841,0.035195,-0.281694,0.052572,0.483079,1.055843,-13.355847,0.355847,0.177923,False
2020-08-04,-15.000000,-14.745015,0.042142,-0.393352,-0.033658,0.461389,1.067362,-13.601133,-1.398867,-0.699433,False
2020-09-09,-14.000000,-14.801809,0.001091,-0.404657,-0.143013,0.431282,1.080782,-13.836324,-0.163676,-0.081838,False
2020-10-14,-14.000000,-14.857026,-0.040866,-0.271781,-0.243794,0.399763,1.092315,-13.921390,-0.078610,-0.039305,False
2020-11-09,-13.000000,-14.898044,-0.038858,-0.107351,-0.312797,0.375009,1.099905,-13.882135,0.882135,0.441068,False
2020-12-11,-13.000000,-14.948528,0.001188,0.120054,-0.388461,0.343090,1.108095,-13.764562,0.764562,0.382281,False
2021-01-13,-11.000000,-15.000642,0.040589,0.317043,-0.453445,0.308597,1.115206,-13.672652,2.672652,1.336326,False
2021-02-18,-13.000000,-15.057592,0.029877,0.417420,-0.506639,0.269293,1.121407,-13.726235,0.726235,0.363117,False
2021-03-10,-16.000000,-15.089231,0.002326,0.406149,-0.527349,0.246807,1.124139,-13.837158,-2.162842,-1.081421,False
2021-04-07,-14.000000,-15.133525,-0.034976,0.311664,-0.545096,0.214636,1.127108,-14.060190,0.060190,0.030095,False
2021-05-04,-16.000000,-15.176238,-0.042647,0.152906,-0.549430,0.182940,1.129020,-14.303449,-1.696551,-0.848275,False
