date,177.694,177.694_trend,177.694_0.5yr,177.694_1yr,177.694_3.73yr,177.694_5.96yr,177.694_12.87yr,177.694_jump,177.694_exp,177.694_model,177.694_noise,177.694_wtest,flagged
2005-03-24,-8.000000,-12.419320,-0.280237,-0.340138,-0.088799,0.536006,2.911527,0.000000,0.000000,-9.680959,1.680959,0.560320,False
2005-04-22,-14.000000,-12.440176,-0.198229,-0.295572,-0.203419,0.419892,2.890119,0.000000,0.000000,-9.827386,-4.172614,-1.390871,False
2005-05-30,-13.000000,-12.467505,0.147158,-0.132066,-0.347791,0.263416,2.855490,-0.359909,-0.919181,-10.960388,-2.039612,-0.679871,False
2005-06-13,-14.000000,-12.477574,0.243872,-0.053421,-0.398517,0.204866,2.840868,-0.359909,-1.211781,-11.211596,-2.788404,-0.929468,False
2005-07-27,-15.000000,-12.509218,0.162104,0.192018,-0.546174,0.019121,2.788453,-0.359909,-1.996209,-12.249814,-2.750186,-0.916729,False
2005-08-17,-14.000000,-12.524321,-0.034051,0.278929,-0.609075,-0.069823,2.760021,-0.359909,-2.308110,-12.866339,-1.133661,-0.377887,False
2005-09-30,-13.000000,-12.555966,-0.285055,0.336485,-0.721696,-0.254964,2.693417,-0.359909,-2.854644,-14.002332,1.002332,0.334111,False
2005-10-28,-12.000000,-12.576103,-0.147649,0.274916,-0.778167,-0.370827,2.646161,-0.359909,-3.138933,-14.450511,2.450511,0.816837,False
2005-11-28,-12.000000,-12.598398,0.142922,0.134759,-0.825520,-0.496244,2.589515,-0.359909,-3.406134,-14.819007,2.819007,0.939669,False
2005-12-28,-13.000000,-12.619973,0.285604,-0.037055,-0.855292,-0.613841,2.530458,-0.359909,-3.624369,-15.294376,2.294376,0.764792,False
2006-01-11,-14.000000,-12.630042,0.254907,-0.116697,-0.863606,-0.667195,2.501498,-0.359909,-3.714406,-15.595450,1.595450,0.531817,False
2006-02-23,-13.000000,-12.660967,-0.105339,-0.301683,-0.866543,-0.823883,2.407110,-0.359909,-3.950930,-16.662144,3.662144,1.220715,False
2006-03-24,-12.000000,-12.681823,-0.280237,-0.340138,-0.849271,-0.922531,2.338938,-0.359909,-4.081343,-17.176314,5.176314,1.725438,False
2006-04-28,-14.000000,-12.706995,-0.151836,-0.276630,-0.808244,-1.032913,2.251985,-0.359909,-4.213153,-17.297695,3.297695,1.099232,False
2006-05-24,-16.000000,-12.725694,0.093819,-0.163686,-0.764066,-1.108143,2.184187,-0.359909,-4.295738,-17.139231,1.139231,0.379744,False
2006-06-22,-15.000000,-12.746550,0.277600,-0.000937,-0.701861,-1.184666,2.105453,-0.359909,-4.374811,-16.985682,1.985682,0.661894,False
2006-07-21,-14.000000,-12.767407,0.206893,0.162041,-0.627103,-1.252883,2.023552,-0.359909,-4.442110,-17.056926,3.056926,1.018975,False
2006-08-31,-19.000000,-12.796893,-0.161632,0.317353,-0.502628,-1.334237,1.902596,-0.359909,-4.520518,-17.455869,-1.544131,-0.514710,False
2006-09-20,-14.000000,-12.811277,-0.274449,0.340097,-0.435096,-1.367201,1.841494,-0.359909,-4.552748,-17.619089,3.619089,1.206363,False
2006-10-26,-12.000000,-12.837168,-0.164122,0.281650,-0.304610,-1.414979,1.728220,-0.359909,-4.602455,-17.673372,5.673372,1.891124,False
2006-11-22,-15.000000,-12.856586,0.089161,0.166247,-0.201034,-1.440804,1.640621,-0.359909,-4.633724,-17.596027,2.596027,0.865342,False
2006-12-21,-15.000000,-12.877442,0.276401,0.003865,-0.086359,-1.458783,1.544153,-0.359909,-4.662472,-17.620546,2.620546,0.873515,False
2007-01-25,-15.000000,-12.902614,0.166128,-0.189594,0.053908,-1.466855,1.424647,-0.359909,-4.691527,-17.965816,2.965816,0.988605,False
2007-02-15,-18.000000,-12.917717,-0.029164,-0.277242,0.137628,-1.464508,1.351427,-0.359909,-4.706433,-18.265918,0.265918,0.088639,False
2007-03-29,-20.000000,-12.947923,-0.285559,-0.338330,0.300419,-1.443683,1.201848,-0.359909,-4.731497,-18.604633,-1.395367,-0.465122,False
2007-04-26,-22.000000,-12.968060,-0.168121,-0.283282,0.403057,-1.417980,1.099993,-0.359909,-4.745235,-18.439538,-3.560462,-1.186821,False
2007-05-24,-19.000000,-12.988197,0.093819,-0.163686,0.498974,-1.383008,0.996595,-0.359909,-4.756992,-18.062405,-0.937595,-0.312532,False
2007-06-22,-20.000000,-13.009054,0.277600,-0.000937,0.589526,-1.337260,0.888032,-0.359909,-4.767386,-17.719387,-2.280613,-0.760204,False
2007-07-18,-21.000000,-13.027753,0.226094,0.146384,0.661790,-1.288262,0.789559,-0.359909,-4.775381,-17.627478,-3.372522,-1.124174,False
2007-08-23,-18.000000,-13.053644,-0.091493,0.297523,0.745941,-1.208497,0.651662,-0.359909,-4.784707,-17.803124,-0.196876,-0.065625,False
2007-09-13,-20.000000,-13.068746,-0.247630,0.336639,0.785668,-1.155877,0.570504,-0.359909,-4.789345,-17.928698,-2.071302,-0.690434,False
2007-10-18,-19.000000,-13.093918,-0.221512,0.305178,0.835340,-1.058834,0.434271,-0.359909,-4.795967,-17.955352,-1.044648,-0.348216,False
2007-11-13,-17.000000,-13.112617,0.002172,0.210056,0.858211,-0.979687,0.332437,-0.359909,-4.800116,-17.849453,0.849453,0.283151,False
2007-12-10,-19.000000,-13.132035,0.230186,0.067826,0.868897,-0.891657,0.226263,-0.359909,-4.803835,-17.794264,-1.205736,-0.401912,False
2008-01-16,-22.000000,-13.158615,0.229306,-0.143518,0.861681,-0.762483,0.080475,-0.359909,-4.808100,-18.061163,-3.938837,-1.312946,False
2008-02-19,-20.000000,-13.183001,-0.066615,-0.289740,0.833046,-0.636302,-0.053456,-0.359909,-4.811312,-18.567289,-1.432711,-0.477570,False
2008-03-13,-19.000000,-13.199497,-0.244144,-0.336026,0.802069,-0.547411,-0.144010,-0.359909,-4.813166,-18.842095,-0.157905,-0.052635,False
2008-04-16,-12.000000,-13.223883,-0.232195,-0.309663,0.739956,-0.411724,-0.277601,-0.359909,-4.815508,-18.890527,6.890527,2.296842,False
2008-05-20,-18.000000,-13.248268,0.061837,-0.180764,0.659760,-0.272090,-0.410620,-0.359909,-4.817447,-18.567503,0.567503,0.189168,False
2008-06-24,-13.000000,-13.273371,0.282386,0.013828,0.560388,-0.125641,-0.546668,-0.359909,-4.819096,-18.268083,5.268083,1.756028,False
2008-07-16,-17.000000,-13.289150,0.235017,0.138202,0.490319,-0.032839,-0.631592,-0.359909,-4.819981,-18.269933,1.269933,0.423311,False
2008-08-21,-19.000000,-13.314970,-0.076110,0.292758,0.365177,0.119133,-0.769352,-0.359909,-4.821214,-18.564488,-0.435512,-0.145171,False
2008-09-19,-20.000000,-13.335770,-0.272416,0.339970,0.256923,0.240701,-0.879051,-0.359909,-4.822043,-18.831596,-1.168404,-0.389468,False
2008-10-08,-19.000000,-13.349397,-0.268609,0.326033,0.183396,0.319491,-0.950220,-0.359909,-4.822518,-18.921734,-0.078266,-0.026089,False
2008-11-05,-17.000000,-13.369479,-0.074109,0.244169,0.072650,0.433791,-1.053974,-0.359909,-4.823134,-18.929994,1.929994,0.643331,False
2008-12-04,-16.000000,-13.390278,0.191166,0.101408,-0.043297,0.549192,-1.159883,-0.359909,-4.823678,-18.935279,2.935279,0.978426,False
2009-01-14,-18.000000,-13.419710,0.240262,-0.133036,-0.205564,0.705757,-1.306743,-0.359909,-4.824312,-19.303256,1.303256,0.434419,False
2009-02-05,-17.000000,-13.435532,0.068450,-0.239373,-0.290135,0.785989,-1.384104,-0.359909,-4.824598,-19.679212,2.679212,0.893071,False
2009-03-04,-21.000000,-13.454950,-0.181278,-0.322332,-0.389754,0.880086,-1.477401,-0.359909,-4.824905,-20.130443,-0.869557,-0.289852,False
2009-04-17,-21.000000,-13.486595,-0.230525,-0.308957,-0.538490,1.021724,-1.625260,-0.359909,-4.825315,-20.353327,-0.646673,-0.215558,False
2009-05-06,-21.000000,-13.500259,-0.080318,-0.246828,-0.596204,1.077916,-1.687398,-0.359909,-4.825464,-20.218463,-0.781537,-0.260512,False
2009-06-10,-24.000000,-13.525431,0.227241,-0.070693,-0.690226,1.172815,-1.798981,-0.359909,-4.825700,-19.870883,-4.129117,-1.376372,False
2009-07-15,-21.000000,-13.550602,0.242885,0.130337,-0.766278,1.255738,-1.906621,-0.359909,-4.825894,-19.780344,-1.219656,-0.406552,False
2009-08-12,-21.000000,-13.570740,0.015030,0.261153,-0.812834,1.312882,-1.989737,-0.359909,-4.826024,-19.970178,-1.029822,-0.343274,False
2009-09-15,-24.000000,-13.595192,-0.256838,0.338129,-0.851087,1.370702,-2.086901,-0.359909,-4.826157,-20.267253,-3.732747,-1.244249,False
2009-10-14,-21.000000,-13.616048,-0.244170,0.314798,-0.867212,1.409599,-2.166373,-0.359909,-4.826252,-20.355568,-0.644432,-0.214811,False
2009-11-11,-23.000000,-13.636186,-0.017485,0.219143,-0.868064,1.437780,-2.240014,-0.359909,-4.826331,-20.291066,-2.708934,-0.902978,False
2009-12-09,-21.000000,-13.656323,0.224229,0.073554,-0.854441,1.456562,-2.310514,-0.359909,-4.826398,-20.253240,-0.746760,-0.248920,False
2010-01-19,-20.000000,-13.685810,0.210252,-0.159460,-0.808908,1.466866,-2.407872,-0.359909,-4.826479,-20.571320,0.571320,0.190440,False
2010-02-10,-21.000000,-13.701632,0.019938,-0.259267,-0.772426,1.463923,-2.457147,-0.359909,-4.826516,-20.893036,-0.106964,-0.035655,False
2010-03-16,-22.000000,-13.726084,-0.254648,-0.337794,-0.700556,1.447764,-2.529099,-0.359909,-4.826564,-21.286890,-0.713110,-0.237703,False
2010-04-14,-22.000000,-13.746941,-0.246685,-0.315896,-0.625572,1.422947,-2.586343,-0.359909,-4.826599,-21.284998,-0.715002,-0.238334,False
2010-05-12,-26.000000,-13.767078,-0.022390,-0.221375,-0.542541,1.389517,-2.637922,-0.359909,-4.826627,-20.988325,-5.011675,-1.670558,False
2010-06-09,-24.000000,-13.787215,0.221150,-0.076411,-0.450463,1.347003,-2.685801,-0.359909,-4.826652,-20.618298,-3.381702,-1.127234,False
2010-07-14,-23.000000,-13.812387,0.247915,0.124908,-0.324995,1.281518,-2.740346,-0.359909,-4.826678,-20.409973,-2.590027,-0.863342,False
2010-08-17,-22.000000,-13.836839,-0.034051,0.278929,-0.194978,1.205367,-2.787584,-0.359909,-4.826698,-20.555764,-1.444236,-0.481412,False
2010-09-14,-23.000000,-13.856976,-0.252383,0.337434,-0.084163,1.133897,-2.822162,-0.359909,-4.826712,-20.730975,-2.269025,-0.756342,False
2010-10-12,-23.000000,-13.877114,-0.253788,0.319051,0.028056,1.055015,-2.852782,-0.359909,-4.826725,-20.768196,-2.231804,-0.743935,False
2010-11-16,-25.000000,-13.902285,0.031609,0.195963,0.167453,0.946780,-2.885426,-0.359909,-4.826737,-20.632554,-4.367446,-1.455815,False
2010-12-08,-14.000000,-13.918107,0.218006,0.079261,0.253068,0.873724,-2.902713,-0.359909,-4.826744,-20.583416,6.583416,2.194472,False
2011-01-13,-25.000000,-13.943998,0.245436,-0.127627,0.387151,0.746711,-2.925574,-0.359909,-4.826754,-20.804563,-4.195437,-1.398479,False
2011-02-15,-22.000000,-13.967731,-0.029164,-0.277242,0.500780,0.623163,-2.940574,2.683432,-6.131006,-19.538342,-2.461658,-0.820553,False
2011-03-21,-21.000000,-13.992184,-0.273047,-0.340014,0.605701,0.489966,-2.950036,2.683432,-7.246536,-21.022717,0.022717,0.007572,False
2011-04-26,-20.000000,-14.018074,-0.168121,-0.283282,0.700523,0.343816,-2.953406,2.683432,-8.219013,-21.914126,1.914126,0.638042,False
2011-05-19,-21.000000,-14.034616,0.046220,-0.188718,0.751146,0.248397,-2.951975,2.683432,-8.745820,-22.191931,1.191931,0.397310,False
2011-06-28,-20.000000,-14.063383,0.285493,0.034143,0.818766,0.080091,-2.942834,2.683432,-9.515886,-22.620179,2.620179,0.873393,False
2011-07-26,-20.000000,-14.083521,0.170103,0.187155,0.849644,-0.038493,-2.931422,2.683432,-9.961625,-23.124727,3.124727,1.041576,False
2011-08-24,-24.000000,-14.104377,-0.100753,0.300318,0.866685,-0.161038,-2.915269,2.683432,-10.355667,-23.786667,-0.213333,-0.071111,False
2011-09-20,-26.000000,-14.123795,-0.274449,0.340097,0.868619,-0.274134,-2.896286,2.683432,-10.669604,-24.346120,-1.653880,-0.551293,False
2011-10-18,-29.000000,-14.143932,-0.221512,0.305178,0.856398,-0.389649,-2.872612,2.683432,-10.949032,-24.731730,-4.268270,-1.422757,False
2011-11-18,-28.000000,-14.166227,0.051065,0.186274,0.826227,-0.514540,-2.841704,2.683432,-11.211665,-24.987136,-3.012864,-1.004288,False
2011-12-20,-27.000000,-14.189241,0.273758,0.009720,0.777385,-0.639124,-2.804675,2.683432,-11.439237,-25.327982,-1.672018,-0.557339,False
2012-01-12,-27.000000,-14.205761,0.250462,-0.122016,0.731815,-0.725248,-2.774924,2.683432,-11.579354,-25.741594,-1.258406,-0.419469,False
2012-02-21,-21.000000,-14.234450,-0.085516,-0.295689,0.633500,-0.867019,-2.717050,2.683432,-11.783958,-26.666750,5.666750,1.888917,False
2012-03-01,-26.328913,-14.240905,-0.164346,-0.318056,0.608295,-0.897397,-2.702957,5.825946,-12.401425,-24.290845,-2.038068,-0.679356,False
2012-04-01,-26.697167,-14.263139,-0.284009,-0.335327,0.513775,-0.997293,-2.651444,5.825946,-14.307176,-26.498668,-0.198499,-0.066166,False
2012-05-01,-27.163094,-14.284655,-0.120143,-0.263579,0.412341,-1.086409,-2.597275,5.825946,-15.864411,-27.978185,0.815091,0.271697,False
2012-06-01,-27.778796,-14.306889,0.168332,-0.117990,0.299305,-1.169971,-2.536934,5.825946,-17.223319,-29.061520,1.282724,0.427575,False
2012-07-01,-28.610323,-14.328406,0.284489,0.054478,0.184100,-1.241967,-2.474408,5.825946,-18.333715,-30.029484,1.419161,0.473054,False
2012-08-01,-29.684785,-14.350640,0.115677,0.217337,0.061399,-1.306621,-2.405637,5.825946,-19.302694,-31.145233,1.460449,0.486816,False
2012-09-01,-30.955711,-14.372874,-0.172268,0.320082,-0.062549,-1.360865,-2.332753,5.825946,-20.118661,-32.273942,1.318231,0.439410,False
2012-10-01,-32.310742,-14.394390,-0.284009,0.335327,-0.181315,-1.403038,-2.258422,5.825946,-20.785407,-33.145308,0.834566,0.278189,False
2012-11-01,-33.618653,-14.416624,-0.111177,0.259848,-0.300388,-1.435614,-2.177816,5.825946,-21.367237,-33.723063,0.104410,0.034803,False
2012-12-01,-34.763927,-14.438141,0.168332,0.117990,-0.409831,-1.456251,-2.096264,5.825946,-21.842664,-34.130883,-0.633044,-0.211015,False
2013-01-01,-35.672671,-14.460375,0.283445,-0.060234,-0.514705,-1.466158,-2.008468,5.825946,-22.257542,-34.658091,-1.014580,-0.338193,False
2013-02-01,-36.313412,-14.482670,0.105871,-0.222174,-0.609361,-1.464361,-1.916984,5.825946,-22.607784,-35.371517,-0.941895,-0.313965,False
2013-03-01,-36.680039,-14.502807,-0.157554,-0.316286,-0.684203,-1.452653,-1.831517,5.825946,-22.876219,-35.995294,-0.684745,-0.228248,False
2013-04-01,-36.805612,-14.525102,-0.284700,-0.336041,-0.753710,-1.428619,-1.733902,5.825946,-23.128520,-36.364648,-0.440964,-0.146988,False
2013-05-01,-36.764391,-14.546678,-0.126083,-0.266040,-0.806324,-1.394461,-1.636595,5.825946,-23.334585,-36.284818,-0.479573,-0.159858,False
2013-06-01,-36.674177,-14.568972,0.163653,-0.121196,-0.844470,-1.348175,-1.533279,5.825946,-23.514323,-35.940816,-0.733361,-0.244454,False
2013-07-01,-36.687376,-14.590548,0.284888,0.051569,-0.864961,-1.293094,-1.430785,5.825946,-23.661122,-35.678107,-1.009270,-0.336423,False
2013-08-01,-36.906062,-14.612843,0.119424,0.215448,-0.868743,-1.225989,-1.322456,5.825946,-23.789167,-35.658380,-1.247682,-0.415894,False
2013-09-01,-37.345705,-14.635138,-0.169642,0.319415,-0.854774,-1.149063,-1.211853,5.825946,-23.896941,-35.772049,-1.573655,-0.524552,False
2013-10-01,-37.922020,-14.656713,-0.284261,0.335572,-0.824620,-1.065846,-1.102833,5.825946,-23.984965,-35.757720,-2.164300,-0.721433,False
2013-11-01,-38.489469,-14.679008,-0.112685,0.260477,-0.776890,-0.971461,-0.988316,5.825946,-24.061743,-35.503681,-2.985789,-0.995263,False
2013-12-01,-38.885483,-14.700584,0.167658,0.118455,-0.715573,-0.872702,-0.875874,5.825946,-24.124451,-35.177124,-3.708359,-1.236120,False
2014-01-01,-38.977670,-14.722879,0.283445,-0.060234,-0.637841,-0.763782,-0.758204,5.825946,-24.179147,-35.012695,-3.964975,-1.321658,False
2014-02-01,-38.668663,-14.745173,0.105871,-0.222174,-0.547076,-0.648742,-0.639230,5.825946,-24.225185,-35.095763,-3.572900,-1.190967,False
2014-03-01,-37.914811,-14.765311,-0.157554,-0.316286,-0.455430,-0.540341,-0.530820,5.825946,-24.260469,-35.200265,-2.714546,-0.904849,False
2014-04-23,,-14.803428,-0.191033,-0.292628,-0.262511,-0.326080,-0.323702,5.825946,-24.313932,-34.687368,,,False
2014-05-07,,-14.813496,-0.070835,-0.242761,-0.208444,-0.267999,-0.268678,5.825946,-24.325615,-34.371882,,,False
2014-06-17,-27.000000,-14.842983,0.261977,-0.030179,-0.045952,-0.095738,-0.107063,5.825946,-24.355036,-33.389028,6.389028,2.129676,False
2014-07-15,-27.000000,-14.863120,0.242885,0.130337,0.066318,0.022821,0.003522,5.825946,-24.371602,-32.942893,5.942893,1.980964,False
2014-08-13,-29.000000,-14.883977,0.005203,0.264868,0.181408,0.145448,0.118050,5.825946,-24.386247,-32.729301,3.729301,1.243100,False
2014-09-01,-29.000000,-14.897641,-0.169642,0.319415,0.255179,0.225290,0.193000,5.825946,-24.394638,-32.643092,3.643092,1.214364,False
2014-10-15,-31.000000,-14.929285,-0.238924,0.312531,0.417562,0.407182,0.366008,5.825946,-24.410982,-32.249962,1.249962,0.416654,False
2014-11-21,-30.000000,-14.955895,0.079768,0.171331,0.541085,0.555172,0.510535,5.825946,-24.421947,-31.694005,1.694005,0.564668,False
2014-12-04,-31.000000,-14.965245,0.190607,0.101835,0.580920,0.605749,0.561037,5.825946,-24.425294,-31.524445,0.524445,0.174815,False
2015-01-12,-30.000000,-14.993293,0.250320,-0.122180,0.687348,0.752078,0.711462,5.825946,-24.434000,-31.322320,1.322320,0.440773,False
2015-02-09,-31.000000,-15.013430,0.029734,-0.255437,0.750235,0.851359,0.818289,5.825946,-24.439184,-31.432488,0.432488,0.144163,False
2015-03-19,-29.000000,-15.040760,-0.266631,-0.339427,0.815405,0.977078,0.961406,5.825946,-24.445044,-31.512027,2.512027,0.837342,False
2015-04-24,-31.000000,-15.066650,-0.183610,-0.289598,0.854095,1.085357,1.094705,5.825946,-24.449563,-31.129320,0.129320,0.043107,False
2015-05-15,-31.000000,-15.081753,0.007088,-0.207745,0.865843,1.143175,1.171311,5.825946,-24.451811,-30.727946,-0.272054,-0.090685,False
2015-06-12,-28.000000,-15.101891,0.238609,-0.059197,0.868858,1.213692,1.272004,5.825946,-24.454427,-30.196405,2.196405,0.732135,False
2015-07-10,-30.000000,-15.122028,0.265042,0.102841,0.857385,1.276275,1.370913,5.825946,-24.456666,-29.880292,-0.119708,-0.039903,False
2015-08-19,-30.000000,-15.150795,-0.053482,0.285468,0.816292,1.351118,1.508843,5.825946,-24.459316,-29.875927,-0.124073,-0.041358,False
2015-09-22,-29.000000,-15.175248,-0.279244,0.340180,0.759471,1.400603,1.622703,5.825946,-24.461149,-29.966737,0.966737,0.322246,False
2015-10-13,-30.000000,-15.190351,-0.249127,0.316971,0.714946,1.424450,1.691367,5.825946,-24.462120,-29.927916,-0.072084,-0.024028,False
2015-11-10,-31.000000,-15.210488,-0.027288,0.223590,0.645221,1.448085,1.780835,5.825946,-24.463250,-29.777349,-1.222651,-0.407550,False
2015-12-16,-30.000000,-15.236379,0.259979,0.033094,0.539950,1.464549,1.892177,5.825946,-24.464466,-29.685150,-0.314850,-0.104950,False
2016-01-11,-32.000000,-15.255058,0.255028,-0.116546,0.454583,1.466607,1.969797,5.825946,-24.465205,-29.864848,-2.135152,-0.711717,False
2016-02-23,-32.000000,-15.285899,-0.104014,-0.301290,0.299982,1.451965,2.092707,5.825946,-24.466213,-30.486815,-1.513185,-0.504395,False
2016-03-14,-30.000000,-15.300243,-0.249090,-0.336888,0.223697,1.437549,2.147553,5.825946,-24.466606,-30.718081,0.718081,0.239360,False
2016-04-19,-30.000000,-15.326063,-0.213861,-0.302001,0.082057,1.399623,2.242400,5.825946,-24.467213,-30.759112,0.759112,0.253037,False
2016-05-01,-31.530957,-15.334670,-0.120143,-0.263579,0.034150,1.383615,2.272877,5.825946,-24.467389,-30.669194,-0.861763,-0.287254,False
2016-06-15,-32.000000,-15.366945,0.255955,-0.038647,-0.145236,1.309043,2.381917,5.825946,-24.467957,-30.245923,-1.754077,-0.584692,False
2016-07-06,-31.000000,-15.382006,0.275947,0.083066,-0.227285,1.266636,2.429889,5.825946,-24.468177,-30.195983,-0.804017,-0.268006,False
2016-08-15,-32.000000,-15.410695,-0.018187,0.273389,-0.377076,1.173188,2.515960,5.825946,-24.468531,-30.486006,-1.513994,-0.504665,False
2016-08-16,-26.751215,-15.411413,-0.027961,0.276824,-0.380678,1.170647,2.518021,5.825946,-24.468539,-30.497152,3.745937,1.248646,False
2016-09-23,-30.000000,-15.438667,-0.281608,0.340023,-0.510891,1.067087,2.592987,5.825946,-24.468809,-30.873932,0.873932,0.291311,False
2016-10-12,-31.000000,-15.452294,-0.252783,0.318599,-0.570384,1.010434,2.627983,5.825946,-24.468924,-30.961422,-0.038578,-0.012859,False
2016-11-12,-32.000000,-15.474528,-0.006318,0.214010,-0.657901,0.911586,2.681449,5.825946,-24.469087,-30.974843,-1.025157,-0.341719,False
2016-12-06,-32.000000,-15.491741,0.205278,0.090201,-0.716556,0.830027,2.719699,5.825946,-24.469196,-31.006344,-0.993656,-0.331219,False
2017-01-17,-31.000000,-15.521896,0.223056,-0.149022,-0.797887,0.677838,2.779965,5.825946,-24.469354,-31.431354,0.431354,0.143785,False
2017-02-08,-31.000000,-15.537718,0.039495,-0.251532,-0.828796,0.593866,2.808101,5.825946,-24.469424,-31.820063,0.820063,0.273354,False
2017-03-08,-32.000000,-15.557856,-0.209864,-0.329053,-0.855757,0.483571,2.840390,5.825946,-24.469501,-32.272123,0.272123,0.090708,False
2017-04-17,-32.000000,-15.586623,-0.230525,-0.308957,-0.869458,0.320708,2.879599,5.825946,-24.469592,-32.438903,0.438903,0.146301,False
2017-05-18,-33.000000,-15.608918,0.036490,-0.193562,-0.859742,0.191433,2.904322,5.825946,-24.469650,-32.173681,-0.826319,-0.275440,False
2017-06-14,-33.000000,-15.628336,0.248846,-0.047630,-0.836950,0.077552,2.921789,5.825946,-24.469693,-31.908476,-1.091524,-0.363841,False
2017-07-18,-31.000000,-15.652788,0.226094,0.146384,-0.789852,-0.066438,2.938362,5.825946,-24.469739,-31.842031,0.842031,0.280677,False
2017-08-02,-32.000000,-15.663576,0.110422,0.219948,-0.762817,-0.129841,2.943743,5.825946,-24.469756,-31.925932,-0.074068,-0.024689,False
2017-09-10,-34.000000,-15.691625,-0.231633,0.333656,-0.675799,-0.293255,2.952186,5.825946,-24.469796,-32.250319,-1.749681,-0.583227,False
2017-10-06,-31.000000,-15.710324,-0.275274,0.329524,-0.605453,-0.400258,2.953353,5.825946,-24.469818,-32.352303,1.352303,0.450768,False
2017-11-02,-35.000000,-15.729742,-0.103584,0.256671,-0.523201,-0.508981,2.950785,5.825946,-24.469837,-32.301942,-2.698058,-0.899353,False
2017-12-21,-33.000000,-15.764982,0.276401,0.003865,-0.354175,-0.697945,2.936301,5.825946,-24.469866,-32.244454,-0.755546,-0.251849,False
2018-01-11,-33.000000,-15.780085,0.254907,-0.116697,-0.275674,-0.774868,2.926229,5.825946,-24.469876,-32.410118,-0.589882,-0.196627,False
2018-02-06,-33.000000,-15.798784,0.058865,-0.243498,-0.174982,-0.866128,2.910561,5.825946,-24.469887,-32.757908,-0.242092,-0.080697,False
2018-03-13,-35.000000,-15.823955,-0.239952,-0.335259,-0.035731,-0.981179,2.883915,5.825946,-24.469900,-33.176114,-1.823886,-0.607962,False
2018-04-10,-34.000000,-15.844092,-0.264116,-0.323835,0.076515,-1.066059,2.858046,5.825946,-24.469908,-33.207504,-0.792496,-0.264165,False
2018-05-08,-34.000000,-15.864230,-0.061268,-0.238623,0.187486,-1.143971,2.828168,5.825946,-24.469916,-32.936407,-1.063593,-0.354531,False
2018-06-20,-34.000000,-15.895155,0.272315,-0.012647,0.351189,-1.248900,2.774579,5.825946,-24.469925,-32.402597,-1.597403,-0.532468,False
2018-07-16,-32.000000,-15.913854,0.237567,0.135726,0.443877,-1.303103,2.737712,5.825946,-24.469929,-32.306058,0.306058,0.102019,False
2018-08-06,-34.000000,-15.928957,0.073214,0.237283,0.514139,-1.341533,2.705515,5.825946,-24.469932,-32.384325,-1.615675,-0.538558,False
2018-09-04,-34.000000,-15.949813,-0.192431,0.325033,0.603105,-1.386465,2.657550,5.825946,-24.469936,-32.587011,-1.412989,-0.470996,False
