date,242.032,242.032_trend,242.032_0.5yr,242.032_1yr,242.032_5.66yr,242.032_8.11yr,242.032_15.66yr,242.032_model,242.032_noise,242.032_wtest,flagged
2011-02-15,-33.000000,-31.292398,-0.196882,-0.297750,0.221926,0.144043,-2.301200,-33.722261,0.722261,0.361130,False
2011-03-21,-34.000000,-31.484814,0.065081,-0.335879,0.138414,0.159018,-2.358596,-33.816775,-0.183225,-0.091613,False
2011-04-26,-35.000000,-31.688548,0.249355,-0.254731,0.048396,0.173971,-2.415776,-33.887333,-1.112667,-0.556334,False
2011-05-19,-36.000000,-31.818712,0.187254,-0.149688,-0.009487,0.182998,-2.450333,-34.057967,-1.942033,-0.971016,False
2011-06-28,-36.000000,-32.045083,-0.126403,0.076570,-0.109877,0.197646,-2.506689,-34.513836,-1.486164,-0.743082,False
2011-07-26,-37.000000,-32.203543,-0.249200,0.220175,-0.179271,0.207059,-2.543261,-34.748040,-2.251960,-1.125980,False
2011-08-24,-35.000000,-32.367662,-0.151040,0.315708,-0.249767,0.216036,-2.578599,-34.815324,-0.184676,-0.092338,False
2011-09-20,-35.000000,-32.520463,0.069225,0.335589,-0.313667,0.223659,-2.609146,-34.814801,-0.185199,-0.092599,False
2011-10-18,-34.000000,-32.678923,0.236756,0.281100,-0.377695,0.230789,-2.638396,-34.946369,0.946369,0.473185,False
2011-11-18,-35.000000,-32.854361,0.184377,0.147079,-0.445372,0.237731,-2.667863,-35.398409,0.398409,0.199204,False
2011-12-20,-36.000000,-33.035458,-0.067156,-0.033624,-0.511076,0.243817,-2.695032,-36.098529,0.098529,0.049264,False
2012-01-12,-36.000000,-33.165451,-0.218378,-0.160351,-0.555291,0.247495,-2.712480,-36.564457,0.564457,0.282228,False
2012-02-21,-37.000000,-33.391204,-0.162033,-0.312223,-0.625521,0.252478,-2.738666,-36.977169,-0.022831,-0.011416,False
2012-03-01,-36.294955,-33.441998,-0.096487,-0.328191,-0.640090,0.253351,-2.743834,-36.997250,0.702294,0.351147,False
2012-04-01,-36.834947,-33.616957,0.154815,-0.322564,-0.686556,0.255653,-2.759587,-36.975196,0.140249,0.070125,False
2012-05-01,-37.131757,-33.786272,0.247911,-0.231958,-0.725751,0.256832,-2.771798,-37.011035,-0.120722,-0.060361,False
2012-06-01,-37.163026,-33.961230,0.092515,-0.075541,-0.759942,0.256964,-2.781266,-37.228500,0.065474,0.032737,False
2012-07-01,-36.980848,-34.130545,-0.151424,0.096233,-0.786640,0.256037,-2.787372,-37.503709,0.522861,0.261431,False
2012-08-01,-36.688948,-34.305503,-0.247330,0.247023,-0.807388,0.253996,-2.790514,-37.649715,0.960768,0.480384,False
2012-09-01,-36.418988,-34.480462,-0.088516,0.329488,-0.821004,0.250861,-2.790433,-37.600065,1.181077,0.590538,False
2012-10-01,-36.292465,-34.649776,0.154815,0.322564,-0.827275,0.246799,-2.787287,-37.540160,1.247694,0.623847,False
2012-11-01,-36.390692,-34.824735,0.246676,0.227717,-0.826564,0.241557,-2.780869,-37.716218,1.325525,0.662763,False
2012-12-01,-36.731865,-34.994050,0.092515,0.075541,-0.818924,0.235494,-2.771601,-38.181025,1.449160,0.724580,False
2013-01-01,-37.278691,-35.169008,-0.158160,-0.101771,-0.803912,0.228231,-2.758875,-38.763495,1.484804,0.742402,False
2013-02-01,-37.935565,-35.344446,-0.245819,-0.251261,-0.781727,0.219962,-2.742915,-39.146207,1.210642,0.605321,False
2013-03-01,-38.576567,-35.502906,-0.103083,-0.327029,-0.755715,0.211674,-2.725762,-39.202821,0.626254,0.313127,False
2013-04-01,-39.086266,-35.678344,0.149688,-0.323818,-0.720535,0.201627,-2.703760,-39.075142,-0.011124,-0.005562,False
2013-05-01,-39.381513,-35.848122,0.248576,-0.234766,-0.680393,0.191073,-2.679478,-39.003110,-0.378403,-0.189202,False
2013-06-01,-39.439560,-36.023560,0.097170,-0.078847,-0.632971,0.179354,-2.651326,-39.110180,-0.329380,-0.164690,False
2013-07-01,-39.299143,-36.193339,-0.147960,0.093431,-0.581721,0.167274,-2.621151,-39.283465,-0.015678,-0.007839,False
2013-08-01,-39.043548,-36.368776,-0.247822,0.245363,-0.523683,0.154079,-2.586976,-39.327815,0.284268,0.142134,False
2013-09-01,-38.788770,-36.544214,-0.091193,0.329065,-0.460994,0.140217,-2.549797,-39.176915,0.388145,0.194073,False
2013-10-01,-38.640925,-36.713993,0.153111,0.322990,-0.396422,0.126224,-2.510998,-39.019088,0.378163,0.189081,False
2013-11-01,-38.673303,-36.889431,0.246903,0.228431,-0.326239,0.111228,-2.468038,-39.097146,0.423843,0.211921,False
2013-12-01,-38.898954,-37.059209,0.093192,0.076020,-0.255555,0.096256,-2.423735,-39.473030,0.574077,0.287038,False
2014-01-01,-39.284453,-37.234647,-0.158160,-0.101771,-0.180288,0.080376,-2.375186,-39.969676,0.685222,0.342611,False
2014-02-01,-39.755402,-37.410085,-0.245819,-0.251261,-0.103420,0.064148,-2.323880,-40.270317,0.514915,0.257457,False
2014-03-01,-40.212545,-37.568545,-0.103083,-0.327029,-0.033182,0.049250,-2.275218,-40.257806,0.045261,0.022630,False
2014-04-23,-40.000000,-37.868487,0.246277,-0.265813,0.100011,0.020618,-2.177246,-39.944640,-0.055360,-0.027680,False
2014-05-07,-41.000000,-37.947717,0.237960,-0.208528,0.134902,0.012996,-2.150119,-39.920506,-1.079494,-0.539747,False
2014-06-17,-44.000000,-38.179747,-0.037730,0.013347,0.235443,-0.009366,-2.067770,-40.045823,-3.954177,-1.977089,False
2014-07-15,-44.000000,-38.338207,-0.224475,0.168114,0.302098,-0.024607,-2.009108,-40.126187,-3.873813,-1.936907,False
2014-08-13,-41.000000,-38.502327,-0.213961,0.287653,0.368818,-0.040300,-1.946346,-40.046463,-0.953537,-0.476768,False
2014-09-01,-40.000000,-38.609853,-0.091193,0.329065,0.411008,-0.050503,-1.904149,-39.915624,-0.084376,-0.042188,False
2014-10-15,-39.000000,-38.858862,0.227238,0.290359,0.503215,-0.073787,-1.803273,-39.715110,0.715110,0.357555,False
2014-11-21,-36.000000,-39.068255,0.165997,0.131208,0.573852,-0.092877,-1.715171,-40.005247,4.005247,2.002623,False
2014-12-04,-36.000000,-39.141826,0.068785,0.058949,0.596990,-0.099455,-1.683536,-40.200092,4.200092,2.100046,False
2015-01-12,-37.000000,-39.362538,-0.218504,-0.160505,0.660668,-0.118713,-1.586592,-40.786183,3.786183,1.893091,False
2015-02-09,-39.000000,-39.520998,-0.224274,-0.279798,0.700706,-0.132045,-1.515182,-40.971591,1.971591,0.985796,False
2015-03-19,-43.000000,-39.736051,0.048324,-0.336787,0.746872,-0.149385,-1.415987,-40.843012,-2.156988,-1.078494,False
2015-04-24,-43.000000,-39.939785,0.247597,-0.262197,0.781425,-0.164917,-1.319731,-40.657607,-2.342393,-1.171196,False
2015-05-15,-41.000000,-40.058630,0.208206,-0.170139,0.797281,-0.173539,-1.262617,-40.659438,-0.340562,-0.170281,False
2015-06-12,-41.000000,-40.217090,0.005149,-0.015685,0.813356,-0.184496,-1.185425,-40.784191,-0.215809,-0.107905,False
2015-07-10,-39.000000,-40.375550,-0.202334,0.142342,0.823535,-0.194801,-1.107109,-40.913916,1.913916,0.956958,False
2015-08-19,-42.000000,-40.601921,-0.182918,0.304304,0.827715,-0.208320,-0.993429,-40.854570,-1.145430,-0.572715,False
2015-09-22,-40.000000,-40.794337,0.085585,0.334183,0.821645,-0.218636,-0.895282,-40.666842,0.666842,0.333421,False
2015-10-13,-39.000000,-40.913182,0.219540,0.296103,0.813503,-0.224442,-0.834029,-40.642507,1.642507,0.821254,False
2015-11-10,-41.000000,-41.071642,0.223316,0.187375,0.797494,-0.231487,-0.751672,-40.846617,-0.153383,-0.076692,False
2015-12-16,-41.000000,-41.275376,-0.033472,-0.010445,0.768439,-0.239342,-0.644750,-41.434945,0.434945,0.217473,False
2016-01-11,-42.000000,-41.422363,-0.214076,-0.155231,0.741737,-0.244143,-0.566972,-41.861048,-0.138952,-0.069476,False
2016-02-23,-43.000000,-41.665047,-0.148594,-0.316430,0.687619,-0.250442,-0.437576,-42.130470,-0.869530,-0.434765,False
2016-03-14,-41.000000,-41.777924,0.012490,-0.337395,0.658405,-0.252667,-0.377043,-42.074133,1.074133,0.537067,False
2016-04-19,-42.000000,-41.981101,0.239867,-0.277177,0.599794,-0.255530,-0.267646,-41.941793,-0.058207,-0.029103,False
2016-05-01,-42.364838,-42.048827,0.247911,-0.231958,0.578632,-0.256155,-0.231079,-41.941476,-0.423362,-0.211681,False
2016-06-15,-42.000000,-42.302799,-0.025324,0.004908,0.492691,-0.257025,-0.093650,-42.181199,0.181199,0.090600,False
2016-07-06,-44.000000,-42.421319,-0.183165,0.123604,0.449344,-0.256634,-0.029418,-42.317588,-1.682412,-0.841206,False
2016-08-15,-45.000000,-42.647072,-0.202672,0.294634,0.361891,-0.254487,0.092944,-42.354761,-2.645239,-1.322620,False
2016-08-16,-42.252306,-42.652716,-0.197532,0.297414,0.359631,-0.254410,0.096002,-42.351611,0.099305,0.049652,False
2016-09-23,-42.000000,-42.867181,0.095793,0.333082,0.271491,-0.250638,0.212076,-42.205377,0.205377,0.102689,False
2016-10-12,-40.000000,-42.974414,0.216259,0.298245,0.225995,-0.248142,0.269988,-42.212068,2.212068,1.106034,False
2016-11-12,-42.000000,-43.149372,0.214464,0.176930,0.150223,-0.243210,0.364213,-42.486753,0.486753,0.243376,False
2016-12-06,-42.000000,-43.284824,0.051492,0.047070,0.090615,-0.238672,0.436878,-42.897440,0.897440,0.448720,False
2017-01-17,-43.000000,-43.522112,-0.236058,-0.185424,-0.014774,-0.229245,0.563416,-43.624198,0.624198,0.312099,False
2017-02-08,-42.000000,-43.646616,-0.227938,-0.276511,-0.070084,-0.223568,0.629348,-43.815369,1.815369,0.907684,False
2017-03-08,-46.000000,-43.805076,-0.045762,-0.334645,-0.139992,-0.215639,0.712724,-43.828390,-2.171610,-1.085805,False
2017-04-17,-45.000000,-44.031448,0.232307,-0.285824,-0.237977,-0.202999,0.830643,-43.695298,-1.304702,-0.652351,False
2017-05-18,-45.000000,-44.206886,0.192841,-0.154871,-0.311569,-0.192191,0.920937,-43.751739,-1.248261,-0.624131,False
2017-06-14,-43.000000,-44.359686,-0.012056,-0.004074,-0.373432,-0.182099,0.998712,-43.932635,0.932635,0.466317,False
2017-07-18,-43.000000,-44.552102,-0.234609,0.182991,-0.447704,-0.168544,1.095392,-44.124576,1.124576,0.562288,False
2017-08-02,-42.000000,-44.636991,-0.246560,0.249314,-0.478996,-0.162281,1.137567,-44.137948,2.137948,1.068974,False
2017-09-10,-44.000000,-44.857703,-0.015894,0.336636,-0.555534,-0.145242,1.245745,-43.991993,-0.008007,-0.004004,False
2017-10-06,-45.000000,-45.004845,0.184686,0.313403,-0.602284,-0.133323,1.316604,-43.925760,-1.074240,-0.537120,False
2017-11-02,-45.000000,-45.157645,0.245421,0.224122,-0.646845,-0.120516,1.389049,-44.066414,-0.933586,-0.466793,False
2017-12-21,-44.000000,-45.434950,-0.075403,-0.039398,-0.716390,-0.096294,1.517355,-44.845080,0.845080,0.422540,False
2018-01-11,-44.000000,-45.553795,-0.214197,-0.155372,-0.741411,-0.085579,1.571017,-45.179337,1.179337,0.589669,False
2018-02-06,-45.000000,-45.700937,-0.234451,-0.269691,-0.768191,-0.072079,1.636293,-45.409055,0.409055,0.204528,False
2018-03-13,-45.000000,-45.899012,-0.002998,-0.337116,-0.796634,-0.053567,1.722045,-45.367281,0.367281,0.183641,False
2018-04-10,-45.000000,-46.057472,0.203589,-0.305307,-0.812906,-0.038540,1.788817,-45.221819,0.221819,0.110909,False
2018-05-08,-45.000000,-46.215932,0.235188,-0.203931,-0.823287,-0.023377,1.853895,-45.177444,0.177444,0.088722,False
2018-06-20,-43.000000,-46.459281,-0.063002,0.030733,-0.827599,0.000052,1.950395,-45.368701,2.368701,1.184351,False
2018-07-16,-44.000000,-46.606422,-0.228125,0.173125,-0.823344,0.014230,2.006644,-45.463892,1.463892,0.731946,False
2018-08-06,-45.000000,-46.725267,-0.238609,0.264366,-0.816148,0.025652,2.050882,-45.439124,0.439124,0.219562,False
2018-09-04,-44.000000,-46.889386,-0.066715,0.332478,-0.800748,0.041337,2.110170,-45.272864,1.272864,0.636432,False
2018-10-02,-47.000000,-47.047846,0.159820,0.321262,-0.779971,0.056333,2.165380,-45.125022,-1.874978,-0.937489,False
2018-11-16,-45.000000,-47.302514,0.195549,0.157445,-0.734815,0.079995,2.249792,-45.354548,0.354548,0.177274,False
2018-12-07,-46.000000,-47.421359,0.043645,0.041721,-0.708978,0.090801,2.287312,-45.666857,-0.333143,-0.166571,False
2019-01-09,-46.000000,-47.608116,-0.204829,-0.144970,-0.662581,0.107408,2.343803,-46.169284,0.169284,0.084642,False
2019-02-11,-46.000000,-47.794872,-0.216153,-0.286124,-0.609514,0.123489,2.397210,-46.385964,0.385964,0.192982,False
2019-03-05,-46.000000,-47.919376,-0.070851,-0.331970,-0.570693,0.133878,2.431067,-46.327946,0.327946,0.163973,False
2019-04-10,-46.000000,-48.123110,0.203589,-0.305307,-0.501743,0.150238,2.483394,-46.092940,0.092940,0.046470,False
2019-05-06,-46.000000,-48.270252,0.240449,-0.213063,-0.448158,0.161514,2.518771,-46.010739,0.010739,0.005369,False
2019-06-11,-49.000000,-48.473986,0.013747,-0.021485,-0.369413,0.176307,2.564353,-46.110477,-2.889523,-1.444762,False
2019-07-03,-46.000000,-48.598490,-0.161468,0.104536,-0.319051,0.184847,2.590236,-46.199391,0.199391,0.099695,False
2019-08-06,-49.000000,-48.790906,-0.238609,0.264366,-0.238493,0.197245,2.627253,-46.179144,-2.820856,-1.410428,False
2019-09-03,-49.000000,-48.949366,-0.074966,0.331438,-0.170199,0.206686,2.654984,-46.001422,-2.998578,-1.499289,False
2019-10-07,-48.000000,-49.141782,0.190373,0.311205,-0.085660,0.217167,2.685275,-45.823423,-2.176577,-1.088289,False
2019-11-06,-47.000000,-49.311560,0.236609,0.206237,-0.010278,0.225478,2.708888,-45.944626,-1.055374,-0.527687,False
2019-12-11,-46.000000,-49.509635,0.009449,0.018586,0.077733,0.234016,2.732712,-46.437140,0.437140,0.218570,False
2020-01-14,-46.000000,-49.701850,-0.226204,-0.170448,0.162307,0.241068,2.751965,-46.943161,0.943161,0.471581,False
2020-02-06,-47.000000,-49.831658,-0.234743,-0.269347,0.218498,0.245124,2.762799,-47.109327,0.109327,0.054664,False
2020-03-04,-48.000000,-49.984041,-0.072270,-0.331790,0.283085,0.249143,2.773275,-47.082597,-0.917403,-0.458701,False
2020-04-21,-45.000000,-50.254944,0.244119,-0.270409,0.392953,0.254273,2.785897,-46.848112,1.848112,0.924056,False
2020-05-05,-47.000000,-50.333958,0.241235,-0.214598,0.423531,0.255276,2.788126,-46.840388,-0.159612,-0.079806,False
2020-06-11,-48.000000,-50.542779,0.008956,-0.018253,0.500527,0.256848,2.790857,-47.003845,-0.996155,-0.498078,False
2020-07-07,-50.000000,-50.689519,-0.188895,0.128976,0.550919,0.257011,2.790029,-47.151479,-2.848521,-1.424261,False
2020-08-04,-49.000000,-50.847546,-0.242321,0.258528,0.601350,0.256316,2.786603,-47.187070,-1.812930,-0.906465,False
2020-09-09,-48.000000,-51.050723,-0.021802,0.336341,0.659774,0.254100,2.778341,-47.043970,-0.956030,-0.478015,False
2020-10-14,-47.000000,-51.248257,0.224346,0.292652,0.709045,0.250532,2.766160,-47.005521,0.005521,0.002760,False
2020-11-09,-47.000000,-51.394996,0.226523,0.191485,0.740507,0.246990,2.754475,-47.235016,0.235016,0.117508,False
2020-12-11,-48.000000,-51.575599,0.008956,0.018253,0.772892,0.241605,2.737022,-47.796870,-0.203130,-0.101565,False
2021-01-13,-48.000000,-51.762030,-0.222551,-0.165590,0.798689,0.234885,2.715474,-48.401123,0.401123,0.200561,False
2021-02-18,-47.000000,-51.965765,-0.179959,-0.305547,0.817712,0.226229,2.687856,-48.719474,1.719474,0.859737,False
2021-03-10,-48.000000,-52.078950,-0.028748,-0.335932,0.824059,0.220846,2.670691,-48.728035,0.728035,0.364017,False
2021-04-07,-49.000000,-52.237410,0.187557,-0.312316,0.827820,0.212644,2.644493,-48.677212,-0.322788,-0.161394,False
2021-05-04,-49.000000,-52.390211,0.244571,-0.221943,0.825766,0.204024,2.616858,-48.720936,-0.279064,-0.139532,False
2021-06-03,-49.000000,-52.559990,0.081097,-0.067507,0.816957,0.193661,2.583450,-48.952332,-0.047668,-0.023834,False
