date,25.605,25.605_trend,25.605_0.5yr,25.605_1yr,25.605_2.79yr,25.605_3.51yr,25.605_model,25.605_noise,25.605_wtest,flagged
2003-12-03,0.000000,-0.734340,-0.223866,0.370764,0.221413,-0.388420,-0.754450,0.754450,0.377225,False
2004-01-09,-3.000000,-0.812838,0.191492,0.171333,0.098763,-0.336635,-0.687886,-2.312114,-1.156057,False
2004-02-12,1.000000,-0.884817,0.344578,-0.073040,-0.018360,-0.279399,-0.911038,1.911038,0.955519,False
2004-03-17,0.000000,-0.956796,0.079053,-0.293227,-0.134683,-0.214454,-1.520107,1.520107,0.760053,False
2004-04-27,-1.000000,-1.043593,-0.323553,-0.425100,-0.266696,-0.128445,-2.187388,1.187388,0.593694,False
2004-05-26,1.000000,-1.104987,-0.287891,-0.396262,-0.350331,-0.064289,-2.203761,3.203761,1.601880,False
2004-06-25,-1.000000,-1.168498,0.022376,-0.265503,-0.425114,0.003423,-1.833316,0.833316,0.416658,False
2004-07-26,0.000000,-1.234125,0.316259,-0.058599,-0.487190,0.073297,-1.390358,1.390358,0.695179,False
2004-08-27,-3.000000,-1.301870,0.277267,0.171267,-0.532711,0.143644,-1.242404,-1.757596,-0.878798,False
2004-09-30,-2.000000,-1.373849,-0.087537,0.358934,-0.558495,0.214501,-1.446445,-0.553555,-0.276778,False
2004-10-28,-2.000000,-1.433125,-0.327940,0.425856,-0.561458,0.268493,-1.628174,-0.371826,-0.185913,False
2004-11-26,-3.000000,-1.494519,-0.280891,0.393438,-0.547005,0.319101,-1.609876,-1.390124,-0.695062,False
2004-12-24,-3.000000,-1.553795,0.010374,0.271221,-0.516558,0.361893,-1.426865,-1.573135,-0.786568,False
2005-01-25,-2.000000,-1.621679,0.316596,0.058121,-0.462977,0.402533,-1.307407,-0.692593,-0.346297,False
2005-02-24,-3.000000,-1.685364,0.290275,-0.158720,-0.396330,0.431691,-1.518447,-1.481553,-0.740776,False
2005-03-24,-2.000000,-1.744803,0.004948,-0.324773,-0.321857,0.450500,-1.935984,-0.064016,-0.032008,False
2005-04-22,-4.000000,-1.806365,-0.291471,-0.418416,-0.234653,0.461035,-2.289869,-1.710131,-0.855065,False
2005-05-30,-2.000000,-1.887032,-0.262692,-0.386163,-0.109513,0.460739,-2.184660,0.184660,0.092330,False
2005-06-13,-2.596156,-1.916751,-0.125581,-0.331083,-0.061521,0.456590,-1.978346,-0.617810,-0.308905,False
2005-07-27,2.000000,-2.010155,0.319116,-0.054471,0.090618,0.429693,-1.225199,3.225199,1.612600,False
2005-08-17,1.000000,-2.054735,0.334325,0.099108,0.161565,0.409717,-1.050019,2.050019,1.025010,False
2005-09-30,-3.000000,-2.148139,-0.084570,0.357913,0.300080,0.354088,-1.220627,-1.779373,-0.889686,False
2005-10-28,-2.000000,-2.207578,-0.327187,0.425731,0.377363,0.309940,-1.421731,-0.578269,-0.289135,False
2005-11-28,1.000000,-2.273385,-0.266633,0.387732,0.449736,0.254294,-1.448256,2.448256,1.224128,False
2005-12-28,-3.000000,-2.337070,0.058037,0.247951,0.504179,0.194842,-1.332061,-1.667939,-0.833970,False
2006-01-11,-3.470075,-2.366789,0.211401,0.157590,0.523783,0.165576,-1.308439,-2.161636,-1.080818,False
2006-02-23,-3.000000,-2.458070,0.296832,-0.151859,0.559103,0.071421,-1.682573,-1.317427,-0.658714,False
2006-03-24,-3.000000,-2.519632,0.004948,-0.324773,0.560873,0.005872,-2.272712,-0.727288,-0.363644,False
2006-04-28,-3.000000,-2.593931,-0.325001,-0.425356,0.539196,-0.073276,-2.878368,-0.121632,-0.060816,False
2006-05-24,-2.570776,-2.649124,-0.304532,-0.403077,0.506778,-0.130804,-2.980759,0.409983,0.204992,False
2006-06-22,-3.000000,-2.710686,-0.019998,-0.285321,0.455317,-0.192424,-2.753113,-0.246887,-0.123444,False
2006-07-21,-5.113343,-2.772248,0.282869,-0.097925,0.389317,-0.250157,-2.448145,-2.665198,-1.332599,False
2006-08-31,-2.000000,-2.859283,0.248293,0.195562,0.275373,-0.322907,-2.462962,0.462962,0.231481,False
2006-09-20,-2.000000,-2.901740,0.035011,0.312495,0.212932,-0.353835,-2.695137,0.695137,0.347569,False
2006-10-26,-2.000000,-2.978161,-0.317868,0.424044,0.093047,-0.400755,-3.179693,1.179693,0.589847,False
2006-11-22,-5.000000,-3.035478,-0.307455,0.404294,-0.000200,-0.427834,-3.366672,-1.633328,-0.816664,False
2006-12-21,-3.000000,-3.097039,-0.026009,0.288054,-0.100277,-0.448565,-3.383836,0.383836,0.191918,False
2007-01-25,-2.000000,-3.171338,0.316596,0.058121,-0.216508,-0.461496,-3.474625,1.474625,0.737313,False
2007-02-15,-2.000000,-3.215917,0.336056,-0.095523,-0.281748,-0.462752,-3.719884,1.719884,0.859942,False
2007-03-29,-4.000000,-3.305076,-0.055064,-0.347503,-0.397043,-0.450590,-4.555276,0.555276,0.277638,False
2007-04-26,-5.000000,-3.364515,-0.315301,-0.423544,-0.459584,-0.431833,-4.994777,-0.005223,-0.002612,False
2007-05-24,-6.000000,-3.423954,-0.304532,-0.403077,-0.508443,-0.404946,-5.044951,-0.955049,-0.477525,False
2007-06-22,-5.000000,-3.485515,-0.019998,-0.285321,-0.543075,-0.369068,-4.702978,-0.297022,-0.148511,False
2007-07-18,-5.000000,-3.540709,0.260117,-0.119289,-0.559402,-0.330541,-4.289824,-0.710176,-0.355088,False
2007-08-23,-3.000000,-3.617130,0.306005,0.141483,-0.558271,-0.268484,-3.996398,0.996398,0.498199,False
2007-09-13,-5.000000,-3.661710,0.117105,0.275114,-0.544885,-0.228294,-4.042669,-0.957331,-0.478666,False
2007-10-18,-4.000000,-3.736008,-0.266075,0.412301,-0.502454,-0.156156,-4.248393,0.248393,0.124196,False
2007-11-13,-4.000000,-3.791202,-0.343783,0.421016,-0.455673,-0.099474,-4.269115,0.269115,0.134558,False
2007-12-10,-3.000000,-3.848518,-0.153196,0.342430,-0.394727,-0.038914,-4.092925,1.092925,0.546463,False
2008-01-16,-3.000000,-3.926975,0.255712,0.123109,-0.293969,0.044874,-3.797249,0.797249,0.398625,False
2008-02-19,-5.000000,-3.998954,0.320124,-0.123041,-0.188004,0.120516,-3.869359,-1.130641,-0.565320,False
2008-03-13,-3.000000,-4.047645,0.124982,-0.271166,-0.111373,0.169925,-4.135278,1.135278,0.567639,False
2008-04-16,-3.000000,-4.119624,-0.251573,-0.408595,0.005527,0.238853,-4.535412,1.535412,0.767706,False
2008-05-20,-2.000000,-4.191603,-0.322504,-0.410728,0.122186,0.301192,-4.501457,2.501457,1.250728,False
2008-06-24,-2.000000,-4.265698,0.010374,-0.271221,0.236660,0.356668,-3.933217,1.933217,0.966609,False
2008-07-16,-2.000000,-4.312273,0.247360,-0.130124,0.303335,0.386293,-3.505408,1.505408,0.752704,False
2008-08-21,-5.000000,-4.388486,0.315081,0.130056,0.399952,0.424997,-3.118399,-1.881601,-0.940801,False
2008-09-19,-3.000000,-4.449879,0.043581,0.308871,0.463762,0.446662,-3.187003,0.187003,0.093502,False
2008-10-08,-3.000000,-4.490103,-0.176159,0.387412,0.497690,0.456011,-3.325147,0.325147,0.162574,False
2008-11-05,-1.000000,-4.549379,-0.348784,0.427372,0.535195,0.462602,-3.472993,2.472993,1.236496,False
2008-12-04,-1.000000,-4.610773,-0.213745,0.366747,0.557325,0.460297,-3.440149,2.440149,1.220075,False
2009-01-14,-2.000000,-4.697646,0.239029,0.136852,0.558344,0.441287,-3.322134,1.322134,0.661067,False
2009-02-05,-4.000000,-4.744348,0.349297,-0.022688,0.544170,0.423668,-3.449901,-0.550099,-0.275049,False
2009-03-04,-4.000000,-4.801664,0.226173,-0.211748,0.513135,0.395336,-3.878768,-0.121232,-0.060616,False
2009-04-17,-5.000000,-4.895068,-0.253986,-0.409221,0.432666,0.334608,-4.791002,-0.208998,-0.104499,False
2009-05-06,-3.000000,-4.935402,-0.348048,-0.427552,0.387686,0.303393,-5.019922,2.019922,1.009961,False
2009-06-10,-5.000000,-5.009701,-0.158590,-0.344624,0.291404,0.239218,-4.982292,-0.017708,-0.008854,False
2009-07-15,-5.000000,-5.083999,0.234594,-0.140335,0.181585,0.168011,-4.640144,-0.359856,-0.179928,False
2009-08-12,-4.000000,-5.143438,0.347100,0.062969,0.087397,0.107384,-4.538588,0.538588,0.269294,False
2009-09-15,-4.000000,-5.215614,0.094138,0.286226,-0.030197,0.031161,-4.834285,0.834285,0.417143,False
2009-10-14,-4.000000,-5.277176,-0.232350,0.403482,-0.129650,-0.034619,-5.270313,1.270313,0.635156,False
2009-11-11,-7.000000,-5.336615,-0.347472,0.423372,-0.221780,-0.097482,-5.579977,-1.420023,-0.710012,False
2009-12-09,-8.000000,-5.396054,-0.163936,0.346792,-0.307307,-0.158509,-5.679014,-2.320986,-1.160493,False
2010-01-19,-5.000000,-5.483089,0.279280,0.101505,-0.415389,-0.242179,-5.759873,0.759873,0.379936,False
2010-02-10,-6.000000,-5.529792,0.347817,-0.059325,-0.462859,-0.283252,-5.987411,-0.012589,-0.006295,False
2010-03-16,-7.000000,-5.601967,0.099926,-0.283480,-0.519210,-0.340090,-6.644821,-0.355179,-0.177590,False
2010-04-14,-9.000000,-5.663529,-0.227811,-0.402245,-0.549352,-0.381169,-7.224105,-1.775895,-0.887947,False
2010-05-12,-8.000000,-5.722968,-0.348137,-0.423882,-0.561817,-0.413535,-7.470339,-0.529661,-0.264830,False
2010-06-09,-7.000000,-5.782407,-0.169234,-0.348935,-0.557556,-0.438115,-7.296247,0.296247,0.148124,False
2010-07-14,-6.000000,-5.856706,0.225516,-0.147270,-0.528949,-0.457201,-6.764610,0.764610,0.382305,False
2010-08-17,-6.000000,-5.928882,0.334325,0.099108,-0.477612,-0.462877,-6.435936,0.435936,0.217968,False
2010-09-14,-8.000000,-5.988321,0.105684,0.280712,-0.419480,-0.457905,-6.479310,-1.520690,-0.760345,False
2010-10-12,-6.000000,-6.047760,-0.213794,0.398353,-0.348860,-0.444312,-6.656374,0.656374,0.328187,False
2010-11-16,-7.000000,-6.122058,-0.335203,0.416548,-0.246257,-0.415603,-6.702573,-0.297427,-0.148713,False
2010-12-08,-8.000000,-6.168760,-0.174482,0.351052,-0.175581,-0.391236,-6.559008,-1.440992,-0.720496,False
2011-01-13,-9.000000,-6.245182,0.230089,0.143808,-0.053583,-0.341700,-6.266568,-2.733432,-1.366716,False
2011-02-15,-8.000000,-6.315235,0.336056,-0.095523,0.060711,-0.286915,-6.300906,-1.699094,-0.849547,False
2011-03-21,-6.000000,-6.387411,0.040999,-0.309969,0.175796,-0.222644,-6.703228,0.703228,0.351614,False
2011-04-26,-7.000000,-6.463832,-0.315301,-0.423544,0.289146,-0.147901,-7.061432,0.061432,0.030716,False
2011-05-19,-7.000000,-6.512657,-0.329566,-0.413896,0.354452,-0.097588,-6.999257,-0.000743,-0.000372,False
