date,117.442,117.442_trend,117.442_0.5yr,117.442_1yr,117.442_3.72yr,117.442_11.16yr,117.442_model,117.442_noise,117.442_wtest,flagged
2003-12-03,0.000000,0.916478,0.177380,0.331790,-0.738008,0.910234,1.597874,-1.597874,-0.798937,False
2004-01-09,1.000000,0.858589,0.276225,0.231810,-0.746475,0.902025,1.522174,-0.522174,-0.261087,False
2004-02-12,0.000000,0.805508,0.015739,0.058648,-0.735071,0.891918,1.036742,-1.036742,-0.518371,False
2004-03-17,0.000000,0.752427,-0.263868,-0.133935,-0.705607,0.879373,0.528389,-0.528389,-0.264195,False
2004-04-27,-2.000000,0.688417,-0.170864,-0.302216,-0.647118,0.861049,0.429268,-2.429268,-1.214634,False
2004-05-26,-3.000000,0.643142,0.107870,-0.336709,-0.591644,0.846016,0.668675,-3.668675,-1.834338,False
2004-06-25,-1.000000,0.596306,0.290039,-0.286452,-0.523137,0.828694,0.905450,-1.905450,-0.952725,False
2004-07-26,-3.000000,0.547908,0.182957,-0.156785,-0.441846,0.808941,0.941175,-3.941175,-1.970588,False
2004-08-27,-2.000000,0.497950,-0.121808,0.022025,-0.348484,0.786622,0.836304,-2.836304,-1.418152,False
2004-09-30,-3.000000,0.444869,-0.293957,0.203688,-0.241025,0.760822,0.874397,-3.874397,-1.937198,False
2004-10-28,2.000000,0.401155,-0.162549,0.304731,-0.147961,0.738009,1.133384,0.866616,0.433308,False
2004-11-26,1.000000,0.355880,0.117196,0.336430,-0.048993,0.712939,1.473452,-0.473452,-0.236726,False
2004-12-24,1.000000,0.312166,0.288209,0.289457,0.047414,0.687386,1.624632,-0.624632,-0.312316,False
2005-01-25,-1.000000,0.262104,0.182436,0.156448,0.156753,0.656560,1.414302,-2.414302,-1.207151,False
2005-02-24,-1.000000,0.215140,-0.104556,-0.011325,0.256257,0.626188,0.981704,-1.981704,-0.990852,False
2005-03-24,0.000000,0.171306,-0.285382,-0.166151,0.344717,0.596629,0.661119,-0.661119,-0.330559,False
2005-04-22,2.000000,0.125907,-0.214108,-0.286221,0.430225,0.564842,0.620645,1.379355,0.689677,False
2005-05-30,0.000000,0.066418,0.139068,-0.335352,0.530338,0.521491,0.921964,-0.921964,-0.460982,False
2005-06-13,1.147975,0.044502,0.243318,-0.317777,0.563247,0.505059,1.038349,0.109626,0.054813,False
2005-07-27,1.000000,-0.024380,0.178440,-0.153873,0.650710,0.451921,1.102818,-0.102818,-0.051409,False
2005-08-17,2.000000,-0.057255,-0.020829,-0.037899,0.683157,0.425811,0.992985,1.007015,0.503508,False
2005-09-30,1.000000,-0.126136,-0.294007,0.202512,0.729951,0.369687,0.882007,0.117993,0.058996,False
2005-10-28,-2.000000,-0.169970,-0.164044,0.304289,0.744098,0.333070,1.047443,-3.047443,-1.523722,False
2005-11-28,-1.000000,-0.218500,0.134588,0.335623,0.745207,0.291807,1.288726,-2.288726,-1.144363,False
2005-12-28,1.000000,-0.265465,0.293465,0.276973,0.731702,0.251239,1.287914,-0.287914,-0.143957,False
