date,156.59,156.59_trend,156.59_0.5yr,156.59_1yr,156.59_6.71yr,156.59_11.68yr,156.59_model,156.59_noise,156.59_wtest,flagged
2003-12-03,0.000000,-0.649770,0.004480,0.353868,-1.964086,1.818494,-0.437013,0.437013,0.145671,False
2004-01-09,0.000000,-0.686425,0.128273,0.534399,-1.909162,1.760068,-0.172847,0.172847,0.057616,False
2004-02-12,1.000000,-0.720035,0.082244,0.516262,-1.843696,1.701896,-0.263330,1.263330,0.421110,False
2004-03-17,-1.000000,-0.753646,-0.063700,0.327179,-1.764288,1.639475,-0.614980,-0.385020,-0.128340,False
2004-04-27,1.000000,-0.794176,-0.125407,-0.036225,-1.650849,1.558773,-1.047884,2.047884,0.682628,False
2004-05-26,-1.000000,-0.822844,-0.031356,-0.293629,-1.559572,1.498256,-1.209145,0.209145,0.069715,False
2004-06-25,-1.000000,-0.852500,0.094558,-0.484273,-1.456124,1.432790,-1.265550,0.265550,0.088517,False
2004-07-26,-3.000000,-0.883145,0.127502,-0.548985,-1.340228,1.362217,-1.282639,-1.717361,-0.572454,False
2004-08-27,-3.000000,-0.914779,0.024667,-0.456672,-1.211764,1.286404,-1.272144,-1.727856,-0.575952,False
2004-09-30,-2.000000,-0.948389,-0.110401,-0.212710,-1.066397,1.202738,-1.135158,-0.864842,-0.288281,False
2004-10-28,-5.000000,-0.976068,-0.123826,0.045630,-0.940577,1.131573,-0.863268,-4.136732,-1.378911,False
2004-11-26,-1.000000,-1.004736,-0.026905,0.301557,-0.805186,1.055848,-0.479422,-0.520578,-0.173526,False
2004-12-24,-2.000000,-1.032415,0.091297,0.479747,-0.670251,0.980912,-0.150710,-1.849290,-0.616430,False
2005-01-25,-2.000000,-1.064114,0.127417,0.548959,-0.511542,0.893062,-0.006217,-1.993783,-0.664594,False
2005-02-24,-2.000000,-1.093851,0.032914,0.466153,-0.359502,0.808840,-0.145446,-1.854554,-0.618185,False
2005-03-24,-4.000000,-1.121606,-0.086984,0.278236,-0.215659,0.728804,-0.417209,-3.582791,-1.194264,False
2005-04-22,-7.000000,-1.150353,-0.131551,0.017471,-0.065516,0.644602,-0.685348,-6.314652,-2.104884,False
2005-05-30,-5.000000,-1.188020,-0.016066,-0.320282,0.131642,0.532510,-0.860216,-4.139784,-1.379928,False
2005-06-13,-3.000000,-1.201898,0.046907,-0.417574,0.204063,0.490774,-0.877728,-2.122272,-0.707424,False
2005-07-27,-5.000000,-1.245513,0.126750,-0.548744,0.429526,0.358325,-0.879656,-4.120344,-1.373448,False
2005-08-17,-4.000000,-1.266329,0.068653,-0.503572,0.535380,0.294545,-0.871323,-3.128677,-1.042892,False
