date,172.889,172.889_trend,172.889_0.5yr,172.889_1yr,172.889_7.04yr,172.889_11.95yr,172.889_model,172.889_noise,172.889_wtest,flagged
2003-12-03,0.000000,-1.270784,-0.253595,0.123126,-0.636141,0.867567,-1.169828,1.169828,0.584914,False
2004-01-09,0.000000,-1.328112,-0.342012,0.209112,-0.569381,0.844039,-1.186355,1.186355,0.593178,False
2004-02-12,1.000000,-1.380679,0.013191,0.216240,-0.504063,0.820359,-0.834951,1.834951,0.917476,False
2004-03-17,2.000000,-1.433245,0.352370,0.151767,-0.435283,0.794722,-0.569669,2.569669,1.284835,False
2004-04-27,1.000000,-1.496635,0.191470,0.010482,-0.348408,0.761292,-0.881798,1.881798,0.940899,False
2004-05-26,-2.000000,-1.541471,-0.169081,-0.096881,-0.284807,0.736045,-1.356195,-0.643805,-0.321903,False
2004-06-25,-1.000000,-1.587853,-0.376617,-0.182924,-0.217518,0.708584,-1.656328,0.656328,0.328164,False
2004-07-26,-2.000000,-1.635782,-0.207978,-0.221821,-0.146769,0.678825,-1.533523,-0.466477,-0.233238,False
2004-08-27,0.000000,-1.685256,0.186244,-0.197641,-0.072862,0.646696,-1.122818,1.122818,0.561409,False
2004-09-30,-2.000000,-1.737823,0.375352,-0.108704,0.006140,0.611062,-0.853973,-1.146027,-0.573014,False
2004-10-28,2.000000,-1.781113,0.180180,-0.006667,0.071192,0.580619,-0.955789,2.955789,1.477894,False
2004-11-26,-3.000000,-1.825949,-0.180576,0.100304,0.138214,0.548099,-1.219908,-1.780092,-0.890046,False
2004-12-24,-3.000000,-1.869239,-0.375402,0.180725,0.202273,0.515796,-1.345847,-1.654153,-0.827077,False
2005-01-25,0.000000,-1.918815,-0.207265,0.221839,0.274459,0.477782,-1.152001,1.152001,0.576001,False
2005-02-24,-4.000000,-1.965325,0.164985,0.200784,0.340662,0.441196,-0.817697,-3.182303,-1.591151,False
2005-03-24,-4.000000,-2.008733,0.373211,0.133561,0.400806,0.406305,-0.694851,-3.305149,-1.652575,False
2005-04-22,-1.000000,-2.053693,0.251091,0.032121,0.461114,0.369471,-0.939894,-0.060106,-0.030053,False
2005-05-30,-1.000000,-2.112604,-0.207360,-0.108423,0.536585,0.320241,-1.571561,0.571561,0.285781,False
2005-06-13,0.000000,-2.134309,-0.330088,-0.151638,0.563256,0.301853,-1.750925,1.750925,0.875462,False
2005-07-27,-2.000000,-2.202523,-0.201799,-0.221968,0.642643,0.243301,-1.740346,-0.259654,-0.129827,False
2005-08-17,-2.000000,-2.235079,0.059948,-0.212587,0.677965,0.214996,-1.494757,-0.505243,-0.252622,False
2005-09-30,-3.000000,-2.303293,0.375708,-0.109552,0.746075,0.155084,-1.135979,-1.864021,-0.932011,False
2005-10-28,-3.000000,-2.346702,0.182207,-0.007347,0.784970,0.116618,-1.270253,-1.729747,-0.864874,False
2005-11-28,-3.000000,-2.394761,-0.201894,0.106747,0.823736,0.073813,-1.592359,-1.407641,-0.703820,False
2005-12-28,-3.000000,-2.441271,-0.377599,0.189172,0.856749,0.032247,-1.740702,-1.259298,-0.629649,False
2006-01-11,-2.000000,-2.462975,-0.330033,0.211621,0.870588,0.012825,-1.697974,-0.302026,-0.151013,False
2006-02-23,-4.000000,-2.529639,0.153192,0.202401,0.906651,-0.046829,-1.314224,-2.685776,-1.342888,False
2006-03-24,-5.000000,-2.574598,0.373211,0.133561,0.925339,-0.086973,-1.229460,-3.770540,-1.885270,False
2006-04-28,-5.000000,-2.628859,0.187875,0.009260,0.941692,-0.135214,-1.625246,-3.374754,-1.687377,False
2006-05-24,-4.000000,-2.669167,-0.138196,-0.087823,0.949382,-0.170835,-2.116638,-1.883362,-0.941681,False
2006-06-22,-2.000000,-2.714126,-0.370360,-0.174929,0.953434,-0.210281,-2.516262,0.516262,0.258131,False
2006-07-21,-2.000000,-2.759085,-0.262999,-0.219337,0.952694,-0.249360,-2.538088,0.538088,0.269044,False
2006-08-31,-1.000000,-2.822648,0.225994,-0.190840,0.943482,-0.303851,-2.147863,1.147863,0.573931,False
2006-09-20,-1.000000,-2.853654,0.366824,-0.141088,0.935541,-0.330059,-2.022437,1.022437,0.511218,False
2006-10-26,-3.000000,-2.909465,0.204540,-0.014994,0.915626,-0.376529,-2.180823,-0.819177,-0.409589,False
2006-11-22,-2.000000,-2.951324,-0.132124,0.086061,0.896026,-0.410724,-2.512085,0.512085,0.256042,False
2006-12-21,-3.000000,-2.996283,-0.369028,0.173740,0.870628,-0.446758,-2.767701,-0.232299,-0.116150,False
2007-01-25,-2.000000,-3.050544,-0.207265,0.221839,0.834162,-0.489204,-2.691013,0.691013,0.345507,False
2007-02-15,-2.000000,-3.083100,0.053519,0.213141,0.809332,-0.514082,-2.521190,0.521190,0.260595,False
2007-03-29,-4.000000,-3.148213,0.377670,0.117778,0.753343,-0.562404,-2.461827,-1.538173,-0.769087,False
2007-04-26,-1.000000,-3.191622,0.209976,0.016903,0.711567,-0.593485,-2.846662,1.846662,0.923331,False
2007-05-24,-1.000000,-3.235031,-0.138196,-0.087823,0.666456,-0.623602,-3.418195,2.418195,1.209098,False
2007-06-22,-1.000000,-3.279990,-0.370360,-0.174929,0.616445,-0.653723,-3.862557,2.862557,1.431279,False
2007-07-18,-3.000000,-3.320298,-0.289551,-0.217143,0.568966,-0.679761,-3.937787,0.937787,0.468894,False
2007-08-23,-2.000000,-3.376109,0.135165,-0.204714,0.499473,-0.714231,-3.660417,1.660417,0.830208,False
2007-09-13,-2.000000,-3.408666,0.334719,-0.160733,0.457113,-0.733458,-3.511025,1.511025,0.755513,False
