date,242.032,242.032_trend,242.032_0.5yr,242.032_1yr,242.032_5.66yr,242.032_15.66yr,242.032_model,242.032_noise,242.032_wtest,flagged
2003-12-03,,-16.365664,0.076781,0.071005,0.774359,2.668615,-12.774903,,,False
2004-01-09,,-16.575444,-0.206976,-0.138405,0.808980,2.704227,-13.407618,,,False
2004-02-12,-8.000000,-16.767802,-0.213525,-0.284507,0.831751,2.732956,-13.701128,5.701128,2.850564,False
2004-03-17,-8.000000,-16.960161,0.039327,-0.336402,0.845684,2.757888,-13.653663,5.653663,2.826831,False
2004-04-27,-7.000000,-17.192122,0.252032,-0.251994,0.850528,2.782856,-13.558700,6.558700,3.279350,False
2004-05-26,-9.000000,-17.356192,0.138441,-0.114932,0.846019,2.797125,-13.689539,4.689539,2.344770,False
2004-06-25,-8.000000,-17.525920,-0.109291,0.055737,0.834472,2.808912,-13.936090,5.936090,2.968045,False
2004-07-26,-10.000000,-17.701305,-0.251614,0.216401,0.815289,2.817899,-14.103331,4.103331,2.051665,False
2004-08-27,-13.000000,-17.882348,-0.127415,0.319089,0.787934,2.823764,-14.078977,1.078977,0.539488,False
2004-09-30,-15.000000,-18.074707,0.149981,0.325091,0.750750,2.826187,-14.022697,-0.977303,-0.488651,False
2004-10-28,-16.000000,-18.233119,0.251938,0.248130,0.714119,2.825235,-14.193697,-1.806303,-0.903152,False
2004-11-26,-18.000000,-18.397189,0.131129,0.109487,0.670756,2.821444,-14.664373,-3.335627,-1.667813,False
2004-12-24,-15.000000,-18.555602,-0.101431,-0.050032,0.623964,2.815077,-15.268024,0.268024,0.134012,False
2005-01-25,-13.000000,-18.737017,-0.251646,-0.216691,0.564874,2.804529,-15.835952,2.835952,1.417976,False
2005-02-24,-12.000000,-18.907210,-0.140976,-0.315534,0.504574,2.791483,-16.067663,4.067663,2.033832,False
2005-03-24,-15.000000,-19.066057,0.091234,-0.333747,0.444497,2.776568,-16.087506,1.087506,0.543753,False
2005-04-22,-16.000000,-19.230576,0.246913,-0.272558,0.378883,2.758347,-16.118991,0.118991,0.059495,False
2005-05-30,-18.000000,-19.446154,0.112905,-0.096244,0.288531,2.730232,-16.410730,-1.589270,-0.794635,False
2005-06-13,-14.000000,-19.525577,-0.004412,-0.016511,0.254207,2.718671,-16.573622,2.573622,1.286811,False
2005-07-27,-13.000000,-19.775193,-0.251851,0.218899,0.143627,2.678156,-16.986362,3.986362,1.993181,False
2005-08-17,-14.000000,-19.894328,-0.195253,0.295127,0.089821,2.656605,-17.048028,3.048028,1.524014,False
2005-09-30,-16.000000,-20.143945,0.148203,0.325468,-0.023842,2.606875,-17.087241,1.087241,0.543620,False
2005-10-28,-18.000000,-20.302791,0.251977,0.248823,-0.096079,2.572046,-17.326024,-0.673976,-0.336988,False
2005-11-28,-16.000000,-20.478657,0.116767,0.099015,-0.175222,2.530645,-17.907452,1.907452,0.953726,False
2005-12-28,-15.000000,-20.648850,-0.131982,-0.072683,-0.250337,2.487781,-18.616071,3.616071,1.808036,False
2006-01-11,-16.000000,-20.728273,-0.216478,-0.148993,-0.284715,2.466849,-18.911610,2.911610,1.455805,False
2006-02-23,-18.000000,-20.972216,-0.148084,-0.313476,-0.386815,2.398927,-19.421665,1.421665,0.710832,False
2006-03-24,-20.000000,-21.136736,0.091234,-0.333747,-0.452046,2.350084,-19.481212,-0.518788,-0.259394,False
2006-04-28,-19.000000,-21.335294,0.252034,-0.250764,-0.526048,2.287960,-19.572112,0.572112,0.286056,False
2006-05-24,-21.000000,-21.482795,0.156721,-0.128972,-0.577209,2.239613,-19.792642,-1.207358,-0.603679,False
2006-06-22,-19.000000,-21.647315,-0.081041,0.035545,-0.630005,2.183532,-20.139284,1.139284,0.569642,False
2006-07-21,-21.000000,-21.811834,-0.244510,0.191387,-0.677903,2.125232,-20.417628,-0.582372,-0.291186,False
2006-08-31,-23.000000,-22.044431,-0.099132,0.325167,-0.736548,2.039137,-20.515807,-2.484193,-1.242096,False
2006-09-20,-23.000000,-22.157893,0.070699,0.335277,-0.761055,1.995626,-20.517346,-2.482654,-1.241327,False
