date,177.694,177.694_trend,177.694_0.5yr,177.694_1yr,177.694_5.96yr,177.694_12.87yr,177.694_jump,177.694_exp,177.694_model,177.694_noise,177.694_wtest,flagged
2005-03-24,-8.000000,-12.655822,-0.321536,-0.387841,0.237175,3.758287,0.000000,0.000000,-9.369738,1.369738,0.456579,False
2005-04-22,-14.000000,-12.655822,-0.215057,-0.340370,0.098845,3.709566,0.000000,0.000000,-9.402839,-4.597161,-1.532387,False
2005-05-30,-13.000000,-12.655822,0.179766,-0.156975,-0.083310,3.637289,-1.719990,-0.701966,-11.501009,-1.498991,-0.499664,False
2005-06-13,-14.000000,-12.655822,0.284904,-0.067792,-0.150283,3.608282,-1.719990,-0.925420,-11.626122,-2.373878,-0.791293,False
2005-07-27,-15.000000,-12.655822,0.172474,0.213107,-0.358665,3.508930,-1.719990,-1.524476,-12.364444,-2.635556,-0.878519,False
2005-08-17,-14.000000,-12.655822,-0.053082,0.313941,-0.456285,3.457206,-1.719990,-1.762670,-12.876702,-1.123298,-0.374433,False
2005-09-30,-13.000000,-12.655822,-0.323302,0.384576,-0.654961,3.340039,-1.719990,-2.180051,-13.809511,0.809511,0.269837,False
2005-10-28,-12.000000,-12.655822,-0.155561,0.317481,-0.776087,3.259430,-1.719990,-2.397158,-14.127708,2.127708,0.709236,False
2005-11-28,-12.000000,-12.655822,0.175075,0.160022,-0.904241,3.164857,-1.719990,-2.601216,-14.381317,2.381317,0.793772,False
2005-12-28,-13.000000,-12.655822,0.325045,-0.035293,-1.021374,3.068152,-1.719990,-2.767879,-14.807161,1.807161,0.602387,False
2006-01-11,-14.000000,-12.655822,0.283408,-0.126456,-1.073465,3.021323,-1.719990,-2.836639,-15.107641,1.107641,0.369214,False
2006-02-23,-13.000000,-12.655822,-0.133248,-0.340648,-1.222133,2.870941,-1.719990,-3.017269,-16.218170,3.218170,1.072723,False
2006-03-24,-12.000000,-12.655822,-0.321536,-0.387841,-1.311896,2.764128,-1.719990,-3.116864,-16.749822,4.749822,1.583274,False
2006-04-28,-14.000000,-12.655822,-0.160453,-0.319387,-1.407928,2.629693,-1.719990,-3.217525,-16.851412,2.851412,0.950471,False
2006-05-24,-16.000000,-12.655822,0.120363,-0.192704,-1.470008,2.526080,-1.719990,-3.280594,-16.672677,0.672677,0.224226,False
2006-06-22,-15.000000,-12.655822,0.319144,-0.008054,-1.529462,2.406914,-1.719990,-3.340981,-16.528253,1.528253,0.509418,False
2006-07-21,-14.000000,-12.655822,0.225353,0.178561,-1.578192,2.284127,-1.719990,-3.392377,-16.658341,2.658341,0.886114,False
2006-08-31,-19.000000,-12.655822,-0.195757,0.359222,-1.628140,2.104712,-1.719990,-3.452256,-17.188032,-1.811968,-0.603989,False
2006-09-20,-14.000000,-12.655822,-0.316162,0.387495,-1.644260,2.014863,-1.719990,-3.476869,-17.410747,3.410747,1.136916,False
2006-10-26,-12.000000,-12.655822,-0.174840,0.324961,-1.659430,1.849544,-1.719990,-3.514830,-17.550408,5.550408,1.850136,False
2006-11-22,-15.000000,-12.655822,0.115144,0.195594,-1.659046,1.722720,-1.719990,-3.538709,-17.540109,2.540109,0.846703,False
2006-12-21,-15.000000,-12.655822,0.318022,0.011391,-1.647402,1.584004,-1.719990,-3.560663,-17.670461,2.670461,0.890154,False
2007-01-25,-15.000000,-12.655822,0.177194,-0.210310,-1.617979,1.413434,-1.719990,-3.582853,-18.196327,3.196327,1.065442,False
2007-02-15,-18.000000,-12.655822,-0.047551,-0.311969,-1.592369,1.309581,-1.719990,-3.594236,-18.612357,0.612357,0.204119,False
2007-03-29,-20.000000,-12.655822,-0.325119,-0.386381,-1.523696,1.098859,-1.719990,-3.613377,-19.125527,-0.874473,-0.291491,False
2007-04-26,-22.000000,-12.655822,-0.179534,-0.326771,-1.465397,0.956409,-1.719990,-3.623868,-19.014974,-2.985026,-0.995009,False
2007-05-24,-19.000000,-12.655822,0.120363,-0.192704,-1.397518,0.812619,-1.719990,-3.632847,-18.665901,-0.334099,-0.111366,False
2007-06-22,-20.000000,-12.655822,0.319144,-0.008054,-1.317591,0.662494,-1.719990,-3.640785,-18.360604,-1.639396,-0.546465,False
2007-07-18,-21.000000,-12.655822,0.248324,0.160551,-1.238061,0.527046,-1.719990,-3.646891,-18.324843,-2.675157,-0.891719,False
2007-08-23,-18.000000,-12.655822,-0.117758,0.335748,-1.116522,0.338484,-1.719990,-3.654013,-18.589874,0.589874,0.196625,False
2007-09-13,-20.000000,-12.655822,-0.288857,0.382714,-1.039965,0.228100,-1.719990,-3.657555,-18.751377,-1.248623,-0.416208,False
2007-10-18,-19.000000,-12.655822,-0.242820,0.350948,-0.904017,0.043768,-1.719990,-3.662612,-18.790546,-0.209454,-0.069818,False
2007-11-13,-17.000000,-12.655822,0.016925,0.244931,-0.796970,-0.093248,-1.719990,-3.665781,-18.669955,1.669955,0.556652,False
2007-12-10,-19.000000,-12.655822,0.270371,0.084158,-0.681060,-0.235413,-1.719990,-3.668621,-18.606376,-0.393624,-0.131208,False
2008-01-16,-22.000000,-12.655822,0.252192,-0.157256,-0.515829,-0.429480,-1.719990,-3.671878,-18.898065,-3.101935,-1.033978,False
2008-02-19,-20.000000,-12.655822,-0.089824,-0.326603,-0.359031,-0.606611,-1.719990,-3.674331,-19.432212,-0.567788,-0.189263,False
2008-03-13,-19.000000,-12.655822,-0.285191,-0.381933,-0.250917,-0.725750,-1.719990,-3.675746,-19.695350,0.695350,0.231783,False
2008-04-16,-12.000000,-12.655822,-0.255679,-0.355867,-0.089219,-0.900584,-1.719990,-3.677535,-19.654697,7.654697,2.551566,False
2008-05-20,-18.000000,-12.655822,0.084446,-0.211965,0.073333,-1.073566,-1.719990,-3.679016,-19.182581,1.182581,0.394194,False
2008-06-24,-13.000000,-12.655822,0.323357,0.008781,0.239917,-1.249327,-1.719990,-3.680275,-18.733359,5.733359,1.911120,False
2008-07-16,-17.000000,-12.655822,0.259091,0.151147,0.343486,-1.358435,-1.719990,-3.680951,-18.661475,1.661475,0.553825,False
2008-08-21,-19.000000,-12.655822,-0.100500,0.330145,0.509800,-1.534410,-1.719990,-3.681893,-18.852670,-0.147330,-0.049110,False
2008-09-19,-20.000000,-12.655822,-0.314190,0.387263,0.639875,-1.673614,-1.719990,-3.682526,-19.019005,-0.980995,-0.326998,False
2008-10-08,-19.000000,-12.655822,-0.300599,0.373628,0.722732,-1.763472,-1.719990,-3.682889,-19.026413,0.026413,0.008804,False
2008-11-05,-17.000000,-12.655822,-0.070331,0.283184,0.840824,-1.893813,-1.719990,-3.683359,-18.899308,1.899308,0.633103,False
2008-12-04,-16.000000,-12.655822,0.228172,0.122260,0.957361,-2.026023,-1.719990,-3.683774,-18.777817,2.777817,0.925939,False
2009-01-14,-18.000000,-12.655822,0.265455,-0.145214,1.110673,-2.207876,-1.719990,-3.684259,-19.037033,1.037033,0.345678,False
2009-02-05,-17.000000,-12.655822,0.063821,-0.267888,1.186814,-2.302939,-1.719990,-3.684477,-19.380482,2.380482,0.793494,False
2009-03-04,-21.000000,-12.655822,-0.217356,-0.365180,1.273683,-2.416874,-1.719990,-3.684711,-19.786251,-1.213749,-0.404583,False
2009-04-17,-21.000000,-12.655822,-0.253663,-0.355093,1.398439,-2.595727,-1.719990,-3.685025,-19.866881,-1.133119,-0.377706,False
2009-05-06,-21.000000,-12.655822,-0.077481,-0.286157,1.445444,-2.670216,-1.719990,-3.685138,-19.649361,-1.350639,-0.450213,False
2009-06-10,-24.000000,-12.655822,0.267221,-0.087414,1.520545,-2.802883,-1.719990,-3.685318,-19.163662,-4.836338,-1.612113,False
2009-07-15,-21.000000,-12.655822,0.268649,0.142113,1.580120,-2.929409,-1.719990,-3.685466,-18.999806,-2.000194,-0.666731,False
2009-08-12,-21.000000,-12.655822,0.002660,0.293202,1.616187,-3.026021,-1.719990,-3.685566,-19.175350,-1.824650,-0.608217,False
2009-09-15,-24.000000,-12.655822,-0.298451,0.384651,1.645763,-3.137617,-1.719990,-3.685668,-19.467134,-4.532866,-1.510955,False
2009-10-14,-21.000000,-12.655822,-0.270217,0.361475,1.658465,-3.227684,-1.719990,-3.685740,-19.539514,-1.460486,-0.486829,False
2009-11-11,-23.000000,-12.655822,-0.005459,0.255137,1.659695,-3.310039,-1.719990,-3.685800,-19.462279,-3.537721,-1.179240,False
2009-12-09,-21.000000,-12.655822,0.263991,0.090663,1.650076,-3.387753,-1.719990,-3.685852,-19.444687,-1.555313,-0.518438,False
2010-01-19,-20.000000,-12.655822,0.229355,-0.175592,1.616565,-3.492946,-1.719990,-3.685914,-19.884344,-0.115656,-0.038552,False
2010-02-10,-21.000000,-12.655822,0.008257,-0.291006,1.589207,-3.545081,-1.719990,-3.685942,-20.300378,-0.699622,-0.233207,False
2010-03-16,-22.000000,-12.655822,-0.296183,-0.384209,1.534355,-3.619600,-1.719990,-3.685979,-20.827428,-1.172572,-0.390857,False
2010-04-14,-22.000000,-12.655822,-0.273291,-0.362672,1.475863,-3.677251,-1.719990,-3.686005,-20.899169,-1.100831,-0.366944,False
2010-05-12,-26.000000,-12.655822,-0.011055,-0.257641,1.409563,-3.727667,-1.719990,-3.686027,-20.648639,-5.351361,-1.783787,False
2010-06-09,-24.000000,-12.655822,0.260683,-0.093905,1.334049,-3.772854,-1.719990,-3.686046,-20.333885,-3.666115,-1.222038,False
2010-07-14,-23.000000,-12.655822,0.274798,0.135880,1.227457,-3.821891,-1.719990,-3.686065,-20.245634,-2.754366,-0.918122,False
2010-08-17,-22.000000,-12.655822,-0.053082,0.313941,1.111899,-3.861509,-1.719990,-3.686081,-20.550644,-1.449356,-0.483119,False
2010-09-14,-23.000000,-12.655822,-0.293828,0.383739,1.008636,-3.888143,-1.719990,-3.686092,-20.851500,-2.148500,-0.716167,False
2010-10-12,-23.000000,-12.655822,-0.282025,0.366099,0.898780,-3.909325,-1.719990,-3.686101,-20.988384,-2.011616,-0.670539,False
2010-11-16,-25.000000,-12.655822,0.050318,0.229081,0.753286,-3.928089,-1.719990,-3.686111,-20.957327,-4.042673,-1.347558,False
2010-12-08,-14.000000,-12.655822,0.257298,0.097141,0.657799,-3.935480,-1.719990,-3.686116,-20.985171,6.985171,2.328390,False
2011-01-13,-25.000000,-12.655822,0.271764,-0.139002,0.496000,-3.940222,-1.719990,-3.686123,-21.373396,-3.626604,-1.208868,False
2011-02-15,-22.000000,-12.655822,-0.047551,-0.311969,0.342934,-3.936546,2.341535,-5.061118,-19.328538,-2.671462,-0.890487,False
2011-03-21,-21.000000,-12.655822,-0.314805,-0.387339,0.181988,-3.924738,2.341535,-6.237156,-20.996337,-0.003663,-0.001221,False
2011-04-26,-20.000000,-12.655822,-0.179534,-0.326771,0.009698,-3.903390,2.341535,-7.262380,-21.976666,1.976666,0.658889,False
2011-05-19,-21.000000,-12.655822,0.066835,-0.220925,-0.100549,-3.885011,2.341535,-7.817761,-22.271697,1.271697,0.423899,False
2011-06-28,-20.000000,-12.655822,0.325168,0.031967,-0.290942,-3.844301,2.341535,-8.629596,-22.721992,2.721992,0.907331,False
2011-07-26,-20.000000,-12.655822,0.181861,0.207497,-0.422059,-3.809250,2.341535,-9.099512,-23.255750,3.255750,1.085250,False
2011-08-24,-24.000000,-12.655822,-0.128122,0.339040,-0.554939,-3.767316,2.341535,-9.514927,-23.940552,-0.059448,-0.019816,False
2011-09-20,-26.000000,-12.655822,-0.316162,0.387495,-0.675176,-3.723179,2.341535,-9.845891,-24.487201,-1.512799,-0.504266,False
2011-10-18,-29.000000,-12.655822,-0.242820,0.350948,-0.795522,-3.672279,2.341535,-10.140477,-24.814437,-4.185563,-1.395188,False
2011-11-18,-28.000000,-12.655822,0.072304,0.218173,-0.922665,-3.609921,2.341535,-10.417355,-24.973751,-3.026249,-1.008750,False
2011-12-20,-27.000000,-12.655822,0.315495,0.018063,-1.046145,-3.539044,2.341535,-10.657270,-25.223188,-1.776812,-0.592271,False
2012-01-12,-27.000000,-12.655822,0.277925,-0.132560,-1.129332,-3.484163,2.341535,-10.804987,-25.587405,-1.412595,-0.470865,False
2012-02-21,-21.000000,-12.655822,-0.111058,-0.333590,-1.261790,-3.381071,2.341535,-11.020689,-26.422486,5.422486,1.807495,False
2012-03-01,-26.328913,-12.655822,-0.198749,-0.360062,-1.289346,-3.356539,6.743441,-11.894912,-23.011989,-3.316924,-1.105641,False
2012-04-01,-26.697167,-12.655822,-0.321492,-0.383405,-1.377517,-3.268357,6.743441,-14.593119,-25.856271,-0.840896,-0.280299,False
2012-05-01,-27.163094,-12.655822,-0.123536,-0.304861,-1.452400,-3.177698,6.743441,-16.797887,-27.768763,0.605669,0.201890,False
2012-06-01,-27.778796,-12.655822,0.203138,-0.141045,-1.518388,-3.078674,6.743441,-18.721860,-29.169210,1.390414,0.463471,False
2012-07-01,-28.610323,-12.655822,0.322285,0.055201,-1.570732,-2.977830,6.743441,-20.293985,-30.377443,1.767120,0.589040,False
2012-08-01,-29.684785,-12.655822,0.118354,0.242360,-1.612503,-2.868619,6.743441,-21.665887,-31.698676,2.013892,0.671297,False
2012-09-01,-30.955711,-12.655822,-0.207467,0.362483,-1.641425,-2.754503,6.743441,-22.821151,-32.974445,2.018734,0.672911,False
2012-10-01,-32.310742,-12.655822,-0.321492,0.383405,-1.656964,-2.639582,6.743441,-23.765145,-33.912159,1.601417,0.533806,False
2012-11-01,-33.618653,-12.655822,-0.113137,0.300700,-1.660031,-2.516393,6.743441,-24.588913,-34.490156,0.871503,0.290501,False
2012-12-01,-34.763927,-12.655822,0.203138,0.141045,-1.650404,-2.393080,6.743441,-25.262034,-34.873716,0.109789,0.036596,False
2013-01-01,-35.672671,-12.655822,0.320604,-0.061783,-1.627519,-2.261633,6.743441,-25.849428,-35.392140,-0.280531,-0.093510,False
2013-02-01,-36.313412,-12.655822,0.106991,-0.247957,-1.591551,-2.125944,6.743441,-26.345308,-36.116149,-0.197263,-0.065754,False
2013-03-01,-36.680039,-12.655822,-0.191258,-0.357950,-1.548094,-2.000238,6.743441,-26.725365,-36.735286,0.055247,0.018416,False
2013-04-01,-36.805612,-12.655822,-0.322650,-0.384129,-1.488191,-1.857799,6.743441,-27.082578,-37.047728,0.242117,0.080706,False
2013-05-01,-36.764391,-12.655822,-0.130435,-0.307603,-1.418862,-1.716911,6.743441,-27.374329,-36.860522,0.096132,0.032044,False
2013-06-01,-36.674177,-12.655822,0.197985,-0.144674,-1.336046,-1.568426,6.743441,-27.628806,-36.392349,-0.281828,-0.093943,False
2013-07-01,-36.687376,-12.655822,0.322988,0.051877,-1.245701,-1.422162,6.743441,-27.836649,-36.042029,-0.645348,-0.215116,False
2013-08-01,-36.906062,-12.655822,0.122701,0.240175,-1.142535,-1.268619,6.743441,-28.017937,-35.978597,-0.927465,-0.309155,False
2013-09-01,-37.345705,-12.655822,-0.204580,0.361685,-1.030215,-1.112896,6.743441,-28.170526,-36.068912,-1.276792,-0.425597,False
2013-10-01,-37.922020,-12.655822,-0.321903,0.383655,-0.913650,-0.960371,6.743441,-28.295153,-36.019804,-1.902216,-0.634072,False
2013-11-01,-38.489469,-12.655822,-0.114884,0.301402,-0.786008,-0.801141,6.743441,-28.403856,-35.716870,-2.772600,-0.924200,False
2013-12-01,-38.885483,-12.655822,0.202397,0.141572,-0.656477,-0.645734,6.743441,-28.492640,-35.363264,-3.522219,-1.174073,False
2014-01-01,-38.977670,-12.655822,0.320604,-0.061783,-0.517466,-0.484057,6.743441,-28.570080,-35.225163,-3.752508,-1.250836,False
2014-02-01,-38.668663,-12.655822,0.106991,-0.247957,-0.374308,-0.321548,6.743441,-28.635261,-35.384464,-3.284199,-1.094733,False
2014-03-01,-37.914811,-12.655822,-0.191258,-0.357950,-0.242395,-0.174282,6.743441,-28.685218,-35.563485,-2.351326,-0.783775,False
2014-04-23,,-12.655822,-0.206533,-0.337119,0.010925,0.104970,6.743441,-28.760911,-35.101049,,,False
2014-05-07,,-12.655822,-0.066563,-0.281609,0.078041,0.178705,6.743441,-28.777453,-34.781260,,,False
2014-06-17,-27.000000,-12.655822,0.303731,-0.041358,0.273455,0.394185,6.743441,-28.819107,-33.801475,6.801475,2.267158,False
2014-07-15,-27.000000,-12.655822,0.268649,0.142113,0.404872,0.540700,6.743441,-28.842562,-33.398608,6.398608,2.132869,False
2014-08-13,-29.000000,-12.655822,-0.008535,0.297529,0.538182,0.691646,6.743441,-28.863296,-33.256856,4.256856,1.418952,False
2014-09-01,-29.000000,-12.655822,-0.204580,0.361685,0.623534,0.789992,6.743441,-28.875177,-33.216926,4.216926,1.405642,False
2014-10-15,-31.000000,-12.655822,-0.263829,0.359002,0.813562,1.015675,6.743441,-28.898317,-32.886288,1.886288,0.628763,False
2014-11-21,-30.000000,-12.655822,0.104608,0.201330,0.963321,1.202763,6.743441,-28.913841,-32.354201,2.354201,0.784734,False
2014-12-04,-31.000000,-12.655822,0.227561,0.122744,1.013414,1.267821,6.743441,-28.918581,-32.199422,1.199422,0.399807,False
2015-01-12,-30.000000,-12.655822,0.277751,-0.132748,1.154850,1.460616,6.743441,-28.930907,-32.082820,2.082820,0.694273,False
2015-02-09,-31.000000,-12.655822,0.019442,-0.286549,1.247463,1.596613,6.743441,-28.938246,-32.273659,1.273659,0.424553,False
2015-03-19,-29.000000,-12.655822,-0.308448,-0.386431,1.360002,1.777563,6.743441,-28.946543,-32.416238,3.416238,1.138746,False
2015-04-24,-31.000000,-12.655822,-0.197764,-0.333768,1.451541,1.944761,6.743441,-28.952941,-32.000553,1.000553,0.333518,False
2015-05-15,-31.000000,-12.655822,0.022513,-0.242333,1.497754,2.040236,6.743441,-28.956123,-31.550334,0.550334,0.183445,False
2015-06-12,-28.000000,-12.655822,0.279339,-0.074355,1.550777,2.165020,6.743441,-28.959827,-30.951428,2.951428,0.983809,False
2015-07-10,-30.000000,-12.655822,0.296068,0.110565,1.593663,2.286767,6.743441,-28.962997,-30.588315,0.588315,0.196105,False
2015-08-19,-30.000000,-12.655822,-0.075030,0.321594,1.636802,2.455087,6.743441,-28.966749,-30.540678,0.540678,0.180226,False
2015-09-22,-29.000000,-12.655822,-0.320650,0.387829,1.656327,2.592653,6.743441,-28.969344,-30.565567,1.565567,0.521856,False
2015-10-13,-30.000000,-12.655822,-0.276284,0.363841,1.660419,2.674960,6.743441,-28.970719,-30.460165,0.460165,0.153388,False
2015-11-10,-31.000000,-12.655822,-0.016648,0.260127,1.656376,2.781408,6.743441,-28.972318,-30.203436,-0.796564,-0.265521,False
2015-12-16,-30.000000,-12.655822,0.301686,0.044676,1.635280,2.912519,6.743441,-28.974041,-29.992262,-0.007738,-0.002579,False
2016-01-11,-32.000000,-12.655822,0.283558,-0.126283,1.609071,3.002935,6.743441,-28.975087,-30.118188,-1.881812,-0.627271,False
2016-02-23,-32.000000,-12.655822,-0.131768,-0.340185,1.546081,3.144236,6.743441,-28.976514,-30.670531,-1.329469,-0.443156,False
2016-03-14,-30.000000,-12.655822,-0.290388,-0.383034,1.508641,3.206462,6.743441,-28.977071,-30.847772,0.847772,0.282591,False
2016-04-19,-30.000000,-12.655822,-0.233662,-0.347456,1.428728,3.312688,6.743441,-28.977930,-30.730013,0.730013,0.243338,False
2016-05-01,-31.530957,-12.655822,-0.123536,-0.304861,1.398633,3.346411,6.743441,-28.978180,-30.573914,-0.957043,-0.319014,False
2016-06-15,-32.000000,-12.655822,0.297538,-0.050993,1.271210,3.465168,6.743441,-28.978983,-29.908441,-2.091559,-0.697186,False
2016-07-06,-31.000000,-12.655822,0.310129,0.087909,1.204304,3.516342,6.743441,-28.979294,-29.772992,-1.227008,-0.409003,False
2016-08-15,-32.000000,-12.655822,-0.035112,0.307468,1.064894,3.606150,6.743441,-28.979796,-29.948777,-2.051223,-0.683741,False
2016-08-16,-26.751215,-12.655822,-0.046189,0.311481,1.061220,3.608265,6.743441,-28.979807,-29.957412,3.206197,1.068732,False
2016-09-23,-30.000000,-12.655822,-0.322717,0.387803,0.915358,3.683834,6.743441,-28.980189,-30.228292,0.228292,0.076097,False
2016-10-12,-31.000000,-12.655822,-0.280783,0.365609,0.838205,3.718081,6.743441,-28.980352,-30.251622,-0.748378,-0.249459,False
2016-11-12,-32.000000,-12.655822,0.007266,0.249373,0.707042,3.768821,6.743441,-28.980583,-30.160463,-1.839537,-0.613179,False
2016-12-06,-32.000000,-12.655822,0.243533,0.109553,0.601572,3.803683,6.743441,-28.980737,-30.134777,-1.865223,-0.621741,False
2017-01-17,-31.000000,-12.655822,0.244673,-0.163584,0.410192,3.855341,6.743441,-28.980962,-30.546721,-0.453279,-0.151093,False
2017-02-08,-31.000000,-12.655822,0.030605,-0.282008,0.307190,3.877605,6.743441,-28.981060,-30.960050,-0.039950,-0.013317,False
2017-03-08,-32.000000,-12.655822,-0.248504,-0.373302,0.174359,3.901084,6.743441,-28.981169,-31.439914,-0.560086,-0.186695,False
2017-04-17,-32.000000,-12.655822,-0.253663,-0.355093,-0.017160,3.925127,6.743441,-28.981298,-31.594468,-0.405532,-0.135177,False
2017-05-18,-33.000000,-12.655822,0.055841,-0.226379,-0.165561,3.936038,6.743441,-28.981380,-31.293823,-1.706177,-0.568726,False
2017-06-14,-33.000000,-12.655822,0.290132,-0.061209,-0.293775,3.940027,6.743441,-28.981441,-31.018647,-1.981353,-0.660451,False
2017-07-18,-31.000000,-12.655822,0.248324,0.160551,-0.452594,3.937743,6.743441,-28.981506,-30.999863,-0.000137,-0.000046,False
2017-08-02,-32.000000,-12.655822,0.112261,0.245381,-0.521364,3.934146,6.743441,-28.981531,-31.123488,-0.876512,-0.292171,False
2017-09-10,-34.000000,-12.655822,-0.271917,0.378959,-0.695271,3.917387,6.743441,-28.981587,-31.564809,-2.435191,-0.811730,False
2017-10-06,-31.000000,-12.655822,-0.309238,0.377349,-0.806445,3.900291,6.743441,-28.981618,-31.732042,0.732042,0.244014,False
2017-11-02,-35.000000,-12.655822,-0.104344,0.297155,-0.917075,3.877544,6.743441,-28.981645,-31.740746,-3.259254,-1.086418,False
2017-12-21,-33.000000,-12.655822,0.318022,0.011391,-1.103166,3.823374,6.743441,-28.981686,-31.844446,-1.155554,-0.385185,False
2018-01-11,-33.000000,-12.655822,0.283408,-0.126456,-1.176368,3.795116,6.743441,-28.981701,-32.118382,-0.881618,-0.293873,False
2018-02-06,-33.000000,-12.655822,0.052807,-0.272676,-1.260977,3.755985,6.743441,-28.981716,-32.618959,-0.381041,-0.127014,False
2018-03-13,-35.000000,-12.655822,-0.280761,-0.380964,-1.363570,3.696145,6.743441,-28.981734,-33.223265,-1.776735,-0.592245,False
2018-04-10,-34.000000,-12.655822,-0.294899,-0.371268,-1.435665,3.642435,6.743441,-28.981746,-33.353525,-0.646475,-0.215492,False
2018-05-08,-34.000000,-12.655822,-0.055567,-0.276977,-1.498375,3.583617,6.743441,-28.981756,-33.141439,-0.858561,-0.286187,False
2018-06-20,-34.000000,-12.655822,0.314092,-0.021397,-1.575487,3.483535,6.743441,-28.981769,-32.693408,-1.306592,-0.435531,False
2018-07-16,-32.000000,-12.655822,0.262182,0.148303,-1.610399,3.417408,6.743441,-28.981776,-32.676662,0.676662,0.225554,False
2018-08-06,-34.000000,-12.655822,0.069300,0.265464,-1.631978,3.360978,6.743441,-28.981780,-32.830397,-1.169603,-0.389868,False
2018-09-04,-34.000000,-12.655822,-0.229552,0.368431,-1.651898,3.278701,6.743441,-28.981786,-33.128485,-0.871515,-0.290505,False
2018-10-02,-33.000000,-12.655822,-0.320123,0.382619,-1.660141,3.194579,6.743441,-28.981790,-33.297238,0.297238,0.099079,False
2018-11-16,-34.000000,-12.655822,0.050318,0.229081,-1.650658,3.050049,6.743441,-28.981796,-33.215387,-0.784613,-0.261538,False
2018-12-07,-35.000000,-12.655822,0.250300,0.103589,-1.636676,2.978789,6.743441,-28.981798,-33.198178,-1.801822,-0.600607,False
2019-01-09,-36.000000,-12.655822,0.293709,-0.113760,-1.602570,2.862082,6.743441,-28.981802,-33.454723,-2.545277,-0.848426,False
2019-02-11,-34.000000,-12.655822,-0.002938,-0.295376,-1.553917,2.739800,6.743441,-28.981804,-34.006617,0.006617,0.002206,False
2019-03-05,-35.000000,-12.655822,-0.225553,-0.367374,-1.513612,2.655299,6.743441,-28.981806,-34.345428,-0.654572,-0.218191,False
2019-04-10,-35.000000,-12.655822,-0.294899,-0.371268,-1.434565,2.512099,6.743441,-28.981808,-34.482823,-0.517177,-0.172392,False
2019-05-06,-37.000000,-12.655822,-0.077481,-0.286157,-1.367782,2.405035,6.743441,-28.981809,-34.220575,-2.779425,-0.926475,False
2019-06-11,-36.000000,-12.655822,0.273442,-0.080897,-1.262674,2.252021,6.743441,-28.981810,-33.712300,-2.287700,-0.762567,False
2019-07-03,-33.000000,-12.655822,0.319619,0.065076,-1.191648,2.155919,6.743441,-28.981811,-33.545227,0.545227,0.181742,False
2019-08-06,-32.000000,-12.655822,0.069300,0.265464,-1.072528,2.003756,6.743441,-28.981812,-33.628202,1.628202,0.542734,False
2019-09-03,-33.000000,-12.655822,-0.221487,0.366291,-0.966616,1.875320,6.743441,-28.981813,-33.840687,0.840687,0.280229,False
2019-10-07,-33.000000,-12.655822,-0.305591,0.375750,-0.829584,1.715844,6.743441,-28.981814,-33.937775,0.937775,0.312592,False
2019-11-06,-34.000000,-12.655822,-0.061074,0.279303,-0.701989,1.572173,6.743441,-28.981814,-33.805783,-0.194217,-0.064739,False
2019-12-11,-34.000000,-12.655822,0.276431,0.077629,-0.546542,1.401373,6.743441,-28.981815,-33.685304,-0.314696,-0.104899,False
