date,288.7,288.7_trend,288.7_0.5yr,288.7_1yr,288.7_8.38yr,288.7_16.16yr,288.7_model,288.7_noise,288.7_wtest,flagged
2003-12-03,0.000000,-5.058802,-0.018857,0.048195,0.446769,1.002749,-3.579946,3.579946,1.789973,False
2004-01-09,-2.000000,-5.117742,0.029815,0.275285,0.412454,1.023766,-3.376422,1.376422,0.688211,False
2004-02-12,-2.000000,-5.171787,0.038259,0.390263,0.378893,1.041642,-3.322730,1.322730,0.661365,False
2004-03-17,-3.000000,-5.225833,0.000224,0.376015,0.343495,1.058160,-3.447938,0.447938,0.223969,False
2004-04-27,-3.000000,-5.291005,-0.040916,0.196821,0.298609,1.076241,-3.760250,0.760250,0.380125,False
2004-05-26,-1.000000,-5.337103,-0.028095,0.006189,0.265571,1.087800,-4.005639,3.005639,1.502819,False
2004-06-25,-5.000000,-5.384790,0.011727,-0.192014,0.230408,1.098670,-4.235999,-0.764001,-0.382000,False
2004-07-26,-3.000000,-5.434067,0.040503,-0.343985,0.193161,1.108730,-4.435657,1.435657,0.717828,False
2004-08-27,-7.000000,-5.484933,0.026485,-0.400799,0.153897,1.117854,-4.587496,-2.412504,-1.206252,False
2004-09-30,-5.000000,-5.538978,-0.018992,-0.332165,0.111459,1.126132,-4.652543,-0.347457,-0.173728,False
2004-10-28,-4.000000,-5.583486,-0.041131,-0.190798,0.076095,1.131847,-4.607472,0.607472,0.303736,False
2004-11-26,-4.000000,-5.629584,-0.027030,0.000692,0.039206,1.136710,-4.480005,0.480005,0.240003,False
2004-12-24,0.000000,-5.674092,0.010353,0.185946,0.003455,1.140382,-4.333955,4.333955,2.166977,False
2005-01-25,1.000000,-5.725062,0.040524,0.344217,-0.037493,1.143348,-4.234466,5.234466,2.617233,False
2005-02-24,-5.000000,-5.772880,0.028462,0.400728,-0.075764,1.144925,-4.274529,-0.725471,-0.362735,False
2005-03-24,-5.000000,-5.817510,-0.008584,0.359065,-0.111228,1.145341,-4.432916,-0.567084,-0.283542,False
2005-04-22,-5.000000,-5.863734,-0.038783,0.229969,-0.147568,1.144698,-4.675419,-0.324581,-0.162291,False
2005-05-30,-4.000000,-5.924303,-0.024336,-0.017258,-0.194375,1.142203,-5.018069,1.018069,0.509035,False
2005-06-13,-4.000000,-5.946618,-0.005979,-0.112335,-0.211336,1.140811,-5.135457,1.135457,0.567728,False
2005-07-27,-4.000000,-6.016751,0.040672,-0.345972,-0.263440,1.134788,-5.450702,1.450702,0.725351,False
2005-08-17,-7.000000,-6.050223,0.035966,-0.395191,-0.287575,1.131034,-5.565988,-1.434012,-0.717006,False
2005-09-30,-8.000000,-6.120356,-0.018668,-0.333143,-0.336356,1.121335,-5.687188,-2.312812,-1.156406,False
2005-10-28,-6.000000,-6.164986,-0.041096,-0.191875,-0.365994,1.113879,-5.650071,-0.349929,-0.174965,False
2005-11-28,-7.000000,-6.214397,-0.024911,0.013810,-0.397391,1.104469,-5.518420,-1.481580,-0.740790,False
2005-12-28,-5.000000,-6.262215,0.015743,0.209807,-0.426242,1.094216,-5.368691,0.368691,0.184345,False
2006-01-11,-5.000000,-6.284530,0.031751,0.285256,-0.439159,1.089048,-5.317634,0.317634,0.158817,False
2006-02-23,-6.000000,-6.353069,0.029485,0.400521,-0.476516,1.071666,-5.327914,-0.672086,-0.336043,False
2006-03-24,-5.000000,-6.399293,-0.008584,0.359065,-0.499629,1.058671,-5.489770,0.489770,0.244885,False
