date,41.577,41.577_trend,41.577_0.5yr,41.577_1yr,41.577_3.46yr,41.577_model,41.577_noise,41.577_wtest,flagged
2013-03-01,-6.037867,-7.053851,-0.010490,-0.113805,0.770226,-6.407920,0.370053,0.185027,False
2013-04-01,-7.109558,-7.122321,-0.018205,-0.431846,0.809070,-6.763302,-0.346256,-0.173128,False
2013-05-01,-8.062801,-7.188583,-0.007655,-0.625972,0.828380,-6.993830,-1.068971,-0.534486,False
2013-06-01,-8.822549,-7.257054,0.010874,-0.654823,0.828981,-7.072022,-1.750527,-0.875263,False
2013-07-01,-9.354694,-7.323316,0.018221,-0.509054,0.810820,-7.003329,-2.351365,-1.175683,False
2013-08-01,-9.665922,-7.391787,0.007223,-0.219720,0.773122,-6.831162,-2.834760,-1.417380,False
2013-09-01,-9.793642,-7.460258,-0.011251,0.130713,0.717070,-6.623726,-3.169916,-1.584958,False
2013-10-01,-9.786027,-7.526520,-0.018169,0.436195,0.646600,-6.461893,-3.324134,-1.662067,False
2013-11-01,-9.683382,-7.594990,-0.006786,0.631645,0.558698,-6.411433,-3.271949,-1.635974,False
2013-12-01,-9.512788,-7.661252,0.011126,0.653746,0.460979,-6.535401,-2.977388,-1.488694,False
2014-01-01,-9.278385,-7.729723,0.018104,0.497791,0.349262,-6.864566,-2.413819,-1.206910,False
2014-02-01,-8.977088,-7.798194,0.006345,0.203411,0.229253,-7.359185,-1.617902,-0.808951,False
2014-03-01,-8.602208,-7.860038,-0.010490,-0.113805,0.116098,-7.868236,-0.733973,-0.366986,False
2014-04-23,-11.000000,-7.977101,-0.011889,-0.588770,-0.102425,-8.680186,-2.319814,-1.159907,False
2014-05-07,-8.000000,-8.008023,-0.004081,-0.646124,-0.159582,-8.817810,0.817810,0.408905,False
2014-06-17,-8.000000,-8.098582,0.016976,-0.596890,-0.321510,-9.000006,1.000006,0.500003,False
2014-07-15,-8.000000,-8.160426,0.015315,-0.391794,-0.424823,-8.961728,0.961728,0.480864,False
2014-08-13,-7.000000,-8.224479,-0.000140,-0.086067,-0.523124,-8.833810,1.833810,0.916905,False
2014-09-01,-6.000000,-8.266445,-0.011251,0.130713,-0.581752,-8.728736,2.728736,1.364368,False
2014-10-15,-7.000000,-8.363630,-0.015051,0.543753,-0.696783,-8.531711,1.531711,0.765855,False
2014-11-21,-7.000000,-8.445353,0.005566,0.665993,-0.767952,-8.541747,1.541747,0.770873,False
2014-12-04,-6.000000,-8.474066,0.012566,0.646273,-0.786895,-8.602122,2.602122,1.301061,False
2015-01-12,-6.000000,-8.560207,0.015812,0.405573,-0.823731,-8.962553,2.962553,1.481276,False
2015-02-09,-7.000000,-8.622051,0.001435,0.114406,-0.831147,-9.337358,2.337358,1.168679,False
2015-03-19,-8.000000,-8.705983,-0.017255,-0.308519,-0.815477,-9.847234,1.847234,0.923617,False
2015-04-24,-6.000000,-8.785498,-0.011403,-0.594047,-0.773803,-10.164751,4.164751,2.082375,False
2015-05-15,-8.000000,-8.831881,0.000927,-0.662256,-0.737942,-10.231151,2.231151,1.115576,False
2015-06-12,-9.000000,-8.893725,0.015550,-0.620104,-0.677688,-10.175968,1.175968,0.587984,False
2015-07-10,-8.000000,-8.955570,0.016807,-0.436656,-0.604304,-9.979723,1.979723,0.989861,False
2015-08-19,-10.000000,-9.043919,-0.003892,-0.017504,-0.479560,-9.544875,-0.455125,-0.227562,False
2015-09-22,-10.000000,-9.119016,-0.017993,0.353282,-0.358429,-9.142156,-0.857844,-0.428922,False
2015-10-13,-8.000000,-9.165400,-0.015732,0.530185,-0.278268,-8.929215,0.929215,0.464607,False
2015-11-10,-8.000000,-9.227244,-0.001278,0.656729,-0.166821,-8.738614,0.738614,0.369307,False
2015-12-16,-7.000000,-9.306759,0.016855,0.599413,-0.019093,-8.709584,1.709584,0.854792,False
2016-01-11,-9.000000,-9.364125,0.016129,0.414854,0.088141,-8.845001,-0.154999,-0.077499,False
2016-02-23,-10.000000,-9.458841,-0.007106,-0.043871,0.261135,-9.248683,-0.751317,-0.375659,False
2016-03-14,-8.000000,-9.502895,-0.016193,-0.265071,0.338023,-9.446136,1.446136,0.723068,False
2016-04-19,-6.000000,-9.582192,-0.013390,-0.570142,0.467554,-9.698171,3.698171,1.849086,False
2016-05-01,-7.451962,-9.608625,-0.007269,-0.628555,0.507615,-9.736834,2.284872,1.142436,False
2016-06-15,-6.000000,-9.707746,0.016611,-0.604103,0.640743,-9.654495,3.654495,1.827247,False
2016-07-06,-8.000000,-9.754003,0.017560,-0.466245,0.692329,-9.510358,1.510358,0.755179,False
2016-08-15,-7.000000,-9.842111,-0.001637,-0.058942,0.769415,-9.133275,2.133275,1.066638,False
2016-08-16,-9.124941,-9.844314,-0.002262,-0.047543,0.770965,-9.123154,-0.001787,-0.000894,False
2016-09-23,-8.000000,-9.928016,-0.018124,0.365574,0.815507,-8.765059,0.765059,0.382530,False
2016-10-12,-7.000000,-9.969867,-0.015978,0.524731,0.826998,-8.634115,1.634115,0.817058,False
2016-11-12,-7.000000,-10.038151,0.000068,0.660388,0.829961,-8.547734,1.547734,0.773867,False
2016-12-06,-7.000000,-10.091016,0.013483,0.640106,0.818784,-8.618643,1.618643,0.809321,False
2017-01-17,-9.000000,-10.183626,0.013998,0.358644,0.771440,-9.039544,0.039544,0.019772,False
2017-02-08,-10.000000,-10.232218,0.002062,0.125685,0.733030,-9.371440,-0.628560,-0.314280,False
2017-03-08,-13.000000,-10.294062,-0.013769,-0.191878,0.671528,-9.828180,-3.171820,-1.585910,False
2017-04-17,-10.000000,-10.382412,-0.014492,-0.553507,0.561448,-10.388963,0.388963,0.194481,False
2017-05-18,-10.000000,-10.450882,0.002807,-0.665081,0.460635,-10.652521,0.652521,0.326260,False
2017-06-14,-9.000000,-10.510518,0.016178,-0.611361,0.363829,-10.741872,1.741872,0.870936,False
2017-07-18,-8.000000,-10.585615,0.014199,-0.363462,0.232828,-10.702051,2.702051,1.351025,False
2017-08-02,-8.885848,-10.618746,0.006639,-0.208863,0.172691,-10.648279,1.762431,0.881216,False
2017-09-10,-11.000000,-10.704887,-0.015119,0.229940,0.012685,-10.477381,-0.522619,-0.261309,False
2017-10-06,-10.000000,-10.762314,-0.017513,0.477861,-0.094624,-10.396590,0.396590,0.198295,False
2017-11-02,-10.000000,-10.821950,-0.006197,0.635193,-0.204362,-10.397315,0.397315,0.198658,False
2017-12-21,-9.000000,-10.930178,0.017831,0.572213,-0.392784,-10.732917,1.732917,0.866459,False
2018-01-11,-10.000000,-10.976561,0.016121,0.414609,-0.467033,-11.012864,1.012864,0.506432,False
2018-02-06,-10.000000,-11.033988,0.003309,0.148128,-0.551820,-11.434371,1.434371,0.717185,False
2018-03-13,-11.000000,-11.111294,-0.015632,-0.246005,-0.651160,-12.024091,1.024091,0.512046,False
2018-04-10,-11.000000,-11.173138,-0.016744,-0.504939,-0.716577,-12.411398,1.411398,0.705699,False
2018-05-08,-12.000000,-11.234983,-0.003464,-0.648818,-0.768110,-12.655376,0.655376,0.327688,False
2018-06-20,-12.000000,-11.329958,0.017592,-0.580828,-0.818016,-12.711210,0.711210,0.355605,False
2018-07-16,-12.000000,-11.387385,0.014960,-0.382463,-0.830173,-12.585061,0.585061,0.292530,False
2018-08-06,-14.000000,-11.433769,0.004234,-0.164847,-0.829868,-12.424249,-1.575751,-0.787875,False
2018-09-04,-11.000000,-11.497822,-0.012680,0.164256,-0.814585,-12.160832,1.160832,0.580416,False
2018-10-02,-12.000000,-11.559667,-0.018080,0.444797,-0.783761,-11.916710,-0.083290,-0.041645,False
2018-11-16,-14.000000,-11.659060,0.002496,0.664733,-0.702775,-11.694606,-2.305394,-1.152697,False
2018-12-07,-13.000000,-11.705443,0.013872,0.637076,-0.652662,-11.707157,-1.292843,-0.646422,False
2019-01-09,-12.000000,-11.778331,0.016680,0.432310,-0.559769,-11.889110,-0.110890,-0.055445,False
2019-02-11,-12.000000,-11.851219,0.000176,0.091749,-0.451821,-12.211116,0.211116,0.105558,False
2019-03-05,-13.000000,-11.899811,-0.012451,-0.158693,-0.372911,-12.443867,-0.556133,-0.278067,False
2019-04-10,-12.000000,-11.979326,-0.016744,-0.504939,-0.234614,-12.735623,0.735623,0.367811,False
2019-05-06,-12.000000,-12.036753,-0.004693,-0.643239,-0.129798,-12.814483,0.814483,0.407241,False
2019-06-11,-12.000000,-12.116267,0.015208,-0.624201,0.018534,-12.706727,0.706727,0.353363,False
2019-07-03,-12.000000,-12.164859,0.018055,-0.493963,0.109193,-12.531575,0.531575,0.265787,False
2019-08-06,-10.000000,-12.239956,0.004234,-0.164847,0.246348,-12.154221,2.154221,1.077110,False
2019-09-03,-11.000000,-12.301801,-0.012218,0.153119,0.354187,-11.806713,0.806713,0.403356,False
2019-10-07,-11.000000,-12.376898,-0.017319,0.485779,0.475718,-11.432720,0.432720,0.216360,False
2019-11-06,-13.000000,-12.443160,-0.003773,0.647495,0.571778,-11.227659,-1.772341,-0.886170,False
2019-12-11,-9.000000,-12.520466,0.015381,0.622176,0.667644,-11.215265,2.215265,1.107632,False
2020-01-14,-10.000000,-12.595484,0.015152,0.387474,0.741391,-11.451466,1.451466,0.725733,False
2020-02-06,-11.000000,-12.646146,0.003370,0.149228,0.779352,-11.714196,0.714196,0.357098,False
2020-03-04,-12.000000,-12.705619,-0.012371,-0.156776,0.810950,-12.063816,0.063816,0.031908,False
2020-04-21,-12.000000,-12.811348,-0.012502,-0.581632,0.831037,-12.574446,0.574446,0.287223,False
2020-05-05,-13.000000,-12.842186,-0.004900,-0.642210,0.828041,-12.661255,-0.338745,-0.169372,False
2020-06-11,-12.000000,-12.923686,0.015401,-0.621940,0.800997,-12.729229,0.729229,0.364614,False
2020-07-07,-14.000000,-12.980956,0.017372,-0.458009,0.765798,-12.655795,-1.344205,-0.672102,False
2020-08-04,-13.000000,-13.042632,0.005203,-0.182450,0.713681,-12.506199,-0.493801,-0.246900,False
2020-09-09,-11.000000,-13.121929,-0.014870,0.222514,0.626637,-12.287649,1.287649,0.643824,False
2020-10-14,-12.000000,-13.199023,-0.015327,0.538509,0.522865,-12.152976,0.152976,0.076488,False
2020-11-09,-12.000000,-13.256294,-0.001815,0.655015,0.435404,-12.167689,0.167689,0.083845,False
2020-12-11,-12.000000,-13.326780,0.015401,0.621940,0.317991,-12.371448,0.371448,0.185724,False
2021-01-13,-12.000000,-13.399541,0.015485,0.396417,0.188432,-12.799207,0.799207,0.399604,False
2021-02-18,-12.000000,-13.479056,-0.004199,0.011772,0.041201,-13.430282,1.430282,0.715141,False
2021-03-10,-14.000000,-13.523230,-0.014566,-0.213722,-0.041468,-13.792987,-0.207013,-0.103507,False
2021-04-07,-13.000000,-13.585075,-0.017418,-0.481838,-0.156334,-14.240665,1.240665,0.620333,False
2021-05-04,-13.000000,-13.644711,-0.005899,-0.636897,-0.264253,-14.551760,1.551760,0.775880,False
2021-06-03,-15.000000,-13.710973,0.011862,-0.650226,-0.378498,-14.727835,-0.272165,-0.136082,False
2021-07-02,-17.000000,-13.775026,0.018149,-0.501582,-0.480960,-14.739420,-2.260580,-1.130290,False
2021-08-03,-14.000000,-13.845705,0.006048,-0.197944,-0.582343,-14.619944,0.619944,0.309972,False
2021-09-10,-14.000000,-13.929637,-0.015119,0.229940,-0.683420,-14.398236,0.398236,0.199118,False
2021-10-07,-15.000000,-13.989273,-0.017319,0.485779,-0.740615,-14.261428,-0.738572,-0.369286,False
2021-11-04,-14.000000,-14.051118,-0.004997,0.641725,-0.785823,-14.200213,0.200213,0.100106,False
2021-12-03,-15.669807,-14.115171,0.012100,0.648956,-0.816588,-14.270702,-1.399105,-0.699553,False
2022-01-01,-18.428772,-14.179224,0.018104,0.497791,-0.830382,-14.493711,-3.935061,-1.967530,False
2022-02-01,-19.140602,-14.247695,0.006345,0.203411,-0.826046,-14.863985,-4.276616,-2.138308,False
2022-03-01,-19.615231,-14.309539,-0.010490,-0.113805,-0.805261,-15.239096,-4.376135,-2.188067,False
2022-04-01,-19.767112,-14.378010,-0.018205,-0.431846,-0.764078,-15.592139,-4.174974,-2.087487,False
2022-05-01,-19.507842,-14.444272,-0.007655,-0.625972,-0.706938,-15.784837,-3.723005,-1.861502,False
2022-06-01,-18.868760,-14.512743,0.010874,-0.654823,-0.631398,-15.788089,-3.080671,-1.540336,False
2022-07-01,-17.954969,-14.579005,0.018221,-0.509054,-0.544001,-15.613839,-2.341130,-1.170565,False
2022-08-01,-16.933543,-14.647476,0.007223,-0.219720,-0.441008,-15.300981,-1.632561,-0.816281,False
2022-09-01,-15.998121,-14.715946,-0.011251,0.130713,-0.327546,-14.924030,-1.074090,-0.537045,False
2022-10-01,-15.310572,-14.782208,-0.018169,0.436195,-0.210310,-14.574492,-0.736080,-0.368040,False
2022-11-01,-14.975550,-14.850679,-0.006786,0.631645,-0.084286,-14.310106,-0.665444,-0.332722,False
2022-12-01,-15.025356,-14.916941,0.011126,0.653746,0.039610,-14.212459,-0.812898,-0.406449,False
2023-01-01,-15.409262,-14.985412,0.018104,0.497791,0.166678,-14.302839,-1.106423,-0.553211,False
2023-02-22,-14.480193,-15.100266,-0.006606,-0.034081,0.369450,-14.771503,0.291310,0.145655,False
2023-03-15,-16.643900,-15.146649,-0.016251,-0.267168,0.445083,-14.984986,-1.658914,-0.829457,False
2023-04-11,-16.593474,-15.206285,-0.016479,-0.512343,0.535082,-15.200025,-1.393449,-0.696725,False
2023-05-10,-15.661915,-15.270338,-0.002219,-0.653629,0.620969,-15.305217,-0.356698,-0.178349,False
2023-06-13,-15.742157,-15.345435,0.015873,-0.615824,0.705115,-15.240270,-0.501886,-0.250943,False
2023-07-11,-16.808237,-15.407280,0.016547,-0.427932,0.759387,-15.059278,-1.748960,-0.874480,False
2023-08-15,-15.890839,-15.484586,-0.001399,-0.063278,0.806441,-14.742822,-1.148016,-0.574008,False
2023-09-06,-15.942759,-15.533178,-0.013559,0.186380,0.823593,-14.536764,-1.405996,-0.702998,False
2023-10-02,-16.004120,-15.590605,-0.018080,0.444797,0.831146,-14.332742,-1.671379,-0.835689,False
2023-11-15,-15.107962,-15.687789,0.001870,0.663890,0.812337,-14.209693,-0.898269,-0.449135,False
2023-12-13,-14.174043,-15.749634,0.016028,0.613615,0.780045,-14.339946,0.165903,0.082951,False
2024-01-01,-15.742181,-15.791600,0.018104,0.497791,0.749475,-14.526229,-1.215952,-0.607976,False
2024-02-05,-15.301485,-15.868694,0.003986,0.160350,0.676117,-15.028240,-0.273244,-0.136622,False
2024-03-06,-15.372286,-15.934775,-0.013268,-0.178908,0.596951,-15.530000,0.157714,0.078857,False
2024-04-17,-17.471407,-16.027288,-0.014216,-0.557980,0.464388,-16.135096,-1.336311,-0.668156,False
2024-05-15,-18.537488,-16.088964,0.001324,-0.662997,0.364457,-16.386180,-2.151309,-1.075654,False
2024-06-13,-16.605929,-16.152842,0.016044,-0.613383,0.253579,-16.496602,-0.109327,-0.054664,False
2024-07-10,-16.669650,-16.212315,0.016685,-0.432501,0.145587,-16.482543,-0.187107,-0.093554,False
2024-08-06,-15.678364,-16.271788,0.003986,-0.160350,0.034987,-16.393165,0.714801,0.357401,False
2024-09-04,-16.801812,-16.335666,-0.012827,0.167866,-0.084449,-16.265076,-0.536736,-0.268368,False
2024-10-01,-19.865533,-16.395139,-0.018148,0.438370,-0.194131,-16.169048,-3.696485,-1.848243,False
2024-11-13,-16.967015,-16.489855,0.000697,0.661790,-0.360847,-16.188215,-0.778799,-0.389400,False
2024-12-04,-17.016575,-16.536112,0.012601,0.646059,-0.436763,-16.314214,-0.702361,-0.351181,False
