date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2006-12-21,-16.000000,-14.399718,-0.355844,0.690386,-0.548732,0.000000,0.000000,-14.613908,-1.386092,-0.693046,False
2007-01-25,-14.000000,-14.672845,-0.057929,-0.025165,-0.485800,0.000000,0.000000,-15.241739,1.241739,0.620870,False
2007-02-15,-16.000000,-14.836721,0.194002,-0.467346,-0.444272,0.000000,0.000000,-15.554337,-0.445663,-0.222831,False
2007-03-29,-19.000000,-15.164474,0.329173,-1.121125,-0.353848,0.000000,0.000000,-16.310273,-2.689727,-1.344863,False
2007-04-26,-18.000000,-15.382975,0.061015,-1.254937,-0.288941,0.000000,0.000000,-16.865838,-1.134162,-0.567081,False
2007-05-24,-20.000000,-15.601477,-0.259586,-1.102801,-0.221098,0.000000,0.000000,-17.184962,-2.815038,-1.407519,False
2007-06-22,-19.000000,-15.827782,-0.354512,-0.681339,-0.148473,0.000000,0.000000,-17.012107,-1.987893,-0.993946,False
2007-07-18,-17.000000,-16.030677,-0.158993,-0.158059,-0.081962,0.000000,0.000000,-16.429690,-0.570310,-0.285155,False
2007-08-23,-15.000000,-16.311607,0.257386,0.594488,0.011191,0.000000,0.000000,-15.448543,0.448543,0.224271,False
2007-09-13,-17.000000,-16.475483,0.362834,0.947008,0.065544,0.000000,0.000000,-15.100098,-1.899902,-0.949951,False
2007-10-18,-19.000000,-16.748610,0.150500,1.247038,0.155147,0.000000,0.000000,-15.195927,-3.804073,-1.902037,False
2007-11-13,-17.000000,-16.951505,-0.164071,1.185648,0.220193,0.000000,0.000000,-15.709735,-1.290265,-0.645133,False
2007-12-10,-17.000000,-17.162203,-0.358088,0.875337,0.285692,0.000000,0.000000,-16.359263,-0.640737,-0.320369,False
2008-01-16,-17.000000,-17.450617,-0.165053,0.169647,0.370855,0.000000,0.000000,-17.075169,0.075169,0.037584,False
2008-02-19,-19.000000,-17.715216,0.233083,-0.543776,0.443250,0.000000,0.000000,-17.582659,-1.417341,-0.708671,False
2008-03-13,-20.000000,-17.894209,0.362198,-0.937061,0.488542,0.000000,0.000000,-17.980530,-2.019470,-1.009735,False
2008-04-16,-16.000000,-18.158807,0.170589,-1.242073,0.549309,0.000000,0.000000,-18.680983,2.680983,1.340491,False
2008-05-20,-21.000000,-18.423406,-0.228260,-1.135805,0.601895,0.000000,0.000000,-19.185576,-1.814424,-0.907212,False
2008-06-24,-19.000000,-18.695786,-0.346207,-0.634953,0.646658,3.265424,-1.341797,-17.106662,-1.893338,-0.946669,False
2008-07-16,-17.000000,-18.866997,-0.176074,-0.190969,0.669610,3.265424,-2.061258,-17.360265,0.360265,0.180132,False
2008-08-21,-19.000000,-19.147160,0.242522,0.563114,0.698100,3.265424,-3.064746,-17.442746,-1.557254,-0.778627,False
2008-09-19,-18.000000,-19.372847,0.359137,1.030400,0.712592,3.265424,-3.739431,-17.744724,-0.255276,-0.127638,False
2008-10-08,-18.000000,-19.520711,0.251260,1.205691,0.717906,3.265424,-4.126156,-18.206587,0.206587,0.103293,False
2008-11-05,-17.000000,-19.738616,-0.071581,1.230279,0.719642,3.265424,-4.626719,-19.221571,2.221571,1.110785,False
2008-12-04,-17.000000,-19.964303,-0.337998,0.962348,0.713776,3.265424,-5.069418,-20.430170,3.430170,1.715085,False
2009-01-14,-20.000000,-20.283654,-0.186506,0.211479,0.692289,3.265424,-5.585862,-21.886830,1.886830,0.943415,False
2009-02-05,-23.000000,-20.455334,0.078858,-0.260910,0.674492,3.265424,-5.818589,-22.516060,-0.483940,-0.241970,False
2009-03-04,-25.000000,-20.666032,0.331538,-0.783512,0.646880,3.265424,-6.067918,-23.273620,-1.726380,-0.863190,False
2009-04-17,-25.000000,-21.009392,0.167380,-1.242956,0.588929,3.265424,-6.401977,-24.632593,-0.367407,-0.183703,False
2009-05-06,-24.000000,-21.157661,-0.063518,-1.233004,0.559244,3.265424,-6.522812,-25.152327,1.152327,0.576163,False
2009-06-10,-25.000000,-21.430788,-0.356958,-0.883046,0.497821,3.265424,-6.714590,-25.622138,0.622138,0.311069,False
2009-07-15,-24.000000,-21.703915,-0.191849,-0.222120,0.428500,3.265424,-6.872459,-25.296419,1.296419,0.648210,False
2009-08-12,-26.000000,-21.922417,0.144241,0.375802,0.368091,3.265424,-6.978405,-24.747265,-1.252735,-0.626368,False
2009-09-15,-26.000000,-22.187740,0.363500,0.974799,0.289771,3.265424,-7.086740,-24.380986,-1.619014,-0.809507,False
2009-10-14,-25.000000,-22.414045,0.194499,1.234314,0.219494,3.265424,-7.164268,-24.664582,-0.335418,-0.167709,False
2009-11-11,-27.000000,-22.632547,-0.141364,1.199117,0.149361,3.265424,-7.228150,-25.388159,-1.611841,-0.805921,False
2009-12-09,-26.000000,-22.851048,-0.355723,0.890690,0.077711,3.265424,-7.282823,-26.255769,0.255769,0.127885,False
2010-01-19,-26.000000,-23.170997,-0.130302,0.104345,-0.028424,3.265424,-7.348984,-27.308938,1.308938,0.654469,False
2010-02-10,-27.000000,-23.342677,0.138476,-0.365481,-0.085267,3.265424,-7.378736,-27.768260,0.768260,0.384130,False
2010-03-16,-27.000000,-23.608000,0.363495,-0.967958,-0.171936,3.265424,-7.418122,-28.537097,1.537097,0.768549,False
2010-04-14,-29.000000,-23.834306,0.199757,-1.232311,-0.243874,3.265424,-7.446309,-29.291619,0.291619,0.145809,False
2010-05-12,-30.000000,-24.052807,-0.135578,-1.202262,-0.310819,3.265424,-7.469534,-29.905576,-0.094424,-0.047212,False
2010-06-09,-30.000000,-24.271309,-0.354382,-0.898268,-0.374605,3.265424,-7.489411,-30.122550,0.122550,0.061275,False
2010-07-14,-28.000000,-24.544436,-0.202363,-0.243350,-0.448915,3.265424,-7.510277,-29.683917,1.683917,0.841959,False
2010-08-17,-28.000000,-24.809759,0.199265,0.477354,-0.514290,3.265424,-7.527009,-28.909016,0.909016,0.454508,False
2010-09-14,-27.000000,-25.028261,0.363383,0.961046,-0.562387,3.265424,-7.538601,-28.539396,1.539396,0.769698,False
2010-10-12,-27.000000,-25.246762,0.215168,1.225754,-0.604769,3.265424,-7.548522,-28.693707,1.693707,0.846854,False
2010-11-16,-29.000000,-25.519889,-0.196640,1.162815,-0.649063,3.265424,-7.558936,-29.496290,0.496290,0.248145,False
2010-12-08,-28.000000,-25.691569,-0.352936,0.905779,-0.671672,3.265424,-7.564518,-30.109492,2.109492,1.054746,False
2011-01-13,-28.000000,-25.972500,-0.197135,0.232743,-0.699524,3.265424,-7.572301,-30.943292,2.943292,1.471646,False
2011-02-15,-31.000000,-26.230020,0.194002,-0.467346,-0.714749,3.265424,-7.578188,-31.530876,0.530876,0.265438,False
2011-03-21,-31.000000,-26.495343,0.358709,-1.033056,-0.719888,3.265424,-7.583223,-32.207377,1.207377,0.603688,False
2011-04-26,-32.000000,-26.776274,0.061015,-1.254937,-0.713581,3.265424,-7.587612,-33.005965,1.005965,0.502983,False
2011-05-19,-32.000000,-26.955757,-0.212160,-1.150232,-0.703266,3.265424,-7.589990,-33.345982,1.345982,0.672991,False
2011-06-28,-33.000000,-27.267902,-0.330488,-0.569033,-0.673901,3.265424,-7.593466,-33.169367,0.169367,0.084684,False
2011-07-26,-31.000000,-27.486404,-0.064098,0.014364,-0.644991,3.265424,-7.595478,-32.511183,1.511183,0.755591,False
2011-08-24,-34.000000,-27.712709,0.266070,0.613427,-0.608145,3.265424,-7.597257,-31.773191,-2.226809,-1.113405,False
2011-09-20,-31.000000,-27.923407,0.357642,1.039153,-0.567874,3.265424,-7.598674,-31.427735,0.427735,0.213868,False
2011-10-18,-34.000000,-28.141909,0.150500,1.247038,-0.520450,3.265424,-7.599935,-31.599332,-2.400668,-1.200334,False
2011-11-18,-35.000000,-28.383821,-0.217210,1.145867,-0.461799,3.265424,-7.601120,-32.252659,-2.747341,-1.373671,False
2011-12-20,-34.000000,-28.633537,-0.358189,0.708326,-0.395234,3.265424,-7.602148,-33.015358,-0.984642,-0.492321,False
2012-01-12,-32.000000,-28.812786,-0.207840,0.254575,-0.344166,3.265424,-7.602780,-33.447574,1.447574,0.723787,False
2012-02-21,-34.000000,-29.124079,0.251674,-0.582287,-0.250099,3.265424,-7.603704,-34.043070,0.043070,0.021535,False
2012-03-01,-33.774862,-29.194119,0.319523,-0.746453,-0.228152,3.265424,-7.603885,-34.187662,0.412800,0.206400,False
2012-04-01,-31.938052,-29.435371,0.306568,-1.155198,-0.150879,3.265424,-7.604443,-34.773899,2.835847,1.417924,False
2012-05-01,-32.703720,-29.668840,-0.009646,-1.247040,-0.074310,3.265424,-7.604900,-35.339312,2.635592,1.317796,False
2012-06-01,-35.514017,-29.910092,-0.322451,-1.002548,0.005707,3.265424,-7.605299,-35.569259,0.055242,0.027621,False
2012-07-01,-37.523007,-30.143561,-0.309876,-0.500587,0.083085,3.265424,-7.605624,-35.211139,-2.311868,-1.155934,False
2012-08-01,-36.517354,-30.384813,0.015883,0.152649,0.162020,3.265424,-7.605908,-34.394744,-2.122610,-1.061305,False
2012-09-01,-33.273214,-30.626064,0.325285,0.763664,0.238949,3.265424,-7.606147,-33.638891,0.365677,0.182838,False
2012-10-01,-30.876851,-30.859533,0.306568,1.155198,0.310588,3.265424,-7.606343,-33.428098,2.551247,1.275624,False
2012-11-01,-31.662761,-31.100785,-0.022115,1.244419,0.380822,3.265424,-7.606514,-33.838748,2.175988,1.087994,False
2012-12-01,-34.926595,-31.334254,-0.322451,1.002548,0.444308,3.265424,-7.606653,-34.551077,-0.375517,-0.187759,False
2013-01-01,-37.664757,-31.575506,-0.303170,0.480756,0.504490,3.265424,-7.606775,-35.234780,-2.429976,-1.214988,False
2013-02-01,-37.618472,-31.817418,0.029397,-0.175824,0.558563,3.265424,-7.606877,-35.746736,-1.871736,-0.935868,False
2013-03-01,-35.492928,-32.035920,0.314402,-0.731854,0.601443,3.265424,-7.606956,-36.193462,0.700534,0.350267,False
2013-04-01,-34.085672,-32.277832,0.311518,-1.148755,0.641773,3.265424,-7.607030,-36.814902,2.729229,1.364615,False
2013-05-01,-35.338487,-32.511941,-0.001270,-1.248593,0.673199,3.265424,-7.607090,-37.430271,2.091784,1.045892,False
2013-06-01,-38.317161,-32.753854,-0.319008,-1.010098,0.697422,3.265424,-7.607143,-37.727256,-0.589905,-0.294952,False
2013-07-01,-40.171020,-32.987962,-0.313119,-0.510529,0.712598,3.265424,-7.607186,-37.440774,-2.730246,-1.365123,False
2013-08-01,-39.053653,-33.229875,0.010655,0.143681,0.719549,3.265424,-7.607224,-36.697790,-2.355863,-1.177931,False
2013-09-01,-36.039536,-33.471787,0.323401,0.757936,0.717541,3.265424,-7.607255,-36.014741,-0.024795,-0.012397,False
2013-10-01,-34.126992,-33.705896,0.308247,1.153064,0.707091,3.265424,-7.607281,-35.879352,1.752360,0.876180,False
2013-11-01,-35.320512,-33.947809,-0.020033,1.244883,0.687632,3.265424,-7.607304,-36.377206,1.056694,0.528347,False
2013-12-01,-38.703896,-34.181918,-0.321960,1.003648,0.660646,3.265424,-7.607322,-37.181482,-1.522415,-0.761207,False
2014-01-01,-41.437546,-34.423830,-0.303170,0.480756,0.624672,3.265424,-7.607338,-37.963487,-3.474060,-1.737030,False
2014-02-01,-41.598201,-34.665743,0.029397,-0.175824,0.580920,3.265424,-7.607352,-38.573178,-3.025023,-1.512512,False
2014-03-01,-39.966686,-34.884244,0.314402,-0.731854,0.535168,3.265424,-7.607362,-39.108467,-0.858219,-0.429109,False
2014-04-23,-43.000000,-35.297837,0.097637,-1.254284,0.434104,3.265424,-7.607378,-40.362333,-2.637667,-1.318833,False
2014-05-07,-43.000000,-35.407087,-0.075800,-1.228786,0.404611,3.265424,-7.607381,-40.649020,-2.350980,-1.175490,False
2014-06-17,-41.000000,-35.727036,-0.363042,-0.769429,0.312610,3.265424,-7.607390,-40.888862,-0.111138,-0.055569,False
2014-07-15,-41.000000,-35.945538,-0.191849,-0.222120,0.245744,3.265424,-7.607395,-40.455733,-0.544267,-0.272133,False
2014-08-13,-40.000000,-36.171843,0.155641,0.396359,0.173865,3.265424,-7.607399,-39.787952,-0.212048,-0.106024,False
2014-09-01,-41.000000,-36.320112,0.323401,0.757936,0.125696,3.265424,-7.607401,-39.455057,-1.544943,-0.772472,False
2014-10-15,-42.000000,-36.663472,0.183813,1.238046,0.012271,3.265424,-7.607406,-39.571323,-2.428677,-1.214338,False
2014-11-21,-42.000000,-36.952206,-0.246104,1.117905,-0.083464,3.265424,-7.607409,-40.505855,-1.494145,-0.747073,False
2014-12-04,-42.000000,-37.053653,-0.337645,0.963408,-0.116837,3.265424,-7.607410,-40.886712,-1.113288,-0.556644,False
2015-01-12,-42.000000,-37.357995,-0.207531,0.253939,-0.215127,3.265424,-7.607413,-41.868703,-0.131297,-0.065648,False
2015-02-09,-43.000000,-37.576496,0.126825,-0.344758,-0.283191,3.265424,-7.607414,-42.419611,-0.580389,-0.290195,False
2015-03-19,-45.000000,-37.873034,0.361911,-1.007909,-0.370835,3.265424,-7.607416,-43.231859,-1.768141,-0.884071,False
2015-04-24,-48.000000,-38.153965,0.085526,-1.254874,-0.447494,3.265424,-7.607417,-44.112800,-3.887200,-1.943600,False
2015-05-15,-48.000000,-38.317841,-0.169630,-1.182061,-0.488821,3.265424,-7.607418,-44.500347,-3.499653,-1.749826,False
2015-06-12,-46.000000,-38.536343,-0.360840,-0.851822,-0.539539,3.265424,-7.607419,-44.630538,-1.369462,-0.684731,False
2015-07-10,-49.000000,-38.754844,-0.241902,-0.327488,-0.584774,3.265424,-7.607419,-44.251005,-4.748995,-2.374498,False
2015-08-19,-47.000000,-39.066989,0.219710,0.517027,-0.638990,3.265424,-7.607420,-43.311239,-3.688761,-1.844381,False
2015-09-22,-45.000000,-39.332313,0.352319,1.062765,-0.674703,3.265424,-7.607421,-42.933929,-2.066071,-1.033036,False
2015-10-13,-44.000000,-39.496189,0.204955,1.230217,-0.691741,3.265424,-7.607421,-43.094756,-0.905244,-0.452622,False
2015-11-10,-45.000000,-39.714691,-0.129752,1.205319,-0.708294,3.265424,-7.607421,-43.689416,-1.310584,-0.655292,False
2015-12-16,-44.000000,-39.995621,-0.363306,0.777935,-0.718988,3.265424,-7.607422,-44.641978,0.641978,0.320989,False
2016-01-11,-45.000000,-40.198302,-0.217955,0.275635,-0.719212,3.265424,-7.607422,-45.201833,0.201833,0.100916,False
2016-02-23,-46.000000,-40.532942,0.269078,-0.620110,-0.705843,3.265424,-7.607422,-45.931814,-0.068186,-0.034093,False
2016-03-14,-47.000000,-40.688588,0.363044,-0.951256,-0.693866,3.265424,-7.607422,-46.312664,-0.687336,-0.343668,False
2016-04-19,-46.000000,-40.968751,0.136679,-1.249708,-0.663343,3.265424,-7.607423,-47.087122,1.087122,0.543561,False
2016-05-01,-46.317205,-41.062139,-0.009646,-1.247040,-0.650677,3.265424,-7.607423,-47.311501,0.994296,0.497148,False
2016-06-15,-48.000000,-41.412342,-0.363511,-0.793997,-0.592638,3.265424,-7.607423,-47.504487,-0.495513,-0.247757,False
2016-07-06,-47.000000,-41.575771,-0.272856,-0.400073,-0.560159,3.265424,-7.607423,-47.150857,0.150857,0.075429,False
2016-08-15,-47.000000,-41.887063,0.182004,0.444798,-0.489652,3.265424,-7.607423,-46.091913,-0.908087,-0.454044,False
2016-08-16,-47.421263,-41.894845,0.192699,0.464879,-0.487754,3.265424,-7.607423,-46.067021,-1.354243,-0.677121,False
2016-09-23,-45.000000,-42.190573,0.348058,1.077142,-0.411183,3.265424,-7.607423,-45.518555,0.518555,0.259278,False
2016-10-12,-47.000000,-42.338437,0.212929,1.226773,-0.369935,3.265424,-7.607423,-45.610669,-1.389331,-0.694665,False
2016-11-12,-48.000000,-42.579689,-0.154358,1.191636,-0.299030,3.265424,-7.607423,-46.183439,-1.816561,-0.908280,False
2016-12-06,-48.000000,-42.766464,-0.346381,0.934124,-0.241545,3.265424,-7.607423,-46.762266,-1.237734,-0.618867,False
2017-01-17,-49.000000,-43.093662,-0.153342,0.147336,-0.136784,3.265424,-7.607423,-47.578451,-1.421549,-0.710774,False
2017-02-08,-47.000000,-43.265342,0.115023,-0.323934,-0.080417,3.265424,-7.607423,-47.896668,0.896668,0.448334,False
2017-03-08,-49.000000,-43.483843,0.348864,-0.849115,-0.007994,3.265424,-7.607423,-48.334088,-0.665912,-0.332956,False
2017-04-17,-50.000000,-43.795989,0.167380,-1.242956,0.095426,3.265424,-7.607423,-49.118138,-0.881862,-0.440931,False
2017-05-18,-52.000000,-44.037901,-0.201874,-1.158707,0.174326,3.265424,-7.607423,-49.566155,-2.433845,-1.216923,False
2017-06-14,-49.000000,-44.248599,-0.363012,-0.819588,0.241311,3.265424,-7.607423,-49.531887,0.531887,0.265944,False
2017-07-18,-49.000000,-44.513922,-0.158993,-0.158059,0.322344,3.265424,-7.607423,-48.850629,-0.149371,-0.074685,False
2017-08-02,-49.000000,-44.630977,0.023156,0.165122,0.356629,3.265424,-7.607423,-48.428070,-0.571930,-0.285965,False
2017-09-10,-47.000000,-44.935318,0.358614,0.903228,0.440659,3.265424,-7.607423,-47.574818,0.574818,0.287409,False
2017-10-06,-49.000000,-45.138213,0.270687,1.191407,0.491953,3.265424,-7.607423,-47.526165,-1.473835,-0.736917,False
2017-11-02,-49.000000,-45.348911,-0.032514,1.241948,0.540653,3.265424,-7.607423,-47.940823,-1.059177,-0.529588,False
2017-12-21,-48.000000,-45.731289,-0.355844,0.690386,0.615700,3.265424,-7.607423,-49.123045,1.123045,0.561522,False
2018-01-11,-48.000000,-45.895165,-0.217681,0.275059,0.642125,3.265424,-7.607423,-49.537662,1.537662,0.768831,False
2018-02-06,-50.000000,-46.098059,0.091026,-0.282003,0.669741,3.265424,-7.607423,-49.961295,-0.038705,-0.019352,False
2018-03-13,-50.000000,-46.371186,0.361205,-0.925426,0.697614,3.265424,-7.607423,-50.579792,0.579792,0.289896,False
2018-04-10,-50.000000,-46.589688,0.239558,-1.213013,0.711959,3.265424,-7.607423,-51.193183,1.193183,0.596591,False
2018-05-08,-52.000000,-46.808189,-0.087993,-1.224204,0.719070,3.265424,-7.607423,-51.743315,-0.256685,-0.128342,False
2018-06-20,-53.000000,-47.143745,-0.359203,-0.717218,0.715765,3.265424,-7.607423,-51.846400,-1.153600,-0.576800,False
2018-07-16,-53.000000,-47.346640,-0.181107,-0.200823,0.705435,3.265424,-7.607423,-51.365135,-1.634865,-0.817433,False
2018-08-06,-51.000000,-47.510516,0.072738,0.250333,0.692573,3.265424,-7.607423,-50.836871,-0.163129,-0.081564,False
2018-09-04,-50.000000,-47.736821,0.338791,0.808565,0.668321,3.265424,-7.607423,-50.263142,0.263142,0.131571,False
2018-10-02,-52.000000,-47.955323,0.301432,1.161425,0.637992,3.265424,-7.607423,-50.196472,-1.803528,-0.901764,False
2018-11-16,-53.000000,-48.306486,-0.196640,1.162815,0.575826,3.265424,-7.607423,-51.106485,-1.893515,-0.946758,False
2018-12-07,-52.000000,-48.470362,-0.349730,0.920600,0.541536,3.265424,-7.607423,-51.699956,-0.300044,-0.150022,False
2019-01-09,-52.000000,-48.727882,-0.237196,0.317048,0.481480,3.265424,-7.607423,-52.508550,0.508550,0.254275,False
2019-02-11,-53.000000,-48.985402,0.149963,-0.386095,0.414630,3.265424,-7.607423,-53.148902,0.148902,0.074451,False
2019-03-05,-56.000000,-49.157082,0.336473,-0.800273,0.366753,3.265424,-7.607423,-53.596128,-2.403872,-1.201936,False
2019-04-10,-55.000000,-49.438012,0.239558,-1.213013,0.283588,3.265424,-7.607423,-54.469878,-0.530122,-0.265061,False
2019-05-06,-53.000000,-49.640907,-0.063518,-1.233004,0.220481,3.265424,-7.607423,-55.058947,2.058947,1.029473,False
2019-06-11,-53.000000,-49.921837,-0.359112,-0.867562,0.130033,3.265424,-7.607423,-55.360478,2.360478,1.180239,False
2019-07-03,-53.000000,-50.093517,-0.299672,-0.470759,0.073586,3.265424,-7.607423,-55.132362,2.132362,1.066181,False
2019-08-06,-52.000000,-50.358841,0.072738,0.250333,-0.014431,3.265424,-7.607423,-54.392200,2.392200,1.196100,False
2019-09-03,-49.000000,-50.577342,0.334055,0.791922,-0.086811,3.265424,-7.607423,-53.880176,4.880176,2.440088,False
2019-10-07,-51.000000,-50.842666,0.262175,1.198025,-0.173446,3.265424,-7.607423,-53.897911,2.897911,1.448956,False
2019-11-06,-52.000000,-51.076774,-0.081909,1.226540,-0.247773,3.265424,-7.607423,-54.521915,2.521915,1.260958,False
2019-12-11,-54.000000,-51.349901,-0.360029,0.859724,-0.330777,3.265424,-7.607423,-55.522983,1.522983,0.761492,False
2020-01-14,-53.000000,-51.614948,-0.186887,0.212236,-0.406319,3.265424,-7.607423,-56.337918,3.337918,1.668959,False
2020-02-06,-54.000000,-51.793941,0.089833,-0.279932,-0.453966,3.265424,-7.607423,-56.780005,2.780005,1.390003,False
2020-03-04,-58.000000,-52.004063,0.335652,-0.797405,-0.505927,3.265424,-7.607423,-57.313742,-0.686258,-0.343129,False
2020-04-21,-58.000000,-52.377614,0.113245,-1.252958,-0.586278,3.265424,-7.607423,-58.445604,0.445604,0.222802,False
2020-05-05,-58.000000,-52.486566,-0.059305,-1.234361,-0.606533,3.265424,-7.607423,-58.728764,0.728764,0.364382,False
2020-06-11,-56.000000,-52.774512,-0.360128,-0.858820,-0.652562,3.265424,-7.607423,-58.988021,2.988021,1.494010,False
2020-07-07,-53.000000,-52.976852,-0.264450,-0.379593,-0.678063,3.265424,-7.607423,-58.640956,5.640956,2.820478,False
2020-08-04,-56.000000,-53.194756,0.053140,0.216578,-0.698913,3.265424,-7.607423,-57.965951,1.965951,0.982976,False
2020-09-09,-55.000000,-53.474919,0.357103,0.892835,-0.715323,3.265424,-7.607423,-57.282303,2.282303,1.141152,False
2020-10-14,-57.000000,-53.747300,0.192212,1.235151,-0.719830,3.265424,-7.607423,-57.381767,0.381767,0.190883,False
2020-11-09,-59.000000,-53.949640,-0.119700,1.210340,-0.715822,3.265424,-7.607423,-57.916821,-1.083179,-0.541589,False
2020-12-11,-58.000000,-54.198674,-0.360128,0.858820,-0.702335,3.265424,-7.607423,-58.744316,0.744316,0.372158,False
2021-01-13,-57.000000,-54.455746,-0.197135,0.232743,-0.678697,3.265424,-7.607423,-59.440834,2.440834,1.220417,False
2021-02-18,-59.000000,-54.736676,0.224663,-0.526851,-0.641969,3.265424,-7.607423,-60.022833,1.022833,0.511417,False
2021-03-10,-62.000000,-54.892749,0.355065,-0.880427,-0.616862,3.265424,-7.607423,-60.376972,-1.623028,-0.811514,False
2021-04-07,-65.000000,-55.111251,0.266470,-1.194760,-0.576370,3.265424,-7.607423,-60.957910,-4.042090,-2.021045,False
2021-05-04,-61.000000,-55.321949,-0.038742,-1.240343,-0.531774,3.265424,-7.607423,-61.474806,0.474806,0.237403,False
2021-06-03,-63.000000,-55.556057,-0.330243,-0.983856,-0.476350,3.265424,-7.607423,-61.688506,-1.311494,-0.655747,False
