date,228.408,228.408_trend,228.408_0.5yr,228.408_1yr,228.408_5.82yr,228.408_16.16yr,228.408_jump,228.408_exp,228.408_model,228.408_noise,228.408_wtest,flagged
2010-01-19,-18.000000,-14.876136,-0.045971,-0.258412,1.501062,-0.611216,-0.985289,-4.733885,-20.009846,2.009846,1.004923,False
2010-02-10,-17.000000,-14.938518,-0.069379,-0.184664,1.503522,-0.671123,-0.985289,-4.734082,-20.079533,3.079533,1.539766,False
2010-03-16,-20.000000,-15.034926,-0.032985,-0.024183,1.494810,-0.762970,-0.985289,-4.734344,-20.079886,0.079886,0.039943,False
2010-04-14,-22.000000,-15.117156,0.033730,0.121327,1.475436,-0.840524,-0.985289,-4.734531,-20.047007,-1.952993,-0.976497,False
2010-05-12,-22.000000,-15.196551,0.069321,0.234062,1.446434,-0.914643,-0.985289,-4.734686,-20.081351,-1.918649,-0.959325,False
2010-06-09,-22.000000,-15.275945,0.045330,0.293464,1.407517,-0.987949,-0.985289,-4.734818,-20.237690,-1.762310,-0.881155,False
2010-07-14,-22.000000,-15.375189,-0.033204,0.273538,1.345340,-1.078338,-0.985289,-4.734956,-20.588097,-1.411903,-0.705952,False
2010-08-17,-22.000000,-15.471596,-0.069356,0.161634,1.271140,-1.164710,-0.985289,-4.735068,-20.993246,-1.006754,-0.503377,False
2010-09-14,-22.000000,-15.550991,-0.034037,0.026745,1.200351,-1.234698,-0.985289,-4.735145,-21.313063,-0.686937,-0.343468,False
2010-10-12,-22.000000,-15.630386,0.030537,-0.114238,1.121335,-1.303588,-0.985289,-4.735210,-21.616838,-0.383162,-0.191581,False
2010-11-16,-22.000000,-15.729629,0.069411,-0.250567,1.011824,-1.388063,-0.985289,-4.735280,-22.007592,0.007592,0.003796,False
2010-12-08,-21.000000,-15.792011,0.046234,-0.292971,0.937364,-1.440181,-0.985289,-4.735317,-22.262170,1.262170,0.631085,False
2011-01-13,-20.000000,-15.894089,-0.034253,-0.272494,0.807113,-1.523746,-0.985289,-4.735368,-22.638126,2.638126,1.319063,False
2011-02-15,-21.000000,-15.987662,-0.069461,-0.163791,0.679648,-1.598382,-0.985289,-4.735408,-22.860343,1.860343,0.930172,False
2011-03-21,-20.000000,-16.084069,-0.021984,0.001505,0.541566,-1.673213,-0.985289,-4.735441,-22.956925,2.956925,1.478462,False
2011-04-26,-21.000000,-16.186148,0.055371,0.174745,0.389428,-1.750052,-0.985289,-4.735470,-23.037415,2.037415,1.018707,False
2011-05-19,-23.000000,-16.251365,0.069003,0.254684,0.289809,-1.797803,-0.985289,-4.735486,-23.156447,0.156447,0.078224,False
2011-06-28,-23.000000,-16.364786,0.003772,0.295904,0.113638,-1.878262,-0.985289,-4.735509,-23.550532,0.550532,0.275266,False
2011-07-26,-22.000000,-16.444181,-0.055005,0.243079,-0.010775,-1.932563,-0.985289,-4.735523,-23.920256,1.920256,0.960128,False
2011-08-24,-24.000000,-16.526411,-0.065750,0.130258,-0.139543,-1.986990,-0.985289,-4.735534,-24.309259,0.309259,0.154630,False
2011-09-20,-26.000000,-16.602970,-0.020843,-0.004077,-0.258527,-2.035960,-0.985289,-4.735544,-24.643209,-1.356791,-0.678395,False
2011-10-18,-27.000000,-16.682365,0.042734,-0.142091,-0.380167,-2.084965,-0.985289,-4.735552,-24.967695,-2.032305,-1.016152,False
2011-11-18,-26.000000,-16.770266,0.068826,-0.256019,-0.511767,-2.137055,-0.985289,-4.735560,-25.327131,-0.672869,-0.336435,False
2011-12-20,-25.000000,-16.861003,0.021414,-0.298750,-0.643090,-2.188381,-0.985289,-4.735567,-25.690665,0.690665,0.345333,False
2012-01-12,-25.000000,-16.926135,-0.032080,-0.274623,-0.733871,-2.223659,-0.985289,-4.735571,-25.911229,0.911229,0.455614,False
2012-02-21,-25.000000,-17.039246,-0.066946,-0.137792,-0.883245,-2.281749,-0.985289,-4.735577,-26.129845,1.129845,0.564923,False
2012-03-01,-25.519089,-17.064696,-0.057899,-0.095356,-0.915233,-2.294255,-0.985289,-4.735578,-26.148306,0.629217,0.314609,False
2012-04-01,-25.731924,-17.152357,0.005818,0.061499,-1.020338,-2.335720,-0.985289,-4.735582,-26.161968,0.430044,0.215022,False
2012-05-01,-26.038969,-17.237190,0.062524,0.197526,-1.113943,-2.373435,-0.985289,-4.735585,-26.185393,0.146424,0.073212,False
2012-06-01,-26.457963,-17.324851,0.057225,0.283945,-1.201504,-2.409875,-0.985289,-4.735588,-26.315937,-0.142026,-0.071013,False
2012-07-01,-26.983678,-17.409685,-0.004625,0.292882,-1.276687,-2.442652,-0.985289,-4.735590,-26.561646,-0.422032,-0.211016,False
2012-08-01,-27.587062,-17.497346,-0.063043,0.222446,-1.343875,-2.473915,-0.985289,-4.735592,-26.876614,-0.710449,-0.355224,False
2012-09-01,-28.220383,-17.585007,-0.056534,0.090482,-1.399835,-2.502495,-0.985289,-4.735593,-27.174271,-1.046113,-0.523056,False
2012-10-01,-28.819561,-17.669840,0.005818,-0.061499,-1.442856,-2.527570,-0.985289,-4.735595,-27.416831,-1.402730,-0.701365,False
2012-11-01,-29.326537,-17.757501,0.063543,-0.201345,-1.475447,-2.550783,-0.985289,-4.735596,-27.642417,-1.684120,-0.842060,False
2012-12-01,-29.691149,-17.842334,0.057225,-0.283945,-1.495251,-2.570614,-0.985289,-4.735597,-27.855805,-1.835344,-0.917672,False
2013-01-01,-29.885661,-17.929995,-0.007009,-0.291826,-1.503421,-2.588363,-0.985289,-4.735598,-28.041501,-1.844159,-0.922080,False
2013-02-01,-29.915993,-18.017897,-0.064104,-0.218693,-1.499000,-2.603342,-0.985289,-4.735598,-28.123923,-1.792070,-0.896035,False
2013-03-01,-29.821211,-18.097291,-0.058990,-0.099421,-1.484179,-2.614433,-0.985289,-4.735599,-28.075202,-1.746009,-0.873005,False
2013-04-01,-29.659558,-18.185193,0.004020,0.057713,-1.455909,-2.623998,-0.985289,-4.735599,-27.924255,-1.735304,-0.867652,False
2013-05-01,-29.510395,-18.270258,0.061799,0.194930,-1.416902,-2.630531,-0.985289,-4.735600,-27.781851,-1.728544,-0.864272,False
2013-06-01,-29.445883,-18.358159,0.058013,0.282996,-1.364887,-2.634459,-0.985289,-4.735600,-27.737385,-1.708498,-0.854249,False
2013-07-01,-29.517609,-18.443225,-0.003421,0.293382,-1.303627,-2.635526,-0.985289,-4.735600,-27.813306,-1.704303,-0.852151,False
2013-08-01,-29.735922,-18.531126,-0.062609,0.223875,-1.229555,-2.633800,-0.985289,-4.735601,-27.954105,-1.781817,-0.890909,False
2013-09-01,-30.075920,-18.619028,-0.056997,0.092114,-1.145153,-2.629203,-0.985289,-4.735601,-28.079157,-1.996764,-0.998382,False
2013-10-01,-30.471047,-18.704093,0.005217,-0.060234,-1.054305,-2.622025,-0.985289,-4.735601,-28.156330,-2.314717,-1.157359,False
2013-11-01,-30.817953,-18.791995,0.063378,-0.200711,-0.951723,-2.611794,-0.985289,-4.735601,-28.213735,-2.604218,-1.302109,False
2013-12-01,-31.003279,-18.877060,0.057340,-0.283809,-0.844828,-2.599182,-0.985289,-4.735601,-28.268430,-2.734848,-1.367424,False
2014-01-01,-30.945739,-18.964962,-0.007009,-0.291826,-0.727397,-2.583362,-0.985289,-4.735601,-28.295446,-2.650293,-1.325146,False
2014-02-01,-30.607661,-19.052863,-0.064104,-0.218693,-0.603854,-2.564724,-0.985289,-4.735601,-28.225128,-2.382533,-1.191266,False
2014-03-01,-30.010382,-19.132257,-0.058990,-0.099421,-0.487877,-2.545486,-0.985289,-4.735601,-28.044923,-1.965459,-0.982729,False
2014-04-23,,-19.282540,0.050715,0.162003,-0.259859,-2.502887,-0.985289,-4.735602,-27.553458,,,False
2014-05-07,-24.000000,-19.322238,0.067087,0.217234,-0.198330,-2.490296,-0.985289,-4.735602,-27.447433,3.447433,1.723716,False
2014-06-17,-24.000000,-19.438494,0.029230,0.298376,-0.016575,-2.450249,-0.985289,-4.735602,-27.298603,3.298603,1.649301,False
2014-07-15,-28.000000,-19.517889,-0.035293,0.271430,0.107854,-2.420210,-0.985289,-4.735602,-27.314998,-0.685002,-0.342501,False
2014-08-13,-26.000000,-19.600119,-0.069620,0.178538,0.235936,-2.386828,-0.985289,-4.735602,-27.362984,1.362984,0.681492,False
2014-09-01,-25.000000,-19.653994,-0.056997,0.092114,0.318969,-2.363720,-0.985289,-4.735602,-27.384519,2.384519,1.192259,False
2014-10-15,-26.000000,-19.778757,0.036832,-0.128335,0.506955,-2.306507,-0.985289,-4.735602,-27.390703,1.390703,0.695351,False
2014-11-21,-29.000000,-19.883671,0.067338,-0.263627,0.658524,-2.254469,-0.985289,-4.735602,-27.396796,-1.603204,-0.801602,False
2014-12-04,-27.000000,-19.920533,0.052953,-0.288249,0.709998,-2.235349,-0.985289,-4.735602,-27.402071,0.402071,0.201036,False
2015-01-12,-27.000000,-20.031118,-0.032144,-0.274562,0.857826,-2.175435,-0.985289,-4.735602,-27.376324,0.376324,0.188162,False
2015-02-09,-26.000000,-20.110513,-0.069116,-0.188679,0.957036,-2.130098,-0.985289,-4.735602,-27.262261,1.262261,0.631130,False
2015-03-19,-28.000000,-20.218263,-0.026481,-0.008779,1.081062,-2.065546,-0.985289,-4.735602,-26.958899,-1.041101,-0.520551,False
2015-04-24,-28.000000,-20.320342,0.052330,0.166300,1.185999,-2.001268,-0.985289,-4.735602,-26.637872,-1.362128,-0.681064,False
2015-05-15,-26.000000,-20.379888,0.069680,0.243335,1.241079,-1.962408,-0.985289,-4.735602,-26.509093,0.509093,0.254547,False
2015-06-12,-26.000000,-20.459283,0.039632,0.295965,1.307038,-1.909070,-0.985289,-4.735602,-26.446607,0.446607,0.223304,False
2015-07-10,-22.000000,-20.538677,-0.024480,0.281157,1.364039,-1.854033,-0.985289,-4.735602,-26.492885,4.492885,2.246443,False
2015-08-19,-27.000000,-20.652098,-0.068730,0.152889,1.429164,-1.772562,-0.985289,-4.735602,-26.632227,-0.367773,-0.183887,False
2015-09-22,-28.000000,-20.748506,-0.016219,-0.014357,1.468839,-1.700775,-0.985289,-4.735602,-26.731908,-1.268092,-0.634046,False
2015-10-13,-26.000000,-20.808052,0.032675,-0.118973,1.485949,-1.655315,-0.985289,-4.735602,-26.784607,0.784607,0.392303,False
2015-11-10,-27.000000,-20.887447,0.069189,-0.232455,1.499838,-1.593418,-0.985289,-4.735602,-26.865183,-0.134817,-0.067408,False
2015-12-16,-29.000000,-20.989525,0.030314,-0.298234,1.502585,-1.511761,-0.985289,-4.735602,-26.987513,-2.012487,-1.006244,False
2016-01-11,-28.000000,-21.063172,-0.029938,-0.276602,1.493991,-1.451461,-0.985289,-4.735602,-27.048073,-0.951927,-0.475963,False
2016-02-23,-26.000000,-21.184766,-0.065463,-0.128611,1.460562,-1.349493,-0.985289,-4.735602,-26.988662,0.988662,0.494331,False
2016-03-14,-25.000000,-21.241322,-0.035491,-0.030326,1.436972,-1.301093,-0.985289,-4.735602,-26.892151,1.892151,0.946075,False
2016-04-19,-25.000000,-21.343121,0.044975,0.147499,1.381977,-1.212509,-0.985289,-4.735602,-26.702071,1.702071,0.851035,False
2016-05-01,-26.331360,-21.377055,0.062524,0.197526,1.360149,-1.182580,-0.985289,-4.735602,-26.660327,0.328966,0.164483,False
2016-06-15,-26.000000,-21.504305,0.032357,0.297902,1.263370,-1.068677,-0.985289,-4.735602,-26.700243,0.700243,0.350121,False
2016-07-06,-26.000000,-21.563688,-0.016434,0.286747,1.210481,-1.014670,-0.985289,-4.735602,-26.818455,0.818455,0.409228,False
2016-08-15,-26.000000,-21.676799,-0.069622,0.168578,1.097080,-0.910426,-0.985289,-4.735602,-27.112080,1.112080,0.556040,False
2016-08-16,-26.560195,-21.679627,-0.069484,0.164319,1.094042,-0.907798,-0.985289,-4.735602,-27.119438,0.559243,0.279622,False
2016-09-23,-27.000000,-21.787082,-0.013233,-0.020894,0.971812,-0.807203,-0.985289,-4.735602,-27.377492,0.377492,0.188746,False
2016-10-12,-27.000000,-21.840810,0.031014,-0.115289,0.906020,-0.756403,-0.985289,-4.735602,-27.496358,0.496358,0.248179,False
2016-11-12,-26.000000,-21.928471,0.069609,-0.239200,0.792666,-0.672865,-0.985289,-4.735602,-27.699152,1.699152,0.849576,False
2016-12-06,-28.000000,-21.996338,0.049592,-0.290866,0.700309,-0.607685,-0.985289,-4.735602,-27.865879,-0.134121,-0.067060,False
2017-01-17,-30.000000,-22.115228,-0.042259,-0.263420,0.530348,-0.492575,-0.985289,-4.735602,-28.104025,-1.895975,-0.947987,False
2017-02-08,-29.000000,-22.177610,-0.068770,-0.192639,0.437740,-0.431769,-0.985289,-4.735602,-28.153938,-0.846062,-0.423031,False
2017-03-08,-28.000000,-22.257005,-0.048434,-0.064833,0.317249,-0.354041,-0.985289,-4.735602,-28.127955,0.127955,0.063978,False
2017-04-17,-26.000000,-22.370426,0.039836,0.135258,0.141553,-0.242473,-0.985289,-4.735602,-28.017141,2.017141,1.008570,False
2017-05-18,-29.000000,-22.458327,0.069296,0.251958,0.003900,-0.155694,-0.985289,-4.735602,-28.009757,-0.990243,-0.495121,False
2017-06-14,-30.000000,-22.534886,0.035595,0.297194,-0.116058,-0.079970,-0.985289,-4.735602,-28.119016,-1.880984,-0.940492,False
2017-07-18,-27.000000,-22.631294,-0.041299,0.264623,-0.265971,0.015471,-0.985289,-4.735602,-28.379360,1.379360,0.689680,False
2017-08-02,-28.000000,-22.673827,-0.063625,0.220437,-0.331344,0.057579,-0.985289,-4.735602,-28.511670,0.511670,0.255835,False
2017-09-10,-29.000000,-22.784412,-0.042061,0.047155,-0.497943,0.166963,-0.985289,-4.735602,-28.831189,-0.168811,-0.084405,False
2017-10-06,-27.000000,-22.858136,0.017042,-0.085167,-0.605466,0.239737,-0.985289,-4.735602,-29.012880,2.012880,1.006440,False
2017-11-02,-29.000000,-22.934695,0.064337,-0.204490,-0.713328,0.315115,-0.985289,-4.735602,-29.193951,0.193951,0.096976,False
2017-12-21,-28.000000,-23.073635,0.019119,-0.298658,-0.897006,0.451203,-0.985289,-4.735602,-29.519868,1.519868,0.759934,False
2018-01-11,-28.000000,-23.133181,-0.029997,-0.276549,-0.970179,0.509172,-0.985289,-4.735602,-29.621625,1.621625,0.810813,False
2018-02-06,-29.000000,-23.206905,-0.067835,-0.200385,-1.055560,0.580587,-0.985289,-4.735602,-29.670989,0.670989,0.335494,False
2018-03-13,-28.000000,-23.306148,-0.039138,-0.039522,-1.160556,0.676009,-0.985289,-4.735602,-29.590247,1.590247,0.795123,False
2018-04-10,-30.000000,-23.385543,0.025040,0.102255,-1.235656,0.751676,-0.985289,-4.735602,-29.463119,-0.536881,-0.268441,False
2018-05-08,-30.000000,-23.464938,0.067696,0.220733,-1.302286,0.826675,-0.985289,-4.735602,-29.373011,-0.626989,-0.313494,False
2018-06-20,-29.000000,-23.586865,0.022552,0.298763,-1.387089,0.940396,-0.985289,-4.735602,-29.433133,0.433133,0.216566,False
2018-07-16,-28.000000,-23.660589,-0.037340,0.269240,-1.427567,1.008216,-0.985289,-4.735602,-29.568930,1.568930,0.784465,False
2018-08-06,-30.000000,-23.720135,-0.066923,0.206039,-1.454111,1.062432,-0.985289,-4.735602,-29.693587,-0.306413,-0.153206,False
2018-09-04,-30.000000,-23.802365,-0.052561,0.077321,-1.481529,1.136422,-0.985289,-4.735602,-29.843604,-0.156396,-0.078198,False
2018-10-02,-31.000000,-23.881760,0.007606,-0.065262,-1.497667,1.206832,-0.985289,-4.735602,-29.951142,-1.048858,-0.524429,False
2018-11-16,-30.000000,-24.009358,0.069411,-0.250567,-1.502074,1.317715,-0.985289,-4.735602,-30.095764,0.095764,0.047882,False
2018-12-07,-30.000000,-24.068904,0.048001,-0.291920,-1.495025,1.368440,-0.985289,-4.735602,-30.160298,0.160298,0.080149,False
2019-01-09,-30.000000,-24.162477,-0.025599,-0.280277,-1.472316,1.446758,-0.985289,-4.735602,-30.214801,0.214801,0.107401,False
2019-02-11,-29.000000,-24.256049,-0.069561,-0.180594,-1.435591,1.523287,-0.985289,-4.735602,-30.139398,1.139398,0.569699,False
2019-03-05,-30.000000,-24.318430,-0.053341,-0.079801,-1.403489,1.573267,-0.985289,-4.735602,-30.002685,0.002685,0.001342,False
2019-04-10,-27.000000,-24.420509,0.025040,0.102255,-1.338217,1.653177,-0.985289,-4.735602,-29.699144,2.699144,1.349572,False
2019-05-06,-29.000000,-24.494233,0.066399,0.213672,-1.281599,1.709384,-0.985289,-4.735602,-29.507268,0.507268,0.253634,False
2019-06-11,-32.000000,-24.596312,0.041582,0.295219,-1.190778,1.785036,-0.985289,-4.735602,-29.386144,-2.613856,-1.306928,False
2019-07-03,-29.000000,-24.658693,-0.008202,0.291265,-1.128564,1.829982,-0.985289,-4.735602,-29.395103,0.395103,0.197551,False
2019-08-06,-31.000000,-24.755101,-0.066923,0.206039,-1.023120,1.897460,-0.985289,-4.735602,-29.462535,-1.537465,-0.768732,False
2019-09-03,-29.000000,-24.834496,-0.054105,0.082277,-0.928471,1.951164,-0.985289,-4.735602,-29.504521,0.504521,0.252260,False
2019-10-07,-29.000000,-24.930903,0.019358,-0.090083,-0.805049,2.014039,-0.985289,-4.735602,-29.513529,0.513529,0.256765,False
