datetime,1.35,7.969,14.487,23.493,34.983,43.484,50.018,58.028,75.009,86.15899999999999,93.29499999999999,102.776,104.986,123.482,136.94,152.432,167.875,183.377,195.401,200.197,206.425,222.366,238.399,251.83,269.038,291.925,299.849
2022-05-01,-2.497050519962613,-1.565841040534906,0.8481330112499563,-0.1268105026028934,-2.8911168432459817,-3.753382373281056,-5.609463079010311,-12.931490299859433,-6.851621393769165,-5.259536594734527,-4.22545955478563,-4.984937735614949,-11.154126626395737,-7.760732709997683,-13.002314190584002,-4.509189837204758,-18.18199017670122,-4.4934302351030055,4.539984325005207,-7.783254033885896,-12.109556241513928,-1.3182831917947624,-2.435803330503404,-0.48562934511573985,-1.4528584665386006,-0.3457717363489792,
2022-06-01,-2.49157661640038,-1.2244977775426378,0.25080353305020253,0.5176878007005143,-2.8230354050028836,-3.783672553981887,-5.729727051271766,-11.9757121358125,-7.625674960960168,-2.9973880300676683,-6.490101482180762,-2.473087503807619,-11.506599430795177,-11.746680119918892,-9.296410899871262,-8.855452794232406,-12.61733216419816,-5.323428338364465,-0.43412006573635153,-2.7451834581734147,-13.448573583416874,-0.6090885579760652,-1.698936724133091,-1.5268348208919633,-6.899051157466602,-2.5722898214589804,
2022-07-01,-2.460525255117318,-0.5942796244116835,-0.5177905001710315,1.0744828659080667,-2.485151988672442,-3.8233740366631537,-5.614907208626391,-10.490746060611855,-8.16893476122641,-3.375271750643151,-5.7501824885112,0.2547420194023289,-11.233303623404936,-15.983386868800153,-5.001611545798369,-13.28250757517526,-6.272976458712947,-5.9344070554943755,-6.141858534305356,2.936912918492453,-14.256329040217679,0.150882521411404,-1.4478226088103838,-1.6215885169513058,-13.340297236223705,-4.568967842089478,
2022-08-01,-2.6008624646101453,0.12135852365099709,-1.2948350093702174,1.3920131340346416,-1.9522911394233233,-3.923041929738247,-5.376950555255462,-10.48812751393416,-7.527952371921856,-6.500688686515787,-2.3270930883591063,0.5672428776015295,-11.052699142805068,-16.463186636392493,-4.784451038693078,-13.357626004813937,-5.697667785803787,-5.927980247390224,-6.583090404194081,3.143486186309019,-14.36756547022378,0.2987987854867242,-1.7707233328837901,-0.855946535943076,-14.271927031571977,-5.717517687473446,
2022-09-01,-2.7839248738555398,0.7786840622238742,-1.9251614295717445,1.3618520570234978,-1.3437591269539553,-4.130268058164802,-5.155976911417383,-12.209477360607707,-5.855505869854824,-8.41722710992326,-0.43143190174305346,-1.7223359376075678,-11.409552046607132,-12.968097509787185,-8.964780810609227,-9.070711574197048,-11.394425717793638,-5.510536237008637,-1.1742846795241348,-2.5787280105869286,-14.36006515668123,-0.1543302422214765,-2.0227262677799445,-0.19927128127892502,-8.796903765643947,-5.619540719373617,
2022-10-01,-2.801736041832555,1.3510390725514299,-2.270909752267471,0.9561049542789988,-0.7923218718642602,-4.459733359493839,-5.080876186839305,-13.961214719580312,-4.665171294895117,-10.836457986675669,1.6447410248074448,-4.357207786088111,-12.10649210739939,-9.07370394890313,-13.575483118591364,-4.666998306289315,-18.069253926427336,-5.078456710878527,5.084241542586824,-9.008453810791252,-14.882763752684696,-0.6889940109103918,-1.6617633218993433,-0.47292653925251216,-2.1554571967571974,-4.226303700183053,
2022-11-01,-2.7789230860598764,1.6704790464709731,-2.215699433847476,0.2560523024694703,-0.4417895714432234,-4.878946437253035,-5.2300045522497385,-14.112144484832243,-5.25342123916198,-13.123782771421247,3.4235742039600154,-5.022926169694983,-12.701714720693417,-8.602777544103446,-14.56994302579551,-4.366236278496217,-20.01537423071568,-4.967773484589998,6.718483077507699,-10.693497777217999,-15.907578190381173,-0.7432348112051841,-1.070517628104426,-1.3232390439079609,-0.5949527192860842,-1.8506292860256508,
2022-12-01,-3.075232429156131,1.4310732855365131,-1.7225846640703821,-0.61522719032655,-0.361700081746676,-5.322169022656453,-5.6209236956055975,-12.989494822984852,-7.241438970973832,-10.469167299583205,0.1925381838955218,-3.7507455351151293,-13.013763114780886,-11.96585594912176,-11.829590417008149,-8.325789474882185,-16.653076519287424,-5.297917819116265,3.1547955023124814,-7.153805718087824,-16.92101268953411,-0.30454205768182874,-1.1056453148194123,-1.685115932370536,-5.304756000114139,0.8996489605051465,
2023-01-01,-3.730726671969933,0.6857961515570423,-0.8557135232313158,-1.4711305479831935,-0.5869626531930408,-5.710854464494332,-6.21034146482998,-12.461025553915533,-9.172583911567926,-5.350519668703782,-5.679446116948384,-2.181625467899721,-13.287432976110722,-16.333121167917852,-8.733978626463795,-13.047151147417026,-12.368954193982063,-5.9560742062167265,-1.4778103980934247,-2.5507739858003333,-17.555519990302855,0.10008387270499952,-2.1056735742022283,-0.9290250595076941,-11.919158285891172,3.264341577189043,
2023-02-21,-4.3485019925865345,0.4632910755235571,-0.0550425962483132,-1.0131596500214073,-1.2895602388307452,-5.615333219167951,-5.970292375292047,-15.444762149571034,-8.772170383192133,-7.041640456984169,-4.927062616348849,-3.4654727145971265,-13.607777759199962,-16.24483584940026,-10.832568671699846,-12.008530091523426,-14.92390721940319,-6.546697800367838,3.148305153095862,-7.043542228610022,-18.10574787200312,-0.16506146249594167,-3.385949739924399,0.3665471481217537,-10.741204214049503,-0.5643132537370548,
2023-03-14,-4.572703767201347,-0.17868227320832375,1.2972300220098987,-3.1682805837008345,-1.0676400067677605,-5.956570919712249,-7.116000366579101,-17.76878157705505,-8.951855969717144,-7.174167742516147,-6.0115962197305635,-2.498789919685805,-15.85309526771016,-17.483051714414614,-12.001983215275686,-13.224288682831684,-15.063237935682992,-7.638704374287045,-1.8438703207939398,-3.0755054538021795,-18.289770885603502,-0.16432941990206018,-4.443447754019871,1.373723078490002,-12.805175710876938,3.3652581772767007,
2023-04-13,-4.426019379761783,-0.5090283606641606,2.323606362000646,-2.4614653223579808,-2.3639841051990516,-5.830680347702582,-8.324154639842163,-18.231666473453515,-10.208549664748716,-7.363492436124943,-6.132358510425547,-2.546385926892981,-16.20354885130655,-17.823360092690564,-13.244003992091166,-13.532515241939109,-17.26228181575425,-7.7701423372200225,-1.8326924263965338,-2.1211672040226404,-19.552660904970253,-1.163283644913463,-3.5255877742019948,0.3839744076540228,-12.896563563379459,1.63131301762769,
2023-05-09,-3.924387250680411,-0.7402675022794938,2.3881094932876294,-1.7553246210809448,-3.480957902400405,-5.861432940037048,-8.504555010018521,-18.632833383635443,-10.431017533817794,-7.527573837243835,-7.237019162217621,-2.58763579990773,-17.50727529039432,-19.11829402060539,-12.453755331982393,-13.799644926330075,-18.434786512167193,-7.884055238217115,-1.8230049179983325,-2.160740720893955,-20.780498921696562,-1.1623773064347915,-2.59677579178242,-0.6071411070006434,-13.975766368908808,1.253714953432791,
2023-06-14,-3.1893374017763563,-1.2471534468968457,2.1976115588022367,-1.0159568163071526,-4.089843639434548,-4.457091434698668,-8.75434013792983,-17.18829525930778,-10.739049967887695,-6.754763469580212,-6.381933910990483,-1.6447510084981332,-17.9278195907973,-18.52666407468496,-12.744180263922317,-14.169516797206597,-16.673639168584486,-8.0417807935155,-1.8095914447912946,-3.215534821181791,-20.09596694490756,-0.16112237630295567,-2.6953438160999212,-0.5948395119048655,-13.085431791900191,-11.421175731171388,
2023-07-11,-2.606717698722605,-1.1405820098261756,1.6534825489288778,-1.2330403576888784,-2.4938610484678065,-6.206482199435413,-7.941678983872407,-16.604891666051117,-9.97007429342193,-6.92515569383977,-6.490619972537388,-2.6875874150864547,-17.24322781599767,-17.832941615197342,-12.961998963000951,-13.446920700196642,-16.852778660919284,-8.16007496000384,-0.7995313398714643,-3.2566303964413237,-20.33256796238129,-0.16018117879866622,-2.769269834185252,-0.5856133156339638,-13.167680859158281,-15.88551801018184,
2023-08-16,-2.6695936137293756,-0.40701529814396054,0.9790414516319288,-0.32179619579255814,-3.6908522421726957,-5.214035237411736,-7.191464111798268,-17.160353541738004,-9.278106727462728,-7.152345326176146,-6.6355347213102505,-1.7447026236914098,-16.663772116415203,-18.24131166920415,-13.252423895086395,-12.816792571102269,-18.091631317220163,-8.31780051527312,-0.7861178666062187,-3.3114244969037827,-20.64803598547587,-0.15892624872503802,-2.867837858502753,0.4266882794909179,-14.277346282382496,-16.320862867694814,
2023-09-07,-2.9685987626671704,0.5707567938279681,0.084571639468777,-1.4232058345587575,-2.1031189619898214,-5.926767770295555,-7.3441105788515415,-16.499802465761604,-9.466348770482,-7.291183434834238,-5.724093734432245,-2.7796063622954534,-16.92077141109621,-18.490871146685095,-13.429905798024265,-13.042825380980503,-17.237596829392714,-8.41418835479999,-1.7779207440034952,-3.344909780425951,-20.840821999678155,-0.1581593469309155,-3.928073873365065,1.4342059209011495,-14.344364040822256,-14.082307177421171,
2023-10-04,-3.0838769907859387,0.1659453048659998,-0.007827932509826496,-0.9482174414224573,-1.8480018262853264,-6.335293079748226,-8.531449424794118,-17.916398872497666,-10.697373096059891,-8.461575659079244,-5.83277979597915,-1.8224427687964635,-19.236179636398447,-18.797148687182926,-13.647724497015588,-14.320229284116067,-20.416736321669305,-7.532482521317434,-1.7678606390836649,-3.3860053557145875,-23.077423017122783,-0.1572181493975222,-3.001999891392188,0.44343211711384356,-13.426613108196761,-2.6889740655897185,
2023-11-16,-2.8428006300482593,-0.39125027546833735,0.1339302076612512,-0.56817165737084,-1.6806503601255827,-6.746961267097504,-8.829803883141722,-18.579867223998008,-12.065300725618727,-8.732941053254763,-7.00587241257017,-1.8906637125037378,-18.73849643950234,-20.28492402959091,-13.994620943500195,-15.762020685506286,-20.702032550092554,-6.720876934617991,-1.7518389905744698,-3.451453864312498,-23.454232044809032,-0.15571920509682968,-3.1197339204954915,0.45812568900873885,-14.55760236340575,1.8100267800036818,
2023-12-13,-3.17929915843888,-0.32419772961384297,-0.36741724253079155,0.13060036422757548,-2.5410670728160767,-7.039952728169737,-9.017142729077023,-17.996463630741346,-10.296325051167514,-7.903333277514321,-7.114558474117075,-1.9335001190047478,-19.053904664702713,-19.591201570103294,-14.21243964266614,-15.039424588525435,-18.881172042514663,-7.839171101106331,-0.7417788854800165,-3.4925494396011345,-23.690833062311867,-0.1547780074761249,-3.1936599386972375,0.46735188527964056,-14.639851430663839,-8.90844310016837,
2024-01-01,-4.2208413105145155,-0.3625586401376495,-0.5097570595098659,-1.5777667692746036,-0.9895076271059224,-7.595494453162246,-9.251448248825909,-18.571802734571975,-13.387277812202228,-7.7723090912768384,-8.435488856965094,0.021334358403692022,-19.54449217749061,-26.196428529990953,-9.99635334359482,-21.80333076461102,-13.506623752007727,-8.873610626207665,-8.33608488138998,3.2986049934115727,-24.57678664609557,0.502054646378383,-3.1246230484102853,-0.8738559974881355,-23.13122657040367,1.6300710570067167,
2024-02-17,-5.01432963483785,-0.34077395323674864,-0.8004934088912705,-2.7607691076991614,-0.05301633936323924,-7.903001219718135,-9.47508213025867,-22.014810402826697,-13.861051180225331,-10.319847603459493,-7.38023551349761,-2.03821133490419,-21.824902548687533,-22.33988000250247,-17.744885351508856,-15.717523018305656,-22.319068579090526,-10.128334619221278,-0.7171875179628842,-4.593005290225847,-26.269191104802303,0.8475226977025159,-4.374367983196862,-0.5100951904605608,-14.840904706215952,8.323876299953554,
2024-03-06,-5.047528797055747,-0.3310043424799005,-0.7878012056498847,-1.7980460335493262,-1.8426317163539352,-8.215657958578959,-10.599974694225239,-23.292541340648313,-14.01506739728211,-9.433442419627681,-8.452692887818557,-3.066768939301255,-22.035174698889023,-23.544065029505873,-16.89009781749337,-18.90245895370026,-22.438494907313725,-8.207197396899574,-2.710480781388469,-4.620402340311557,-25.42692511639325,-2.1518498373043258,-4.423651995311957,-0.5039443929272238,-16.895737417857163,8.711081671295688,
2024-04-17,-5.12537482855987,-0.4010266580971802,-0.6649866710304195,-2.885025527255493,-0.8591897349324427,-9.437734876955801,-11.89139067679207,-25.940580195572693,-15.374438570361235,-11.698496990691638,-9.621760094669298,-3.133403349391301,-24.52580971601128,-25.020496759185335,-19.228926904906984,-19.333976136287674,-23.717156339727808,-10.391210544767091,-1.6948317293426953,-4.684328790666768,-27.7949711435067,-2.1503857522038743,-4.538648023590213,-0.48959253187058493,-18.023680411512032,7.2812275371397845,
2024-05-16,-5.176222584377683,-0.13517122739722254,-0.8972934069224721,-1.9450827967048099,-2.9462414126537624,-8.515454941429198,-12.09260647429619,-26.388035595417023,-15.622575808913098,-11.881510861159768,-8.738496975624003,-3.179412823097664,-24.864581513407757,-25.349461525009247,-19.462880322389537,-19.631928476679605,-24.90956542402273,-10.518267242179718,-1.6840264314378146,-4.728468482586322,-29.049098162184237,-1.1493748362117913,-4.618050043180119,-0.4796829136903398,-18.112022002169397,5.293947301630396,
2024-06-13,-5.23012418925282,0.23213873066742963,-0.2646432229230413,-0.9658302046773315,-3.2800632389553357,-7.340723073124536,-12.28688379599771,-24.820061498729046,-14.862156590927043,-10.058213908574544,-7.851208446896635,-3.223835763099487,-24.191671524808044,-25.667082678090082,-17.688766380713787,-18.91960659850156,-24.095339712308487,-10.640942673984682,-1.6735937299963553,-4.771086116292281,-28.294462180201663,-1.1483987795072608,-4.694714062119601,-0.47011500637745485,-18.197317331272643,4.340711212484166,
2024-07-10,-5.279922932577392,0.7373829327962085,0.30104421708711016,-1.0589845146278094,-3.0265024450200144,-8.747692040822585,-11.474222641925735,-23.236657905486936,-15.09318091647583,-10.228606132804998,-7.959894508458092,-3.266672169600497,-23.507079750095727,-24.97336021871888,-17.906585079588694,-18.197010501578916,-25.27447920461418,-10.759236840589438,-0.6635336250183173,-4.812181691493606,-28.531063197704498,-1.1474575819156598,-3.7686400802922435,-0.46088881010655314,-18.27956639858894,3.42151926929364,
2024-08-08,-5.333410471708703,0.7531228612297127,0.32149276677046146,-2.119041784073488,-2.068821898457827,-8.870144329572213,-11.675438439422578,-24.684113305331266,-14.341318155027693,-10.411620003316784,-9.076631389383692,-3.3126816433068598,-24.845851547506754,-26.30232498438272,-18.140538497187663,-19.494962842029054,-25.46688828888,-10.886293537914753,-1.652728327200748,-4.85632138341316,-28.785190216294723,-1.1464466659817845,-4.848042099823942,0.5490208080445882,-19.367907989304513,3.4342390337842517,
2024-09-04,-5.3832092150350945,0.7677772773586184,0.3405310716407257,-2.174957172890572,-2.108222768860287,-8.984151632925204,-10.862777285365155,-25.100709712074604,-15.572342480561929,-10.58201222756179,-9.18531745094515,-2.35551804980787,-25.161259772794438,-25.608602524895105,-18.3583571962954,-19.77236674510641,-25.646027781098383,-11.004587704490405,-1.64266822222271,-4.8974169585853815,-30.02179123382666,-0.1455054683610797,-4.9219681180256885,0.5582470044319052,-19.450157056737226,1.5150470905355178,
2024-10-16,-5.532767414460068,0.8146349914813982,0.37014621255002567,-2.2619366665676353,-2.1695130117659573,-9.161496326989436,-11.154193267946539,-25.748748567013536,-14.931713653641054,-11.847066798625747,-8.35438465779589,-3.422152459897916,-24.651894789902144,-27.085034254574566,-18.697186283709016,-21.203883927722927,-24.924689213570673,-11.18860085241613,-2.6270191700023133,-3.9613434091152158,-30.389837260794593,-0.14404138328973204,-5.0369641462748405,0.5725988652557135,-20.578100050159264,1.0851929563796148,
2024-11-12,-5.736878076088033,0.34101015725536854,0.872916108899517,-2.3178520553701674,-2.2089138821829692,-9.275503630335152,-11.341532113896392,-25.165344973756874,-15.16273797917529,-11.017459022885305,-9.463070719342795,-2.464988866398926,-24.967303015189827,-28.391311795203364,-17.915004982583923,-20.4812878309167,-26.10382870581816,-11.306895018788055,-1.6169590651988983,-4.002438984316541,-30.626438278181013,-0.1431001857854426,-5.110890164534794,0.5818250614684075,-19.660349117359146,0.16600101318908855,
2024-12-05,-5.5528938219240445,-0.1822891565543614,1.405402332678932,-2.3654836828827683,-2.2424775866165874,-8.372620962785732,-11.501117056744988,-25.52022339432733,-14.359536478703376,-11.162607954654959,-8.555655142205069,-2.501479138605646,-25.23598409591068,-27.65221488518,-17.100554244912928,-20.717594859423116,-26.256429013999877,-10.407664123660652,-1.608389346220065,-4.0374463261978235,-30.8279872929852,-0.14229842490749434,-4.173864180018427,0.5896844140079338,-20.73041313776048,-0.6170143458293751,
2025-01-01,-4.930843856120191,-0.12138582634725026,1.2848534833901795,-3.1340020518982783,-2.023270110163139,-9.578925913177954,-12.207311106139969,-25.25941358046839,-16.95772004951141,-8.808874252004898,-12.560691941078403,-0.1454645345074823,-25.957584770178073,-32.91482159822772,-12.95083832059754,-28.576311622193316,-19.541255698073655,-10.805808728531701,-10.540707089880016,4.0330195219721645,-31.138557425758336,-0.1958110519044567,-4.274356180510949,0.3693676721013617,-30.29608459363226,-0.6208924073725939,
2025-02-19,-4.693068062399107,-0.14103968893232377,1.4589916352779255,-3.5228751476242905,-2.3009947595128324,-9.745919390152267,-13.028441215676139,-27.692865131837607,-17.009827172834775,-11.642230511788512,-9.861586278449977,-3.6220556901971577,-27.123799841094296,-28.514329443802126,-19.713673545891652,-22.49843547551427,-27.760673510900233,-11.740640296105994,-1.580072013719473,-5.15312276018085,-32.49397534210584,-0.1396491279010661,-5.381952231284231,0.6156544479890727,-20.961929030832835,-3.20436944544781,
2025-03-13,-5.2298368792053225,-0.1290990535653691,0.9369553731321503,-3.030886879798345,-2.385488153384358,-9.786425248967134,-13.181087682736688,-28.032314055861207,-16.1980692158686,-12.781068620446604,-9.95014529155742,-2.6569594289176166,-28.380799135687994,-28.76388892129762,-20.891155448713107,-22.72446828550892,-26.90663902310189,-11.837028135487344,-1.571874891204061,-5.186608043703018,-32.68676135619171,-1.1388822262815665,-5.442188246117439,0.6231720893702004,-22.028946789330803,-3.9533406585105695,
2025-04-08,-5.781599161644408,-0.11498739358012244,0.49283751060283976,-2.622280283289001,-2.4234297323127976,-9.89621005958179,-14.361488052898494,-29.43348096608679,-18.420537084894022,-12.9451500215946,-11.054805943364045,-2.69820930188871,-29.684525574804866,-30.058822849197895,-22.100906788604334,-23.991597969987197,-28.079143719311105,-12.950941036484437,-1.5621873828349635,-5.226181560574332,-34.91459937300533,-1.1379758879193105,-5.513376263581449,0.6320565747155342,-23.10814959491836,-4.838488455803599,
2025-05-06,-5.833242302873259,-0.09979022130482917,0.512580937887833,-2.6802666124058305,-2.46428989424021,-11.01443985565129,-14.555765374600014,-30.86550686936971,-19.660117866980727,-14.121853068936616,-10.167517414665781,-3.742632241905085,-30.0116155861906,-32.37644400239515,-22.326792846812168,-24.27927609180915,-30.264918007567758,-13.073616468405817,-1.551754681422608,-6.2687991941929795,-35.159963391080964,-1.1369998310110532,-6.590040282491827,-0.3583755181171,-22.193444923846982,-6.791724545240868,
2025-06-03,-5.884885444099382,-0.08459304902044096,0.5323243651600933,-2.738252941548126,-2.505150056160346,-11.132669651691685,-14.750042696316086,-32.29753277267446,-19.899698649009224,-13.298556116322288,-11.280228885851102,-2.7870551820087712,-31.338705597590888,-33.694065155505086,-21.552678905107314,-24.566954213485587,-29.450692295911722,-13.196291900385404,-1.5413219800102524,-7.311416827811627,-35.40532740909839,-1.1360237743065227,-5.66670430128579,-0.34880761086242273,-22.278740253008436,-6.744960634445306,
2025-07-16,-5.96419455384239,-0.06125453443200968,0.5626446284586564,-2.827303375554038,-2.0849261008188478,-9.797210328215442,-14.048397154670965,-29.961001124167524,-18.26762627856806,-12.569921510497807,-9.453321502456674,-3.8552761257014936,-29.841022400796646,-30.181840497782105,-22.899575351708336,-24.008745614730287,-28.73598852439318,-13.384686313802376,-1.5253003312682267,-6.376865336496849,-34.782136436813744,-0.13452483009314165,-5.784438330330886,-0.33411403888021596,-22.409729508450255,-8.208858914440498,
2025-08-07,-5.919771318043786,0.08798407473750558,0.4100964058907266,-0.9271011107048253,-3.8151961792755174,-8.19193950247427,-14.20104362173879,-29.30045004817657,-18.455868321601884,-12.708759619155899,-10.541880515564117,-2.890179864305537,-29.09802169550676,-31.431399975219392,-22.07705725467531,-24.234778424724936,-28.88195403647842,-13.481074153125519,-0.5171032088983338,-6.410350619989913,-35.974922450986924,-0.1337579283863306,-5.8446743451058865,0.673403602471808,-23.4767472667736,-8.957830127736088,
