datetime,8.775,11.938,25.605,41.577,50.306,67.395,86.914,117.442,122.818,156.59,161.876,172.889,177.694,185.386,198.421,220.335,228.408,232.852,242.032,252.265,272.728,283.383,288.7,294.698
2010-02-10,-3.0,2.0,-6.0,-2.0,-13.0,-13.0,-27.0,-3.0,-27.0,-5.0,-1.0,-6.0,-21.0,-8.0,-7.0,-9.0,-17.0,-15.0,-30.0,-74.0,-33.0,-9.0,-6.0,
2010-03-16,-1.0,2.0,-7.0,-3.0,-13.0,-12.0,-27.0,-6.0,-27.0,-4.0,-1.0,-6.0,-22.0,-9.0,-7.0,-7.0,-20.0,-14.0,-30.0,-74.0,-33.0,-10.0,-6.0,
2010-04-14,-1.0,3.0,-9.0,-4.0,-13.0,-13.0,-31.0,-4.0,-29.0,-2.0,-3.0,-7.0,-22.0,-10.0,-4.0,-10.0,-22.0,-12.0,-31.0,-74.0,-34.0,-9.0,-7.0,
2010-05-12,0.0,1.0,-8.0,-5.0,-13.0,-15.0,-32.0,-3.0,-30.0,-3.0,-1.0,-6.0,-26.0,-9.0,-5.0,-9.0,-22.0,-13.0,-29.0,-76.0,-32.0,-12.0,-8.0,
2010-06-09,0.0,0.0,-7.0,-6.0,-13.0,-16.0,-31.0,-3.0,-30.0,-3.0,-1.0,-6.0,-24.0,-10.0,-5.0,-8.0,-22.0,-15.0,-29.0,-78.0,-31.0,-13.0,-8.0,
2010-07-14,-1.0,1.0,-6.0,-5.0,-12.0,-16.0,-28.0,-3.0,-28.0,-5.0,1.0,-6.0,-23.0,-11.0,-4.0,-8.0,-22.0,-16.0,-29.0,-78.0,-31.0,-13.0,-9.0,
2010-08-17,-3.0,3.0,-6.0,-5.0,-13.0,-16.0,-29.0,-2.0,-28.0,-5.0,0.0,-7.0,-22.0,-11.0,-6.0,-7.0,-22.0,-16.0,-29.0,-78.0,-32.0,-13.0,-8.0,
2010-09-14,-2.0,4.0,-8.0,-3.0,-12.0,-15.0,-30.0,-1.0,-27.0,-5.0,1.0,-7.0,-23.0,-10.0,-7.0,-5.0,-22.0,-17.0,-29.0,-79.0,-31.0,-15.0,-8.0,
2010-10-12,-2.0,2.0,-6.0,-4.0,-12.0,-14.0,-32.0,-2.0,-27.0,-6.0,0.0,-7.0,-23.0,-11.0,-6.0,-5.0,-22.0,-17.0,-30.0,-79.0,-32.0,-14.0,-8.0,
2010-11-16,-2.0,2.0,-7.0,-4.0,-13.0,-14.0,-31.0,-2.0,-29.0,-6.0,1.0,-6.0,-25.0,-11.0,-7.0,-5.0,-22.0,-16.0,-31.0,-79.0,-32.0,-13.0,-8.0,
2010-12-08,-2.0,3.0,-8.0,-3.0,-13.0,-14.0,-30.0,-2.0,-28.0,-6.0,1.0,-16.0,-14.0,-12.0,-6.0,-6.0,-21.0,-16.0,-31.0,-78.0,-34.0,-12.0,-8.0,
2011-01-13,1.0,1.0,-9.0,-2.0,-12.0,-13.0,-30.0,-4.0,-28.0,-6.0,0.0,-5.0,-25.0,-10.0,-5.0,-8.0,-20.0,-16.0,-33.0,-78.0,-34.0,-12.0,-6.0,
2011-02-15,1.0,0.0,-8.0,-3.0,-14.0,-15.0,-31.0,-4.0,-31.0,-6.0,-1.0,-5.0,-22.0,-13.0,-5.0,-9.0,-21.0,-15.0,-33.0,-78.0,-35.0,-12.0,-7.0,
2011-03-21,2.0,-2.0,-6.0,-5.0,-15.0,-15.0,-32.0,-7.0,-31.0,-7.0,0.0,-7.0,-21.0,-14.0,-4.0,-10.0,-20.0,-15.0,-34.0,-79.0,-35.0,-12.0,-8.0,
2011-04-26,0.0,0.0,-7.0,-7.0,-12.0,-17.0,-33.0,-9.0,-32.0,-7.0,0.0,-7.0,-20.0,-15.0,-6.0,-8.0,-21.0,-16.0,-35.0,-81.0,-37.0,-10.0,-9.0,
2011-05-19,0.0,-1.0,-7.0,-6.0,-15.0,-18.0,-33.0,-9.0,-32.0,-7.0,1.0,-8.0,-21.0,-15.0,-6.0,-8.0,-23.0,-16.0,-36.0,-81.0,-37.0,-10.0,-9.0,
2011-06-28,0.0,0.0,-7.0,-8.0,-14.0,-17.0,-35.0,-7.0,-33.0,-7.0,0.0,-8.0,-20.0,-15.0,-5.0,-10.0,-23.0,-16.0,-36.0,-81.0,-38.0,-10.0,-9.0,
2011-07-26,0.0,1.0,-8.0,-8.0,-13.0,-17.0,-34.0,-8.0,-31.0,-7.0,0.0,-7.0,-20.0,-16.0,-6.0,-10.0,-22.0,-16.0,-37.0,-81.0,-38.0,-10.0,-10.0,
2011-08-24,-3.0,3.0,-6.0,-10.0,-15.0,-16.0,-36.0,-4.0,-34.0,-3.0,0.0,-7.0,-24.0,-16.0,-7.0,-9.0,-24.0,-17.0,-35.0,-82.0,-37.0,-9.0,-11.0,
2011-09-20,-2.0,2.0,-7.0,-8.0,-15.0,-17.0,-33.0,-7.0,-31.0,-6.0,0.0,-6.0,-26.0,-14.0,-5.0,-9.0,-26.0,-16.0,-35.0,-85.0,-34.0,-13.0,-11.0,
2011-10-18,-4.0,2.0,-8.0,-7.0,-18.0,-15.0,-34.0,-6.0,-34.0,-7.0,4.0,-7.0,-29.0,-12.0,-7.0,-9.0,-27.0,-15.0,-34.0,-84.0,-35.0,-14.0,-11.0,
2011-11-18,-6.0,3.0,-8.0,-7.0,-19.0,-12.0,-38.0,-2.0,-35.0,-4.0,1.0,-6.0,-28.0,-12.0,-8.0,-8.0,-26.0,-16.0,-35.0,-84.0,-35.0,-14.0,-12.0,
2011-12-20,-3.0,0.0,-5.0,-8.0,-17.0,-13.0,-36.0,-1.0,-34.0,-2.0,0.0,-7.0,-27.0,-12.0,-7.0,-8.0,-25.0,-17.0,-36.0,-81.0,-39.0,-14.0,-12.0,
2012-01-12,-2.0,-2.0,-5.0,-8.0,-15.0,-14.0,-35.0,-2.0,-32.0,-4.0,-1.0,-7.0,-27.0,-12.0,-7.0,-8.0,-25.0,-16.0,-36.0,-82.0,-39.0,-14.0,-12.0,
2012-02-21,-1.0,-3.0,-6.0,-7.0,-15.0,-15.0,-37.0,-3.0,-34.0,-7.0,-1.0,-14.0,-21.0,-12.0,-8.0,-7.0,-25.0,-15.0,-37.0,-83.0,-38.0,-15.0,-12.0,
2012-03-01,-1.1645038084025146,-3.1298169963902183,-6.639820243450231,-6.891143760505656,-18.000859833991854,-15.187388763952185,-38.1038298036583,-4.626802604092518,-33.774862020494766,-3.336894280393608,-4.864032982994104,-5.6477874575939495,-26.328912647935795,-15.053417616087245,-4.426094517606543,-8.664672487066127,-25.519088713015663,-9.605166615423514,-36.29495549318381,-82.03421788479318,-37.00891748460708,-12.070005084213335,-10.945081130426843,
2012-04-01,-0.6351278639049269,-4.078171456802011,-6.899070481802482,-6.615722083879518,-18.822706020073383,-15.871653859721846,-41.053740227245726,-4.794876489293529,-31.938052149809664,-2.758894341386622,-8.170133925392292,-2.8604879502090625,-26.697167006495874,-18.49969042922021,-1.1247749447647948,-8.824407967214938,-25.731923568091588,-10.08101392822573,-36.83494708160288,-79.56868266765377,-37.12966643983964,-12.119335260125808,-11.032195419538766,
2012-05-01,-0.329082605034273,-4.743629131859052,-7.248948141197616,-6.122119471736369,-19.632427547243424,-16.369767178737675,-41.528736526030116,-3.987650154303992,-32.703719922108576,-2.3017716415051837,-7.4830476305796765,-3.7108474269043654,-27.163094157294836,-17.613686530006817,-2.150905549991876,-8.790033497381955,-26.038969164714217,-11.039886600221507,-37.1317570162646,-78.80001524012187,-37.24691407312639,-12.168810069386382,-11.117900541576091,
2012-06-01,-0.2694478972007346,-5.105036335042314,-7.614946503537794,-5.4320010534793255,-20.341025083922432,-16.560980086942436,-39.31661925501248,-2.8352958632895024,-35.51401731802616,-1.9454991080856416,-3.8274632453976665,-7.2280926529783756,-27.77879605902126,-13.31432273000246,-6.520985504495911,-8.466750891617266,-26.45796344379778,-12.474166069354396,-37.1630264307023,-80.06091746871243,-37.36140371748479,-12.2170647191233,-11.201850976794958,
2012-07-01,-0.4307725798444153,-5.195275361991662,-7.917325829166657,-4.627836498511897,-20.860090913731256,-16.406789806875167,-36.67123449765495,-2.0616979518090375,-37.523006542091025,-1.6089986354054417,-0.9945076732838061,-9.7507521668158,-28.61032291772426,-9.739237938862061,-10.038968767534243,-7.801492239785148,-26.983678388496628,-14.285600012401119,-36.98084833359462,-83.13899340570788,-37.47223900229437,-12.265389178239275,-11.284379604156129,
2012-08-01,-0.7499938405762805,-5.087747810459405,-8.092456880942336,-3.8346953102227417,-21.12035694585211,-15.957676040095976,-36.07382771697303,-1.7741189207008574,-36.517354335213895,-1.1911984026664868,-1.8853100709966384,-8.542047019931488,-29.68478466977831,-10.076670815731632,-9.475859766389476,-6.836978626408381,-27.58706221479224,-16.301208965393016,-36.688947507500416,-87.34370993639459,-37.579900547803845,-12.313152973074466,-11.365329015708994,
2012-09-01,-1.1469351734231168,-4.877215441701992,-8.106756640023377,-3.196924487579963,-21.09017526305979,-15.350469365279423,-37.76442809541186,-1.4439265508990502,-33.27321406119154,-0.6141399515036028,-5.717456615908304,-4.545875881973188,-30.955711255723145,-13.344990890385816,-5.805592951015569,-5.710877600096865,-28.2203832390951,-18.32059312739875,-36.41898832519655,-91.68537825276144,-37.685083332587965,-12.360594122787006,-11.444839943491388,
2012-10-01,-1.5491705560471019,-4.645672874457887,-7.972645200225088,-2.8436803927615983,-20.757642519965884,-14.768625931348652,-39.57167058260529,-0.6241588934062747,-30.876851265100413,0.164588671119418,-8.91713309471379,-1.4488809214089997,-32.310741969471565,-15.38827797502745,-3.232956996303983,-4.601370389777003,-28.819561057520332,-20.22228145771078,-36.29246539858286,-95.1410456711892,-37.78755143895978,-12.407594335556496,-11.523188236169517,
